Date,WisdomTree Balanced Income_Open_average,WisdomTree Balanced Income_Open_max,WisdomTree Balanced Income_Open_min,WisdomTree Balanced Income_Open_volatility,WisdomTree Balanced Income_Open_change,WisdomTree Balanced Income_High_average,WisdomTree Balanced Income_High_max,WisdomTree Balanced Income_High_min,WisdomTree Balanced Income_High_volatility,WisdomTree Balanced Income_High_change,WisdomTree Balanced Income_Low_average,WisdomTree Balanced Income_Low_max,WisdomTree Balanced Income_Low_min,WisdomTree Balanced Income_Low_volatility,WisdomTree Balanced Income_Low_change,WisdomTree Balanced Income_Close_average,WisdomTree Balanced Income_Close_max,WisdomTree Balanced Income_Close_min,WisdomTree Balanced Income_Close_volatility,WisdomTree Balanced Income_Close_change
2018-10-14,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.636999999999997,23.636999999999997,23.636999999999997,0.0,0.0,23.636999999999997,23.636999999999997,23.636999999999997,0.0,0.0
2018-10-21,23.29,23.29,23.29,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.311,23.311,23.311,0.0,0.0
2018-10-28,23.61,23.61,23.61,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2018-11-04,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2018-11-11,23.54,23.54,23.54,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2018-11-18,23.5,23.5,23.5,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2018-11-25,23.758000000000003,23.758000000000003,23.758000000000003,0.0,0.0,23.758000000000003,23.758000000000003,23.758000000000003,0.0,0.0,23.758000000000003,23.758000000000003,23.758000000000003,0.0,0.0,23.758000000000003,23.758000000000003,23.758000000000003,0.0,0.0
2018-12-02,23.23,23.23,23.23,0.0,0.0,23.325,23.325,23.325,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.325,23.325,23.325,0.0,0.0
2018-12-09,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2018-12-16,22.206,22.206,22.206,0.0,0.0,22.206,22.206,22.206,0.0,0.0,22.095,22.095,22.095,0.0,0.0,22.095,22.095,22.095,0.0,0.0
2018-12-23,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.49,22.49,22.49,0.0,0.0
2018-12-30,22.891,22.891,22.891,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.885,22.885,22.885,0.0,0.0,22.959,22.959,22.959,0.0,0.0
2019-01-06,23.116,23.116,23.116,0.0,0.0,23.116,23.116,23.116,0.0,0.0,23.116,23.116,23.116,0.0,0.0,23.116,23.116,23.116,0.0,0.0
2019-01-13,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.424,23.424,23.424,0.0,0.0,23.435,23.435,23.435,0.0,0.0
2019-01-20,23.45,23.45,23.45,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-01-27,23.65,23.65,23.65,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2019-02-03,23.63,23.63,23.63,0.0,0.0,23.695,23.695,23.695,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.695,23.695,23.695,0.0,0.0
2019-02-10,23.965,23.965,23.965,0.0,0.0,23.965,23.965,23.965,0.0,0.0,23.965,23.965,23.965,0.0,0.0,23.965,23.965,23.965,0.0,0.0
2019-02-17,24.197,24.197,24.197,0.0,0.0,24.201,24.201,24.201,0.0,0.0,24.156,24.156,24.156,0.0,0.0,24.156,24.156,24.156,0.0,0.0
2019-02-24,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.115,24.115,24.115,0.0,0.0
2019-03-03,24.125,24.125,24.125,0.0,0.0,24.125,24.125,24.125,0.0,0.0,24.125,24.125,24.125,0.0,0.0,24.125,24.125,24.125,0.0,0.0
2019-03-10,24.418000000000003,24.418000000000003,24.418000000000003,0.0,0.0,24.418000000000003,24.418000000000003,24.418000000000003,0.0,0.0,24.395,24.395,24.395,0.0,0.0,24.395,24.395,24.395,0.0,0.0
2019-03-17,24.316999999999997,24.316999999999997,24.316999999999997,0.0,0.0,24.316999999999997,24.316999999999997,24.316999999999997,0.0,0.0,24.316999999999997,24.316999999999997,24.316999999999997,0.0,0.0,24.316999999999997,24.316999999999997,24.316999999999997,0.0,0.0
2019-03-24,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2019-03-31,24.49,24.49,24.49,0.0,0.0,24.552,24.552,24.552,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.528000000000002,24.528000000000002,24.528000000000002,0.0,0.0
2019-04-07,24.54,24.54,24.54,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.54,24.54,24.54,0.0,0.0
2019-04-14,24.52,24.52,24.52,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2019-04-21,24.487,24.487,24.487,0.0,0.0,24.558000000000003,24.558000000000003,24.558000000000003,0.0,0.0,24.487,24.487,24.487,0.0,0.0,24.549,24.549,24.549,0.0,0.0
2019-04-28,24.525,24.525,24.525,0.0,0.0,24.525,24.525,24.525,0.0,0.0,24.525,24.525,24.525,0.0,0.0,24.525,24.525,24.525,0.0,0.0
2019-05-05,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-05-12,24.195,24.195,24.195,0.0,0.0,24.195,24.195,24.195,0.0,0.0,24.195,24.195,24.195,0.0,0.0,24.195,24.195,24.195,0.0,0.0
2019-05-19,24.279,24.279,24.279,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.205,24.205,24.205,0.0,0.0,24.205,24.205,24.205,0.0,0.0
2019-05-26,24.026999999999997,24.026999999999997,24.026999999999997,0.0,0.0,24.026999999999997,24.026999999999997,24.026999999999997,0.0,0.0,24.026999999999997,24.026999999999997,24.026999999999997,0.0,0.0,24.026999999999997,24.026999999999997,24.026999999999997,0.0,0.0
2019-06-02,24.4,24.4,24.4,0.0,0.0,24.498,24.498,24.498,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.498,24.498,24.498,0.0,0.0
2019-06-09,24.42,24.42,24.42,0.0,0.0,24.514,24.514,24.514,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.514,24.514,24.514,0.0,0.0
2019-06-16,24.612,24.612,24.612,0.0,0.0,24.612,24.612,24.612,0.0,0.0,24.612,24.612,24.612,0.0,0.0,24.612,24.612,24.612,0.0,0.0
2019-06-23,24.68,24.68,24.68,0.0,0.0,24.735,24.735,24.735,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.735,24.735,24.735,0.0,0.0
2019-06-30,24.76,24.76,24.76,0.0,0.0,24.839000000000002,24.839000000000002,24.839000000000002,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.775,24.775,24.775,0.0,0.0
2019-07-07,24.81,24.81,24.81,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2019-07-14,24.73,24.73,24.73,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2019-07-21,24.845,24.845,24.845,0.0,0.0,24.845,24.845,24.845,0.0,0.0,24.845,24.845,24.845,0.0,0.0,24.845,24.845,24.845,0.0,0.0
2019-07-28,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-08-04,24.274,24.274,24.274,0.0,0.0,24.289,24.289,24.289,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2019-08-11,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2019-08-18,24.23,24.23,24.23,0.0,0.0,24.255,24.255,24.255,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.255,24.255,24.255,0.0,0.0
2019-08-25,24.508000000000003,24.508000000000003,24.508000000000003,0.0,0.0,24.508000000000003,24.508000000000003,24.508000000000003,0.0,0.0,24.508000000000003,24.508000000000003,24.508000000000003,0.0,0.0,24.508000000000003,24.508000000000003,24.508000000000003,0.0,0.0
2019-09-01,24.878,24.878,24.878,0.0,0.0,24.878,24.878,24.878,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2019-09-08,25.024,25.024,25.024,0.0,0.0,25.024,25.024,25.024,0.0,0.0,24.985,24.985,24.985,0.0,0.0,24.985,24.985,24.985,0.0,0.0
2019-09-15,25.015,25.015,25.015,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.015,25.015,25.015,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-09-22,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.805,24.805,24.805,0.0,0.0
2019-09-29,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.615,24.615,24.615,0.0,0.0,24.615,24.615,24.615,0.0,0.0
2019-10-06,24.745,24.745,24.745,0.0,0.0,24.745,24.745,24.745,0.0,0.0,24.745,24.745,24.745,0.0,0.0,24.745,24.745,24.745,0.0,0.0
2019-10-13,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2019-10-20,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.135,25.135,25.135,0.0,0.0,25.135,25.135,25.135,0.0,0.0
2019-10-27,25.378,25.378,25.378,0.0,0.0,25.378,25.378,25.378,0.0,0.0,25.365,25.365,25.365,0.0,0.0,25.365,25.365,25.365,0.0,0.0
2019-11-03,25.325,25.325,25.325,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.325,25.325,25.325,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2019-11-10,25.423000000000002,25.423000000000002,25.423000000000002,0.0,0.0,25.423000000000002,25.423000000000002,25.423000000000002,0.0,0.0,25.365,25.365,25.365,0.0,0.0,25.365,25.365,25.365,0.0,0.0
2019-11-17,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2019-11-24,25.439,25.439,25.439,0.0,0.0,25.439,25.439,25.439,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.237,25.237,25.237,0.0,0.0
2019-12-01,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2019-12-08,26.01,26.01,26.01,0.0,0.0,26.01,26.01,26.01,0.0,0.0,25.759,25.759,25.759,0.0,0.0,25.825,25.825,25.825,0.0,0.0
2019-12-15,25.655,25.655,25.655,0.0,0.0,25.655,25.655,25.655,0.0,0.0,25.655,25.655,25.655,0.0,0.0,25.655,25.655,25.655,0.0,0.0
2019-12-22,25.675,25.675,25.675,0.0,0.0,25.675,25.675,25.675,0.0,0.0,25.675,25.675,25.675,0.0,0.0,25.675,25.675,25.675,0.0,0.0
2019-12-29,25.88,25.88,25.88,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.69,25.69,25.69,0.0,0.0
