Date,Fidelity Quality_Open_average,Fidelity Quality_Open_max,Fidelity Quality_Open_min,Fidelity Quality_Open_volatility,Fidelity Quality_Open_change,Fidelity Quality_High_average,Fidelity Quality_High_max,Fidelity Quality_High_min,Fidelity Quality_High_volatility,Fidelity Quality_High_change,Fidelity Quality_Low_average,Fidelity Quality_Low_max,Fidelity Quality_Low_min,Fidelity Quality_Low_volatility,Fidelity Quality_Low_change,Fidelity Quality_Close_average,Fidelity Quality_Close_max,Fidelity Quality_Close_min,Fidelity Quality_Close_volatility,Fidelity Quality_Close_change
2018-08-26,34.66,34.66,34.66,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2018-09-02,34.41,34.41,34.41,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2018-09-09,34.81,34.81,34.81,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2018-09-16,34.83,34.83,34.83,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2018-09-23,34.86,34.86,34.86,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2018-09-30,34.24,34.24,34.24,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.05,34.05,34.05,0.0,0.0,34.29,34.29,34.29,0.0,0.0
2018-10-07,32.94,32.94,32.94,0.0,0.0,33.02,33.02,33.02,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2018-10-14,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2018-10-21,32.06,32.06,32.06,0.0,0.0,32.22,32.22,32.22,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2018-10-28,32.39,32.39,32.39,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.51,32.51,32.51,0.0,0.0
2018-11-04,33.02,33.02,33.02,0.0,0.0,33.02,33.02,33.02,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2018-11-11,32.73,32.73,32.73,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2018-11-18,31.83,31.83,31.83,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2018-11-25,33.58,33.58,33.58,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2018-12-02,31.48,31.48,31.48,0.0,0.0,31.65,31.65,31.65,0.0,0.0,30.96,30.96,30.96,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2018-12-09,31.04,31.04,31.04,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.51,30.51,30.51,0.0,0.0
2018-12-16,28.81,28.81,28.81,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.26,28.26,28.26,0.0,0.0
2018-12-23,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2018-12-30,30.41,30.41,30.41,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.55,30.55,30.55,0.0,0.0
2019-01-06,30.97,30.97,30.97,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2019-01-13,31.7,31.7,31.7,0.0,0.0,31.97,31.97,31.97,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.94,31.94,31.94,0.0,0.0
2019-01-20,31.61,31.61,31.61,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-01-27,32.31,32.31,32.31,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2019-02-03,32.48,32.48,32.48,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2019-02-10,33.19,33.19,33.19,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2019-02-17,33.61,33.61,33.61,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2019-02-24,33.72,33.72,33.72,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2019-03-03,33.12,33.12,33.12,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.39,33.39,33.39,0.0,0.0
2019-03-10,33.73,33.73,33.73,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2019-03-17,33.28,33.28,33.28,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2019-03-24,34.04,34.04,34.04,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.04,34.04,34.04,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2019-03-31,34.38,34.38,34.38,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2019-04-07,34.75,34.75,34.75,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-04-14,34.61,34.61,34.61,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2019-04-21,34.99,34.99,34.99,0.0,0.0,35.06,35.06,35.06,0.0,0.0,34.98,34.98,34.98,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2019-04-28,34.42,34.42,34.42,0.0,0.0,34.96,34.96,34.96,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2019-05-05,33.71,33.71,33.71,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2019-05-12,33.81,33.81,33.81,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2019-05-19,33.73,33.73,33.73,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2019-05-26,32.75,32.75,32.75,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2019-06-02,34.49,34.49,34.49,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.38,34.38,34.38,0.0,0.0
2019-06-09,34.45,34.45,34.45,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.39,34.39,34.39,0.0,0.0
2019-06-16,34.99,34.99,34.99,0.0,0.0,34.99,34.99,34.99,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-06-23,35.16,35.16,35.16,0.0,0.0,35.16,35.16,35.16,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.97,34.97,34.97,0.0,0.0
2019-06-30,35.19,35.19,35.19,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.02,35.02,35.02,0.0,0.0,35.08,35.08,35.08,0.0,0.0
2019-07-07,35.7,35.7,35.7,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.53,35.53,35.53,0.0,0.0
2019-07-14,35.24,35.24,35.24,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.32,35.32,35.32,0.0,0.0
2019-07-21,35.79,35.79,35.79,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.67,35.67,35.67,0.0,0.0,35.78,35.78,35.78,0.0,0.0
2019-07-28,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.73,33.73,33.73,0.0,0.0
2019-08-04,34.46,34.46,34.46,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2019-08-11,34.74,34.74,34.74,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.75,34.75,34.75,0.0,0.0
2019-08-18,34.23,34.23,34.23,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2019-08-25,34.87,34.87,34.87,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2019-09-01,35.46,35.46,35.46,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.17,35.17,35.17,0.0,0.0
2019-09-08,35.27,35.27,35.27,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2019-09-15,35.19,35.19,35.19,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2019-09-22,35.02,35.02,35.02,0.0,0.0,35.12,35.12,35.12,0.0,0.0,34.95,34.95,34.95,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2019-09-29,34.75,34.75,34.75,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2019-10-06,35.01,35.01,35.01,0.0,0.0,35.08,35.08,35.08,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.97,34.97,34.97,0.0,0.0
2019-10-13,35.3,35.3,35.3,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.33,35.33,35.33,0.0,0.0
2019-10-20,35.71,35.71,35.71,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2019-10-27,36.25,36.25,36.25,0.0,0.0,36.25,36.25,36.25,0.0,0.0,35.96,35.96,35.96,0.0,0.0,36.03,36.03,36.03,0.0,0.0
2019-11-03,35.99,35.99,35.99,0.0,0.0,36.11,36.11,36.11,0.0,0.0,35.95,35.95,35.95,0.0,0.0,36.08,36.08,36.08,0.0,0.0
2019-11-10,36.61,36.61,36.61,0.0,0.0,36.61,36.61,36.61,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.59,36.59,36.59,0.0,0.0
2019-11-17,36.65,36.65,36.65,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.61,36.61,36.61,0.0,0.0,36.71,36.71,36.71,0.0,0.0
2019-11-24,36.81,36.81,36.81,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2019-12-01,36.95,36.95,36.95,0.0,0.0,36.99,36.99,36.99,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2019-12-08,37.44,37.44,37.44,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.48,37.48,37.48,0.0,0.0
2019-12-15,37.62,37.62,37.62,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2019-12-22,37.81,37.81,37.81,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2019-12-29,37.57,37.57,37.57,0.0,0.0,37.86,37.86,37.86,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.81,37.81,37.81,0.0,0.0
