Date,CFR_Open_average,CFR_Open_max,CFR_Open_min,CFR_Open_volatility,CFR_Open_change,CFR_High_average,CFR_High_max,CFR_High_min,CFR_High_volatility,CFR_High_change,CFR_Low_average,CFR_Low_max,CFR_Low_min,CFR_Low_volatility,CFR_Low_change,CFR_Close_average,CFR_Close_max,CFR_Close_min,CFR_Close_volatility,CFR_Close_change,CFR_Volume_average,CFR_Volume_max,CFR_Volume_min,CFR_Volume_volatility,CFR_Volume_change
2018-01-14,101.014,101.34,100.27,1.0700000000000074,0.12000000000000455,101.7,102.07,101.33,0.7399999999999949,0.11999999999999034,100.092,100.51,99.82,0.6900000000000119,0.5200000000000102,101.10600000000001,102.01,100.15,1.8599999999999994,1.4100000000000108,377329,518105,292184,225921,-10611
2018-01-21,104.218,107.41,101.49,5.920000000000002,4.6200000000000045,105.88,108.77,102.62,6.1499999999999915,5.489999999999995,103.442,105.69,101.36,4.329999999999998,4.280000000000001,104.92,107.31,102.08,5.230000000000004,5.230000000000004,652566,803213,463562,339651,70746
2018-01-28,106.054,107.39,103.73,3.6599999999999966,-2.759999999999991,107.226,108.1,105.93,2.1699999999999875,-1.809999999999988,104.726,106.12,101.89,4.230000000000004,-4.230000000000004,105.504,106.9,102.17,4.730000000000004,-4.439999999999998,552289,808716,370110,438606,-177427
2018-02-04,102.242,104.03,99.67,4.359999999999999,2.789999999999992,103.922,104.6,102.55,2.049999999999997,0.6899999999999977,100.824,102.39,98.79,3.5999999999999943,3.4799999999999898,102.75,103.92,100.76,3.1599999999999966,0.480000000000004,482627,609348,348446,260902,-254513
2018-02-11,105.84,108.16,103.28,4.8799999999999955,4.079999999999998,107.82249999999999,109.36,105.1,4.260000000000005,4.260000000000005,105.5075,107.36,102.94,4.420000000000002,4.420000000000002,107.4575,109.1,104.89,4.209999999999994,4.209999999999994,337426,553879,227958,325921,-236582
2018-02-18,106.74799999999999,108.57,105.25,3.319999999999993,-1.75,107.882,109.08,106.64,2.4399999999999977,-1.5699999999999932,105.104,105.81,104.13,1.6800000000000068,0.009999999999990905,106.264,107.4,104.66,2.740000000000009,1.440000000000012,417420,763745,210322,553423,-297755
2018-02-25,105.238,106.9,103.75,3.1500000000000057,-1.2000000000000028,107.324,108.56,106.0,2.5600000000000023,-0.07000000000000739,104.01,105.47,102.93,2.539999999999992,-0.9899999999999949,105.66,107.97,103.99,3.980000000000004,2.5,274781,323782,249824,73958,24332
2018-03-04,109.078,110.05,107.87,2.1799999999999926,1.769999999999996,109.96199999999999,111.1,109.32,1.7800000000000011,1.7800000000000011,108.002,109.71,106.79,2.9199999999999875,2.9199999999999875,109.462,110.67,108.42,2.25,1.6400000000000006,393424,526380,257233,269147,115842
2018-03-11,109.818,110.87,109.18,1.6899999999999977,-1.3100000000000023,110.27,110.97,109.56,1.4099999999999966,-1.4099999999999966,108.55,109.28,107.26,2.019999999999996,-1.9099999999999966,109.25399999999999,109.83,108.66,1.1700000000000017,-1.1700000000000017,470628,957779,275061,682718,41362
2018-03-18,106.812,109.17,102.94,6.230000000000004,-6.230000000000004,107.766,109.57,105.89,3.6799999999999926,-3.280000000000001,105.014,108.02,101.08,6.939999999999998,-5.0,105.928,108.48,101.31,7.170000000000002,-2.730000000000004,440345,592030,191046,400984,379966
2018-03-25,105.0425,105.98,103.42,2.5600000000000023,0.020000000000010232,106.285,106.71,105.46,1.25,-0.2599999999999909,102.72749999999999,103.98,101.88,2.1000000000000085,-0.730000000000004,104.27,106.07,103.06,3.009999999999991,-0.20000000000000284,439744,530714,382986,147728,99407
2018-04-01,105.37599999999999,107.2,103.63,3.5700000000000074,1.3100000000000023,106.898,108.16,105.43,2.7299999999999898,1.559999999999988,104.072,106.34,102.9,3.4399999999999977,1.519999999999996,105.646,107.71,104.48,3.2299999999999898,-0.5499999999999972,443770,572773,351518,221255,-221255
