Date,ARK Industrial Innovation_etf_Open_average,ARK Industrial Innovation_etf_Open_max,ARK Industrial Innovation_etf_Open_min,ARK Industrial Innovation_etf_Open_volatility,ARK Industrial Innovation_etf_Open_change,ARK Industrial Innovation_etf_High_average,ARK Industrial Innovation_etf_High_max,ARK Industrial Innovation_etf_High_min,ARK Industrial Innovation_etf_High_volatility,ARK Industrial Innovation_etf_High_change,ARK Industrial Innovation_etf_Low_average,ARK Industrial Innovation_etf_Low_max,ARK Industrial Innovation_etf_Low_min,ARK Industrial Innovation_etf_Low_volatility,ARK Industrial Innovation_etf_Low_change,ARK Industrial Innovation_etf_Close_average,ARK Industrial Innovation_etf_Close_max,ARK Industrial Innovation_etf_Close_min,ARK Industrial Innovation_etf_Close_volatility,ARK Industrial Innovation_etf_Close_change
2018-08-05,36.29,36.29,36.29,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.35,36.35,36.35,0.0,0.0
2018-08-12,35.55,35.55,35.55,0.0,0.0,35.55,35.55,35.55,0.0,0.0,34.94,34.94,34.94,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2018-08-19,36.31,36.31,36.31,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.68,36.68,36.68,0.0,0.0
2018-08-26,37.09,37.09,37.09,0.0,0.0,37.19,37.19,37.19,0.0,0.0,36.94,36.94,36.94,0.0,0.0,37.14,37.14,37.14,0.0,0.0
2018-09-02,35.51,35.51,35.51,0.0,0.0,35.83,35.83,35.83,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2018-09-09,36.5,36.5,36.5,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2018-09-16,37.0,37.0,37.0,0.0,0.0,37.16,37.16,37.16,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2018-09-23,36.12,36.12,36.12,0.0,0.0,36.31,36.31,36.31,0.0,0.0,35.99,35.99,35.99,0.0,0.0,36.02,36.02,36.02,0.0,0.0
2018-09-30,35.25,35.25,35.25,0.0,0.0,35.25,35.25,35.25,0.0,0.0,34.07,34.07,34.07,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2018-10-07,32.24,32.24,32.24,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2018-10-14,32.55,32.55,32.55,0.0,0.0,32.62,32.62,32.62,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.82,31.82,31.82,0.0,0.0
2018-10-21,30.97,30.97,30.97,0.0,0.0,32.19,32.19,32.19,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2018-10-28,34.57,34.57,34.57,0.0,0.0,34.72,34.72,34.72,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2018-11-04,34.51,34.51,34.51,0.0,0.0,34.51,34.51,34.51,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2018-11-11,32.97,32.97,32.97,0.0,0.0,33.45,33.45,33.45,0.0,0.0,32.97,32.97,32.97,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2018-11-18,32.03,32.03,32.03,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2018-11-25,32.75,32.75,32.75,0.0,0.0,33.31,33.31,33.31,0.0,0.0,32.75,32.75,32.75,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2018-12-02,32.77,32.77,32.77,0.0,0.0,33.04,33.04,33.04,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2018-12-09,31.76,31.76,31.76,0.0,0.0,32.15,32.15,32.15,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2018-12-16,30.04,30.04,30.04,0.0,0.0,30.14,30.14,30.14,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.33,29.33,29.33,0.0,0.0
2018-12-23,29.77,29.77,29.77,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2018-12-30,28.87,28.87,28.87,0.0,0.0,29.79,29.79,29.79,0.0,0.0,28.87,28.87,28.87,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2019-01-06,31.05,31.05,31.05,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2019-01-13,31.72,31.72,31.72,0.0,0.0,32.13,32.13,32.13,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2019-01-20,31.61,31.61,31.61,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.61,31.61,31.61,0.0,0.0,32.18,32.18,32.18,0.0,0.0
2019-01-27,33.3,33.3,33.3,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2019-02-03,33.09,33.09,33.09,0.0,0.0,33.35,33.35,33.35,0.0,0.0,32.84,32.84,32.84,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2019-02-10,34.69,34.69,34.69,0.0,0.0,34.94,34.94,34.94,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2019-02-17,35.08,35.08,35.08,0.0,0.0,35.11,35.11,35.11,0.0,0.0,34.87,34.87,34.87,0.0,0.0,35.11,35.11,35.11,0.0,0.0
2019-02-24,35.72,35.72,35.72,0.0,0.0,35.72,35.72,35.72,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-03-03,32.49,32.49,32.49,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.99,32.99,32.99,0.0,0.0
2019-03-10,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.9,33.9,33.9,0.0,0.0
2019-03-17,34.74,34.74,34.74,0.0,0.0,34.74,34.74,34.74,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2019-03-24,34.07,34.07,34.07,0.0,0.0,34.11,34.11,34.11,0.0,0.0,33.94,33.94,33.94,0.0,0.0,34.04,34.04,34.04,0.0,0.0
2019-03-31,35.39,35.39,35.39,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.36,35.36,35.36,0.0,0.0,35.69,35.69,35.69,0.0,0.0
2019-04-07,35.44,35.44,35.44,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.36,35.36,35.36,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2019-04-14,35.3,35.3,35.3,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.32,35.32,35.32,0.0,0.0
2019-04-21,34.7,34.7,34.7,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2019-04-28,34.89,34.89,34.89,0.0,0.0,35.4,35.4,35.4,0.0,0.0,34.89,34.89,34.89,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2019-05-05,33.48,33.48,33.48,0.0,0.0,33.63,33.63,33.63,0.0,0.0,32.85,32.85,32.85,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2019-05-12,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.92,31.92,31.92,0.0,0.0
2019-05-19,30.49,30.49,30.49,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2019-05-26,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2019-06-02,30.46,30.46,30.46,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-06-09,30.72,30.72,30.72,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-06-16,32.19,32.19,32.19,0.0,0.0,32.54,32.54,32.54,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2019-06-23,32.8,32.8,32.8,0.0,0.0,33.81,33.81,33.81,0.0,0.0,32.8,32.8,32.8,0.0,0.0,33.76,33.76,33.76,0.0,0.0
2019-06-30,33.1,33.1,33.1,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2019-07-07,33.72,33.72,33.72,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2019-07-14,33.99,33.99,33.99,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2019-07-21,34.1,34.1,34.1,0.0,0.0,34.26,34.26,34.26,0.0,0.0,33.93,33.93,33.93,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2019-07-28,31.69,31.69,31.69,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2019-08-04,30.84,30.84,30.84,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.82,30.82,30.82,0.0,0.0
2019-08-11,30.01,30.01,30.01,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-08-18,31.0,31.0,31.0,0.0,0.0,31.18,31.18,31.18,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2019-08-25,31.23,31.23,31.23,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-09-01,31.98,31.98,31.98,0.0,0.0,32.23,32.23,32.23,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2019-09-08,33.39,33.39,33.39,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.14,33.14,33.14,0.0,0.0
2019-09-15,32.64,32.64,32.64,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2019-09-22,31.9,31.9,31.9,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2019-09-29,31.17,31.17,31.17,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2019-10-06,32.0,32.0,32.0,0.0,0.0,32.19,32.19,32.19,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2019-10-13,32.42,32.42,32.42,0.0,0.0,32.45,32.45,32.45,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2019-10-20,32.88,32.88,32.88,0.0,0.0,33.7,33.7,33.7,0.0,0.0,32.83,32.83,32.83,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2019-10-27,33.69,33.69,33.69,0.0,0.0,34.04,34.04,34.04,0.0,0.0,33.6,33.6,33.6,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2019-11-03,35.1,35.1,35.1,0.0,0.0,35.23,35.23,35.23,0.0,0.0,34.9,34.9,34.9,0.0,0.0,35.17,35.17,35.17,0.0,0.0
2019-11-10,34.69,34.69,34.69,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.65,34.65,34.65,0.0,0.0
2019-11-17,34.08,34.08,34.08,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.22,34.22,34.22,0.0,0.0
2019-11-24,34.97,34.97,34.97,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.8,34.8,34.8,0.0,0.0
2019-12-01,34.63,34.63,34.63,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2019-12-08,35.9,35.9,35.9,0.0,0.0,36.19,36.19,36.19,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.81,35.81,35.81,0.0,0.0
2019-12-15,37.67,37.67,37.67,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.31,37.31,37.31,0.0,0.0
2019-12-22,37.96,37.96,37.96,0.0,0.0,37.96,37.96,37.96,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.58,37.58,37.58,0.0,0.0
2019-12-29,37.57,37.57,37.57,0.0,0.0,37.99,37.99,37.99,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.8,37.8,37.8,0.0,0.0
