Date,ALSK_Open_average,ALSK_Open_max,ALSK_Open_min,ALSK_Open_volatility,ALSK_Open_change,ALSK_High_average,ALSK_High_max,ALSK_High_min,ALSK_High_volatility,ALSK_High_change,ALSK_Low_average,ALSK_Low_max,ALSK_Low_min,ALSK_Low_volatility,ALSK_Low_change,ALSK_Close_average,ALSK_Close_max,ALSK_Close_min,ALSK_Close_volatility,ALSK_Close_change,ALSK_Volume_average,ALSK_Volume_max,ALSK_Volume_min,ALSK_Volume_volatility,ALSK_Volume_change
2018-01-14,2.528,2.57,2.46,0.10999999999999988,-0.06000000000000005,2.5556,2.64,2.515,0.125,-0.11699999999999999,2.476,2.52,2.45,0.06999999999999984,-0.06999999999999984,2.512,2.56,2.47,0.08999999999999986,-0.06999999999999984,142393,153520,126100,27420,-4918
2018-01-21,2.39,2.5,2.31,0.18999999999999995,-0.16999999999999993,2.4164,2.53,2.342,0.18799999999999972,-0.18799999999999972,2.3,2.35,2.25,0.10000000000000009,-0.08999999999999986,2.339,2.41,2.27,0.14000000000000012,-0.10999999999999988,103206,196073,50535,145538,-100749
2018-01-28,2.246,2.32,2.21,0.10999999999999988,-0.04999999999999982,2.2998,2.339,2.23,0.10899999999999999,-0.06999999999999984,2.172,2.21,2.12,0.08999999999999986,-0.029999999999999805,2.22,2.32,2.13,0.18999999999999995,-0.07000000000000028,122503,157401,64593,92808,693
2018-02-04,2.194,2.26,2.1,0.1599999999999997,0.10000000000000009,2.271,2.3,2.23,0.06999999999999984,-0.06999999999999984,2.146,2.2,2.07,0.13000000000000034,0.0900000000000003,2.206,2.25,2.16,0.08999999999999986,0.029999999999999805,97485,152216,51921,100295,-60907
2018-02-11,2.185,2.24,2.15,0.0900000000000003,0.06000000000000005,2.2225,2.25,2.19,0.06000000000000005,0.04999999999999982,2.15,2.21,2.11,0.10000000000000009,0.04999999999999982,2.205,2.25,2.16,0.08999999999999986,0.06000000000000005,42562,84862,15275,69587,28702
2018-02-18,2.188,2.22,2.16,0.06000000000000005,0.0,2.21,2.24,2.18,0.06000000000000005,0.020000000000000018,2.1482,2.18,2.12,0.06000000000000005,0.0,2.188,2.24,2.16,0.08000000000000007,0.050000000000000266,49786,76134,13605,62529,62529
2018-02-25,2.146,2.23,2.12,0.10999999999999988,-0.10999999999999988,2.176,2.23,2.15,0.08000000000000007,-0.06999999999999984,2.1,2.12,2.09,0.03000000000000025,-0.03000000000000025,2.118,2.13,2.11,0.020000000000000018,-0.020000000000000018,69401,110407,32286,78121,-58246
2018-03-04,2.126,2.18,2.1,0.08000000000000007,0.07000000000000028,2.1550000000000002,2.185,2.13,0.05500000000000016,0.05500000000000016,2.112,2.15,2.09,0.06000000000000005,0.06000000000000005,2.126,2.15,2.1,0.04999999999999982,0.04999999999999982,62941,92744,37814,54930,-22111
2018-03-11,2.132,2.23,2.1,0.1299999999999999,0.1299999999999999,2.1838,2.25,2.14,0.10999999999999988,0.08000000000000007,2.0938,2.114,2.08,0.03399999999999981,0.02400000000000002,2.148,2.25,2.1,0.1499999999999999,0.08000000000000007,128969,217216,73415,143801,58053
2018-03-18,2.1,2.16,2.04,0.1200000000000001,-0.1200000000000001,2.127,2.165,2.09,0.07500000000000018,-0.07500000000000018,2.048,2.12,1.98,0.14000000000000012,-0.11000000000000032,2.086,2.13,2.04,0.08999999999999986,-0.08999999999999986,168922,399790,64433,335357,21902
