Date,CATO_Open_average,CATO_Open_max,CATO_Open_min,CATO_Open_volatility,CATO_Open_change,CATO_High_average,CATO_High_max,CATO_High_min,CATO_High_volatility,CATO_High_change,CATO_Low_average,CATO_Low_max,CATO_Low_min,CATO_Low_volatility,CATO_Low_change,CATO_Close_average,CATO_Close_max,CATO_Close_min,CATO_Close_volatility,CATO_Close_change,CATO_Volume_average,CATO_Volume_max,CATO_Volume_min,CATO_Volume_volatility,CATO_Volume_change
2018-01-14,13.508000000000001,13.97,13.22,0.75,-0.7300000000000004,13.608,13.97,13.33,0.6400000000000006,-0.6400000000000006,13.252,13.48,13.07,0.41000000000000014,-0.370000000000001,13.354,13.58,13.19,0.39000000000000057,-0.33999999999999986,217505,277219,175965,101254,-28928
2018-01-21,12.982,13.17,12.7,0.47000000000000064,-0.47000000000000064,13.102,13.47,12.91,0.5600000000000005,-0.5600000000000005,12.712,12.94,12.51,0.4299999999999997,-0.4299999999999997,12.822,13.0,12.53,0.47000000000000064,-0.47000000000000064,168769,226894,115106,111788,-93057
2018-01-28,11.888,12.43,11.28,1.1500000000000004,-1.1500000000000004,12.05,12.63,11.61,1.0200000000000014,-1.0200000000000014,11.582,12.0,11.21,0.7899999999999991,-0.7899999999999991,11.728,12.1,11.26,0.8399999999999999,-0.8399999999999999,300030,319463,274574,44889,36407
2018-02-04,11.354,11.65,11.0,0.6500000000000004,0.41000000000000014,11.632,11.78,11.43,0.34999999999999964,-0.3000000000000007,10.986,11.37,10.82,0.5499999999999989,-0.10999999999999943,11.366,11.67,11.04,0.6300000000000008,-0.20000000000000107,267679,301079,191776,109303,-30169
2018-02-11,11.29,11.46,11.11,0.3500000000000014,0.010000000000001563,11.5875,11.74,11.46,0.27999999999999936,0.27999999999999936,11.057500000000001,11.08,11.02,0.0600000000000005,-0.0600000000000005,11.2875,11.42,11.16,0.2599999999999998,0.009999999999999787,281096,377010,230446,146564,139356
2018-02-18,11.106,11.41,10.92,0.4900000000000002,0.40000000000000036,11.376,11.86,11.2,0.6600000000000001,0.6600000000000001,10.99,11.3,10.76,0.5400000000000009,0.5400000000000009,11.184000000000001,11.65,10.9,0.75,0.75,285577,390907,176814,214093,-68092
2018-02-25,11.51,11.76,11.26,0.5,0.03999999999999915,11.828,11.98,11.61,0.370000000000001,0.009999999999999787,11.334,11.71,11.09,0.620000000000001,0.3200000000000003,11.562,11.83,11.36,0.47000000000000064,0.41000000000000014,294116,349873,252511,97362,97362
2018-03-04,12.202,12.69,11.82,0.8699999999999992,0.2599999999999998,12.578,13.03,12.14,0.8899999999999988,-0.6699999999999999,11.896,12.4,11.61,0.7900000000000009,0.14000000000000057,12.32,12.82,12.06,0.7599999999999998,-0.7599999999999998,585519,1052639,299097,753542,-147015
2018-03-11,12.725999999999999,13.28,12.08,1.1999999999999993,1.1999999999999993,13.102,13.6,12.72,0.879999999999999,0.879999999999999,12.49,12.92,12.06,0.8599999999999994,0.8599999999999994,12.962,13.54,12.43,1.1099999999999994,1.1099999999999994,545585,1018965,364197,654768,127707
2018-03-18,13.676,14.41,13.35,1.0600000000000005,0.870000000000001,14.134,14.91,13.54,1.370000000000001,1.370000000000001,13.388,14.28,12.64,1.6399999999999988,1.0899999999999999,13.848,14.9,13.23,1.67,1.4800000000000004,422545,515073,351677,163396,69985
