Date,ALSMY_Open_average,ALSMY_Open_max,ALSMY_Open_min,ALSMY_Open_volatility,ALSMY_Open_change,ALSMY_High_average,ALSMY_High_max,ALSMY_High_min,ALSMY_High_volatility,ALSMY_High_change,ALSMY_Low_average,ALSMY_Low_max,ALSMY_Low_min,ALSMY_Low_volatility,ALSMY_Low_change,ALSMY_Close_average,ALSMY_Close_max,ALSMY_Close_min,ALSMY_Close_volatility,ALSMY_Close_change,ALSMY_Volume_average,ALSMY_Volume_max,ALSMY_Volume_min,ALSMY_Volume_volatility,ALSMY_Volume_change
2018-03-25,4.414666666666667,4.44,4.4,0.040000000000000036,-0.040000000000000036,4.414666666666667,4.44,4.4,0.040000000000000036,-0.040000000000000036,4.411666666666667,4.44,4.395,0.04500000000000082,-0.04500000000000082,4.411666666666667,4.44,4.395,0.04500000000000082,-0.04500000000000082,4110,7314,0,7314,7314
2018-04-01,4.46625,4.52,4.385,0.1349999999999998,0.05999999999999961,4.46625,4.52,4.385,0.1349999999999998,0.05999999999999961,4.41125,4.5,4.36,0.13999999999999968,0.040000000000000036,4.41125,4.5,4.36,0.13999999999999968,0.040000000000000036,393,1334,0,1334,-1095
2018-04-08,4.4725,4.485,4.46,0.025000000000000355,-0.025000000000000355,4.5125,4.54,4.485,0.054999999999999716,0.054999999999999716,4.4725,4.485,4.46,0.025000000000000355,-0.025000000000000355,4.5125,4.54,4.485,0.054999999999999716,0.054999999999999716,800,1600,0,1600,1600
2018-04-15,4.553333333333333,4.6,4.5,0.09999999999999964,0.09999999999999964,4.5633333333333335,4.6,4.53,0.0699999999999994,0.0699999999999994,4.553333333333333,4.6,4.5,0.09999999999999964,0.09999999999999964,4.554666666666666,4.6,4.504,0.09600000000000009,0.09600000000000009,1647,4942,0,4942,-4942
2018-04-22,4.53625,4.64,4.45,0.1899999999999995,-0.1899999999999995,4.53625,4.64,4.45,0.1899999999999995,-0.1899999999999995,4.525,4.595,4.45,0.14499999999999957,-0.14499999999999957,4.525,4.595,4.45,0.14499999999999957,-0.14499999999999957,200,800,0,800,-800
2018-04-29,4.476666666666667,4.5,4.45,0.04999999999999982,-0.04999999999999982,4.514,4.612,4.45,0.16199999999999992,-0.16199999999999992,4.473333333333334,4.5,4.45,0.04999999999999982,-0.04999999999999982,4.4799999999999995,4.52,4.45,0.0699999999999994,-0.0699999999999994,1142,2612,0,2612,-2612
2018-05-06,4.5435,4.56,4.513999999999999,0.04600000000000026,0.036000000000000476,4.55725,4.595,4.513999999999999,0.0810000000000004,0.0810000000000004,4.5435,4.56,4.513999999999999,0.04600000000000026,0.036000000000000476,4.55725,4.595,4.513999999999999,0.0810000000000004,0.0810000000000004,573,1800,0,1800,1800
2018-05-13,4.74,4.78,4.7,0.08000000000000007,0.08000000000000007,4.765000000000001,4.78,4.75,0.03000000000000025,0.03000000000000025,4.71,4.77,4.65,0.11999999999999922,0.11999999999999922,4.71,4.77,4.65,0.11999999999999922,0.11999999999999922,4214,7628,800,6828,-6828
2018-05-20,4.7375,4.77,4.71,0.05999999999999961,-0.05999999999999961,4.76,4.79,4.71,0.08000000000000007,0.020000000000000462,4.73,4.76,4.7,0.05999999999999961,-0.04999999999999982,4.75,4.77,4.71,0.05999999999999961,0.019999999999999574,9348,22723,0,22723,-10485
2018-05-27,4.691,4.79,4.6,0.1900000000000004,0.1900000000000004,4.691,4.79,4.6,0.1900000000000004,0.1900000000000004,4.68,4.78,4.6,0.1800000000000006,0.1800000000000006,4.68,4.78,4.6,0.1800000000000006,0.1800000000000006,184,505,0,505,505
2018-06-03,4.82,4.84,4.79,0.04999999999999982,-0.040000000000000036,4.82,4.84,4.79,0.04999999999999982,-0.040000000000000036,4.8,4.84,4.77,0.07000000000000028,0.020000000000000462,4.8,4.84,4.77,0.07000000000000028,0.020000000000000462,278,834,0,834,-834
2018-06-10,4.71225,4.8,4.62,0.17999999999999972,-0.13999999999999968,4.71225,4.8,4.62,0.17999999999999972,-0.13999999999999968,4.71225,4.8,4.62,0.17999999999999972,-0.13999999999999968,4.71225,4.8,4.62,0.17999999999999972,-0.13999999999999968,0,0,0,0,0
2018-06-17,4.5175,4.59,4.46,0.1299999999999999,-0.019999999999999574,4.577500000000001,4.65,4.53,0.1200000000000001,0.0,4.511,4.59,4.46,0.1299999999999999,-0.045999999999999375,4.577500000000001,4.65,4.53,0.1200000000000001,0.0,1153,2021,402,1619,1021
2018-06-24,4.528,4.63,4.46,0.16999999999999993,0.040000000000000036,4.568,4.63,4.46,0.16999999999999993,0.13999999999999968,4.492,4.55,4.46,0.08999999999999986,0.020000000000000462,4.542,4.6,4.46,0.13999999999999968,0.13999999999999968,3125,6674,0,6674,853
2018-07-01,4.6,4.65,4.55,0.10000000000000053,-0.10000000000000053,4.6,4.65,4.55,0.10000000000000053,-0.10000000000000053,4.555,4.64,4.5,0.13999999999999968,0.03000000000000025,4.555,4.64,4.5,0.13999999999999968,0.03000000000000025,2440,5200,0,5200,-39
2018-07-08,4.54,4.61,4.46,0.15000000000000036,-0.07000000000000028,4.566,4.61,4.5,0.11000000000000032,-0.05999999999999961,4.538,4.6,4.46,0.13999999999999968,-0.07000000000000028,4.564,4.6,4.5,0.09999999999999964,-0.05999999999999961,1149,3300,0,3300,2985
2018-07-15,4.43175,4.467,4.4,0.06699999999999928,-0.06699999999999928,4.4455,4.467,4.41,0.056999999999999496,-0.011999999999999567,4.3774999999999995,4.41,4.35,0.0600000000000005,0.05000000000000071,4.391249999999999,4.455,4.35,0.10500000000000043,0.10500000000000043,749,1300,0,1300,-104
2018-07-22,4.40625,4.415,4.4,0.01499999999999968,0.009999999999999787,4.41725,4.444,4.4,0.043999999999999595,-0.03399999999999981,4.40625,4.415,4.4,0.01499999999999968,0.009999999999999787,4.41725,4.444,4.4,0.043999999999999595,-0.03399999999999981,745,2983,0,2983,-2983
2018-07-29,4.42,4.42,4.42,0.0,0.0,4.42,4.42,4.42,0.0,0.0,4.395,4.42,4.37,0.04999999999999982,0.04999999999999982,4.395,4.42,4.37,0.04999999999999982,0.04999999999999982,869,1738,0,1738,-1738
2018-08-05,4.34925,4.412,4.28,0.13199999999999967,-0.13199999999999967,4.3555,4.412,4.3,0.1120000000000001,-0.1070000000000002,4.318,4.412,4.22,0.19200000000000017,-0.19200000000000017,4.318,4.412,4.22,0.19200000000000017,-0.19200000000000017,2671,9404,0,9404,9404
2018-08-12,4.17,4.2,4.15,0.04999999999999982,-0.04999999999999982,4.208333333333333,4.27,4.16,0.10999999999999943,-0.07499999999999929,4.17,4.2,4.15,0.04999999999999982,-0.04999999999999982,4.208333333333333,4.27,4.16,0.10999999999999943,-0.07499999999999929,1637,3800,0,3800,-2689
2018-08-19,4.32,4.36,4.28,0.08000000000000007,0.040000000000000036,4.323333333333333,4.36,4.28,0.08000000000000007,0.04999999999999982,4.316666666666666,4.36,4.28,0.08000000000000007,0.02999999999999936,4.316666666666666,4.36,4.28,0.08000000000000007,0.02999999999999936,149,449,0,449,449
2018-08-26,4.42,4.42,4.42,0.0,0.0,4.42,4.42,4.42,0.0,0.0,4.42,4.42,4.42,0.0,0.0,4.42,4.42,4.42,0.0,0.0,0,0,0,0,0
2018-09-02,4.366666666666666,4.41,4.31,0.10000000000000053,0.10000000000000053,4.38,4.42,4.31,0.11000000000000032,0.10000000000000053,4.366666666666666,4.41,4.31,0.10000000000000053,0.10000000000000053,4.38,4.42,4.31,0.11000000000000032,0.10000000000000053,133,400,0,400,0
2018-09-09,4.59525,4.72,4.471,0.24899999999999967,0.24899999999999967,4.6075,4.72,4.52,0.20000000000000018,0.20000000000000018,4.59025,4.7,4.471,0.2290000000000001,0.2290000000000001,4.6025,4.7,4.52,0.1800000000000006,0.1800000000000006,561,1139,0,1139,34
2018-09-16,4.597,4.67,4.52,0.15000000000000036,-0.1200000000000001,4.64,4.7,4.55,0.15000000000000036,-0.08000000000000007,4.569,4.63,4.52,0.11000000000000032,-0.09999999999999964,4.634,4.69,4.55,0.14000000000000057,-0.04999999999999982,6517,14407,2800,11607,-10595
2018-09-23,4.4799999999999995,4.52,4.4,0.11999999999999922,-0.11999999999999922,4.496666666666667,4.57,4.4,0.16999999999999993,-0.11999999999999922,4.4799999999999995,4.52,4.4,0.11999999999999922,-0.11999999999999922,4.496666666666667,4.57,4.4,0.16999999999999993,-0.11999999999999922,411,1233,0,1233,0
2018-09-30,4.4294,4.49,4.382,0.10800000000000054,0.038000000000000256,4.4294,4.49,4.382,0.10800000000000054,0.038000000000000256,4.413,4.49,4.31,0.1800000000000006,0.11000000000000032,4.42,4.49,4.345,0.14500000000000046,0.07500000000000018,999,4626,0,4626,-370
2018-10-07,4.3100000000000005,4.49,4.2,0.29000000000000004,-0.16999999999999993,4.3175,4.52,4.2,0.3199999999999994,-0.1999999999999993,4.3100000000000005,4.49,4.2,0.29000000000000004,-0.16999999999999993,4.3175,4.52,4.2,0.3199999999999994,-0.1999999999999993,350,1400,0,1400,-1400
2018-10-14,4.3696,4.468,4.26,0.20800000000000018,-0.13999999999999968,4.3906,4.468,4.32,0.1479999999999997,-0.13999999999999968,4.336,4.46,4.26,0.20000000000000018,-0.13999999999999968,4.348,4.46,4.31,0.15000000000000036,-0.13999999999999968,1674,4500,0,4500,0
2018-10-21,4.23,4.255,4.205,0.04999999999999982,0.025000000000000355,4.23,4.255,4.205,0.04999999999999982,0.025000000000000355,4.21,4.255,4.17,0.08499999999999996,-0.03500000000000014,4.21,4.255,4.17,0.08499999999999996,-0.03500000000000014,130,392,0,392,392
2018-10-28,4.27,4.29,4.25,0.040000000000000036,-0.040000000000000036,4.279999999999999,4.29,4.27,0.020000000000000462,-0.020000000000000462,4.27,4.29,4.25,0.040000000000000036,-0.040000000000000036,4.279999999999999,4.29,4.27,0.020000000000000462,-0.020000000000000462,654,1309,0,1309,1309
2018-11-04,4.25,4.25,4.25,0.0,0.0,4.25,4.25,4.25,0.0,0.0,4.25,4.25,4.25,0.0,0.0,4.25,4.25,4.25,0.0,0.0,0,0,0,0,0
2018-11-11,4.31625,4.41,4.2,0.20999999999999996,0.20999999999999996,4.32625,4.41,4.24,0.16999999999999993,0.16999999999999993,4.305,4.41,4.17,0.2400000000000002,0.2400000000000002,4.3075,4.41,4.18,0.23000000000000043,0.23000000000000043,3659,14400,0,14400,-14400
2018-11-18,4.3925,4.4,4.385,0.015000000000000568,0.015000000000000568,4.4175,4.45,4.385,0.06500000000000039,0.06500000000000039,4.36,4.4,4.32,0.08000000000000007,0.08000000000000007,4.37,4.42,4.32,0.09999999999999964,0.09999999999999964,34486,67561,1411,66150,66150
2018-11-25,4.325,4.38,4.29,0.08999999999999986,-0.019999999999999574,4.3875,4.44,4.32,0.1200000000000001,-0.03000000000000025,4.325,4.38,4.29,0.08999999999999986,-0.019999999999999574,4.3875,4.44,4.32,0.1200000000000001,-0.03000000000000025,10986,35460,0,35460,-31574
2018-12-02,4.203749999999999,4.26,4.095,0.16500000000000004,0.040000000000000036,4.225,4.26,4.14,0.1200000000000001,0.0,4.203749999999999,4.26,4.095,0.16500000000000004,0.040000000000000036,4.225,4.26,4.14,0.1200000000000001,0.0,955,3090,0,3090,-3090
2018-12-09,4.329,4.38,4.26,0.1200000000000001,0.07000000000000028,4.364,4.39,4.31,0.08000000000000007,0.07000000000000028,4.2964,4.38,4.26,0.1200000000000001,-0.020000000000000462,4.3344,4.39,4.282,0.10799999999999965,0.04999999999999982,1003,2434,300,2134,1834
2018-12-16,4.083333333333333,4.2,4.0,0.20000000000000018,-0.20000000000000018,4.1,4.2,4.0,0.20000000000000018,-0.20000000000000018,4.025666666666667,4.2,3.917,0.28300000000000036,-0.28300000000000036,4.025666666666667,4.2,3.917,0.28300000000000036,-0.28300000000000036,697,1060,0,1060,1060
2018-12-23,3.9899999999999998,4.1,3.89,0.20999999999999952,0.08999999999999986,4.0125,4.1,3.96,0.13999999999999968,0.08999999999999986,3.94125,4.025,3.89,0.13500000000000023,0.13500000000000023,3.96125,4.025,3.89,0.13500000000000023,0.13500000000000023,328,514,0,514,-168
2018-12-30,3.957333333333333,4.03,3.897,0.13300000000000045,-0.08500000000000041,3.957333333333333,4.03,3.897,0.13300000000000045,-0.08500000000000041,3.9273333333333333,3.945,3.897,0.04800000000000004,0.004999999999999893,3.9273333333333333,3.945,3.897,0.04800000000000004,0.004999999999999893,225,677,0,677,-677
2019-01-06,3.9899999999999998,4.04,3.91,0.1299999999999999,-0.020000000000000462,3.9899999999999998,4.04,3.91,0.1299999999999999,-0.020000000000000462,3.9766666666666666,4.04,3.91,0.1299999999999999,-0.06000000000000005,3.9766666666666666,4.04,3.91,0.1299999999999999,-0.06000000000000005,276,830,0,830,830
2019-01-13,3.99875,4.09,3.905,0.18500000000000005,-0.11499999999999977,3.99875,4.09,3.905,0.18500000000000005,-0.11499999999999977,3.9724999999999997,4.09,3.8,0.29000000000000004,-0.21999999999999975,3.9724999999999997,4.09,3.8,0.29000000000000004,-0.21999999999999975,2836,11344,0,11344,11344
2019-01-20,3.931,4.0,3.84,0.16000000000000014,0.04999999999999982,3.996,4.16,3.89,0.27,0.08999999999999986,3.909,3.99,3.84,0.15000000000000036,0.14000000000000012,3.98,4.16,3.89,0.27,0.12999999999999945,684451,3253386,0,3253386,3250424
2019-01-27,4.025,4.1,3.95,0.14999999999999947,-0.14999999999999947,4.072,4.12,4.02,0.10000000000000053,-0.08000000000000007,3.984,4.02,3.95,0.0699999999999994,-0.0699999999999994,4.023,4.09,3.98,0.10999999999999988,-0.04499999999999993,310139,1085818,7904,1077914,-1053568
2019-02-03,4.181,4.3,4.035,0.2649999999999997,0.09499999999999975,4.206,4.3,4.13,0.16999999999999993,-0.020000000000000462,4.1290000000000004,4.21,4.035,0.17499999999999982,0.03500000000000014,4.164,4.27,4.07,0.1999999999999993,-0.0699999999999994,17844,28612,6170,22442,10865
2019-02-10,4.13375,4.25,4.05,0.20000000000000018,0.20000000000000018,4.1925,4.28,4.09,0.1900000000000004,0.1900000000000004,4.1025,4.17,4.05,0.1200000000000001,0.1200000000000001,4.17,4.28,4.09,0.1900000000000004,0.1900000000000004,21998,31118,9629,21489,-7052
2019-02-17,4.241,4.29,4.17,0.1200000000000001,0.04999999999999982,4.282,4.31,4.25,0.05999999999999961,-0.009999999999999787,4.208,4.24,4.17,0.07000000000000028,0.040000000000000036,4.2459999999999996,4.3,4.21,0.08999999999999986,-0.009999999999999787,13256,32295,1765,30530,-2511
2019-02-24,4.25,4.33,4.19,0.13999999999999968,0.0699999999999994,4.308,4.33,4.26,0.07000000000000028,0.07000000000000028,4.234,4.26,4.19,0.0699999999999994,0.05999999999999961,4.249,4.275,4.21,0.06500000000000039,0.040000000000000036,17246,43089,4181,38908,-5121
2019-03-03,4.180000000000001,4.23,4.11,0.1200000000000001,-0.07000000000000028,4.258,4.33,4.18,0.15000000000000036,-0.09999999999999964,4.162,4.23,4.11,0.1200000000000001,-0.07000000000000028,4.218,4.33,4.15,0.17999999999999972,-0.09999999999999964,18488,37270,3225,34045,7079
2019-03-10,4.256,4.35,4.18,0.16999999999999993,0.16999999999999993,4.288,4.38,4.22,0.16000000000000014,0.16000000000000014,4.228,4.35,4.15,0.1999999999999993,0.1999999999999993,4.258,4.38,4.16,0.21999999999999975,0.21999999999999975,10381,20737,1081,19656,13761
2019-03-17,4.354,4.41,4.2,0.20999999999999996,-0.20000000000000018,4.374,4.46,4.24,0.21999999999999975,-0.16999999999999993,4.3100000000000005,4.38,4.2,0.17999999999999972,-0.17999999999999972,4.336,4.46,4.21,0.25,-0.16999999999999993,7681,12940,3812,9128,3794
2019-03-24,4.274,4.36,4.25,0.11000000000000032,0.11000000000000032,4.298,4.37,4.25,0.1200000000000001,0.10000000000000053,4.262,4.35,4.22,0.1299999999999999,0.09999999999999964,4.29,4.37,4.22,0.15000000000000036,0.11000000000000032,18249,40747,2165,38582,15199
2019-03-31,4.448,4.49,4.41,0.08000000000000007,-0.040000000000000036,4.466,4.51,4.45,0.05999999999999961,0.0,4.414000000000001,4.45,4.4,0.04999999999999982,0.0,4.444,4.51,4.4,0.10999999999999943,0.040000000000000036,5729,17195,1667,15528,-337
2019-04-07,4.458,4.56,4.39,0.16999999999999993,0.15999999999999925,4.482,4.56,4.4,0.15999999999999925,0.15999999999999925,4.432,4.51,4.36,0.14999999999999947,0.13999999999999968,4.444,4.51,4.36,0.14999999999999947,0.13999999999999968,6520,20632,1421,19211,-1129
2019-04-14,4.548,4.582,4.48,0.10199999999999942,0.02200000000000024,4.563,4.582,4.54,0.041999999999999815,0.02200000000000024,4.4875,4.52,4.46,0.05999999999999961,-0.05999999999999961,4.52,4.56,4.46,0.09999999999999964,-0.05999999999999961,3560,4950,1527,3423,-1485
2019-04-21,4.422,4.56,4.37,0.1899999999999995,-0.16999999999999993,4.4574,4.56,4.41,0.14999999999999947,-0.1299999999999999,4.394,4.5,4.34,0.16000000000000014,-0.1200000000000001,4.406,4.53,4.34,0.1900000000000004,-0.15000000000000036,15974,32110,3772,28338,-10089
2019-04-28,4.308,4.34,4.25,0.08999999999999986,-0.07000000000000028,4.3500000000000005,4.4,4.3,0.10000000000000053,-0.0600000000000005,4.286,4.32,4.25,0.07000000000000028,-0.07000000000000028,4.32,4.36,4.27,0.09000000000000075,-0.09000000000000075,16269,48460,2606,45854,7597
2019-05-05,4.299,4.39,4.205,0.1849999999999996,-0.125,4.354,4.44,4.23,0.20999999999999996,-0.10999999999999943,4.276,4.36,4.15,0.20999999999999996,-0.14999999999999947,4.298,4.36,4.16,0.20000000000000018,-0.13999999999999968,5141,7314,2726,4588,-3294
2019-05-12,4.3100000000000005,4.37,4.24,0.1299999999999999,0.08999999999999986,4.33,4.37,4.27,0.10000000000000053,0.0600000000000005,4.252,4.3,4.2,0.09999999999999964,0.0699999999999994,4.296,4.32,4.27,0.05000000000000071,0.010000000000000675,7738,15869,1486,14383,7475
2019-05-19,4.3774999999999995,4.45,4.35,0.10000000000000053,0.10000000000000053,4.39375,4.45,4.35,0.10000000000000053,0.10000000000000053,4.35,4.37,4.33,0.040000000000000036,0.020000000000000462,4.3525,4.38,4.33,0.04999999999999982,0.03000000000000025,3961,9528,0,9528,9528
2019-05-26,4.474,4.52,4.45,0.0699999999999994,-0.019999999999999574,4.516,4.56,4.49,0.0699999999999994,0.02999999999999936,4.458,4.49,4.44,0.04999999999999982,0.009999999999999787,4.4959999999999996,4.56,4.44,0.11999999999999922,0.07999999999999918,241316,1156265,4060,1152205,-1151178
2019-06-02,4.648,4.72,4.57,0.14999999999999947,0.14999999999999947,4.654,4.73,4.58,0.15000000000000036,0.15000000000000036,4.6,4.68,4.52,0.16000000000000014,0.16000000000000014,4.612,4.68,4.55,0.1299999999999999,0.09999999999999964,2054,4190,1021,3169,-3169
2019-06-09,4.665,4.7,4.645,0.055000000000000604,-0.055000000000000604,4.678,4.7,4.65,0.04999999999999982,-0.040000000000000036,4.624,4.66,4.56,0.10000000000000053,-0.040000000000000036,4.652,4.69,4.63,0.0600000000000005,0.0,10059,19958,1935,18023,16920
2019-06-16,4.69,4.73,4.65,0.08000000000000007,0.040000000000000036,4.714,4.77,4.69,0.07999999999999918,0.07999999999999918,4.664,4.72,4.63,0.08999999999999986,0.0699999999999994,4.694,4.77,4.65,0.11999999999999922,0.11999999999999922,27230,49006,2122,46884,31207
2019-06-23,4.674,4.79,4.525,0.2649999999999997,-0.125,4.698,4.81,4.59,0.21999999999999975,-0.13999999999999968,4.6338,4.744,4.525,0.21899999999999942,-0.07000000000000028,4.66,4.75,4.59,0.16000000000000014,-0.09999999999999964,246692,802854,7930,794924,-794924
2019-06-30,4.6274999999999995,4.67,4.58,0.08999999999999986,0.0,4.6475,4.67,4.6,0.07000000000000028,-0.019999999999999574,4.5975,4.63,4.53,0.09999999999999964,-0.03000000000000025,4.6267499999999995,4.65,4.585,0.06500000000000039,-0.018000000000000682,15574,24228,2272,21956,21956
2019-07-07,4.466,4.65,4.19,0.45999999999999996,-0.4299999999999997,4.51,4.75,4.22,0.5300000000000002,-0.4800000000000004,4.331,4.605,4.14,0.46500000000000075,-0.45500000000000007,4.405,4.695,4.19,0.5049999999999999,-0.4900000000000002,39262,110614,7945,102669,-102669
2019-07-14,4.1756,4.206,4.13,0.07600000000000051,-0.0600000000000005,4.1976,4.23,4.16,0.07000000000000028,-0.07000000000000028,4.152,4.18,4.12,0.05999999999999961,-0.04999999999999982,4.1668,4.195,4.14,0.055000000000000604,-0.020999999999999908,16839,33874,5344,28530,-19430
2019-07-21,4.222,4.33,4.13,0.20000000000000018,0.16000000000000014,4.25,4.34,4.13,0.20999999999999996,0.20999999999999996,4.204,4.3,4.09,0.20999999999999996,0.20000000000000018,4.219,4.32,4.105,0.21499999999999986,0.21499999999999986,38254,97414,13312,84102,2198
2019-07-28,4.26,4.3,4.2,0.09999999999999964,-0.08999999999999986,4.28,4.31,4.22,0.08999999999999986,-0.08000000000000007,4.2219999999999995,4.27,4.17,0.09999999999999964,-0.09999999999999964,4.264,4.3,4.21,0.08999999999999986,-0.08999999999999986,25496,32449,14943,17506,-17506
2019-08-04,4.232,4.27,4.2,0.0699999999999994,0.0,4.266,4.3,4.24,0.05999999999999961,0.009999999999999787,4.1979999999999995,4.25,4.16,0.08999999999999986,0.019999999999999574,4.245,4.29,4.19,0.09999999999999964,0.01499999999999968,26539,56415,1927,54488,-31327
2019-08-11,4.168,4.2,4.14,0.0600000000000005,0.020000000000000462,4.194,4.23,4.14,0.09000000000000075,-0.010000000000000675,4.146,4.18,4.08,0.09999999999999964,0.0,4.168,4.225,4.1,0.125,-0.04499999999999993,25912,43528,13009,30519,-3781
2019-08-18,4.2482,4.33,4.2,0.1299999999999999,0.04999999999999982,4.274,4.35,4.23,0.11999999999999922,0.0,4.241,4.33,4.2,0.1299999999999999,0.01499999999999968,4.264,4.34,4.23,0.10999999999999943,-0.009999999999999787,26358,81055,1722,79333,-26834
2019-08-25,4.195,4.24,4.13,0.11000000000000032,-0.009999999999999787,4.21,4.25,4.15,0.09999999999999964,0.009999999999999787,4.165,4.2,4.12,0.08000000000000007,0.009999999999999787,4.19,4.22,4.15,0.0699999999999994,0.02999999999999936,21515,35200,10205,24995,-17855
2019-09-01,4.274,4.34,4.18,0.16000000000000014,0.14000000000000057,4.28,4.34,4.18,0.16000000000000014,0.14000000000000057,4.232,4.29,4.14,0.15000000000000036,0.1299999999999999,4.249,4.295,4.15,0.14499999999999957,0.14499999999999957,20510,41490,4348,37142,-36331
2019-09-08,4.187,4.25,4.11,0.13999999999999968,-0.03500000000000014,4.209,4.27,4.16,0.10999999999999943,-0.07500000000000018,4.12,4.2,4.06,0.14000000000000057,-0.11000000000000032,4.132,4.2,4.08,0.1200000000000001,-0.11000000000000032,133209,407025,4888,402137,22374
2019-09-15,4.1476,4.17,4.12,0.04999999999999982,-0.019999999999999574,4.178,4.21,4.15,0.05999999999999961,-0.02999999999999936,4.098,4.12,4.08,0.040000000000000036,0.009999999999999787,4.1296,4.16,4.1,0.0600000000000005,-0.0129999999999999,26788,78917,8096,70821,68457
2019-09-22,4.0552,4.12,4.01,0.11000000000000032,-0.11000000000000032,4.0920000000000005,4.19,4.03,0.16000000000000014,-0.07000000000000028,4.014,4.11,3.95,0.16000000000000014,-0.10000000000000053,4.0520000000000005,4.19,3.95,0.2400000000000002,-0.1200000000000001,515087,2017751,23953,1993798,18005
2019-09-29,4.0382,4.086,3.985,0.10100000000000042,0.04600000000000026,4.066,4.1,4.04,0.05999999999999961,0.019999999999999574,3.9983999999999997,4.042,3.94,0.10199999999999987,0.03200000000000003,4.0443999999999996,4.08,4.02,0.0600000000000005,-0.038000000000000256,16626,37012,10997,26015,-25142
2019-10-06,4.0602,4.13,4.0,0.1299999999999999,0.11000000000000032,4.098,4.16,4.03,0.1299999999999999,0.1299999999999999,4.056,4.13,3.98,0.1499999999999999,0.13000000000000034,4.0886,4.16,4.024,0.13600000000000012,0.13600000000000012,33230,96882,2376,94506,-20160
2019-10-13,4.1796,4.26,4.126,0.13399999999999945,-0.013999999999999346,4.206,4.26,4.15,0.10999999999999943,-0.009999999999999787,4.1608,4.225,4.111000000000001,0.11399999999999899,-0.008999999999999453,4.194,4.24,4.13,0.11000000000000032,0.020000000000000462,26127,51884,4138,47746,34302
