Date,PSTV_Open_average,PSTV_Open_max,PSTV_Open_min,PSTV_Open_volatility,PSTV_Open_change,PSTV_High_average,PSTV_High_max,PSTV_High_min,PSTV_High_volatility,PSTV_High_change,PSTV_Low_average,PSTV_Low_max,PSTV_Low_min,PSTV_Low_volatility,PSTV_Low_change,PSTV_Close_average,PSTV_Close_max,PSTV_Close_min,PSTV_Close_volatility,PSTV_Close_change,PSTV_Volume_average,PSTV_Volume_max,PSTV_Volume_min,PSTV_Volume_volatility,PSTV_Volume_change
2018-04-08,139.75,145.0,131.0,14.0,-9.25,144.45,145.0,142.45,2.5500000000000114,0.05000000000001137,134.55,140.25,130.0,10.25,-10.25,139.92000000000002,144.3,136.5,7.800000000000011,-7.800000000000011,715,1219,433,786,615
2018-04-15,141.8,145.0,135.0,10.0,7.5,145.51,147.5,144.9,2.5999999999999943,2.5999999999999943,139.22,142.5,135.0,7.5,7.5,142.531,143.55,141.0,2.5500000000000114,-0.15000000000000568,500,674,232,442,203
2018-04-22,141.65,145.0,137.75,7.25,-2.5,144.97,145.6,144.25,1.3499999999999943,0.0,138.76,141.7,135.05,6.649999999999977,-1.6999999999999886,141.85,145.0,137.5,7.5,-2.4499999999999886,368,513,172,341,-54
2018-04-29,132.66,144.5,125.0,19.5,-19.5,137.1054,145.0,129.65,15.349999999999994,-15.349999999999994,124.92999999999999,137.5,116.85,20.650000000000006,-17.5,127.47,139.9,119.7,20.200000000000003,-19.400000000000006,1358,2266,579,1687,1687
2018-05-06,140.68,155.0,129.0,26.0,8.0,149.53,160.0,138.15,21.849999999999994,11.349999999999994,130.54,140.5,121.85,18.650000000000006,-2.0,144.93,158.55,136.75,21.80000000000001,5.550000000000011,1543,2077,988,1089,-161
2018-05-13,143.98,144.95,142.0,2.9499999999999886,0.44999999999998863,145.79,150.0,144.45,5.550000000000011,5.0,134.091,137.605,125.85,11.754999999999995,-9.150000000000006,142.03,145.0,137.0,8.0,-5.650000000000006,660,918,405,513,-309
2018-05-20,121.75,140.0,103.5,36.5,-8.5,141.125,150.0,134.5,15.5,-5.5,117.6375,128.5,103.5,25.0,-13.450000000000003,128.1125,139.8,119.5,20.30000000000001,-17.80000000000001,6635,21067,638,20429,3373
2018-05-27,128.6,141.5,117.5,24.0,17.0,135.9,141.5,125.0,16.5,16.5,124.31,131.0,116.5,14.5,14.5,129.9,139.5,117.5,22.0,17.5,2134,4034,1375,2659,85
2018-06-03,123.0,133.0,114.0,19.0,-15.5,127.511,133.05,123.255,9.795000000000016,-9.795000000000016,119.068,129.0,112.61,16.39,-13.939999999999998,121.4,131.0,113.0,18.0,-12.5,1017,1576,673,903,554
2018-06-10,110.5,118.5,95.0,23.5,-23.0,111.6,122.5,95.0,27.5,-27.5,103.412,117.56,87.5,30.060000000000002,-30.060000000000002,104.7,118.5,87.5,31.0,-31.0,1823,3761,509,3252,774
2018-06-17,92.4,109.5,82.5,27.0,9.0,98.465,109.5,86.5,23.0,9.5,86.336,92.55,81.0,11.549999999999997,10.049999999999997,92.39,102.0,82.5,19.5,10.5,3175,5825,1518,4307,-405
2018-06-24,83.8,92.5,72.5,20.0,-20.0,85.806,92.5,75.32,17.180000000000007,-17.180000000000007,78.1,83.0,71.5,11.5,-11.5,79.9,86.5,72.5,14.0,-13.0,2158,4644,763,3881,3102
2018-07-01,77.25,90.0,71.5,18.5,14.5,81.36125,93.945,72.5,21.444999999999993,18.444999999999993,71.125,71.5,70.0,1.5,-1.5,74.1275,82.51,70.5,12.010000000000005,-1.0,3379,5818,678,5140,5140
2018-07-08,64.5,74.0,57.5,16.5,-16.5,65.3,77.0,57.5,19.5,-19.5,58.1,70.5,51.0,19.5,-19.5,60.15,71.0,51.25,19.75,-19.75,4812,8021,2958,5063,748
2018-07-15,47.112,50.5,45.51,4.990000000000002,-3.450000000000003,50.175,52.1,48.5,3.6000000000000014,-2.7749999999999986,45.903,46.5,45.505,0.9949999999999974,0.9949999999999974,47.756,48.75,46.5,2.25,-2.0,3497,4593,2098,2495,-2495
2018-07-22,39.366,45.0,34.5,10.5,-8.774999999999999,40.165,45.995,36.225,9.769999999999996,-9.769999999999996,34.955999999999996,42.6,32.05,10.550000000000004,-10.325000000000003,36.2198,42.6,32.055,10.545000000000002,-6.655999999999999,7749,10662,4093,6569,3837
2018-07-29,32.829,36.5,22.6,13.899999999999999,-13.899999999999999,34.7966,37.5,27.5,10.0,-9.5,29.54,33.5,22.6,10.899999999999999,-10.399999999999999,30.879,36.5,23.545,12.954999999999998,-10.055,19780,32205,9739,22466,379
2018-08-05,22.92,25.0,21.5,3.5,-1.5,23.5,25.0,22.5,2.5,-2.5,20.35,23.0,18.5,4.5,-4.5,20.806,23.8,18.775,5.025000000000002,-5.025000000000002,7953,9644,6875,2769,612
2018-08-12,17.498,19.0,16.0,3.0,-1.5100000000000016,18.89,21.0,18.0,3.0,-2.5500000000000007,16.535,18.5,15.75,2.75,-1.8399999999999999,17.095,19.8,15.765,4.035,-2.5500000000000007,8792,13654,5132,8522,-287
2018-08-19,28.085,36.0,17.25,18.75,13.25,33.085,37.5,30.0,7.5,1.0,23.995,26.525,17.25,9.274999999999999,9.274999999999999,28.9398,34.514,24.785,9.729000000000003,4.215,74344,175838,15288,160550,-70988
2018-08-26,28.435000000000002,29.745,26.5,3.245000000000001,-3.245000000000001,28.97375,30.9,27.0,3.8999999999999986,-3.8999999999999986,26.5975,28.44,25.1,3.34,-3.34,27.75,29.55,26.1,3.4499999999999993,-3.4499999999999993,6665,8980,5027,3953,-3540
2018-09-02,26.49,29.0,24.95,4.050000000000001,-2.5,27.599,29.0,26.0,3.0,-1.004999999999999,23.726,25.0,22.555,2.4450000000000003,-1.4250000000000007,25.96,28.95,23.505,5.445,-2.4450000000000003,7168,9817,3560,6257,-4321
2018-09-09,25.818,29.0,24.49,4.510000000000002,-3.3999999999999986,28.14,33.5,25.35,8.149999999999999,-2.0,23.0,24.0,21.5,2.5,-2.5,24.099,25.485,21.55,3.9349999999999987,-3.9349999999999987,42924,125304,4031,121273,31048
2018-09-16,22.553,23.945,21.5,2.4450000000000003,-2.3000000000000007,22.841,23.95,22.0,1.9499999999999993,-1.9499999999999993,20.46,21.05,19.25,1.8000000000000007,1.5,21.457,22.4,20.5,1.8999999999999986,0.5850000000000009,10247,22906,3568,19338,-19338
2018-09-23,20.869,21.825,20.0,1.8249999999999993,-1.0199999999999996,22.24,25.115,21.0,4.114999999999998,3.1149999999999984,20.2,20.5,20.0,0.5,-0.5,21.18,22.5,20.275,2.2250000000000014,0.9299999999999997,12293,44851,3041,41810,40080
2018-09-30,22.648,24.205,20.14,4.064999999999998,-3.655000000000001,23.868,25.6,22.0,3.6000000000000014,-2.0,21.02,22.05,18.75,3.3000000000000007,-3.0,21.842,23.05,20.25,2.8000000000000007,-2.5500000000000007,16467,39337,4649,34688,7147
2018-10-07,18.183,19.55,17.005,2.5450000000000017,-0.5500000000000007,20.366,23.0,18.985,4.015000000000001,2.004999999999999,17.532,19.0,16.505,2.495000000000001,1.5,19.189,21.505,17.65,3.8550000000000004,2.1050000000000004,14491,44522,3344,41178,34696
2018-10-14,20.756,22.0,19.0,3.0,0.09500000000000242,21.847,22.25,20.995,1.254999999999999,-0.9949999999999974,19.33,19.5,19.0,0.5,-0.3500000000000014,20.855,21.78,19.95,1.8300000000000018,0.3999999999999986,8337,13290,5962,7328,-7328
2018-10-21,18.962,21.0,17.6,3.3999999999999986,-0.9899999999999984,19.774,21.0,18.45,2.5500000000000007,-1.9849999999999994,17.802,18.05,17.25,0.8000000000000007,-0.8000000000000007,18.071,18.5,17.255,1.245000000000001,-1.245000000000001,5840,9509,3533,5976,-5418
2018-10-28,17.895,19.0,17.25,1.75,-1.0,18.247,19.16,17.725,1.4349999999999987,-0.9100000000000001,17.05,17.5,16.75,0.75,0.5,17.564,18.0,17.15,0.8500000000000014,0.5,9620,17736,4098,13638,5258
2018-11-04,17.118,18.5,16.0,2.5,-2.5,17.812,19.0,17.35,1.6499999999999986,-1.5,16.295,16.7,15.525,1.174999999999999,-0.9749999999999996,17.259999999999998,17.5,16.955,0.5450000000000017,-0.5450000000000017,11347,32321,4297,28024,-28024
2018-11-11,16.622,17.5,15.5,2.0,-1.3900000000000006,17.357,17.95,17.1,0.8499999999999979,-0.8399999999999999,15.509,16.04,14.5,1.5399999999999991,-0.03999999999999915,17.127,17.4,16.75,0.6499999999999986,-0.28999999999999915,5135,13419,1211,12208,-4775
2018-11-18,16.9925,17.275,16.775,0.5,-0.2749999999999986,17.353749999999998,17.5,17.19,0.3099999999999987,0.22500000000000142,16.221249999999998,16.775,16.0,0.7749999999999986,0.054999999999999716,16.82875,17.03,16.555,0.4750000000000014,-0.4250000000000007,2761,4837,1204,3633,3070
2018-11-25,16.961,18.795,15.75,3.0450000000000017,1.5200000000000031,17.354,18.795,16.75,2.0450000000000017,1.5200000000000031,16.078,17.5,15.665,1.8350000000000009,1.6999999999999993,16.82,18.15,16.25,1.8999999999999986,1.1499999999999986,5412,15282,2075,13207,12164
2018-12-02,16.785,17.7,16.0,1.6999999999999993,-1.6999999999999993,17.23875,18.25,16.205,2.0450000000000017,-2.0450000000000017,15.817499999999999,16.0,15.665,0.33500000000000085,-0.19000000000000128,16.2075,16.55,16.0,0.5500000000000007,-0.5500000000000007,3462,5146,1969,3177,-389
2018-12-09,16.07,16.25,15.85,0.40000000000000036,0.0,16.329,16.5,16.175,0.3249999999999993,0.0,15.555,16.0,15.1,0.9000000000000004,-0.40000000000000036,15.75,16.1,15.5,0.6000000000000014,-0.16499999999999915,1886,2649,1350,1299,89
2018-12-16,14.835,15.75,13.875,1.875,-0.75,15.059,15.75,14.05,1.6999999999999993,-0.75,13.081,13.5,12.5,1.0,0.5800000000000001,14.316,15.0,13.65,1.3499999999999996,-1.3499999999999996,3976,9584,1056,8528,-8528
2018-12-23,14.092500000000001,15.0,13.55,1.4499999999999993,1.4499999999999993,15.08125,16.225,14.25,1.9750000000000014,1.7250000000000014,13.555,14.5,13.15,1.3499999999999996,1.1500000000000004,14.375,15.0,13.825,1.1750000000000007,0.6750000000000007,2794,4155,1462,2693,1836
2018-12-30,15.31875,16.05,14.75,1.3000000000000007,0.025000000000000355,16.16875,16.5,16.0,0.5,-0.1750000000000007,14.81375,15.0,14.505,0.4949999999999992,0.4949999999999992,15.875,16.0,15.5,0.5,-0.5,2599,3952,1581,2371,-2371
2019-01-06,16.063,16.5,15.555,0.9450000000000003,0.26000000000000156,16.47,16.8,16.24,0.5600000000000023,-0.5399999999999991,15.2614,15.965,14.505,1.459999999999999,-1.459999999999999,15.898,16.73,15.2,1.5300000000000011,-1.5300000000000011,6592,18239,2036,16203,-16147
2019-01-13,15.1025,15.5,14.8,0.6999999999999993,0.39000000000000057,15.71125,16.25,15.5,0.75,0.7050000000000001,14.69375,14.77,14.5,0.2699999999999996,0.25,15.575,16.25,15.25,1.0,1.0,3830,6601,963,5638,5243
2019-01-20,16.861,17.12,16.3,0.8200000000000003,0.8200000000000003,17.51,18.5,17.005,1.495000000000001,0.2049999999999983,15.921999999999999,16.505,15.075,1.4299999999999997,1.4299999999999997,17.076,17.4,16.925,0.47499999999999787,-0.1750000000000007,6653,11407,2137,9270,-9016
2019-01-27,17.594,23.55,15.0,8.55,-2.0,17.868,24.45,15.195,9.254999999999999,-2.0799999999999983,14.575,16.0,13.475,2.5250000000000004,0.1750000000000007,15.551,16.765,14.0,2.7650000000000006,-1.75,24582,74075,2830,71245,6398
2019-02-03,13.991,14.15,13.7,0.45000000000000107,-0.02499999999999858,14.241999999999999,14.5,14.075,0.4250000000000007,-0.375,13.354,13.825,12.75,1.0749999999999993,-0.8249999999999993,13.783,14.1,13.37,0.7300000000000004,-0.7300000000000004,7584,8496,6743,1753,-621
2019-02-10,13.2675,13.5,12.945,0.5549999999999997,-0.25,13.505,13.72,13.275,0.4450000000000003,-0.40000000000000036,12.925,13.0,12.7,0.3000000000000007,0.0,13.29375,13.35,13.25,0.09999999999999964,0.025000000000000355,6326,12772,3664,9108,-848
2019-02-17,13.224,13.5,12.68,0.8200000000000003,-0.6449999999999996,13.662,14.05,13.325,0.7250000000000014,0.3000000000000007,12.475,13.0,12.0,1.0,0.09999999999999964,13.173,13.5,12.5,1.0,-0.1949999999999985,18272,39642,10489,29153,28205
2019-02-24,12.78,13.0,12.5,0.5,-0.5,13.1,13.23,12.95,0.28000000000000114,-0.245000000000001,12.356,12.65,12.0,0.6500000000000004,-0.5,12.734,13.08,12.0,1.08,-1.0,10614,19476,6168,13308,6562
2019-03-03,12.203,13.5,11.5,2.0,-0.005000000000000782,12.464,13.5,12.045,1.455,-0.34999999999999964,11.462,12.0,11.0,1.0,-0.24499999999999922,12.062,12.115,11.995,0.120000000000001,-0.08000000000000007,12115,19634,7430,12204,-2565
2019-03-10,12.012,12.6,11.56,1.0399999999999991,0.5999999999999996,12.793,15.0,12.0,3.0,2.9250000000000007,11.64,12.6,10.75,1.8499999999999996,1.0999999999999996,12.527,14.235,12.0,2.2349999999999994,2.2349999999999994,15353,41606,3853,37753,36818
2019-03-17,13.327,14.235,12.4,1.834999999999999,-1.834999999999999,13.676,15.0,12.555,2.4450000000000003,-2.4250000000000007,12.514,13.25,11.77,1.4800000000000004,-1.2550000000000008,13.129,13.975,12.245,1.7300000000000004,-1.7249999999999996,19262,42145,9252,32893,-26795
2019-03-24,12.642,13.5,12.145,1.3550000000000004,1.2799999999999994,12.955,14.0,12.275,1.7249999999999996,1.7249999999999996,11.871,12.005,11.75,0.2550000000000008,0.25,12.793,13.48,12.1,1.3800000000000008,1.3800000000000008,6277,10624,4382,6242,4650
2019-03-31,13.618,15.0,12.8,2.1999999999999993,2.1999999999999993,15.396,20.0,13.48,6.52,6.52,13.3372,15.0,12.5,2.5,2.5,15.023,19.375,13.44,5.9350000000000005,5.9350000000000005,27966,98909,3382,95527,94999
2019-04-07,16.621,17.5,15.1,2.4000000000000004,-0.995000000000001,19.342,22.45,17.5,4.949999999999999,-3.4499999999999993,15.825,17.5,14.875,2.625,-1.75,16.82,18.49,16.01,2.479999999999997,-2.264999999999997,26898,82621,8059,74562,-74562
2019-04-14,16.26375,17.5,14.555,2.9450000000000003,-2.4450000000000003,16.653750000000002,17.51,16.0,1.5100000000000016,-1.1000000000000014,14.8125,15.75,14.0,1.75,-1.25,15.8025,17.0,15.215,1.7850000000000001,-1.7850000000000001,11749,17782,5483,12299,-7876
2019-04-21,15.332,16.0,15.0,1.0,-0.6549999999999994,16.357,16.75,16.01,0.7399999999999984,-0.7399999999999984,14.737,15.35,14.5,0.8499999999999996,-0.8499999999999996,15.572,16.0,15.1,0.9000000000000004,-0.9000000000000004,10091,22977,4235,18742,-13207
2019-04-28,14.03,14.575,13.5,1.0749999999999993,-0.625,14.845,15.105,14.495,0.6100000000000012,-0.3550000000000004,13.36,14.1,12.5,1.5999999999999996,-0.5499999999999989,14.22,15.0,13.5,1.5,-0.8000000000000007,8587,12153,5142,7011,3205
2019-05-05,13.776,13.975,13.5,0.47499999999999964,-0.47499999999999964,14.405,15.0,13.5,1.5,-1.5,13.115,13.975,12.575,1.4000000000000004,-1.4000000000000004,13.355,14.02,12.74,1.2799999999999994,-1.2799999999999994,4092,6026,2258,3768,-1451
2019-05-12,12.655,13.0,12.0,1.0,-0.7750000000000004,12.922,13.5,12.16,1.3399999999999999,-1.3399999999999999,12.146,12.73,12.0,0.7300000000000004,-0.7300000000000004,12.435,13.015,12.0,1.0150000000000006,-0.995000000000001,4074,9724,1572,8152,854
2019-05-19,13.3525,14.75,12.16,2.59,1.3399999999999999,14.94375,17.0,13.025,3.9749999999999996,3.9749999999999996,13.025,13.5,12.1,1.4000000000000004,1.4000000000000004,13.842500000000001,14.445,12.805,1.6400000000000006,1.6400000000000006,17676,46344,4034,42310,42310
2019-05-26,13.292,14.345,12.55,1.795,-1.795,13.538,14.44,12.995,1.4450000000000003,-1.4450000000000003,12.42,13.5,11.85,1.6500000000000004,-1.5,12.831,13.505,12.5,1.0050000000000008,-0.6100000000000012,4337,6436,2333,4103,-2676
2019-06-02,12.761,13.5,12.17,1.33,-1.33,13.349,14.0,12.5,1.5,-1.0,12.025,12.5,11.5,1.0,-0.4250000000000007,12.411,13.47,11.595,1.875,-0.5,7808,22346,2803,19543,1682
2019-06-09,12.397,13.5,11.475,2.0250000000000004,1.0,13.406,15.75,11.5,4.25,1.4450000000000003,11.288,12.265,10.5,1.7650000000000006,1.7650000000000006,11.951,12.975,11.06,1.9149999999999991,1.9149999999999991,21101,58031,3995,54036,18549
2019-06-16,12.709,13.0,12.35,0.6500000000000004,-0.6500000000000004,12.983,13.495,12.5,0.9949999999999992,-0.9949999999999992,12.01,12.5,11.55,0.9499999999999993,-0.5,12.4688,13.029000000000002,11.995,1.0340000000000025,-1.0340000000000025,4748,9544,1634,7910,-3309
2019-06-23,12.575,14.0,11.6,2.4000000000000004,2.4000000000000004,13.425,17.0,12.125,4.875,4.875,11.857000000000001,13.02,11.21,1.8099999999999987,1.8099999999999987,12.525,14.0,11.5,2.5,2.5,30510,139345,3043,136302,136025
2019-06-30,12.33375,13.74,11.5,2.24,-1.995000000000001,12.598749999999999,13.75,11.745,2.005000000000001,-2.005000000000001,11.225,11.5,10.5,1.0,-0.9499999999999993,11.88625,12.445,11.005,1.4399999999999995,-1.4399999999999995,14471,31624,5401,26223,-17778
2019-07-07,11.752,12.0,11.35,0.6500000000000004,0.28999999999999915,12.587,15.5,11.56,3.9399999999999995,3.9399999999999995,11.09,11.5,10.375,1.125,0.7249999999999996,11.965,13.5,10.985,2.5150000000000006,2.5150000000000006,22934,85793,4716,81077,76899
2019-07-14,11.901,12.5,11.55,0.9499999999999993,-0.9499999999999993,12.338000000000001,12.98,12.01,0.9700000000000006,-0.4900000000000002,11.491,11.555,11.4,0.15499999999999936,0.09999999999999964,11.7908,12.005,11.5,0.5050000000000008,-0.5050000000000008,6844,16683,2731,13952,-11992
2019-07-21,11.284,11.65,11.0,0.6500000000000004,-0.6500000000000004,11.489,12.125,11.0,1.125,-1.125,9.853,11.0,6.55,4.45,-4.45,10.577,11.65,8.5,3.1500000000000004,-3.1500000000000004,5833,9177,1833,7344,6326
2019-07-28,9.379999999999999,9.75,8.53,1.2200000000000006,0.9700000000000006,9.959999999999999,10.725,9.475,1.25,0.125,8.66,9.75,7.0,2.75,-1.3000000000000007,9.304,10.0,7.65,2.3499999999999996,-1.7149999999999999,12740,26244,5340,20904,17443
2019-08-04,6.4799999999999995,7.09,6.0,1.0899999999999999,-0.7999999999999998,6.7866,7.88,6.29,1.5899999999999999,-1.5899999999999999,5.754,6.02,5.21,0.8099999999999996,-0.8099999999999996,6.2162,7.06,5.6,1.46,-1.46,39113,97741,10148,87593,-71771
2019-08-11,7.142,12.76,4.45,8.309999999999999,7.359999999999999,9.062,16.72,4.47,12.25,8.1,5.934,9.0,3.8,5.2,4.53,7.258,14.44,3.88,10.559999999999999,4.5,3664401,16723335,10371,16712964,1477231
2019-08-18,7.978,8.79,6.87,1.919999999999999,-0.4499999999999993,10.004,13.0,8.5,4.5,3.5299999999999994,7.4224000000000006,8.31,6.55,1.7600000000000007,1.3100000000000005,8.136,10.5,7.0,3.5,3.5,548449,1506920,176259,1330661,344600
2019-08-25,16.6725,22.0,12.39,9.61,5.109999999999999,19.9875,22.89,16.49,6.400000000000002,2.110000000000003,13.70325,15.679,10.75,4.929,3.5,16.5875,19.25,14.95,4.300000000000001,0.39000000000000057,754387,1348165,337053,1011112,-382247
2019-09-01,13.0,15.55,9.83,5.720000000000001,-4.73,14.072000000000001,15.88,10.8,5.08,-5.08,11.202,13.36,9.12,4.24,-4.24,12.0,14.0,10.05,3.9499999999999993,-2.58,192675,275763,94787,180976,-111445
2019-09-08,9.92,10.97,9.36,1.6100000000000012,-1.6100000000000012,10.589,11.45,9.795,1.6549999999999994,-1.6549999999999994,9.406,9.81,9.11,0.7000000000000011,-0.4399999999999995,9.758000000000001,10.4,9.3,1.0999999999999996,-1.0999999999999996,64407,87542,51968,35574,11602
2019-09-15,9.566,14.8,7.85,6.950000000000001,5.67,10.4812,16.0,8.206,7.7940000000000005,6.74,6.78,7.88,3.56,4.32,-4.1899999999999995,7.2379999999999995,8.36,4.05,4.31,-3.9000000000000004,1536605,6930639,43810,6886829,6741491
2019-09-22,3.642,4.11,3.4,0.7100000000000004,-0.7100000000000004,3.7354000000000003,4.15,3.48,0.6700000000000004,-0.6330000000000005,3.316,3.68,3.04,0.6400000000000001,-0.4700000000000002,3.51,3.91,3.3,0.6100000000000003,-0.4900000000000002,691736,1177692,311422,866270,-866270
2019-09-29,3.188,3.44,2.95,0.48999999999999977,-0.48999999999999977,3.2588,3.464,2.95,0.5139999999999998,-0.5139999999999998,2.946,3.2,2.72,0.48,-0.48,3.06,3.23,2.86,0.3700000000000001,-0.3700000000000001,225632,293085,165772,127313,-62352
2019-10-06,2.606,2.75,2.31,0.43999999999999995,-0.3999999999999999,2.7479999999999998,2.88,2.51,0.3700000000000001,-0.1499999999999999,2.44,2.67,2.16,0.5099999999999998,-0.48999999999999977,2.54,2.75,2.33,0.41999999999999993,-0.25,357453,980235,85914,894321,838119
2019-10-13,2.702,3.18,2.51,0.6700000000000004,-0.5900000000000003,2.868,3.59,2.64,0.9499999999999997,-0.9099999999999997,2.458,2.57,2.38,0.18999999999999995,-0.17999999999999972,2.64,2.75,2.57,0.18000000000000016,-0.16000000000000014,1660695,6871165,236958,6634207,-6634207
2019-10-20,2.65,2.75,2.53,0.2200000000000002,0.07000000000000028,2.817,3.02,2.665,0.355,-0.1349999999999998,2.564,2.64,2.5,0.14000000000000012,-0.020000000000000018,2.684,2.75,2.53,0.2200000000000002,-0.2200000000000002,273866,611932,121060,490872,-244049
2019-10-27,2.402,2.5,2.3,0.20000000000000018,-0.040000000000000036,2.586,2.66,2.49,0.16999999999999993,0.06000000000000005,2.322,2.41,2.2,0.20999999999999996,-0.03000000000000025,2.4544,2.6,2.32,0.28000000000000025,0.18000000000000016,249590,442866,139637,303229,104336
2019-11-03,2.522,2.61,2.45,0.1599999999999997,-0.08000000000000007,2.602,2.72,2.52,0.20000000000000018,-0.11000000000000032,2.424,2.44,2.4,0.040000000000000036,0.029999999999999805,2.4962,2.54,2.461,0.07900000000000018,-0.029999999999999805,111399,151382,76550,74832,-72002
2019-11-10,2.622,3.01,2.48,0.5299999999999998,0.10000000000000009,2.754,3.38,2.56,0.8199999999999998,0.06999999999999984,2.419,2.55,2.35,0.19999999999999973,-0.09499999999999975,2.5,2.71,2.38,0.33000000000000007,-0.1299999999999999,2187722,9518305,77987,9440318,558367
2019-11-17,2.104,2.24,1.96,0.28000000000000025,-0.11000000000000032,2.2592,2.4459999999999997,2.13,0.31599999999999984,-0.11999999999999966,1.958,2.07,1.78,0.2899999999999998,-0.06000000000000005,2.109,2.175,1.99,0.18499999999999983,0.06999999999999984,277311,480368,99050,381318,-379724
2019-11-24,2.075,2.15,2.04,0.10999999999999988,-0.10999999999999988,2.155,2.17,2.15,0.020000000000000018,-0.020000000000000018,2.0149999999999997,2.05,2.0,0.04999999999999982,0.0,2.06875,2.095,2.05,0.04500000000000037,-0.03500000000000014,90020,120223,55427,64796,-43447
2019-12-01,2.068,2.14,2.04,0.10000000000000009,0.0,2.171,2.24,2.085,0.15500000000000025,-0.050000000000000266,2.006,2.06,1.93,0.13000000000000012,-0.07999999999999985,2.094,2.18,2.02,0.16000000000000014,-0.010000000000000231,206241,405671,101499,304172,-122500
2019-12-08,2.114,2.14,2.1,0.040000000000000036,0.010000000000000231,2.334,2.62,2.15,0.4700000000000002,0.20000000000000018,2.0620000000000003,2.1,1.95,0.15000000000000013,0.15000000000000013,2.212,2.39,2.1,0.29000000000000004,0.16999999999999993,284258,717115,80575,636540,156077
2019-12-15,2.232,2.29,2.16,0.1299999999999999,0.010000000000000231,2.362,2.49,2.3,0.1900000000000004,0.1200000000000001,2.18,2.27,2.13,0.14000000000000012,0.1200000000000001,2.2880000000000003,2.45,2.19,0.26000000000000023,0.22999999999999998,168085,270636,82756,187880,138256
2019-12-22,2.5625,2.7,2.45,0.25,-0.04999999999999982,2.72975,3.01,2.595,0.4149999999999996,-0.4149999999999996,2.43775,2.4859999999999998,2.355,0.13099999999999978,-0.13099999999999978,2.55,2.65,2.43,0.21999999999999975,-0.21999999999999975,432249,1063345,119238,944107,-791316
