Date,Direxion Daily CSI China Internet Bull 2X Shares_Open_average,Direxion Daily CSI China Internet Bull 2X Shares_Open_max,Direxion Daily CSI China Internet Bull 2X Shares_Open_min,Direxion Daily CSI China Internet Bull 2X Shares_Open_volatility,Direxion Daily CSI China Internet Bull 2X Shares_Open_change,Direxion Daily CSI China Internet Bull 2X Shares_High_average,Direxion Daily CSI China Internet Bull 2X Shares_High_max,Direxion Daily CSI China Internet Bull 2X Shares_High_min,Direxion Daily CSI China Internet Bull 2X Shares_High_volatility,Direxion Daily CSI China Internet Bull 2X Shares_High_change,Direxion Daily CSI China Internet Bull 2X Shares_Low_average,Direxion Daily CSI China Internet Bull 2X Shares_Low_max,Direxion Daily CSI China Internet Bull 2X Shares_Low_min,Direxion Daily CSI China Internet Bull 2X Shares_Low_volatility,Direxion Daily CSI China Internet Bull 2X Shares_Low_change,Direxion Daily CSI China Internet Bull 2X Shares_Close_average,Direxion Daily CSI China Internet Bull 2X Shares_Close_max,Direxion Daily CSI China Internet Bull 2X Shares_Close_min,Direxion Daily CSI China Internet Bull 2X Shares_Close_volatility,Direxion Daily CSI China Internet Bull 2X Shares_Close_change
2018-08-26,33.72,33.72,33.72,0.0,0.0,34.97,34.97,34.97,0.0,0.0,33.72,33.72,33.72,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2018-09-02,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2018-09-09,30.02,30.02,30.02,0.0,0.0,30.68,30.68,30.68,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.61,29.61,29.61,0.0,0.0
2018-09-16,32.07,32.07,32.07,0.0,0.0,32.07,32.07,32.07,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2018-09-23,32.19,32.19,32.19,0.0,0.0,32.42,32.42,32.42,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.52,31.52,31.52,0.0,0.0
2018-09-30,25.86,25.86,25.86,0.0,0.0,26.61,26.61,26.61,0.0,0.0,25.33,25.33,25.33,0.0,0.0,26.53,26.53,26.53,0.0,0.0
2018-10-07,24.51,24.51,24.51,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2018-10-14,24.6,24.6,24.6,0.0,0.0,24.78,24.78,24.78,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2018-10-21,22.03,22.03,22.03,0.0,0.0,22.27,22.27,22.27,0.0,0.0,19.95,19.95,19.95,0.0,0.0,20.42,20.42,20.42,0.0,0.0
2018-10-28,25.61,25.61,25.61,0.0,0.0,26.01,26.01,26.01,0.0,0.0,24.8,24.8,24.8,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2018-11-04,21.69,21.69,21.69,0.0,0.0,21.69,21.69,21.69,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2018-11-11,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2018-11-18,22.68,22.68,22.68,0.0,0.0,23.3,23.3,23.3,0.0,0.0,22.6,22.6,22.6,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2018-11-25,26.41,26.41,26.41,0.0,0.0,26.5,26.5,26.5,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2018-12-02,21.94,21.94,21.94,0.0,0.0,22.64,22.64,22.64,0.0,0.0,21.34,21.34,21.34,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2018-12-09,21.96,21.96,21.96,0.0,0.0,21.96,21.96,21.96,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2018-12-16,18.01,18.01,18.01,0.0,0.0,18.9,18.9,18.9,0.0,0.0,17.89,17.89,17.89,0.0,0.0,18.29,18.29,18.29,0.0,0.0
2018-12-23,19.69,19.69,19.69,0.0,0.0,19.94,19.94,19.94,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.7,18.7,18.7,0.0,0.0
2018-12-30,20.0,20.0,20.0,0.0,0.0,20.61,20.61,20.61,0.0,0.0,19.64,19.64,19.64,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2019-01-06,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2019-01-13,22.79,22.79,22.79,0.0,0.0,23.43,23.43,23.43,0.0,0.0,22.52,22.52,22.52,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2019-01-20,23.19,23.19,23.19,0.0,0.0,23.6,23.6,23.6,0.0,0.0,22.75,22.75,22.75,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-01-27,24.94,24.94,24.94,0.0,0.0,25.45,25.45,25.45,0.0,0.0,24.54,24.54,24.54,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2019-02-03,25.31,25.31,25.31,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2019-02-10,26.04,26.04,26.04,0.0,0.0,26.18,26.18,26.18,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2019-02-17,29.77,29.77,29.77,0.0,0.0,29.86,29.86,29.86,0.0,0.0,28.8,28.8,28.8,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2019-02-24,29.17,29.17,29.17,0.0,0.0,29.25,29.25,29.25,0.0,0.0,27.74,27.74,27.74,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2019-03-03,27.38,27.38,27.38,0.0,0.0,28.48,28.48,28.48,0.0,0.0,27.38,27.38,27.38,0.0,0.0,28.33,28.33,28.33,0.0,0.0
2019-03-10,28.98,28.98,28.98,0.0,0.0,29.21,29.21,29.21,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2019-03-17,25.54,25.54,25.54,0.0,0.0,26.42,26.42,26.42,0.0,0.0,25.36,25.36,25.36,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2019-03-24,29.63,29.63,29.63,0.0,0.0,30.13,30.13,30.13,0.0,0.0,29.06,29.06,29.06,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2019-03-31,30.67,30.67,30.67,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2019-04-07,30.44,30.44,30.44,0.0,0.0,30.5,30.5,30.5,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.33,29.33,29.33,0.0,0.0
2019-04-14,29.7,29.7,29.7,0.0,0.0,30.34,30.34,30.34,0.0,0.0,29.6,29.6,29.6,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2019-04-21,29.78,29.78,29.78,0.0,0.0,30.35,30.35,30.35,0.0,0.0,29.74,29.74,29.74,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2019-04-28,28.0,28.0,28.0,0.0,0.0,29.7,29.7,29.7,0.0,0.0,27.97,27.97,27.97,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2019-05-05,24.63,24.63,24.63,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2019-05-12,22.61,22.61,22.61,0.0,0.0,22.7,22.7,22.7,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2019-05-19,21.38,21.38,21.38,0.0,0.0,21.57,21.57,21.57,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2019-05-26,20.5,20.5,20.5,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.31,20.31,20.31,0.0,0.0
2019-06-02,21.89,21.89,21.89,0.0,0.0,22.5,22.5,22.5,0.0,0.0,21.84,21.84,21.84,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2019-06-09,21.38,21.38,21.38,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2019-06-16,23.56,23.56,23.56,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.51,23.51,23.51,0.0,0.0
2019-06-23,25.78,25.78,25.78,0.0,0.0,26.09,26.09,26.09,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-06-30,23.65,23.65,23.65,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-07-07,23.35,23.35,23.35,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-07-14,22.7,22.7,22.7,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2019-07-21,23.0,23.0,23.0,0.0,0.0,23.19,23.19,23.19,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2019-07-28,19.06,19.06,19.06,0.0,0.0,19.06,19.06,19.06,0.0,0.0,17.81,17.81,17.81,0.0,0.0,18.06,18.06,18.06,0.0,0.0
2019-08-04,18.5,18.5,18.5,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-08-11,21.41,21.41,21.41,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2019-08-18,20.71,20.71,20.71,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-08-25,22.1,22.1,22.1,0.0,0.0,22.15,22.15,22.15,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2019-09-01,23.3,23.3,23.3,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.02,23.02,23.02,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-09-08,23.96,23.96,23.96,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2019-09-15,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2019-09-22,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.59,20.59,20.59,0.0,0.0
2019-09-29,21.29,21.29,21.29,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2019-10-06,22.16,22.16,22.16,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2019-10-13,22.97,22.97,22.97,0.0,0.0,23.32,23.32,23.32,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2019-10-20,24.7,24.7,24.7,0.0,0.0,25.39,25.39,25.39,0.0,0.0,24.64,24.64,24.64,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-10-27,25.9,25.9,25.9,0.0,0.0,26.73,26.73,26.73,0.0,0.0,25.9,25.9,25.9,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2019-11-03,25.97,25.97,25.97,0.0,0.0,26.71,26.71,26.71,0.0,0.0,25.83,25.83,25.83,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2019-11-10,25.57,25.57,25.57,0.0,0.0,25.59,25.59,25.59,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2019-11-17,25.0,25.0,25.0,0.0,0.0,25.81,25.81,25.81,0.0,0.0,24.89,24.89,24.89,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-11-24,25.88,25.88,25.88,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-12-01,25.99,25.99,25.99,0.0,0.0,26.39,26.39,26.39,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2019-12-08,27.03,27.03,27.03,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.48,27.48,27.48,0.0,0.0
2019-12-15,28.25,28.25,28.25,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2019-12-22,28.66,28.66,28.66,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.22,28.22,28.22,0.0,0.0
2019-12-29,30.33,30.33,30.33,0.0,0.0,31.56,31.56,31.56,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.97,30.97,30.97,0.0,0.0
