Date,CEL_Open_average,CEL_Open_max,CEL_Open_min,CEL_Open_volatility,CEL_Open_change,CEL_High_average,CEL_High_max,CEL_High_min,CEL_High_volatility,CEL_High_change,CEL_Low_average,CEL_Low_max,CEL_Low_min,CEL_Low_volatility,CEL_Low_change,CEL_Close_average,CEL_Close_max,CEL_Close_min,CEL_Close_volatility,CEL_Close_change,CEL_Volume_average,CEL_Volume_max,CEL_Volume_min,CEL_Volume_volatility,CEL_Volume_change
2018-01-14,9.76,9.88,9.62,0.26000000000000156,0.15000000000000036,9.868,9.93,9.73,0.1999999999999993,0.17999999999999972,9.69,9.83,9.45,0.3800000000000008,0.3800000000000008,9.784,9.93,9.52,0.41000000000000014,0.3800000000000008,11235,23039,3747,19292,-19292
2018-01-21,9.69,9.87,9.42,0.4499999999999993,-0.39000000000000057,9.734,9.9,9.42,0.4800000000000004,-0.40000000000000036,9.528,9.74,9.25,0.4900000000000002,-0.4900000000000002,9.61,9.9,9.25,0.6500000000000004,-0.5299999999999994,25873,67047,4840,62207,20862
2018-01-28,9.116,9.35,8.68,0.6699999999999999,-0.6699999999999999,9.14,9.39,8.72,0.6699999999999999,-0.6499999999999986,8.918000000000001,9.22,8.33,0.8900000000000006,-0.8599999999999994,8.962,9.3,8.41,0.8900000000000006,-0.8399999999999999,19530,30896,8136,22760,11468
2018-02-04,8.386000000000001,8.61,8.24,0.3699999999999992,-0.09999999999999964,8.472,8.66,8.24,0.41999999999999993,-0.21000000000000085,8.198,8.43,7.84,0.5899999999999999,-0.08000000000000007,8.326,8.6,8.08,0.5199999999999996,-0.17999999999999972,27606,57644,17392,40252,5147
2018-02-11,8.3125,8.44,8.19,0.25,-0.25,8.3775,8.44,8.31,0.129999999999999,-0.129999999999999,8.205,8.33,8.09,0.2400000000000002,-0.14000000000000057,8.285,8.38,8.2,0.1800000000000015,-0.1800000000000015,4378,8270,2521,5749,-1591
2018-02-18,8.346,8.43,8.28,0.15000000000000036,-0.07000000000000028,8.42,8.58,8.28,0.3000000000000007,-0.3000000000000007,8.264,8.35,8.1,0.25,-0.25,8.326,8.54,8.11,0.4299999999999997,-0.4299999999999997,8229,12754,2970,9784,-2344
2018-02-25,8.108,8.23,8.06,0.16999999999999993,0.120000000000001,8.206,8.29,8.11,0.17999999999999972,0.17999999999999972,8.028,8.1,7.96,0.13999999999999968,0.13999999999999968,8.155999999999999,8.29,8.03,0.2599999999999998,0.2599999999999998,9626,23654,4506,19148,1654
2018-03-04,7.884,8.11,7.59,0.5199999999999996,-0.5199999999999996,7.956,8.12,7.74,0.379999999999999,-0.379999999999999,7.792,8.11,7.55,0.5599999999999996,-0.5399999999999991,7.867999999999999,8.12,7.59,0.5299999999999994,-0.5299999999999994,11000,23581,458,23123,12475
2018-03-11,7.554,7.75,7.37,0.3799999999999999,-0.28000000000000025,7.594,7.75,7.48,0.2699999999999996,-0.20999999999999996,7.396,7.62,7.31,0.3100000000000005,-0.27000000000000046,7.492,7.68,7.38,0.2999999999999998,-0.1999999999999993,131390,633268,5326,627942,168
2018-03-18,7.366,7.58,7.03,0.5499999999999998,-0.5499999999999998,7.4239999999999995,7.72,7.06,0.6600000000000001,-0.6600000000000001,7.252,7.58,6.87,0.71,-0.71,7.344,7.68,7.02,0.6600000000000001,-0.6600000000000001,14712,20901,9775,11126,10250
2018-03-25,7.135,7.2,7.04,0.16000000000000014,-0.1200000000000001,7.2325,7.38,7.04,0.33999999999999986,-0.33000000000000007,6.99,7.2,6.73,0.46999999999999975,-0.28999999999999915,7.047499999999999,7.22,6.76,0.45999999999999996,-0.3200000000000003,19633,31350,6864,24486,6329
2018-04-01,6.82,6.97,6.73,0.23999999999999932,0.1200000000000001,6.902,7.23,6.77,0.46000000000000085,0.34000000000000075,6.7,6.91,6.58,0.33000000000000007,0.14000000000000057,6.82,7.08,6.69,0.3899999999999997,0.20999999999999996,16633,28286,2903,25383,9227
2018-04-08,7.226,7.52,7.06,0.45999999999999996,0.25,7.2780000000000005,7.54,7.08,0.45999999999999996,0.09999999999999964,7.096,7.36,6.94,0.41999999999999993,0.15000000000000036,7.176,7.48,6.99,0.4900000000000002,0.15000000000000036,11340,23206,3694,19512,-9040
2018-04-15,7.54,7.65,7.46,0.1900000000000004,-0.08000000000000007,7.57,7.66,7.51,0.15000000000000036,-0.1200000000000001,7.472,7.58,7.36,0.21999999999999975,-0.08999999999999986,7.54,7.64,7.45,0.1899999999999995,-0.08000000000000007,4560,6834,2198,4636,-3145
