Date,SWMAY_Open_average,SWMAY_Open_max,SWMAY_Open_volatility,SWMAY_Open_change,SWMAY_High_average,SWMAY_High_max,SWMAY_High_volatility,SWMAY_High_change,SWMAY_Low_average,SWMAY_Low_max,SWMAY_Low_volatility,SWMAY_Low_change,SWMAY_Close_average,SWMAY_Close_max,SWMAY_Close_volatility,SWMAY_Close_change,SWMAY_Volume_average,SWMAY_Volume_max,SWMAY_Volume_volatility,SWMAY_Volume_change
2016-01-03,16.79,16.91,0.23999999999999844,0.23999999999999844,16.795,16.92,0.25,0.25,16.71,16.89,0.35999999999999943,0.35999999999999943,16.71,16.89,0.35999999999999943,0.35999999999999943,1487,1674,373,373
2016-01-10,17.32,17.46,0.370000000000001,-0.370000000000001,17.356666666666666,17.57,0.4800000000000004,-0.4800000000000004,17.303333333333335,17.46,0.4200000000000017,-0.4200000000000017,17.34,17.57,0.5300000000000011,-0.5300000000000011,603,900,600,291
2016-01-17,16.619999999999997,16.88,0.5199999999999996,0.5199999999999996,16.634999999999998,16.88,0.48999999999999844,0.48999999999999844,16.619999999999997,16.88,0.5199999999999996,0.5199999999999996,16.634999999999998,16.88,0.48999999999999844,0.48999999999999844,1152,1300,295,-295
2016-01-24,17.3235,17.79,0.8859999999999992,0.8859999999999992,17.3235,17.79,0.8859999999999992,0.8859999999999992,17.3235,17.79,0.8859999999999992,0.8859999999999992,17.3235,17.79,0.8859999999999992,0.8859999999999992,672,1615,1440,300
2016-01-31,17.1385,17.45,0.6229999999999976,-0.6229999999999976,17.1385,17.45,0.6229999999999976,-0.6229999999999976,17.125,17.45,0.6499999999999986,-0.6499999999999986,17.125,17.45,0.6499999999999986,-0.6499999999999986,747,1000,505,-505
2016-02-07,16.94,16.94,0.0,0.0,16.94,16.94,0.0,0.0,16.94,16.94,0.0,0.0,16.94,16.94,0.0,0.0,468,468,0,0
2016-02-14,16.15,16.15,0.0,0.0,16.15,16.15,0.0,0.0,16.15,16.15,0.0,0.0,16.15,16.15,0.0,0.0,221,221,0,0
2016-02-21,16.101666666666667,16.39,0.46000000000000085,-0.40500000000000114,16.155,16.39,0.40500000000000114,-0.40500000000000114,16.07,16.39,0.5,-0.5,16.123333333333335,16.39,0.5,-0.5,6864,18918,18255,350
2016-02-28,16.02,16.24,0.4399999999999977,-0.4399999999999977,16.02,16.24,0.4399999999999977,-0.4399999999999977,16.02,16.24,0.4399999999999977,-0.4399999999999977,16.02,16.24,0.4399999999999977,-0.4399999999999977,2891,3782,1782,1782
2016-03-06,16.345,16.51,0.33000000000000185,0.33000000000000185,16.345,16.51,0.33000000000000185,0.33000000000000185,16.270000000000003,16.51,0.4800000000000004,0.4800000000000004,16.270000000000003,16.51,0.4800000000000004,0.4800000000000004,994,1337,686,-686
