Date,JVA_Open_average,JVA_Open_max,JVA_Open_min,JVA_Open_volatility,JVA_Open_change,JVA_High_average,JVA_High_max,JVA_High_min,JVA_High_volatility,JVA_High_change,JVA_Low_average,JVA_Low_max,JVA_Low_min,JVA_Low_volatility,JVA_Low_change,JVA_Close_average,JVA_Close_max,JVA_Close_min,JVA_Close_volatility,JVA_Close_change,JVA_Volume_average,JVA_Volume_max,JVA_Volume_min,JVA_Volume_volatility,JVA_Volume_change
2018-01-14,4.324,4.39,4.18,0.20999999999999996,-0.10999999999999943,4.392,4.52,4.28,0.23999999999999932,-0.23999999999999932,4.252,4.37,4.18,0.1900000000000004,-0.11000000000000032,4.296,4.44,4.18,0.2600000000000007,-0.15999999999999925,7201,15555,844,14711,-6004
2018-01-21,4.176,4.23,4.15,0.08000000000000007,-0.04999999999999982,4.222,4.25,4.19,0.05999999999999961,-0.04999999999999982,4.148,4.2,4.07,0.1299999999999999,-0.1299999999999999,4.196,4.24,4.17,0.07000000000000028,-0.0600000000000005,7262,13473,4620,8853,6969
2018-01-28,4.178,4.29,4.02,0.27000000000000046,-0.10000000000000053,4.2299999999999995,4.3,4.09,0.20999999999999996,-0.20999999999999996,4.106,4.24,3.95,0.29000000000000004,-0.16000000000000014,4.154,4.28,3.95,0.33000000000000007,-0.29000000000000004,9582,17263,3795,13468,2891
2018-02-04,3.996,4.07,3.87,0.20000000000000018,0.16000000000000014,4.108,4.16,4.08,0.08000000000000007,0.08000000000000007,3.922,4.03,3.65,0.38000000000000034,0.38000000000000034,4.08,4.1,4.06,0.040000000000000036,0.0,17981,48560,5345,43215,-36333
2018-02-11,4.325,4.45,4.15,0.2999999999999998,0.2999999999999998,4.4625,4.51,4.41,0.09999999999999964,0.09999999999999964,4.275,4.41,4.14,0.27000000000000046,0.27000000000000046,4.4,4.49,4.29,0.20000000000000018,0.20000000000000018,15412,18600,13723,4877,76
2018-02-18,4.412,4.42,4.39,0.03000000000000025,-0.03000000000000025,4.422,4.43,4.42,0.009999999999999787,-0.009999999999999787,4.364,4.41,4.29,0.1200000000000001,-0.010000000000000675,4.398,4.42,4.33,0.08999999999999986,0.0,6478,18212,1879,16333,2649
2018-02-25,4.318,4.4,4.11,0.29000000000000004,-0.29000000000000004,4.344,4.4,4.24,0.16000000000000014,-0.16000000000000014,4.214,4.37,4.03,0.33999999999999986,-0.27000000000000046,4.292,4.4,4.17,0.23000000000000043,-0.1900000000000004,10897,28898,996,27902,27902
2018-03-04,4.216,4.28,4.12,0.16000000000000014,0.009999999999999787,4.346,4.41,4.25,0.16000000000000014,-0.03000000000000025,4.196,4.27,4.12,0.14999999999999947,0.08000000000000007,4.286,4.36,4.18,0.1800000000000006,-0.010000000000000675,10550,13731,3980,9751,-9751
2018-03-11,4.372,4.4,4.34,0.0600000000000005,-0.04999999999999982,4.406,4.42,4.38,0.040000000000000036,0.019999999999999574,4.328,4.37,4.29,0.08000000000000007,0.040000000000000036,4.388,4.41,4.35,0.0600000000000005,0.0600000000000005,8140,11877,4973,6904,-2988
2018-03-18,4.256,4.38,4.15,0.22999999999999954,-0.1299999999999999,4.332,4.41,4.29,0.1200000000000001,-0.1200000000000001,4.162,4.21,4.08,0.1299999999999999,-0.040000000000000036,4.2540000000000004,4.33,4.17,0.16000000000000014,-0.16000000000000014,11893,22520,3916,18604,-15152
