Date,SPDR S&P 400 Mid Cap GrowthEtf_Open_average,SPDR S&P 400 Mid Cap GrowthEtf_Open_max,SPDR S&P 400 Mid Cap GrowthEtf_Open_min,SPDR S&P 400 Mid Cap GrowthEtf_Open_volatility,SPDR S&P 400 Mid Cap GrowthEtf_Open_change,SPDR S&P 400 Mid Cap GrowthEtf_High_average,SPDR S&P 400 Mid Cap GrowthEtf_High_max,SPDR S&P 400 Mid Cap GrowthEtf_High_min,SPDR S&P 400 Mid Cap GrowthEtf_High_volatility,SPDR S&P 400 Mid Cap GrowthEtf_High_change,SPDR S&P 400 Mid Cap GrowthEtf_Low_average,SPDR S&P 400 Mid Cap GrowthEtf_Low_max,SPDR S&P 400 Mid Cap GrowthEtf_Low_min,SPDR S&P 400 Mid Cap GrowthEtf_Low_volatility,SPDR S&P 400 Mid Cap GrowthEtf_Low_change,SPDR S&P 400 Mid Cap GrowthEtf_Close_average,SPDR S&P 400 Mid Cap GrowthEtf_Close_max,SPDR S&P 400 Mid Cap GrowthEtf_Close_min,SPDR S&P 400 Mid Cap GrowthEtf_Close_volatility,SPDR S&P 400 Mid Cap GrowthEtf_Close_change
2018-04-01,52.22,52.22,52.22,0.0,0.0,52.6,52.6,52.6,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.66,51.66,51.66,0.0,0.0
2018-04-08,52.94,52.94,52.94,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.41,52.41,52.41,0.0,0.0
2018-04-15,53.12,53.12,53.12,0.0,0.0,53.12,53.12,53.12,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2018-04-22,52.44,52.44,52.44,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.13,52.13,52.13,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2018-04-29,51.82,51.82,51.82,0.0,0.0,52.88,52.88,52.88,0.0,0.0,51.79,51.79,51.79,0.0,0.0,52.69,52.69,52.69,0.0,0.0
2018-05-06,53.97,53.97,53.97,0.0,0.0,53.98,53.98,53.98,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.86,53.86,53.86,0.0,0.0
2018-05-13,54.04,54.04,54.04,0.0,0.0,54.09,54.09,54.09,0.0,0.0,53.95,53.95,53.95,0.0,0.0,53.95,53.95,53.95,0.0,0.0
2018-05-20,54.14,54.14,54.14,0.0,0.0,54.3,54.3,54.3,0.0,0.0,54.03,54.03,54.03,0.0,0.0,54.12,54.12,54.12,0.0,0.0
2018-05-27,54.43,54.43,54.43,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.16,54.16,54.16,0.0,0.0,54.3,54.3,54.3,0.0,0.0
2018-06-03,55.23,55.23,55.23,0.0,0.0,55.8,55.8,55.8,0.0,0.0,55.23,55.23,55.23,0.0,0.0,55.8,55.8,55.8,0.0,0.0
2018-06-10,55.6,55.6,55.6,0.0,0.0,55.81,55.81,55.81,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.74,55.74,55.74,0.0,0.0
2018-06-17,55.62,55.62,55.62,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.21,55.21,55.21,0.0,0.0,55.21,55.21,55.21,0.0,0.0
2018-06-24,54.07,54.07,54.07,0.0,0.0,54.44,54.44,54.44,0.0,0.0,54.01,54.01,54.01,0.0,0.0,54.01,54.01,54.01,0.0,0.0
2018-07-01,54.65,54.65,54.65,0.0,0.0,55.13,55.13,55.13,0.0,0.0,54.62,54.62,54.62,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2018-07-08,55.41,55.41,55.41,0.0,0.0,55.67,55.67,55.67,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.41,55.41,55.41,0.0,0.0
2018-07-15,55.82,55.82,55.82,0.0,0.0,55.82,55.82,55.82,0.0,0.0,55.5,55.5,55.5,0.0,0.0,55.53,55.53,55.53,0.0,0.0
2018-07-22,55.34,55.34,55.34,0.0,0.0,55.43,55.43,55.43,0.0,0.0,54.38,54.38,54.38,0.0,0.0,54.62,54.62,54.62,0.0,0.0
2018-07-29,55.3,55.3,55.3,0.0,0.0,55.43,55.43,55.43,0.0,0.0,55.06,55.06,55.06,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2018-08-05,55.29,55.29,55.29,0.0,0.0,55.51,55.51,55.51,0.0,0.0,55.21,55.21,55.21,0.0,0.0,55.23,55.23,55.23,0.0,0.0
2018-08-12,55.33,55.33,55.33,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.25,55.25,55.25,0.0,0.0,55.62,55.62,55.62,0.0,0.0
2018-08-19,56.09,56.09,56.09,0.0,0.0,56.34,56.34,56.34,0.0,0.0,56.09,56.09,56.09,0.0,0.0,56.24,56.24,56.24,0.0,0.0
2018-08-26,56.55,56.55,56.55,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.84,56.84,56.84,0.0,0.0
2018-09-02,56.44,56.44,56.44,0.0,0.0,56.85,56.85,56.85,0.0,0.0,56.41,56.41,56.41,0.0,0.0,56.57,56.57,56.57,0.0,0.0
2018-09-09,56.92,56.92,56.92,0.0,0.0,57.23,57.23,57.23,0.0,0.0,56.92,56.92,56.92,0.0,0.0,57.14,57.14,57.14,0.0,0.0
2018-09-16,56.92,56.92,56.92,0.0,0.0,56.95,56.95,56.95,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.61,56.61,56.61,0.0,0.0
2018-09-23,55.7,55.7,55.7,0.0,0.0,56.08,56.08,56.08,0.0,0.0,55.69,55.69,55.69,0.0,0.0,55.95,55.95,55.95,0.0,0.0
2018-09-30,54.63,54.63,54.63,0.0,0.0,54.69,54.69,54.69,0.0,0.0,53.68,53.68,53.68,0.0,0.0,54.04,54.04,54.04,0.0,0.0
2018-10-07,51.72,51.72,51.72,0.0,0.0,51.74,51.74,51.74,0.0,0.0,50.64,50.64,50.64,0.0,0.0,51.33,51.33,51.33,0.0,0.0
2018-10-14,51.84,51.84,51.84,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.25,51.25,51.25,0.0,0.0
2018-10-21,49.34,49.34,49.34,0.0,0.0,49.98,49.98,49.98,0.0,0.0,48.62,48.62,48.62,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2018-10-28,51.58,51.58,51.58,0.0,0.0,51.76,51.76,51.76,0.0,0.0,50.9,50.9,50.9,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2018-11-04,51.98,51.98,51.98,0.0,0.0,52.06,52.06,52.06,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.57,51.57,51.57,0.0,0.0
2018-11-11,50.78,50.78,50.78,0.0,0.0,51.41,51.41,51.41,0.0,0.0,50.77,50.77,50.77,0.0,0.0,51.23,51.23,51.23,0.0,0.0
2018-11-18,49.82,49.82,49.82,0.0,0.0,50.49,50.49,50.49,0.0,0.0,49.82,49.82,49.82,0.0,0.0,50.09,50.09,50.09,0.0,0.0
2018-11-25,51.44,51.44,51.44,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2018-12-02,50.15,50.15,50.15,0.0,0.0,50.38,50.38,50.38,0.0,0.0,48.88,48.88,48.88,0.0,0.0,49.01,49.01,49.01,0.0,0.0
2018-12-09,48.16,48.16,48.16,0.0,0.0,48.64,48.64,48.64,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.91,47.91,47.91,0.0,0.0
2018-12-16,45.76,45.76,45.76,0.0,0.0,46.1,46.1,46.1,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2018-12-23,45.5,45.5,45.5,0.0,0.0,45.85,45.85,45.85,0.0,0.0,45.07,45.07,45.07,0.0,0.0,45.33,45.33,45.33,0.0,0.0
2018-12-30,45.17,45.17,45.17,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.14,45.14,45.14,0.0,0.0,45.98,45.98,45.98,0.0,0.0
2019-01-06,47.91,47.91,47.91,0.0,0.0,48.13,48.13,48.13,0.0,0.0,47.79,47.79,47.79,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2019-01-13,49.17,49.17,49.17,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.05,49.05,49.05,0.0,0.0,49.49,49.49,49.49,0.0,0.0
2019-01-20,49.49,49.49,49.49,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2019-01-27,50.25,50.25,50.25,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2019-02-03,50.52,50.52,50.52,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.86,50.86,50.86,0.0,0.0
2019-02-10,52.16,52.16,52.16,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.11,52.11,52.11,0.0,0.0,52.47,52.47,52.47,0.0,0.0
2019-02-17,52.5,52.5,52.5,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.85,52.85,52.85,0.0,0.0
2019-02-24,52.72,52.72,52.72,0.0,0.0,52.88,52.88,52.88,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.78,52.78,52.78,0.0,0.0
2019-03-03,50.92,50.92,50.92,0.0,0.0,51.17,51.17,51.17,0.0,0.0,50.85,50.85,50.85,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2019-03-10,52.23,52.23,52.23,0.0,0.0,52.57,52.57,52.57,0.0,0.0,52.12,52.12,52.12,0.0,0.0,52.23,52.23,52.23,0.0,0.0
2019-03-17,52.6,52.6,52.6,0.0,0.0,52.68,52.68,52.68,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.46,51.46,51.46,0.0,0.0
2019-03-24,52.63,52.63,52.63,0.0,0.0,52.72,52.72,52.72,0.0,0.0,52.42,52.42,52.42,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2019-03-31,53.34,53.34,53.34,0.0,0.0,53.66,53.66,53.66,0.0,0.0,53.34,53.34,53.34,0.0,0.0,53.66,53.66,53.66,0.0,0.0
2019-04-07,54.06,54.06,54.06,0.0,0.0,54.11,54.11,54.11,0.0,0.0,53.87,53.87,53.87,0.0,0.0,54.07,54.07,54.07,0.0,0.0
2019-04-14,53.39,53.39,53.39,0.0,0.0,53.58,53.58,53.58,0.0,0.0,53.13,53.13,53.13,0.0,0.0,53.54,53.54,53.54,0.0,0.0
2019-04-21,53.92,53.92,53.92,0.0,0.0,54.5,54.5,54.5,0.0,0.0,53.89,53.89,53.89,0.0,0.0,54.42,54.42,54.42,0.0,0.0
2019-04-28,54.16,54.16,54.16,0.0,0.0,54.65,54.65,54.65,0.0,0.0,54.14,54.14,54.14,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2019-05-05,53.07,53.07,53.07,0.0,0.0,53.59,53.59,53.59,0.0,0.0,52.45,52.45,52.45,0.0,0.0,53.46,53.46,53.46,0.0,0.0
2019-05-12,52.64,52.64,52.64,0.0,0.0,53.09,53.09,53.09,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.45,52.45,52.45,0.0,0.0
2019-05-19,51.93,51.93,51.93,0.0,0.0,52.13,52.13,52.13,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2019-05-26,50.65,50.65,50.65,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2019-06-02,53.1,53.1,53.1,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.1,53.1,53.1,0.0,0.0,53.21,53.21,53.21,0.0,0.0
2019-06-09,53.64,53.64,53.64,0.0,0.0,53.64,53.64,53.64,0.0,0.0,53.33,53.33,53.33,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2019-06-16,54.45,54.45,54.45,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.01,54.01,54.01,0.0,0.0,54.14,54.14,54.14,0.0,0.0
2019-06-23,53.75,53.75,53.75,0.0,0.0,54.3,54.3,54.3,0.0,0.0,53.75,53.75,53.75,0.0,0.0,54.28,54.28,54.28,0.0,0.0
2019-06-30,54.63,54.63,54.63,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.37,54.37,54.37,0.0,0.0,54.97,54.97,54.97,0.0,0.0
2019-07-07,54.58,54.58,54.58,0.0,0.0,55.06,55.06,55.06,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2019-07-14,54.63,54.63,54.63,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.2,54.2,54.2,0.0,0.0,54.2,54.2,54.2,0.0,0.0
2019-07-21,55.0,55.0,55.0,0.0,0.0,55.4,55.4,55.4,0.0,0.0,55.0,55.0,55.0,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2019-07-28,54.04,54.04,54.04,0.0,0.0,54.04,54.04,54.04,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.78,53.78,53.78,0.0,0.0
2019-08-04,54.05,54.05,54.05,0.0,0.0,54.05,54.05,54.05,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.64,53.64,53.64,0.0,0.0
2019-08-11,52.33,52.33,52.33,0.0,0.0,53.12,53.12,53.12,0.0,0.0,52.33,52.33,52.33,0.0,0.0,53.1,53.1,53.1,0.0,0.0
2019-08-18,53.23,53.23,53.23,0.0,0.0,53.43,53.43,53.43,0.0,0.0,51.97,51.97,51.97,0.0,0.0,52.08,52.08,52.08,0.0,0.0
2019-08-25,53.34,53.34,53.34,0.0,0.0,53.39,53.39,53.39,0.0,0.0,52.9,52.9,52.9,0.0,0.0,53.19,53.19,53.19,0.0,0.0
2019-09-01,54.0,54.0,54.0,0.0,0.0,54.16,54.16,54.16,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.88,53.88,53.88,0.0,0.0
2019-09-08,54.74,54.74,54.74,0.0,0.0,54.94,54.94,54.94,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.61,54.61,54.61,0.0,0.0
2019-09-15,54.5,54.5,54.5,0.0,0.0,54.71,54.71,54.71,0.0,0.0,54.33,54.33,54.33,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2019-09-22,53.95,53.95,53.95,0.0,0.0,54.03,54.03,54.03,0.0,0.0,53.11,53.11,53.11,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2019-09-29,52.75,52.75,52.75,0.0,0.0,53.14,53.14,53.14,0.0,0.0,52.58,52.58,52.58,0.0,0.0,53.12,53.12,53.12,0.0,0.0
2019-10-06,53.11,53.11,53.11,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.11,53.11,53.11,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2019-10-13,53.79,53.79,53.79,0.0,0.0,53.94,53.94,53.94,0.0,0.0,53.48,53.48,53.48,0.0,0.0,53.83,53.83,53.83,0.0,0.0
2019-10-20,53.92,53.92,53.92,0.0,0.0,54.39,54.39,54.39,0.0,0.0,53.92,53.92,53.92,0.0,0.0,54.22,54.22,54.22,0.0,0.0
2019-10-27,54.49,54.49,54.49,0.0,0.0,54.91,54.91,54.91,0.0,0.0,54.49,54.49,54.49,0.0,0.0,54.87,54.87,54.87,0.0,0.0
2019-11-03,54.77,54.77,54.77,0.0,0.0,55.03,55.03,55.03,0.0,0.0,54.77,54.77,54.77,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2019-11-10,55.32,55.32,55.32,0.0,0.0,55.39,55.39,55.39,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.39,55.39,55.39,0.0,0.0
2019-11-17,55.09,55.09,55.09,0.0,0.0,55.2,55.2,55.2,0.0,0.0,54.88,54.88,54.88,0.0,0.0,55.13,55.13,55.13,0.0,0.0
2019-11-24,56.38,56.38,56.38,0.0,0.0,56.38,56.38,56.38,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.95,55.95,55.95,0.0,0.0
2019-12-01,56.1,56.1,56.1,0.0,0.0,56.38,56.38,56.38,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2019-12-08,56.34,56.34,56.34,0.0,0.0,56.56,56.56,56.56,0.0,0.0,55.98,55.98,55.98,0.0,0.0,56.13,56.13,56.13,0.0,0.0
2019-12-15,57.07,57.07,57.07,0.0,0.0,57.34,57.34,57.34,0.0,0.0,57.07,57.07,57.07,0.0,0.0,57.24,57.24,57.24,0.0,0.0
2019-12-22,57.37,57.37,57.37,0.0,0.0,57.37,57.37,57.37,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2019-12-29,56.72,56.72,56.72,0.0,0.0,57.18,57.18,57.18,0.0,0.0,56.71,56.71,56.71,0.0,0.0,57.08,57.08,57.08,0.0,0.0
