Date,SXT_Open_average,SXT_Open_max,SXT_Open_min,SXT_Open_volatility,SXT_Open_change,SXT_High_average,SXT_High_max,SXT_High_min,SXT_High_volatility,SXT_High_change,SXT_Low_average,SXT_Low_max,SXT_Low_min,SXT_Low_volatility,SXT_Low_change,SXT_Close_average,SXT_Close_max,SXT_Close_min,SXT_Close_volatility,SXT_Close_change,SXT_Volume_average,SXT_Volume_max,SXT_Volume_min,SXT_Volume_volatility,SXT_Volume_change
2018-01-14,72.632,73.57,71.86,1.7099999999999937,1.2299999999999898,73.436,74.01,73.02,0.9900000000000091,0.8599999999999994,72.09400000000001,73.19,71.06,2.1299999999999955,1.539999999999992,72.94800000000001,73.72,72.01,1.7099999999999937,1.5,401468,653999,238405,415594,-314141
2018-01-21,73.938,74.59,72.72,1.8700000000000045,-1.3900000000000006,74.44200000000001,75.33,73.15,2.1799999999999926,-2.1799999999999926,73.06,73.6,72.31,1.289999999999992,-1.289999999999992,73.586,74.51,72.69,1.8200000000000074,-1.230000000000004,411957,732738,206135,526603,-174744
2018-01-28,72.036,73.02,71.35,1.6700000000000017,-0.7700000000000102,72.63,73.19,71.86,1.3299999999999983,-1.3299999999999983,70.90599999999999,71.97,68.96,3.010000000000005,-3.010000000000005,71.636,72.81,69.11,3.700000000000003,-3.700000000000003,454166,731208,312194,419014,279270
2018-02-04,68.652,69.0,68.08,0.9200000000000017,0.769999999999996,69.464,70.05,69.0,1.0499999999999972,0.7099999999999937,67.582,68.48,65.6,2.8800000000000097,1.0700000000000074,68.778,69.52,68.09,1.4299999999999926,1.039999999999992,626395,794452,475137,319315,-210675
2018-02-11,70.68,72.31,69.12,3.1899999999999977,3.1099999999999994,71.935,73.2,70.09,3.1099999999999994,3.1099999999999994,70.5,72.18,69.05,3.1300000000000097,3.1300000000000097,71.5125,72.49,69.42,3.069999999999993,3.069999999999993,375644,445341,307022,138319,-82925
2018-02-18,72.666,73.66,71.92,1.7399999999999949,1.1599999999999966,73.372,73.74,72.94,0.7999999999999972,0.7999999999999972,71.878,72.56,70.9,1.6599999999999966,0.7999999999999972,72.722,73.61,72.16,1.4500000000000028,1.4500000000000028,543759,918472,292232,626240,-151410
2018-02-25,72.106,73.82,70.74,3.0799999999999983,-2.489999999999995,72.692,73.99,71.71,2.280000000000001,-1.5,71.372,72.75,70.47,2.280000000000001,-1.5799999999999983,71.922,72.82,71.1,1.7199999999999989,-0.6499999999999915,347072,440265,271101,169164,-153202
2018-03-04,73.592,74.98,72.4,2.5799999999999983,2.5799999999999983,74.372,75.19,73.81,1.3799999999999955,1.3799999999999955,73.138,74.47,71.94,2.530000000000001,2.530000000000001,73.928,74.75,73.2,1.5499999999999972,1.5300000000000011,259560,324970,167003,157967,-119149
2018-03-11,73.182,75.05,71.65,3.3999999999999915,-3.3999999999999915,73.384,75.29,72.06,3.230000000000004,-3.230000000000004,72.014,73.77,70.79,2.9799999999999898,-2.9799999999999898,72.336,73.99,71.23,2.759999999999991,-2.759999999999991,294503,571936,209425,362511,-45246
2018-03-18,70.018,71.39,68.58,2.8100000000000023,-2.8100000000000023,70.31,71.47,69.14,2.3299999999999983,-2.3299999999999983,68.954,70.42,67.56,2.8599999999999994,-2.210000000000008,69.258,70.76,67.56,3.200000000000003,-2.1300000000000097,310005,400019,247671,152348,71027
2018-03-25,69.435,70.35,68.53,1.8199999999999932,1.3199999999999932,70.1375,70.77,69.33,1.4399999999999977,1.3100000000000023,68.565,69.71,67.78,1.9299999999999926,-0.45999999999999375,69.1875,70.58,68.18,2.3999999999999915,-0.3499999999999943,357705,488810,273138,215672,-215672
2018-04-01,69.16799999999999,69.92,68.11,1.8100000000000023,1.519999999999996,69.9,70.31,69.0,1.3100000000000023,1.2199999999999989,68.708,69.4,67.79,1.6099999999999994,1.4099999999999966,69.486,70.09,68.81,1.2800000000000011,0.8400000000000034,200826,268321,140102,128219,-59691
2018-04-08,69.752,70.28,69.3,0.980000000000004,-0.980000000000004,70.14399999999999,70.6,69.48,1.1199999999999903,0.14000000000000057,69.162,69.57,68.81,0.7599999999999909,-0.5899999999999892,69.742,70.51,68.93,1.5799999999999983,0.46000000000000796,186604,234211,141659,92552,-32887
2018-04-15,70.41799999999999,70.96,69.99,0.9699999999999989,-0.7400000000000091,70.82,71.33,70.44,0.8900000000000006,-0.29000000000000625,69.662,70.09,68.52,1.5700000000000074,-1.3800000000000097,70.05199999999999,71.11,68.75,2.3599999999999994,-1.3499999999999943,299008,404323,200054,204269,77056
2018-04-22,67.932,68.99,66.25,2.739999999999995,-0.7999999999999972,68.84,69.86,68.36,1.5,-0.46999999999999886,66.876,67.8,65.56,2.239999999999995,-0.1599999999999966,67.72200000000001,68.72,66.65,2.069999999999993,-0.5099999999999909,384302,630698,199258,431440,-95180
2018-04-29,66.972,67.99,66.29,1.6999999999999886,1.1400000000000006,67.96,69.63,67.2,2.4299999999999926,2.3799999999999955,66.53399999999999,67.6,65.96,1.6400000000000006,1.6400000000000006,67.55,69.14,66.48,2.6599999999999966,2.0900000000000034,305037,532712,175256,357456,286130
2018-05-06,69.078,69.53,68.66,0.8700000000000045,-0.3200000000000074,69.436,69.89,69.01,0.8799999999999955,-0.5999999999999943,68.59,68.9,68.21,0.6900000000000119,-0.6900000000000119,68.89999999999999,69.35,68.44,0.9099999999999966,-0.9099999999999966,225565,293825,152628,141197,-107684
2018-05-13,68.722,69.31,68.28,1.0300000000000011,0.8199999999999932,68.988,69.36,68.39,0.9699999999999989,0.9699999999999989,68.30799999999999,68.8,67.91,0.8900000000000006,0.3400000000000034,68.65,69.08,68.26,0.8199999999999932,0.3499999999999943,213308,244340,184553,59787,59787
