Date,CL_Open_average,CL_Open_max,CL_Open_min,CL_Open_volatility,CL_Open_change,CL_High_average,CL_High_max,CL_High_min,CL_High_volatility,CL_High_change,CL_Low_average,CL_Low_max,CL_Low_min,CL_Low_volatility,CL_Low_change,CL_Close_average,CL_Close_max,CL_Close_min,CL_Close_volatility,CL_Close_change,CL_Volume_average,CL_Volume_max,CL_Volume_min,CL_Volume_volatility,CL_Volume_change
2018-01-14,76.262,76.96,74.94,2.019999999999996,1.9300000000000068,77.12,77.91,75.73,2.1799999999999926,1.8199999999999932,76.008,76.8,74.59,2.2099999999999937,2.049999999999997,76.722,77.5,75.42,2.0799999999999983,1.9599999999999937,3876207,4580468,2824708,1755760,-1755760
2018-01-21,75.66199999999999,77.07,73.41,3.6599999999999966,-3.5900000000000034,76.072,77.36,74.29,3.069999999999993,-2.769999999999996,74.944,76.62,72.45,4.170000000000002,-3.5400000000000063,75.672,77.31,73.56,3.75,-3.1099999999999994,6638639,13162436,3388943,9773493,5247867
2018-01-28,73.642,74.77,72.34,2.4299999999999926,-1.4399999999999977,74.054,74.77,72.98,1.789999999999992,-1.769999999999996,72.302,73.18,69.78,3.4000000000000057,-3.3400000000000034,72.896,74.67,69.81,4.859999999999999,-4.859999999999999,5359063,6277973,3900272,2377701,250242
2018-02-04,69.84400000000001,70.4,69.1,1.3000000000000114,0.9100000000000108,70.66000000000001,71.04,70.06,0.980000000000004,-0.1700000000000017,69.076,70.02,68.19,1.8299999999999983,1.5499999999999972,69.896,70.41,68.95,1.4599999999999937,-0.21999999999999886,5149472,6903843,3457558,3446285,-3446285
2018-02-11,70.1225,70.94,69.78,1.1599999999999966,0.9899999999999949,70.885,71.84,70.03,1.8100000000000023,1.3900000000000006,69.75,70.81,69.0,1.8100000000000023,1.1200000000000045,70.65,71.46,69.62,1.8399999999999892,1.1599999999999966,3786652,4421651,3528622,893029,893029
2018-02-18,70.118,70.8,69.28,1.519999999999996,-0.030000000000001137,70.526,71.13,69.78,1.3499999999999943,0.1599999999999966,69.596,70.49,69.14,1.3499999999999943,0.6999999999999886,69.986,71.07,69.14,1.9299999999999926,1.039999999999992,2834233,3162126,2398535,763591,-172030
2018-02-25,69.568,71.18,68.5,2.680000000000007,-2.190000000000012,70.13,71.29,69.39,1.9000000000000057,-1.1400000000000006,68.95,69.92,68.39,1.5300000000000011,-0.9500000000000028,69.41799999999999,70.07,68.86,1.2099999999999937,0.14999999999999147,3630122,4997389,3071086,1926303,25773
2018-03-04,70.286,71.36,69.08,2.280000000000001,1.269999999999996,70.916,71.65,69.9,1.75,1.240000000000009,69.908,70.89,69.01,1.8799999999999955,1.6599999999999966,70.532,71.24,69.64,1.5999999999999943,1.4399999999999977,3257968,4134840,2928242,1206598,26895
2018-03-11,70.35,71.24,69.63,1.6099999999999994,-1.269999999999996,70.772,71.4,69.97,1.4300000000000068,-0.10000000000000853,69.748,70.51,69.3,1.210000000000008,-0.730000000000004,70.02,70.87,69.56,1.3100000000000023,-0.8100000000000023,4539017,7050397,3039950,4010447,-889600
2018-03-18,69.242,70.22,68.55,1.6700000000000017,-1.3400000000000034,69.678,70.56,69.11,1.4500000000000028,-1.4500000000000028,68.516,69.33,67.86,1.4699999999999989,-1.4699999999999989,68.75399999999999,69.69,68.19,1.5,-1.5,3543756,4184503,2403268,1781235,867822
2018-03-25,70.045,71.32,68.19,3.1299999999999955,3.1299999999999955,71.2175,72.29,69.85,2.440000000000012,1.8200000000000074,69.6725,71.03,68.19,2.8400000000000034,1.730000000000004,70.4775,71.68,69.28,2.4000000000000057,0.8700000000000045,4218424,4829756,3760249,1069507,349089
2018-04-01,71.23,72.0,70.31,1.6899999999999977,1.6899999999999977,71.928,72.41,71.06,1.3499999999999943,0.9399999999999977,70.8,71.36,69.97,1.3900000000000006,1.2399999999999949,71.494,71.81,70.95,0.8599999999999994,0.46999999999999886,3233735,3717424,2665069,1052355,-1052355
