Date,AMGN_Open_average,AMGN_Open_max,AMGN_Open_min,AMGN_Open_volatility,AMGN_Open_change,AMGN_High_average,AMGN_High_max,AMGN_High_min,AMGN_High_volatility,AMGN_High_change,AMGN_Low_average,AMGN_Low_max,AMGN_Low_min,AMGN_Low_volatility,AMGN_Low_change,AMGN_Close_average,AMGN_Close_max,AMGN_Close_min,AMGN_Close_volatility,AMGN_Close_change,AMGN_Volume_average,AMGN_Volume_max,AMGN_Volume_min,AMGN_Volume_volatility,AMGN_Volume_change
2018-01-14,187.77,189.73,185.62,4.109999999999985,4.109999999999985,189.52,192.57,187.45,5.1200000000000045,5.1200000000000045,186.52,189.43,184.17,5.260000000000019,5.260000000000019,188.55,192.33,185.54,6.7900000000000205,6.7900000000000205,3541976,4018235,3084923,933312,205156
2018-01-21,192.882,196.21,191.05,5.159999999999997,3.210000000000008,195.76,201.23,191.8,9.429999999999978,5.199999999999989,191.33,195.65,188.9,6.75,4.050000000000011,193.342,198.0,190.08,7.9199999999999875,6.009999999999991,3441866,4565702,2471001,2094701,1079036
2018-01-28,188.62,196.18,183.46,12.719999999999999,-9.360000000000014,191.354,196.47,186.83,9.639999999999986,-7.8700000000000045,183.032,190.55,174.62,15.930000000000007,-15.930000000000007,184.928,191.27,174.75,16.52000000000001,-16.52000000000001,5339884,7030078,3990821,3039257,2931937
2018-02-04,176.12,177.99,174.13,3.8600000000000136,-3.6899999999999977,178.764,180.99,175.46,5.530000000000001,-3.6100000000000136,172.458,176.0,168.25,7.75,0.960000000000008,175.114,177.47,173.12,4.349999999999994,-1.7800000000000011,5937771,7527691,4324797,3202894,-3202894
2018-02-11,177.9375,183.8,173.87,9.930000000000007,9.930000000000007,182.0325,186.12,176.7,9.420000000000016,9.420000000000016,177.275,182.68,172.46,10.219999999999999,10.219999999999999,180.6525,183.6,175.94,7.659999999999997,7.610000000000014,4663143,5958665,3834715,2123950,531101
2018-02-18,183.936,187.46,182.51,4.950000000000017,4.570000000000022,186.426,190.37,184.31,6.060000000000002,6.060000000000002,183.27,187.03,182.01,5.02000000000001,4.890000000000015,184.606,188.5,182.43,6.069999999999993,5.52000000000001,4221626,4943620,3868197,1075423,865253
2018-02-25,185.006,188.83,181.06,7.77000000000001,-3.780000000000001,187.91,190.69,185.57,5.1200000000000045,0.5900000000000034,183.13400000000001,185.55,180.38,5.170000000000016,-0.5500000000000114,185.612,190.13,183.29,6.840000000000003,4.340000000000003,11124243,19115484,4543991,14571493,10171681
2018-03-04,188.666,189.73,187.9,1.829999999999984,1.3000000000000114,190.406,191.64,188.4,3.2399999999999807,-1.25,186.698,188.32,185.51,2.8100000000000023,1.3899999999999864,189.088,191.1,187.16,3.9399999999999977,-1.049999999999983,9459112,18446496,5674128,12772368,-11474059
2018-03-11,189.574,191.18,187.29,3.890000000000015,-2.3100000000000023,190.502,192.62,187.93,4.689999999999998,-2.9000000000000057,186.846,189.8,180.66,9.140000000000015,-7.969999999999999,188.172,190.57,182.55,8.019999999999982,-7.199999999999989,6499101,16878416,3320541,13557875,-742436
2018-03-18,178.752,183.06,172.78,10.280000000000001,-10.280000000000001,180.772,184.04,175.87,8.169999999999987,-8.150000000000006,175.606,181.4,169.35,12.050000000000011,-11.059999999999974,176.864,182.03,169.43,12.599999999999994,-6.840000000000003,3482600,4529564,2531127,1998437,1634873
2018-03-25,172.105,176.16,169.92,6.240000000000009,-6.240000000000009,172.92000000000002,176.36,170.58,5.780000000000001,-5.780000000000001,167.6975,169.82,163.31,6.509999999999991,-6.509999999999991,169.535,171.15,166.05,5.099999999999994,-5.099999999999994,4259637,4759751,3769788,989963,796604
2018-04-01,169.44,174.0,166.17,7.8300000000000125,2.2299999999999898,172.518,174.43,169.22,5.210000000000008,3.7299999999999898,167.228,170.99,165.08,5.909999999999997,2.9099999999999966,170.3,173.52,168.14,5.380000000000024,1.4000000000000057,3508370,3856821,2766596,1090225,482837
2018-04-08,172.046,172.75,170.89,1.8600000000000136,1.8600000000000136,173.524,174.11,172.43,1.6800000000000068,-0.75,170.906,171.6,170.11,1.4899999999999807,0.9599999999999795,171.884,173.13,171.02,2.109999999999985,-1.75,2853594,3471370,2575883,895487,-251620
