Date,ICCC_Open_average,ICCC_Open_max,ICCC_Open_min,ICCC_Open_volatility,ICCC_Open_change,ICCC_High_average,ICCC_High_max,ICCC_High_min,ICCC_High_volatility,ICCC_High_change,ICCC_Low_average,ICCC_Low_max,ICCC_Low_min,ICCC_Low_volatility,ICCC_Low_change,ICCC_Close_average,ICCC_Close_max,ICCC_Close_min,ICCC_Close_volatility,ICCC_Close_change,ICCC_Volume_average,ICCC_Volume_max,ICCC_Volume_min,ICCC_Volume_volatility,ICCC_Volume_change
2018-05-13,7.622,7.8,7.33,0.46999999999999975,-0.46999999999999975,7.739999999999999,8.11,7.35,0.7599999999999998,-0.7599999999999998,7.49,7.74,7.3,0.4400000000000004,-0.4400000000000004,7.55,7.74,7.35,0.39000000000000057,-0.39000000000000057,11921,23300,1217,22083,-15695
2018-05-20,7.256666666666667,7.35,7.12,0.22999999999999954,-0.22999999999999954,7.276666666666666,7.35,7.18,0.16999999999999993,-0.16999999999999993,7.12,7.15,7.07,0.08000000000000007,-0.08000000000000007,7.123333333333334,7.15,7.07,0.08000000000000007,-0.08000000000000007,4376,5267,3484,1783,-889
2018-05-27,7.0475,7.09,7.0,0.08999999999999986,-0.08999999999999986,7.07,7.1,7.03,0.0699999999999994,-0.05999999999999961,7.0275,7.07,6.99,0.08000000000000007,-0.040000000000000036,7.055,7.1,7.03,0.0699999999999994,-0.02999999999999936,4509,6744,1507,5237,3643
2018-06-03,6.958,7.05,6.8,0.25,-0.1299999999999999,6.9799999999999995,7.09,6.8,0.29000000000000004,-0.20000000000000018,6.898,7.0,6.8,0.20000000000000018,-0.1299999999999999,6.9239999999999995,7.05,6.8,0.25,-0.16000000000000014,8086,25775,523,25252,-3082
2018-06-10,6.814,6.84,6.79,0.04999999999999982,0.009999999999999787,6.844,6.88,6.79,0.08999999999999986,0.019999999999999574,6.798,6.83,6.75,0.08000000000000007,-0.020000000000000462,6.806,6.85,6.75,0.09999999999999964,-0.020000000000000462,1714,3366,510,2856,844
2018-06-17,6.827999999999999,6.85,6.81,0.040000000000000036,-0.009999999999999787,6.843999999999999,6.85,6.83,0.019999999999999574,-0.019999999999999574,6.762,6.81,6.75,0.05999999999999961,-0.05999999999999961,6.806,6.85,6.75,0.09999999999999964,-0.09999999999999964,4215,6533,684,5849,1632
2018-06-24,6.7675,6.81,6.74,0.0699999999999994,0.02999999999999936,6.797499999999999,6.82,6.75,0.07000000000000028,0.010000000000000675,6.7675,6.81,6.74,0.0699999999999994,0.02999999999999936,6.7925,6.82,6.75,0.07000000000000028,0.03000000000000025,1601,4544,242,4302,-4053
2018-07-01,6.8175,6.85,6.8,0.04999999999999982,-0.020000000000000462,6.8575,6.87,6.85,0.020000000000000462,-0.020000000000000462,6.7925,6.82,6.75,0.07000000000000028,-0.020000000000000462,6.8325,6.87,6.8,0.07000000000000028,-0.07000000000000028,2367,4205,1167,3038,541
2018-07-08,7.096,7.4,6.88,0.5200000000000005,0.17999999999999972,7.54,8.09,7.06,1.0300000000000002,-0.1200000000000001,6.944,7.18,6.75,0.4299999999999997,-0.009999999999999787,7.074,7.46,6.87,0.5899999999999999,-0.08999999999999986,17896,36501,2423,34078,-15991
2018-07-15,6.99,7.06,6.95,0.10999999999999943,0.0,7.11,7.29,6.97,0.3200000000000003,0.3200000000000003,6.912,6.97,6.87,0.09999999999999964,0.08999999999999986,6.9959999999999996,7.08,6.9,0.17999999999999972,0.11000000000000032,7334,18932,2572,16360,-1243
2018-07-22,7.136,7.21,7.02,0.1900000000000004,0.03000000000000025,7.14,7.21,7.04,0.16999999999999993,0.03000000000000025,7.086,7.18,7.0,0.17999999999999972,-0.04999999999999982,7.088,7.18,7.01,0.16999999999999993,-0.04999999999999982,1387,5000,0,5000,-566
2018-07-29,6.896,7.07,6.75,0.3200000000000003,-0.3200000000000003,6.962,7.15,6.78,0.3700000000000001,-0.3700000000000001,6.748,6.9,6.5,0.40000000000000036,-0.40000000000000036,6.814,6.94,6.68,0.2600000000000007,-0.22000000000000064,10223,18106,3882,14224,8938
2018-08-05,6.616,6.74,6.5,0.2400000000000002,-0.20000000000000018,6.694,6.83,6.56,0.27000000000000046,-0.27000000000000046,6.56,6.62,6.5,0.1200000000000001,-0.1200000000000001,6.628,6.74,6.56,0.1800000000000006,-0.0600000000000005,4945,11403,784,10619,6286
2018-08-12,6.575,6.68,6.5,0.17999999999999972,0.05999999999999961,6.655,6.69,6.57,0.1200000000000001,0.0,6.5225,6.59,6.5,0.08999999999999986,0.08999999999999986,6.56,6.68,6.5,0.17999999999999972,0.17999999999999972,5605,6913,4456,2457,667
2018-08-19,6.782,6.85,6.64,0.20999999999999996,0.1900000000000004,6.843999999999999,6.97,6.64,0.33000000000000007,0.33000000000000007,6.75,6.83,6.63,0.20000000000000018,0.20000000000000018,6.782,6.97,6.63,0.33999999999999986,0.33999999999999986,3253,5193,533,4660,4260
2018-08-26,6.88,6.97,6.78,0.1899999999999995,-0.0699999999999994,6.9319999999999995,6.97,6.85,0.1200000000000001,0.0,6.828,6.9,6.78,0.1200000000000001,0.1200000000000001,6.876,6.97,6.78,0.1899999999999995,0.1899999999999995,2453,4998,539,4459,949
2018-09-02,6.9399999999999995,7.25,6.8,0.4500000000000002,0.3899999999999997,7.34,8.0,6.9,1.0999999999999996,1.0999999999999996,6.92,7.2,6.8,0.40000000000000036,0.3700000000000001,7.1475,7.49,6.9,0.5899999999999999,0.33000000000000007,5762,8988,931,8057,4241
2018-09-09,7.8,8.47,7.12,1.3500000000000005,1.0200000000000005,8.232,8.75,7.65,1.0999999999999996,0.629999999999999,7.62,8.0,7.1,0.9000000000000004,0.9000000000000004,8.022,8.45,7.45,0.9999999999999991,0.5499999999999998,17898,42144,1372,40772,5445
2018-09-16,7.888,8.51,7.5,1.0099999999999998,0.6099999999999994,8.434,9.24,7.75,1.4900000000000002,0.8200000000000003,7.644,8.25,7.33,0.9199999999999999,0.5999999999999996,8.14,8.99,7.6,1.3900000000000006,0.8200000000000003,20968,49934,5833,44101,22904
2018-09-23,8.634,8.99,8.37,0.620000000000001,-0.620000000000001,8.72,8.99,8.54,0.45000000000000107,-0.4399999999999995,8.358,8.51,8.3,0.20999999999999908,-0.049999999999998934,8.394,8.51,8.3,0.20999999999999908,-0.09999999999999964,5146,8629,1535,7094,-4022
2018-09-30,8.382,8.51,8.2,0.3100000000000005,0.09999999999999964,8.502,8.71,8.38,0.33000000000000007,-0.19000000000000128,8.15,8.4,7.98,0.41999999999999993,-0.35999999999999943,8.363999999999999,8.61,8.24,0.3699999999999992,-0.33999999999999986,7891,14182,3691,10491,5002
2018-10-07,8.602,8.8,8.35,0.45000000000000107,0.16999999999999993,8.972,9.3,8.58,0.7200000000000006,-0.41000000000000014,8.382,8.6,8.11,0.4900000000000002,-0.09999999999999964,8.81,9.03,8.58,0.4499999999999993,-0.3200000000000003,13673,26015,3999,22016,4661
2018-10-14,8.425,8.56,8.23,0.33000000000000007,-0.33000000000000007,8.455,8.56,8.23,0.33000000000000007,-0.33000000000000007,8.3925,8.56,8.23,0.33000000000000007,-0.33000000000000007,8.455,8.56,8.23,0.33000000000000007,-0.33000000000000007,532,1119,137,982,-276
2018-10-21,8.158,8.34,7.77,0.5700000000000003,-0.47000000000000064,8.314,8.44,8.13,0.3099999999999987,-0.2599999999999998,8.14,8.29,7.77,0.5199999999999996,-0.47000000000000064,8.296000000000001,8.44,8.13,0.3099999999999987,-0.16999999999999993,1709,4201,286,3915,-229
2018-10-28,7.8340000000000005,7.98,7.57,0.41000000000000014,-0.34999999999999964,7.936,8.1,7.77,0.33000000000000007,-0.15000000000000036,7.58,7.98,7.1,0.8800000000000008,-0.79,7.772,7.98,7.5,0.4800000000000004,-0.41999999999999993,4998,16006,749,15257,14367
2018-11-04,7.493333333333333,7.71,7.37,0.33999999999999986,-0.03000000000000025,7.58,7.71,7.4,0.3099999999999996,0.22999999999999954,7.486666666666667,7.69,7.37,0.3200000000000003,-0.03000000000000025,7.573333333333333,7.69,7.4,0.29000000000000004,0.22999999999999954,1263,1929,276,1653,1309
2018-11-11,7.56,7.76,7.47,0.29000000000000004,0.009999999999999787,7.72,8.05,7.54,0.5100000000000007,0.35000000000000053,7.484,7.76,7.3,0.45999999999999996,0.21999999999999975,7.53,7.76,7.3,0.45999999999999996,0.4500000000000002,2007,4768,342,4426,2707
2018-11-18,7.516666666666667,7.55,7.5,0.04999999999999982,-0.04999999999999982,7.516666666666667,7.55,7.5,0.04999999999999982,-0.04999999999999982,7.483333333333333,7.55,7.4,0.14999999999999947,-0.04999999999999982,7.483333333333333,7.55,7.4,0.14999999999999947,-0.04999999999999982,465,839,146,693,265
2018-11-25,7.465,7.49,7.45,0.040000000000000036,-0.040000000000000036,7.4875,7.5,7.45,0.04999999999999982,-0.04999999999999982,7.4375,7.48,7.35,0.13000000000000078,-0.13000000000000078,7.4625,7.5,7.35,0.15000000000000036,-0.15000000000000036,1484,2780,925,1855,1855
2018-12-02,7.3133333333333335,7.48,7.1,0.3800000000000008,0.1200000000000001,7.416666666666667,7.48,7.32,0.16000000000000014,0.03000000000000025,7.136666666666667,7.48,6.83,0.6500000000000004,0.6500000000000004,7.266666666666667,7.48,7.14,0.34000000000000075,0.3000000000000007,3607,9546,256,9290,-9290
2018-12-09,7.338,7.46,7.24,0.21999999999999975,-0.1200000000000001,7.338,7.46,7.24,0.21999999999999975,-0.1200000000000001,7.232,7.46,6.95,0.5099999999999998,-0.16000000000000014,7.276,7.46,7.17,0.29000000000000004,-0.16000000000000014,2678,9942,146,9796,100
2018-12-16,7.208,7.4,6.9,0.5,-0.39999999999999947,7.248,7.4,7.02,0.3800000000000008,-0.28000000000000025,7.04,7.3,6.46,0.8399999999999999,-0.8399999999999999,7.06,7.3,6.46,0.8399999999999999,-0.8399999999999999,2445,5724,607,5117,4733
2018-12-23,6.7225,6.98,6.5,0.4800000000000004,0.3099999999999996,6.9225,7.19,6.61,0.5800000000000001,0.5800000000000001,6.68,6.93,6.38,0.5499999999999998,0.4299999999999997,6.8525,7.19,6.4,0.79,0.7699999999999996,4875,12991,1928,11063,-11063
2018-12-30,7.113333333333333,7.17,7.02,0.15000000000000036,0.019999999999999574,7.126666666666667,7.17,7.04,0.1299999999999999,0.0,6.926666666666667,7.02,6.81,0.20999999999999996,0.14000000000000057,7.013333333333334,7.05,6.95,0.09999999999999964,-0.09999999999999964,2256,4620,500,4120,-2970
2019-01-06,6.918,7.03,6.8,0.23000000000000043,0.009999999999999787,7.002,7.25,6.85,0.40000000000000036,0.009999999999999787,6.884,6.96,6.75,0.20999999999999996,0.009999999999999787,6.982,7.15,6.85,0.3000000000000007,0.009999999999999787,1800,4314,314,4000,-540
2019-01-13,7.198,7.24,7.15,0.08999999999999986,0.08999999999999986,7.398,8.1,7.15,0.9499999999999993,0.9499999999999993,7.114,7.18,7.01,0.16999999999999993,0.07000000000000028,7.256,7.56,7.12,0.4399999999999995,0.4399999999999995,9238,41369,256,41113,39905
2019-01-20,7.566666666666666,7.66,7.44,0.21999999999999975,-0.21999999999999975,7.883333333333334,8.15,7.65,0.5,0.3000000000000007,7.453333333333333,7.52,7.4,0.11999999999999922,0.040000000000000036,7.746666666666667,8.09,7.5,0.5899999999999999,0.5899999999999999,8062,11016,5633,5383,5383
2019-01-27,7.908,8.09,7.83,0.2599999999999998,0.019999999999999574,7.926,8.09,7.83,0.2599999999999998,0.019999999999999574,7.788,8.09,7.26,0.8300000000000001,-0.5700000000000003,7.888,8.09,7.75,0.33999999999999986,-0.08000000000000007,6043,18601,0,18601,18601
2019-02-03,7.218,7.35,7.11,0.23999999999999932,-0.1999999999999993,7.392,7.54,7.13,0.41000000000000014,0.16999999999999993,7.176,7.35,7.1,0.25,-0.1999999999999993,7.292,7.5,7.13,0.3700000000000001,0.1299999999999999,2661,5050,721,4329,2595
2019-02-10,7.66,8.25,7.28,0.9699999999999998,-0.22999999999999954,7.7299999999999995,8.28,7.3,0.9799999999999995,-0.20999999999999996,7.372,7.66,6.99,0.6699999999999999,-0.5199999999999996,7.442,7.79,7.0,0.79,-0.5099999999999998,7098,25990,253,25737,7841
2019-02-17,7.205,7.29,7.12,0.16999999999999993,0.13999999999999968,7.25,7.3,7.12,0.17999999999999972,0.16999999999999993,7.140000000000001,7.24,7.0,0.2400000000000002,0.1200000000000001,7.1525,7.29,7.0,0.29000000000000004,0.16999999999999993,2496,7160,287,6873,789
2019-02-24,7.18,7.27,7.1,0.16999999999999993,-0.11999999999999922,7.2524999999999995,7.3,7.15,0.14999999999999947,-0.11999999999999922,7.04,7.1,7.0,0.09999999999999964,0.0,7.1775,7.29,7.0,0.29000000000000004,-0.1900000000000004,7549,20941,1393,19548,5035
2019-03-03,6.98,7.1,6.9,0.1999999999999993,-0.08999999999999986,7.038,7.17,6.95,0.21999999999999975,-0.21999999999999975,6.916,6.99,6.81,0.1800000000000006,-0.11000000000000032,6.95,7.03,6.81,0.22000000000000064,-0.22000000000000064,4588,14287,892,13395,-10959
2019-03-10,6.764,6.82,6.73,0.08999999999999986,0.0600000000000005,6.8660000000000005,6.94,6.78,0.16000000000000014,0.009999999999999787,6.688,6.73,6.6,0.13000000000000078,-0.11000000000000032,6.774,6.84,6.7,0.13999999999999968,0.11000000000000032,2878,7002,459,6543,3340
2019-03-17,6.916666666666667,6.95,6.86,0.08999999999999986,0.08000000000000007,6.916666666666667,6.95,6.86,0.08999999999999986,0.08000000000000007,6.883333333333334,6.95,6.84,0.11000000000000032,-0.020000000000000462,6.886666666666667,6.95,6.85,0.10000000000000053,-0.010000000000000675,959,2491,180,2311,2283
2019-03-24,6.292,6.91,5.55,1.3600000000000003,-0.39000000000000057,6.606,6.91,6.42,0.4900000000000002,-0.39000000000000057,6.226,6.91,5.55,1.3600000000000003,-0.6600000000000001,6.464,6.91,5.91,1.0,-0.5600000000000005,50328,213000,136,212864,13240
2019-03-31,6.208,6.38,6.1,0.28000000000000025,-0.2699999999999996,6.34,6.38,6.28,0.09999999999999964,-0.09999999999999964,6.116,6.3,5.91,0.3899999999999997,-0.3899999999999997,6.2219999999999995,6.35,5.93,0.41999999999999993,-0.41999999999999993,10955,27748,3649,24099,24099
2019-04-07,6.188,6.4,5.92,0.4800000000000004,0.3799999999999999,6.432,6.63,6.25,0.3799999999999999,0.3799999999999999,6.09,6.29,5.91,0.3799999999999999,0.2599999999999998,6.394,6.63,6.25,0.3799999999999999,0.3799999999999999,9282,21821,2092,19729,-13618
2019-04-14,6.1075,6.25,5.99,0.2599999999999998,-0.20999999999999996,6.2,6.3,6.14,0.16000000000000014,-0.13999999999999968,6.0200000000000005,6.19,5.9,0.29000000000000004,-0.29000000000000004,6.045,6.19,5.94,0.25,-0.25,3922,6193,2195,3998,3998
2019-04-21,6.124,6.42,5.98,0.4399999999999995,0.4299999999999997,6.282,6.45,6.11,0.33999999999999986,0.3099999999999996,5.9879999999999995,6.13,5.85,0.28000000000000025,0.28000000000000025,6.122,6.33,5.89,0.4400000000000004,0.2400000000000002,6233,14933,525,14408,-14408
2019-04-28,6.146,6.32,5.85,0.47000000000000064,-0.15000000000000036,6.364,6.49,6.0,0.4900000000000002,-0.4900000000000002,6.064,6.26,5.85,0.41000000000000014,-0.15000000000000036,6.168,6.43,5.93,0.5,-0.3200000000000003,6614,15784,958,14826,-10374
2019-05-05,6.282500000000001,6.53,5.98,0.5499999999999998,0.5499999999999998,6.4350000000000005,6.6,6.16,0.4399999999999995,0.3700000000000001,6.0625,6.21,5.9,0.3099999999999996,0.08999999999999986,6.3575,6.6,6.05,0.5499999999999998,0.33000000000000007,19525,59918,1421,58497,55982
2019-05-12,6.348,6.47,6.22,0.25,0.0,6.418,6.57,6.22,0.35000000000000053,0.03000000000000025,6.236,6.33,6.16,0.16999999999999993,0.0,6.242,6.33,6.16,0.16999999999999993,0.03000000000000025,4040,8163,1147,7016,7016
2019-05-19,6.1075,6.31,5.94,0.3699999999999992,-0.20999999999999996,6.27,6.32,6.25,0.07000000000000028,-0.07000000000000028,6.0175,6.15,5.94,0.20999999999999996,-0.15000000000000036,6.03,6.15,5.98,0.16999999999999993,-0.15000000000000036,5734,7348,3308,4040,-978
2019-05-26,6.18,6.2,6.16,0.040000000000000036,0.020000000000000462,6.29,6.53,6.16,0.3700000000000001,0.35000000000000053,6.066666666666666,6.16,6.0,0.16000000000000014,0.040000000000000036,6.11,6.17,6.0,0.16999999999999993,0.16999999999999993,13631,39671,100,39571,38549
2019-06-02,6.47,6.82,6.15,0.6699999999999999,0.6699999999999999,6.712,7.05,6.29,0.7599999999999998,0.6600000000000001,6.3420000000000005,6.65,6.15,0.5,0.5,6.5600000000000005,6.81,6.29,0.5199999999999996,0.5199999999999996,8970,23078,427,22651,1683
2019-06-09,6.742,6.86,6.5,0.3600000000000003,-0.16000000000000014,6.856,6.95,6.72,0.23000000000000043,-0.23000000000000043,6.402,6.5,6.21,0.29000000000000004,0.09999999999999964,6.62,6.84,6.55,0.29000000000000004,-0.2599999999999998,10237,17386,6782,10604,-9970
2019-06-16,6.714,6.86,6.48,0.3799999999999999,0.3799999999999999,6.874,6.9,6.84,0.0600000000000005,-0.019999999999999574,6.536,6.6,6.48,0.11999999999999922,0.02999999999999936,6.772,6.86,6.65,0.20999999999999996,0.16000000000000014,7928,11123,5333,5790,5192
2019-06-23,6.618,6.71,6.53,0.17999999999999972,-0.16999999999999993,6.74,6.81,6.7,0.10999999999999943,-0.009999999999999787,6.428,6.55,6.14,0.41000000000000014,-0.09999999999999964,6.638,6.81,6.5,0.3099999999999996,-0.09999999999999964,8048,12729,4437,8292,792
2019-06-30,6.43,6.45,6.4,0.04999999999999982,-0.009999999999999787,6.5875,6.85,6.44,0.40999999999999925,-0.15999999999999925,6.3875,6.44,6.33,0.11000000000000032,0.11000000000000032,6.4825,6.55,6.43,0.1200000000000001,-0.0699999999999994,3616,8564,307,8257,-2215
2019-07-07,6.414,6.52,6.25,0.2699999999999996,-0.15000000000000036,6.59,6.84,6.35,0.4900000000000002,-0.2400000000000002,6.288,6.4,6.04,0.3600000000000003,-0.3600000000000003,6.338,6.45,6.04,0.41000000000000014,-0.41000000000000014,7608,20512,1663,18849,18637
2019-07-14,6.202,6.28,6.09,0.1900000000000004,0.16000000000000014,6.332,6.44,6.23,0.20999999999999996,0.03999999999999915,6.118,6.15,6.05,0.10000000000000053,0.0600000000000005,6.236,6.3,6.15,0.14999999999999947,-0.02999999999999936,3081,6723,1335,5388,1867
2019-07-21,6.174,6.25,6.07,0.17999999999999972,-0.11000000000000032,6.22,6.25,6.12,0.1299999999999999,-0.1299999999999999,6.076,6.09,6.06,0.03000000000000025,0.03000000000000025,6.138,6.24,6.09,0.15000000000000036,-0.020000000000000462,1874,4288,831,3457,-3295
2019-07-28,6.144,6.25,6.07,0.17999999999999972,0.0,6.21,6.25,6.17,0.08000000000000007,-0.08000000000000007,6.062,6.22,6.0,0.21999999999999975,-0.07000000000000028,6.066,6.22,6.0,0.21999999999999975,-0.05000000000000071,3656,4260,1770,2490,2452
2019-08-04,6.024,6.05,6.0,0.04999999999999982,0.040000000000000036,6.038,6.05,6.0,0.04999999999999982,0.040000000000000036,5.862,5.95,5.75,0.20000000000000018,0.16999999999999993,5.886,5.95,5.8,0.15000000000000036,0.1200000000000001,4439,8766,827,7939,-7939
2019-08-11,5.944,6.05,5.76,0.29000000000000004,-0.29000000000000004,5.95,6.05,5.76,0.29000000000000004,-0.29000000000000004,5.848,6.02,5.75,0.2699999999999996,-0.2699999999999996,5.876,6.02,5.75,0.2699999999999996,-0.2699999999999996,2893,5437,350,5087,-2252
2019-08-18,5.812,5.89,5.75,0.13999999999999968,-0.04999999999999982,5.86,5.96,5.75,0.20999999999999996,-0.20999999999999996,5.734,5.89,5.5,0.3899999999999997,-0.2699999999999996,5.8,5.96,5.55,0.41000000000000014,-0.41000000000000014,2313,5139,125,5014,3539
2019-08-25,5.538,5.61,5.5,0.11000000000000032,0.04999999999999982,5.718,5.8,5.62,0.17999999999999972,-0.17999999999999972,5.444,5.6,5.3,0.2999999999999998,0.10000000000000053,5.588,5.7,5.4,0.2999999999999998,-0.25,3930,5827,1549,4278,-2021
2019-09-01,5.4875,5.63,5.32,0.3099999999999996,-0.17999999999999972,5.605,5.7,5.5,0.20000000000000018,-0.20000000000000018,5.345000000000001,5.5,5.15,0.34999999999999964,-0.33000000000000007,5.407500000000001,5.5,5.15,0.34999999999999964,-0.34999999999999964,11681,34898,2983,31915,-212
2019-09-08,5.392,5.75,5.16,0.5899999999999999,0.2400000000000002,5.586,5.9,5.4,0.5,0.33999999999999986,5.292,5.4,5.16,0.2400000000000002,0.2400000000000002,5.384,5.75,5.2,0.5499999999999998,0.5499999999999998,5195,15277,1087,14190,621
2019-09-15,5.492,5.6,5.35,0.25,-0.040000000000000036,5.71,5.79,5.6,0.1900000000000004,0.1800000000000006,5.394,5.41,5.35,0.0600000000000005,0.0,5.5,5.78,5.4,0.3799999999999999,0.3799999999999999,4890,17710,501,17209,-324
2019-09-22,5.468,5.57,5.3,0.27000000000000046,0.10999999999999943,5.578,5.74,5.42,0.3200000000000003,-0.1800000000000006,5.328,5.44,5.25,0.1900000000000004,-0.040000000000000036,5.398000000000001,5.65,5.25,0.40000000000000036,-0.25,10211,26889,2160,24729,12827
2019-09-29,5.33,5.43,5.25,0.17999999999999972,-0.13999999999999968,5.438,5.57,5.25,0.3200000000000003,-0.3200000000000003,5.23,5.29,5.16,0.1299999999999999,-0.040000000000000036,5.314,5.57,5.2,0.3700000000000001,-0.3200000000000003,3795,5542,404,5138,-4192
2019-10-06,5.164,5.29,5.09,0.20000000000000018,0.1900000000000004,5.338,5.68,5.2,0.47999999999999954,0.040000000000000036,4.9399999999999995,5.1,4.7,0.39999999999999947,0.0,5.042,5.2,4.88,0.3200000000000003,0.0,21831,70642,900,69742,-6656
2019-10-13,5.29,5.63,5.06,0.5700000000000003,0.35000000000000053,5.542,5.69,5.41,0.28000000000000025,0.019999999999999574,5.196,5.42,5.06,0.3600000000000003,0.2400000000000002,5.396,5.57,5.1,0.47000000000000064,0.20000000000000018,5369,11972,2349,9623,-6625
