Date,PTN_Open_average,PTN_Open_max,PTN_Open_min,PTN_Open_volatility,PTN_Open_change,PTN_High_average,PTN_High_max,PTN_High_min,PTN_High_volatility,PTN_High_change,PTN_Low_average,PTN_Low_max,PTN_Low_min,PTN_Low_volatility,PTN_Low_change,PTN_Close_average,PTN_Close_max,PTN_Close_min,PTN_Close_volatility,PTN_Close_change,PTN_Volume_average,PTN_Volume_max,PTN_Volume_min,PTN_Volume_volatility,PTN_Volume_change
2018-01-14,0.88744,0.9,0.88,0.020000000000000018,-0.020000000000000018,0.89992,0.919,0.8912,0.027800000000000047,0.01760000000000006,0.86796,0.8786,0.86,0.01860000000000006,0.007400000000000073,0.89336,0.919,0.884,0.03500000000000003,0.029000000000000026,68553,108748,43243,65505,-44907
2018-01-21,0.94862,1.0,0.9131,0.08689999999999998,0.006900000000000017,0.9749,1.0,0.9447,0.055300000000000016,0.010000000000000009,0.91974,0.94,0.9025,0.03749999999999998,-0.010600000000000054,0.94678,0.965,0.915,0.04999999999999993,-0.004000000000000115,138696,171023,90553,80470,-49436
2018-01-28,0.9658,1.0,0.919,0.08099999999999996,-0.030999999999999917,0.98868,1.04,0.9434,0.09660000000000002,-0.046599999999999975,0.93016,0.986,0.8876,0.09840000000000004,-0.047900000000000054,0.95864,1.0,0.895,0.10499999999999998,-0.09499999999999997,156365,230252,96136,134116,-43784
2018-02-04,0.88902,0.9176,0.84,0.0776,0.06000000000000005,0.92066,0.9379,0.8945,0.043399999999999994,0.034399999999999986,0.85656,0.89,0.8276,0.06240000000000001,0.03420000000000001,0.89332,0.9009999999999999,0.8837,0.01729999999999987,0.011900000000000022,132599,257141,67276,189865,-154548
2018-02-11,0.948225,0.9829,0.9,0.08289999999999997,0.05999999999999994,0.978225,0.99,0.95,0.040000000000000036,0.040000000000000036,0.923875,0.951,0.866,0.08499999999999996,0.08499999999999996,0.968425,0.99,0.9486,0.04139999999999999,0.025000000000000022,131234,191729,83365,108364,-108293
2018-02-18,0.97282,0.98,0.9691,0.01090000000000002,0.0009000000000000119,0.98376,1.0,0.9701,0.029900000000000038,-0.014900000000000024,0.95428,0.96,0.9492,0.01079999999999992,-0.01079999999999992,0.97502,0.98,0.9701,0.00990000000000002,-0.0049000000000000155,106307,169371,45214,124157,-55351
2018-02-25,0.93752,0.96,0.9179999999999999,0.04200000000000004,-0.039999999999999925,0.95476,0.9640000000000001,0.94,0.024000000000000132,-0.02200000000000013,0.9217799999999999,0.94,0.8995,0.04049999999999998,-0.019999999999999907,0.93826,0.9578,0.9195,0.0383,-0.019999999999999907,70321,115204,40292,74912,26154
2018-03-04,0.93186,0.95,0.92,0.029999999999999916,-0.019999999999999907,0.9509,0.96,0.9425,0.01749999999999996,0.010000000000000009,0.91346,0.93,0.8809999999999999,0.049000000000000155,0.010000000000000009,0.93614,0.955,0.92,0.03499999999999992,0.03499999999999992,82502,140831,46870,93961,-52034
2018-03-11,0.9701,0.98,0.9517,0.028299999999999992,0.028299999999999992,0.99092,1.0,0.97,0.030000000000000027,0.030000000000000027,0.96304,0.9741,0.945,0.029100000000000015,0.029100000000000015,0.97048,0.9822,0.9646,0.01759999999999995,0.014699999999999935,106921,183565,61940,121625,15502
2018-03-18,1.101,1.18,0.985,0.19499999999999995,0.19499999999999995,1.146,1.2,1.04,0.15999999999999992,0.1499999999999999,1.0590000000000002,1.11,0.985,0.1250000000000001,0.09500000000000008,1.11,1.18,1.01,0.16999999999999993,0.1100000000000001,194097,325076,122175,202901,15538
2018-03-25,1.0825,1.12,1.05,0.07000000000000006,-0.020000000000000018,1.1125,1.14,1.09,0.04999999999999982,0.019999999999999796,1.04875,1.1,0.995,0.1050000000000001,0.1050000000000001,1.0875000000000001,1.12,1.05,0.07000000000000006,0.030000000000000027,149227,211597,111060,100537,-74050
2018-04-01,1.204,1.29,1.12,0.16999999999999993,0.16999999999999993,1.274,1.48,1.17,0.31000000000000005,0.31000000000000005,1.18,1.27,1.12,0.1499999999999999,0.1499999999999999,1.242,1.44,1.16,0.28,0.28,296546,563185,178479,384706,372081
2018-04-08,1.47,1.59,1.38,0.2100000000000002,-0.13000000000000012,1.5,1.59,1.46,0.13000000000000012,-0.13000000000000012,1.376,1.41,1.32,0.08999999999999986,0.039999999999999813,1.42,1.45,1.39,0.06000000000000005,0.050000000000000044,398928,953524,151402,802122,-753550
