Date,First Trust Nasdaq Pharm_etf_Open_average,First Trust Nasdaq Pharm_etf_Open_max,First Trust Nasdaq Pharm_etf_Open_min,First Trust Nasdaq Pharm_etf_Open_volatility,First Trust Nasdaq Pharm_etf_Open_change,First Trust Nasdaq Pharm_etf_High_average,First Trust Nasdaq Pharm_etf_High_max,First Trust Nasdaq Pharm_etf_High_min,First Trust Nasdaq Pharm_etf_High_volatility,First Trust Nasdaq Pharm_etf_High_change,First Trust Nasdaq Pharm_etf_Low_average,First Trust Nasdaq Pharm_etf_Low_max,First Trust Nasdaq Pharm_etf_Low_min,First Trust Nasdaq Pharm_etf_Low_volatility,First Trust Nasdaq Pharm_etf_Low_change,First Trust Nasdaq Pharm_etf_Close_average,First Trust Nasdaq Pharm_etf_Close_max,First Trust Nasdaq Pharm_etf_Close_min,First Trust Nasdaq Pharm_etf_Close_volatility,First Trust Nasdaq Pharm_etf_Close_change
2018-05-27,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2018-06-03,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2018-06-10,21.95,21.95,21.95,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2018-06-17,22.22,22.22,22.22,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2018-06-24,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2018-07-01,22.06,22.06,22.06,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2018-07-08,22.69,22.69,22.69,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.69,22.69,22.69,0.0,0.0
2018-07-15,22.53,22.53,22.53,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.56,22.56,22.56,0.0,0.0
2018-07-22,22.69,22.69,22.69,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.61,22.61,22.61,0.0,0.0
2018-07-29,23.19,23.19,23.19,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2018-08-05,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0
2018-08-12,23.43,23.43,23.43,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2018-08-19,23.67,23.67,23.67,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-08-26,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2018-09-02,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2018-09-09,23.43,23.43,23.43,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2018-09-16,23.39,23.39,23.39,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2018-09-23,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2018-09-30,23.26,23.26,23.26,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2018-10-07,22.47,22.47,22.47,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2018-10-14,22.6,22.6,22.6,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.46,22.46,22.46,0.0,0.0
2018-10-21,21.66,21.66,21.66,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2018-10-28,22.25,22.25,22.25,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.25,22.25,22.25,0.0,0.0
2018-11-04,22.28,22.28,22.28,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2018-11-11,21.36,21.36,21.36,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2018-11-18,20.83,20.83,20.83,0.0,0.0,21.14,21.14,21.14,0.0,0.0,20.83,20.83,20.83,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2018-11-25,21.21,21.21,21.21,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.69,21.69,21.69,0.0,0.0
2018-12-02,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.94,20.94,20.94,0.0,0.0
2018-12-09,20.69,20.69,20.69,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2018-12-16,18.61,18.61,18.61,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2018-12-23,18.89,18.89,18.89,0.0,0.0,19.04,19.04,19.04,0.0,0.0,18.89,18.89,18.89,0.0,0.0,19.04,19.04,19.04,0.0,0.0
2018-12-30,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-01-06,20.05,20.05,20.05,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2019-01-13,20.33,20.33,20.33,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2019-01-20,19.91,19.91,19.91,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.9,19.9,19.9,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2019-01-27,20.47,20.47,20.47,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2019-02-03,20.48,20.48,20.48,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.52,20.52,20.52,0.0,0.0
2019-02-10,21.17,21.17,21.17,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.24,21.24,21.24,0.0,0.0
2019-02-17,21.14,21.14,21.14,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2019-02-24,21.8,21.8,21.8,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2019-03-03,20.94,20.94,20.94,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0
2019-03-10,21.58,21.58,21.58,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2019-03-17,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.41,21.41,21.41,0.0,0.0
2019-03-24,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0
2019-03-31,21.71,21.71,21.71,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2019-04-07,21.18,21.18,21.18,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2019-04-14,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0,19.86,19.86,19.86,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2019-04-21,20.82,20.82,20.82,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-04-28,21.0,21.0,21.0,0.0,0.0,21.15,21.15,21.15,0.0,0.0,20.95,20.95,20.95,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2019-05-05,20.94,20.94,20.94,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.96,20.96,20.96,0.0,0.0
2019-05-12,20.79,20.79,20.79,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2019-05-19,20.67,20.67,20.67,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-05-26,19.94,19.94,19.94,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2019-06-02,20.39,20.39,20.39,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.42,20.42,20.42,0.0,0.0
2019-06-09,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2019-06-16,20.9,20.9,20.9,0.0,0.0,21.16,21.16,21.16,0.0,0.0,20.89,20.89,20.89,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2019-06-23,21.05,21.05,21.05,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2019-06-30,21.53,21.53,21.53,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2019-07-07,20.71,20.71,20.71,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2019-07-14,20.61,20.61,20.61,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2019-07-21,20.48,20.48,20.48,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2019-07-28,20.42,20.42,20.42,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2019-08-04,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2019-08-11,20.18,20.18,20.18,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2019-08-18,20.07,20.07,20.07,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2019-08-25,20.35,20.35,20.35,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2019-09-01,20.5,20.5,20.5,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2019-09-08,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2019-09-15,20.57,20.57,20.57,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.57,20.57,20.57,0.0,0.0
2019-09-22,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2019-09-29,20.02,20.02,20.02,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2019-10-06,19.91,19.91,19.91,0.0,0.0,19.97,19.97,19.97,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0
2019-10-13,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0
2019-10-20,20.76,20.76,20.76,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-10-27,21.38,21.38,21.38,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.31,21.31,21.31,0.0,0.0
2019-11-03,20.93,20.93,20.93,0.0,0.0,21.17,21.17,21.17,0.0,0.0,20.93,20.93,20.93,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2019-11-10,21.34,21.34,21.34,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.55,21.55,21.55,0.0,0.0
2019-11-17,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2019-11-24,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2019-12-01,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-12-08,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2019-12-15,23.49,23.49,23.49,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2019-12-22,23.89,23.89,23.89,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2019-12-29,23.32,23.32,23.32,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.45,23.45,23.45,0.0,0.0
