Date,GFN_Open_average,GFN_Open_max,GFN_Open_min,GFN_Open_volatility,GFN_Open_change,GFN_High_average,GFN_High_max,GFN_High_min,GFN_High_volatility,GFN_High_change,GFN_Low_average,GFN_Low_max,GFN_Low_min,GFN_Low_volatility,GFN_Low_change,GFN_Close_average,GFN_Close_max,GFN_Close_min,GFN_Close_volatility,GFN_Close_change,GFN_Volume_average,GFN_Volume_max,GFN_Volume_min,GFN_Volume_volatility,GFN_Volume_change
2018-01-14,6.918,7.0,6.89,0.11000000000000032,0.010000000000000675,7.04,7.1,7.0,0.09999999999999964,-0.09999999999999964,6.868,6.9,6.8,0.10000000000000053,-0.08999999999999986,6.94,7.0,6.85,0.15000000000000036,-0.05000000000000071,15155,20430,8017,12413,-6509
2018-01-21,7.05,7.2,6.9,0.2999999999999998,-0.04999999999999982,7.23,7.35,7.15,0.1999999999999993,-0.14999999999999947,6.9,7.05,6.7,0.34999999999999964,0.0,7.13,7.25,6.95,0.2999999999999998,-0.25,29480,78576,7997,70579,-69249
2018-01-28,6.97,7.05,6.95,0.09999999999999964,0.0,7.08,7.1,7.05,0.04999999999999982,0.0,6.884,6.92,6.8,0.1200000000000001,0.10000000000000053,7.0,7.05,6.95,0.09999999999999964,0.0,21176,37345,9154,28191,23179
2018-02-04,7.2700000000000005,7.4,7.05,0.35000000000000053,0.15000000000000036,7.43,7.5,7.3,0.20000000000000018,0.20000000000000018,7.109999999999999,7.35,7.0,0.34999999999999964,0.34999999999999964,7.28,7.45,7.15,0.2999999999999998,0.2999999999999998,79368,163007,26987,136020,-7407
2018-02-11,7.45,7.5,7.4,0.09999999999999964,-0.09999999999999964,7.4875,7.5,7.45,0.04999999999999982,-0.04999999999999982,7.2875,7.35,7.15,0.1999999999999993,-0.04999999999999982,7.425,7.5,7.35,0.15000000000000036,-0.04999999999999982,21092,30298,13435,16863,-11190
2018-02-18,7.39,7.5,7.3,0.20000000000000018,0.0,7.44,7.5,7.4,0.09999999999999964,-0.04999999999999982,7.21,7.3,7.05,0.25,-0.20000000000000018,7.3,7.4,7.15,0.25,-0.14999999999999947,20259,33003,12018,20985,20319
2018-02-25,7.1499999999999995,7.3,7.05,0.25,-0.20000000000000018,7.194,7.35,7.05,0.2999999999999998,-0.27000000000000046,6.994,7.16,6.8,0.3600000000000003,-0.3600000000000003,7.08,7.3,6.85,0.4500000000000002,-0.4500000000000002,20014,28192,10504,17688,5661
2018-03-04,7.046,7.15,6.9,0.25,0.14999999999999947,7.19,7.25,7.1,0.15000000000000036,0.04999999999999982,7.004,7.07,6.85,0.22000000000000064,0.20000000000000018,7.1,7.15,7.0,0.15000000000000036,0.15000000000000036,17779,29609,7555,22054,-9670
2018-03-11,7.24,7.35,7.1,0.25,0.09999999999999964,7.29,7.4,7.2,0.20000000000000018,0.10000000000000053,7.18,7.35,7.1,0.25,0.25,7.26,7.4,7.15,0.25,0.25,23432,37440,14774,22666,11230
2018-03-18,7.38,7.4,7.3,0.10000000000000053,0.0,7.42,7.45,7.4,0.04999999999999982,0.04999999999999982,7.316,7.35,7.25,0.09999999999999964,0.03000000000000025,7.390000000000001,7.4,7.35,0.05000000000000071,0.0,31300,49772,17670,32102,-1203
2018-03-25,7.325,7.4,7.2,0.20000000000000018,-0.20000000000000018,7.3625,7.4,7.3,0.10000000000000053,-0.10000000000000053,7.225,7.3,7.1,0.20000000000000018,-0.20000000000000018,7.2625,7.4,7.1,0.3000000000000007,-0.3000000000000007,19955,22517,14900,7617,-6974
2018-04-01,7.402,7.55,7.15,0.39999999999999947,0.39999999999999947,7.569999999999999,7.6,7.5,0.09999999999999964,0.09999999999999964,7.362,7.5,7.05,0.4500000000000002,0.4500000000000002,7.52,7.6,7.35,0.25,0.25,187379,474858,31922,442936,-408017
2018-04-08,8.0,8.25,7.6,0.6500000000000004,0.6500000000000004,8.144,8.4,7.97,0.4300000000000006,0.4300000000000006,7.964,8.2,7.6,0.5999999999999996,0.5999999999999996,8.14,8.4,7.95,0.4500000000000002,0.4500000000000002,58373,84871,36097,48774,-10554
2018-04-15,8.53,8.65,8.5,0.15000000000000036,0.15000000000000036,8.696,8.85,8.55,0.29999999999999893,0.08000000000000007,8.44,8.65,8.3,0.34999999999999964,0.25,8.576,8.7,8.48,0.21999999999999886,0.1999999999999993,53230,70642,23281,47361,9162
2018-04-22,8.72,8.8,8.6,0.20000000000000107,0.05000000000000071,8.91,9.45,8.7,0.75,0.6499999999999986,8.678,8.8,8.51,0.2900000000000009,0.15000000000000036,8.866,9.4,8.68,0.7200000000000006,0.7000000000000011,38972,49374,31419,17955,-13028
2018-04-29,9.290000000000001,9.4,9.0,0.40000000000000036,-0.40000000000000036,9.379999999999999,9.45,9.2,0.25,-0.25,9.074,9.32,8.8,0.5199999999999996,-0.29999999999999893,9.25,9.4,9.0,0.40000000000000036,-0.05000000000000071,35646,65002,18792,46210,-6114
2018-05-06,9.92,10.5,9.15,1.3499999999999996,1.3499999999999996,10.27,10.6,9.75,0.8499999999999996,0.8499999999999996,9.736,10.43,8.85,1.58,1.2799999999999994,10.246,10.6,9.65,0.9499999999999993,0.9499999999999993,68267,105654,28602,77052,19635
