Date,DMLP_Open_average,DMLP_Open_max,DMLP_Open_min,DMLP_Open_volatility,DMLP_Open_change,DMLP_High_average,DMLP_High_max,DMLP_High_min,DMLP_High_volatility,DMLP_High_change,DMLP_Low_average,DMLP_Low_max,DMLP_Low_min,DMLP_Low_volatility,DMLP_Low_change,DMLP_Close_average,DMLP_Close_max,DMLP_Close_min,DMLP_Close_volatility,DMLP_Close_change,DMLP_Volume_average,DMLP_Volume_max,DMLP_Volume_min,DMLP_Volume_volatility,DMLP_Volume_change
2018-07-22,19.34,19.55,18.9,0.6500000000000021,-0.6500000000000021,19.424,19.6,19.0,0.6000000000000014,-0.5500000000000007,19.124000000000002,19.35,18.27,1.0800000000000018,-1.0800000000000018,19.21,19.45,18.45,1.0,-0.9499999999999993,101829,125031,89152,35879,24575
2018-07-29,18.41,18.5,18.25,0.25,0.10000000000000142,18.578,18.7,18.45,0.25,0.010000000000001563,18.226,18.38,18.05,0.3299999999999983,-0.23000000000000043,18.41,18.45,18.35,0.09999999999999787,0.0,64197,77156,45860,31296,-7042
2018-08-05,18.56,19.15,18.15,1.0,0.09999999999999787,18.742,19.15,18.45,0.6999999999999993,0.25,18.176000000000002,18.48,17.85,0.629999999999999,0.129999999999999,18.419999999999998,18.85,18.15,0.7000000000000028,0.40000000000000213,136938,169183,105373,63810,19777
2018-08-12,18.55,18.95,18.15,0.8000000000000007,-0.8000000000000007,18.666,19.0,18.25,0.75,-0.75,18.29,18.61,18.05,0.5599999999999987,-0.5199999999999996,18.41,18.85,18.15,0.7000000000000028,-0.7000000000000028,57080,91140,34145,56995,-28574
2018-08-19,18.580000000000002,18.85,18.25,0.6000000000000014,0.14999999999999858,18.722,18.9,18.45,0.4499999999999993,0.16000000000000014,18.406,18.75,18.13,0.620000000000001,0.07000000000000028,18.54,18.85,18.2,0.6500000000000021,-0.25,63632,181575,22360,159215,-119393
2018-08-26,18.349999999999998,18.45,18.15,0.3000000000000007,0.25,18.57,18.75,18.45,0.3000000000000007,0.1999999999999993,18.28,18.4,18.0,0.3999999999999986,0.3999999999999986,18.474,18.62,18.4,0.22000000000000242,0.22000000000000242,40334,90344,21586,68758,-60521
2018-09-02,18.6875,18.8,18.6,0.1999999999999993,0.09999999999999787,18.8,18.93,18.7,0.23000000000000043,0.07000000000000028,18.525,18.6,18.45,0.15000000000000213,0.10000000000000142,18.6375,18.75,18.55,0.1999999999999993,0.0,36658,77135,12527,64608,-12343
2018-09-09,18.642,18.86,18.4,0.46000000000000085,0.05000000000000071,18.85,19.2,18.55,0.6499999999999986,0.25,18.45,18.7,18.3,0.3999999999999986,0.14999999999999858,18.66,18.85,18.4,0.45000000000000284,0.3000000000000007,36519,50351,24200,26151,20169
2018-09-16,18.75,18.9,18.6,0.29999999999999716,0.29999999999999716,18.96,19.4,18.75,0.6499999999999986,0.6499999999999986,18.62,18.75,18.45,0.3000000000000007,0.1999999999999993,18.78,19.05,18.6,0.4499999999999993,0.4499999999999993,74079,185106,36489,148617,125448
2018-09-23,20.16,20.7,19.3,1.3999999999999986,1.3000000000000007,20.586,21.15,19.8,1.3499999999999979,0.8000000000000007,19.919999999999998,20.4,19.26,1.139999999999997,0.889999999999997,20.349999999999998,20.75,19.55,1.1999999999999993,0.8499999999999979,106120,139582,77303,62279,19456
2018-09-30,19.84,20.4,19.6,0.7999999999999972,-0.7999999999999972,19.854,20.4,19.6,0.7999999999999972,-0.7999999999999972,19.498,19.56,19.37,0.18999999999999773,-0.129999999999999,19.637999999999998,19.81,19.5,0.3099999999999987,-0.3099999999999987,49692,85968,24994,60974,-60974
2018-10-07,19.352,19.55,19.02,0.5300000000000011,-0.14999999999999858,19.514,19.6,19.42,0.17999999999999972,-0.019999999999999574,19.112000000000002,19.34,19.02,0.3200000000000003,-0.05000000000000071,19.291999999999998,19.56,19.07,0.48999999999999844,-0.05000000000000071,34020,38320,26998,11322,8330
2018-10-14,19.400000000000002,19.6,19.1,0.5,-0.3999999999999986,19.574,19.78,19.3,0.4800000000000004,-0.4399999999999977,19.216,19.5,18.83,0.6700000000000017,-0.6700000000000017,19.312,19.6,19.08,0.5200000000000031,-0.5100000000000016,71572,109758,35064,74694,-66780
2018-10-21,18.69,19.12,18.08,1.0400000000000027,-1.0400000000000027,18.832,19.34,18.21,1.129999999999999,-1.129999999999999,18.298,18.86,17.63,1.2300000000000004,-1.2300000000000004,18.546,19.02,18.03,0.9899999999999984,-0.9899999999999984,53162,64574,34718,29856,20538
2018-10-28,18.02,18.46,17.5,0.9600000000000009,0.060000000000002274,18.308,18.46,18.04,0.4200000000000017,-0.25,17.646,18.0,17.45,0.5500000000000007,0.23000000000000043,17.85,18.25,17.46,0.7899999999999991,0.34999999999999787,40400,58367,23527,34840,-22247
2018-11-04,18.434,18.78,18.08,0.7000000000000028,0.22000000000000242,18.634,18.9,18.27,0.629999999999999,0.16000000000000014,18.204,18.5,17.89,0.6099999999999994,0.16000000000000014,18.466,18.77,18.27,0.5,0.010000000000001563,42659,69678,28983,40695,16324
2018-11-11,17.768,18.44,17.3,1.1400000000000006,-1.0100000000000016,17.95,18.51,17.39,1.120000000000001,-1.0500000000000007,17.288,18.21,16.95,1.2600000000000016,-1.2100000000000009,17.478,18.31,17.17,1.139999999999997,-1.009999999999998,46211,97100,16889,80211,27993
2018-11-18,16.5125,17.25,15.95,1.3000000000000007,-0.8599999999999994,16.6775,17.43,16.39,1.0399999999999991,-1.0300000000000011,15.805,16.01,15.29,0.7200000000000024,-0.040000000000000924,16.2775,16.64,15.91,0.7300000000000004,-0.4499999999999993,85787,142639,29128,113511,-112890
2018-11-25,16.278,16.46,16.08,0.38000000000000256,0.3100000000000023,16.5,16.69,16.36,0.33000000000000185,0.18999999999999773,16.07,16.24,15.93,0.3099999999999987,0.120000000000001,16.368,16.58,16.13,0.4499999999999993,0.4499999999999993,39675,62947,20159,42788,-10563
2018-12-02,16.86,17.23,16.56,0.6700000000000017,0.5800000000000018,17.2425,17.48,17.09,0.39000000000000057,0.39000000000000057,16.46,16.53,16.31,0.22000000000000242,-0.030000000000001137,16.865000000000002,17.0,16.59,0.41000000000000014,-0.41000000000000014,54655,63973,44029,19944,12465
2018-12-09,16.816,17.22,16.35,0.8699999999999974,-0.21999999999999886,16.924,17.22,16.35,0.8699999999999974,-0.389999999999997,16.328,16.81,15.8,1.009999999999998,-0.48999999999999844,16.622,17.06,16.03,1.0299999999999976,-0.5999999999999979,36129,56604,19283,37321,22052
2018-12-16,15.178,15.96,14.3,1.6600000000000001,-1.6600000000000001,15.402000000000001,16.0,14.82,1.1799999999999997,-1.1799999999999997,14.714,15.45,14.25,1.1999999999999993,-1.17,14.914,15.53,14.34,1.1899999999999995,-1.0299999999999994,88052,121498,61182,60316,17253
2018-12-23,14.7125,15.18,14.31,0.8699999999999992,0.6799999999999997,15.2375,15.49,14.7,0.7900000000000009,0.7900000000000009,14.3325,14.76,14.11,0.6500000000000004,0.6500000000000004,14.89,15.17,14.44,0.7300000000000004,0.5,69485,105752,42348,63404,25731
2018-12-30,14.94,15.23,14.59,0.6400000000000006,0.3200000000000003,15.485,15.77,15.24,0.5299999999999994,-0.1999999999999993,14.58,14.95,14.36,0.5899999999999999,0.11000000000000121,15.055,15.35,14.64,0.7099999999999991,0.7099999999999991,64356,136577,26178,110399,-110399
2019-01-06,16.044,16.45,15.45,1.0,0.6400000000000006,16.256,16.52,15.98,0.5399999999999991,0.10999999999999943,15.65,15.95,15.21,0.7399999999999984,0.5,16.112000000000002,16.36,15.91,0.4499999999999993,-0.05000000000000071,27860,48489,14014,34475,-18864
2019-01-13,16.152,16.89,15.91,0.9800000000000004,0.9800000000000004,16.434,17.22,15.97,1.2499999999999982,1.1499999999999986,15.93,16.57,15.69,0.8800000000000008,0.8200000000000003,16.362000000000002,17.1,15.94,1.160000000000002,1.160000000000002,35801,68257,16373,51884,51884
2019-01-20,17.13,17.3,16.96,0.33999999999999986,0.33999999999999986,17.3475,17.61,17.21,0.3999999999999986,0.08999999999999986,16.805,17.03,16.58,0.45000000000000284,-0.09000000000000341,17.105,17.49,16.81,0.6799999999999997,-0.13000000000000256,61884,95857,46563,49294,-3375
2019-01-27,16.992,17.26,16.73,0.5300000000000011,0.4800000000000004,17.195999999999998,17.38,16.97,0.41000000000000014,0.3099999999999987,16.692,17.0,16.45,0.5500000000000007,0.5500000000000007,17.012,17.36,16.56,0.8000000000000007,0.10000000000000142,40520,62382,28352,34030,18372
2019-02-03,17.028,17.18,16.89,0.28999999999999915,0.010000000000001563,17.114,17.34,16.98,0.35999999999999943,0.00999999999999801,16.734,16.91,16.6,0.3099999999999987,0.240000000000002,16.982,17.2,16.78,0.41999999999999815,0.019999999999999574,30156,34983,22457,12526,-7420
2019-02-10,17.458,17.82,17.0,0.8200000000000003,0.8200000000000003,17.748,17.85,17.68,0.1700000000000017,0.14000000000000057,17.262,17.6,16.89,0.7100000000000009,0.7100000000000009,17.558,17.82,17.31,0.5100000000000016,0.21999999999999886,35541,60063,20149,39914,-12403
2019-02-17,18.22,18.58,17.71,0.8699999999999974,0.8699999999999974,18.572499999999998,19.0,18.11,0.8900000000000006,0.8900000000000006,18.07,18.58,17.61,0.9699999999999989,0.9699999999999989,18.495,18.96,18.03,0.9299999999999997,0.9299999999999997,43587,54048,29472,24576,15261
2019-02-24,18.652,19.05,18.09,0.9600000000000009,-0.6400000000000006,18.894,19.27,18.29,0.9800000000000004,-0.4299999999999997,18.204,18.75,17.78,0.9699999999999989,-0.6400000000000006,18.608,19.26,18.1,1.1600000000000001,-0.8000000000000007,69461,117081,33528,83553,-21673
2019-03-03,18.23,18.62,17.77,0.8500000000000014,-0.41999999999999815,18.406,18.7,18.09,0.6099999999999994,-0.2900000000000027,17.946,18.36,17.69,0.6699999999999982,-0.46000000000000085,18.2,18.52,17.77,0.75,-0.14999999999999858,34390,39512,28804,10708,10321
2019-03-10,18.312,18.39,18.2,0.19000000000000128,-0.16000000000000014,18.506,18.58,18.46,0.11999999999999744,-0.0799999999999983,18.142,18.3,17.92,0.379999999999999,-0.15000000000000213,18.306,18.38,18.22,0.16000000000000014,0.05000000000000071,25722,32714,14067,18647,-5297
2019-03-17,18.41,18.51,18.34,0.1700000000000017,0.1700000000000017,18.538,18.61,18.46,0.14999999999999858,0.0,18.18,18.21,18.11,0.10000000000000142,-0.10000000000000142,18.36,18.51,18.27,0.240000000000002,0.05999999999999872,49130,77051,29164,47887,-18305
2019-03-24,18.384,18.47,18.29,0.17999999999999972,-0.10000000000000142,18.462,18.56,18.4,0.16000000000000014,0.16000000000000014,18.2,18.25,18.15,0.10000000000000142,0.0,18.322,18.4,18.25,0.14999999999999858,-0.13999999999999702,21478,36416,8161,28255,22168
2019-03-31,18.654,18.84,18.32,0.5199999999999996,0.3000000000000007,18.826,18.85,18.79,0.060000000000002274,0.05000000000000071,18.508,18.6,18.32,0.28000000000000114,0.28000000000000114,18.738,18.8,18.65,0.15000000000000213,-0.010000000000001563,34002,50474,16418,34056,-6018
2019-04-07,19.006,19.49,18.72,0.7699999999999996,0.7699999999999996,19.344,19.61,19.11,0.5,0.5,18.908,19.15,18.71,0.4399999999999977,0.4399999999999977,19.062,19.4,18.87,0.5299999999999976,0.29999999999999716,75091,117534,50606,66928,29242
2019-04-14,19.3375,19.58,19.21,0.36999999999999744,-0.36999999999999744,19.4675,19.58,19.35,0.22999999999999687,-0.22999999999999687,19.060000000000002,19.19,18.7,0.490000000000002,-0.4700000000000024,19.2325,19.29,19.16,0.129999999999999,-0.08999999999999986,52821,84793,27307,57486,57486
2019-04-21,19.756,20.21,19.26,0.9499999999999993,0.5299999999999976,20.022000000000002,20.25,19.76,0.48999999999999844,0.029999999999997584,19.464000000000002,19.76,19.16,0.6000000000000014,0.08999999999999986,19.778,20.0,19.41,0.5899999999999999,-0.28999999999999915,90661,133153,46755,86398,-86398
2019-04-28,18.862000000000002,19.42,18.32,1.1000000000000014,-0.870000000000001,19.006,19.55,18.48,1.0700000000000003,-0.5800000000000018,18.512,18.98,18.0,0.9800000000000004,-0.4800000000000004,18.646,18.99,18.3,0.6899999999999977,-0.4399999999999977,45792,62226,32662,29564,-12690
2019-05-05,18.712,19.04,18.5,0.5399999999999991,0.5399999999999991,19.044,19.27,18.85,0.41999999999999815,0.39000000000000057,18.398,18.67,18.15,0.5200000000000031,0.5200000000000031,18.792,19.14,18.52,0.620000000000001,0.620000000000001,36458,46704,28334,18370,15206
2019-05-12,19.073999999999998,19.15,19.0,0.14999999999999858,0.0,19.282,19.45,19.1,0.34999999999999787,0.1999999999999993,18.928,19.01,18.88,0.13000000000000256,-0.019999999999999574,19.04,19.08,19.0,0.0799999999999983,-0.05000000000000071,46144,86738,13911,72827,-5609
2019-05-19,18.854,18.93,18.74,0.19000000000000128,-0.19000000000000128,19.052,19.13,19.0,0.129999999999999,-0.09999999999999787,18.684,18.9,18.52,0.379999999999999,-0.29999999999999716,18.881999999999998,19.04,18.63,0.41000000000000014,0.07000000000000028,31410,49827,24056,25771,-2367
2019-05-26,18.39,18.99,17.98,1.009999999999998,-1.009999999999998,18.5775,19.0,18.31,0.6900000000000013,-0.6900000000000013,17.795,18.39,17.0,1.3900000000000006,-0.5300000000000011,18.28,18.52,18.02,0.5,-0.5,39543,46207,32705,13502,11208
2019-06-02,18.586000000000002,19.21,18.01,1.1999999999999993,0.8199999999999967,19.028,19.25,18.33,0.9200000000000017,0.7700000000000031,18.288,18.76,17.85,0.9100000000000001,0.9100000000000001,18.786,19.24,18.12,1.1199999999999974,0.8699999999999974,33171,69734,11365,58369,-7991
2019-06-09,18.59,18.87,18.32,0.5500000000000007,-0.39000000000000057,18.732,18.99,18.48,0.509999999999998,-0.48999999999999844,18.342,18.75,18.06,0.6900000000000013,-0.6900000000000013,18.468,18.78,18.28,0.5,-0.38000000000000256,26188,34651,20597,14054,12560
2019-06-16,18.258,18.35,18.15,0.20000000000000284,-0.120000000000001,18.398,18.46,18.32,0.14000000000000057,-0.10999999999999943,18.058,18.22,17.86,0.35999999999999943,-0.35999999999999943,18.194,18.31,18.11,0.1999999999999993,0.08999999999999986,26867,39775,16838,22937,11970
2019-06-23,18.27,18.4,18.14,0.259999999999998,0.04999999999999716,18.388,18.46,18.3,0.16000000000000014,0.03999999999999915,18.11,18.31,18.03,0.2799999999999976,0.259999999999998,18.294,18.41,18.16,0.25,0.03999999999999915,20344,27710,14824,12886,-8255
2019-06-30,18.1025,18.45,17.87,0.5799999999999983,-0.5799999999999983,18.3075,18.51,18.1,0.41000000000000014,-0.11000000000000298,17.825,18.13,17.59,0.5399999999999991,-0.2699999999999996,18.0675,18.4,17.77,0.629999999999999,0.2699999999999996,43589,54336,29663,24673,-13606
2019-07-07,18.56,18.95,18.31,0.6400000000000006,0.6400000000000006,18.81,19.23,18.41,0.8200000000000003,0.8200000000000003,18.304,18.9,17.6,1.2999999999999972,1.2999999999999972,18.61,19.2,17.81,1.3900000000000006,1.3900000000000006,57098,84323,34948,49375,-23819
2019-07-14,19.330000000000002,19.5,19.18,0.3200000000000003,0.17999999999999972,19.44,19.5,19.26,0.23999999999999844,0.23999999999999844,19.078,19.25,18.97,0.28000000000000114,0.28000000000000114,19.291999999999998,19.5,19.08,0.4200000000000017,0.25,35838,43484,19179,24305,2803
2019-07-21,19.462,19.75,19.0,0.75,-0.5300000000000011,19.566,19.77,19.0,0.7699999999999996,-0.6099999999999994,19.252,19.53,18.7,0.8300000000000018,-0.629999999999999,19.394,19.73,18.79,0.9400000000000013,-0.620000000000001,51714,76900,39250,37650,17580
2019-07-28,18.477999999999998,18.72,17.82,0.8999999999999986,-0.8999999999999986,18.598,18.75,18.02,0.7300000000000004,-0.7300000000000004,18.16,18.42,17.76,0.6600000000000001,-0.6499999999999986,18.348,18.7,17.84,0.8599999999999994,-0.7600000000000016,47401,80103,14553,65550,-3635
2019-08-04,17.625999999999998,18.33,17.25,1.0799999999999983,0.6499999999999986,18.066,18.84,17.58,1.2600000000000016,1.1600000000000001,17.294,18.29,16.71,1.5799999999999983,1.5799999999999983,17.716,18.39,17.15,1.240000000000002,1.120000000000001,67657,87561,38293,49268,-42723
2019-08-11,18.03,18.34,17.47,0.870000000000001,-0.7600000000000016,18.375999999999998,18.75,17.9,0.8500000000000014,-0.6600000000000001,17.721999999999998,18.16,17.45,0.7100000000000009,-0.35999999999999943,17.951999999999998,18.43,17.52,0.9100000000000001,-0.9100000000000001,29966,37649,24710,12939,7016
2019-08-18,17.772,17.99,17.5,0.48999999999999844,0.21000000000000085,17.926,18.01,17.8,0.21000000000000085,-0.14999999999999858,17.46,17.6,17.19,0.41000000000000014,-0.2699999999999996,17.644,17.94,17.24,0.7000000000000028,-0.22000000000000242,25238,42686,5272,37414,13039
2019-08-25,17.58,17.85,17.4,0.45000000000000284,0.25,17.774,17.95,17.55,0.3999999999999986,0.35999999999999943,17.422,17.69,17.06,0.6300000000000026,0.259999999999998,17.672,17.95,17.4,0.5500000000000007,0.4499999999999993,22686,38888,13573,25315,-5804
2019-09-01,17.919999999999998,17.97,17.84,0.129999999999999,0.07000000000000028,18.145,18.39,17.9,0.490000000000002,0.490000000000002,17.655,17.82,17.53,0.28999999999999915,0.16999999999999815,17.935,18.09,17.75,0.33999999999999986,0.33999999999999986,20395,28367,11173,17194,7925
2019-09-08,18.246,18.39,18.06,0.33000000000000185,-0.1700000000000017,18.516000000000002,18.64,18.3,0.33999999999999986,0.08999999999999986,18.016,18.18,17.83,0.3500000000000014,0.030000000000001137,18.252,18.48,17.95,0.5300000000000011,-0.10000000000000142,25483,37340,9251,28089,15557
2019-09-15,18.804000000000002,19.12,18.5,0.620000000000001,0.00999999999999801,19.214,19.36,19.09,0.2699999999999996,-0.2699999999999996,18.567999999999998,18.7,18.4,0.3000000000000007,0.26000000000000156,18.806,19.35,18.4,0.9500000000000028,0.3000000000000007,32597,52935,15727,37208,-9411
2019-09-22,18.759999999999998,18.9,18.58,0.3200000000000003,0.05000000000000071,18.922,19.0,18.88,0.120000000000001,0.0,18.522,18.56,18.5,0.05999999999999872,0.019999999999999574,18.756,18.98,18.5,0.4800000000000004,0.07000000000000028,30413,46191,19576,26615,18878
2019-09-29,18.137999999999998,18.58,17.64,0.9399999999999977,-0.5199999999999996,18.387999999999998,18.83,18.06,0.7699999999999996,-0.7399999999999984,17.814,18.41,17.51,0.8999999999999986,-0.6099999999999994,18.046,18.65,17.7,0.9499999999999993,-0.7299999999999969,41522,58523,24787,33736,-21535
2019-10-06,17.568,17.87,17.3,0.5700000000000003,-0.08000000000000185,18.052,18.2,17.97,0.23000000000000043,0.0799999999999983,17.396,17.67,17.25,0.4200000000000017,0.1700000000000017,17.574,17.92,17.33,0.5900000000000034,0.41000000000000014,44141,50905,28607,22298,-19235
2019-10-13,17.908,18.06,17.73,0.3299999999999983,-0.030000000000001137,18.102,18.25,17.99,0.26000000000000156,0.14999999999999858,17.666,17.9,17.45,0.4499999999999993,0.29999999999999716,17.94,18.03,17.85,0.17999999999999972,-0.0400000000000027,30532,42088,18452,23636,-17221
2019-10-20,18.226,18.49,18.02,0.46999999999999886,0.33000000000000185,18.452,18.66,18.35,0.3099999999999987,-0.03999999999999915,17.944,18.33,17.5,0.8299999999999983,0.3099999999999987,18.192,18.63,17.9,0.7300000000000004,-0.0400000000000027,64094,104042,33670,70372,-15063
2019-10-27,17.8,17.93,17.66,0.2699999999999996,-0.21000000000000085,17.966,18.06,17.91,0.14999999999999858,-0.09999999999999787,17.62,17.68,17.5,0.17999999999999972,-0.1700000000000017,17.744,17.81,17.68,0.129999999999999,0.09999999999999787,34928,49899,19545,30354,27019
