Date,SVT_Open_average,SVT_Open_max,SVT_Open_min,SVT_Open_volatility,SVT_Open_change,SVT_High_average,SVT_High_max,SVT_High_min,SVT_High_volatility,SVT_High_change,SVT_Low_average,SVT_Low_max,SVT_Low_min,SVT_Low_volatility,SVT_Low_change,SVT_Close_average,SVT_Close_max,SVT_Close_min,SVT_Close_volatility,SVT_Close_change,SVT_Volume_average,SVT_Volume_max,SVT_Volume_min,SVT_Volume_volatility,SVT_Volume_change
2016-01-03,7.95,8.1,7.81,0.29000000000000004,-0.20999999999999996,7.9559999999999995,8.1,7.81,0.29000000000000004,-0.21999999999999975,7.926,8.07,7.8,0.27000000000000046,-0.20000000000000018,7.934,8.1,7.8,0.2999999999999998,-0.21999999999999975,393,600,200,400,-269
2016-01-10,7.8933333333333335,8.08,7.72,0.3600000000000003,-0.16000000000000014,7.9,8.08,7.73,0.34999999999999964,-0.15999999999999925,7.863333333333333,8.01,7.7,0.3099999999999996,-0.17999999999999972,7.866666666666666,8.01,7.7,0.3099999999999996,-0.1899999999999995,1352,1668,990,678,-269
2016-01-17,7.62,7.68,7.58,0.09999999999999964,0.08000000000000007,7.62,7.68,7.58,0.09999999999999964,0.08000000000000007,7.466666666666667,7.6,7.37,0.22999999999999954,-0.16999999999999993,7.466666666666667,7.6,7.37,0.22999999999999954,-0.16999999999999993,884,1889,315,1574,135
2016-01-24,7.3,7.3,7.3,0.0,0.0,7.3,7.3,7.3,0.0,0.0,7.3,7.3,7.3,0.0,0.0,7.3,7.3,7.3,0.0,0.0,1810,2000,1620,380,380
2016-01-31,7.26,7.27,7.25,0.019999999999999574,-0.019999999999999574,7.275,7.3,7.25,0.04999999999999982,-0.04999999999999982,7.234999999999999,7.27,7.2,0.0699999999999994,-0.0699999999999994,7.245,7.29,7.2,0.08999999999999986,-0.08999999999999986,1339,1854,825,1029,-1029
2016-02-07,7.1,7.1,7.1,0.0,0.0,7.25,7.25,7.25,0.0,0.0,7.1,7.1,7.1,0.0,0.0,7.25,7.25,7.25,0.0,0.0,7708,7708,7708,0,0
2016-02-14,7.59,7.68,7.5,0.17999999999999972,0.17999999999999972,7.59,7.68,7.5,0.17999999999999972,0.17999999999999972,7.54,7.58,7.5,0.08000000000000007,0.08000000000000007,7.54,7.58,7.5,0.08000000000000007,0.08000000000000007,456,700,212,488,488
2016-02-21,7.413333333333333,7.46,7.38,0.08000000000000007,0.020000000000000462,7.416666666666667,7.47,7.38,0.08999999999999986,0.020000000000000462,7.413333333333333,7.46,7.38,0.08000000000000007,0.020000000000000462,7.416666666666667,7.47,7.38,0.08999999999999986,0.020000000000000462,307,523,100,423,423
2016-02-28,7.3625,7.45,7.3,0.15000000000000036,0.05999999999999961,7.422499999999999,7.5,7.35,0.15000000000000036,0.040000000000000036,7.355,7.44,7.3,0.14000000000000057,0.08000000000000007,7.42,7.5,7.35,0.15000000000000036,0.040000000000000036,2756,5072,563,4509,-4509
2016-03-06,7.345,7.4,7.27,0.13000000000000078,-0.13000000000000078,7.3575,7.45,7.27,0.1800000000000006,-0.1800000000000006,7.32,7.4,7.2,0.20000000000000018,-0.1899999999999995,7.3225,7.4,7.2,0.20000000000000018,-0.1899999999999995,1427,2374,200,2174,-467
