Date,iShares 3-7 Year Treasury Bond_Open_average,iShares 3-7 Year Treasury Bond_Open_max,iShares 3-7 Year Treasury Bond_Open_volatility,iShares 3-7 Year Treasury Bond_Open_change,iShares 3-7 Year Treasury Bond_High_average,iShares 3-7 Year Treasury Bond_High_max,iShares 3-7 Year Treasury Bond_High_volatility,iShares 3-7 Year Treasury Bond_High_change,iShares 3-7 Year Treasury Bond_Low_average,iShares 3-7 Year Treasury Bond_Low_max,iShares 3-7 Year Treasury Bond_Low_volatility,iShares 3-7 Year Treasury Bond_Low_change,iShares 3-7 Year Treasury Bond_Close_average,iShares 3-7 Year Treasury Bond_Close_max,iShares 3-7 Year Treasury Bond_Close_volatility,iShares 3-7 Year Treasury Bond_Close_change
2016-03-20,125.01,125.01,0.0,0.0,125.14,125.14,0.0,0.0,124.96,124.96,0.0,0.0,125.02,125.02,0.0,0.0
2016-03-27,125.78,125.78,0.0,0.0,125.86,125.86,0.0,0.0,125.69,125.69,0.0,0.0,125.81,125.81,0.0,0.0
2016-04-03,126.05,126.05,0.0,0.0,126.28,126.28,0.0,0.0,126.05,126.05,0.0,0.0,126.19,126.19,0.0,0.0
2016-04-10,125.89,125.89,0.0,0.0,125.9,125.9,0.0,0.0,125.79,125.79,0.0,0.0,125.86,125.86,0.0,0.0
2016-04-17,125.14,125.14,0.0,0.0,125.23,125.23,0.0,0.0,125.1,125.1,0.0,0.0,125.1,125.1,0.0,0.0
2016-04-24,125.43,125.43,0.0,0.0,125.45,125.45,0.0,0.0,125.28,125.28,0.0,0.0,125.32,125.32,0.0,0.0
2016-05-01,126.01,126.01,0.0,0.0,126.09,126.09,0.0,0.0,125.96,125.96,0.0,0.0,126.09,126.09,0.0,0.0
2016-05-08,125.87,125.87,0.0,0.0,125.88,125.88,0.0,0.0,125.77,125.77,0.0,0.0,125.8,125.8,0.0,0.0
2016-05-15,125.23,125.23,0.0,0.0,125.27,125.27,0.0,0.0,125.1,125.1,0.0,0.0,125.24,125.24,0.0,0.0
2016-05-22,125.28,125.28,0.0,0.0,125.36,125.36,0.0,0.0,125.01,125.01,0.0,0.0,125.1,125.1,0.0,0.0
2016-05-29,125.78,125.78,0.0,0.0,125.9,125.9,0.0,0.0,125.69,125.69,0.0,0.0,125.79,125.79,0.0,0.0
2016-06-05,126.61,126.61,0.0,0.0,126.61,126.61,0.0,0.0,126.37,126.37,0.0,0.0,126.51,126.51,0.0,0.0
2016-06-12,126.41,126.41,0.0,0.0,126.41,126.41,0.0,0.0,126.3,126.3,0.0,0.0,126.32,126.32,0.0,0.0
2016-06-19,127.49,127.49,0.0,0.0,127.56,127.56,0.0,0.0,127.4,127.4,0.0,0.0,127.44,127.44,0.0,0.0
2016-06-26,127.46,127.46,0.0,0.0,127.54,127.54,0.0,0.0,127.23,127.23,0.0,0.0,127.41,127.41,0.0,0.0
2016-07-03,127.39,127.39,0.0,0.0,127.44,127.44,0.0,0.0,127.18,127.18,0.0,0.0,127.18,127.18,0.0,0.0
2016-07-10,126.66,126.66,0.0,0.0,126.73,126.73,0.0,0.0,126.49,126.49,0.0,0.0,126.55,126.55,0.0,0.0
2016-07-17,126.67,126.67,0.0,0.0,126.7,126.7,0.0,0.0,126.53,126.53,0.0,0.0,126.55,126.55,0.0,0.0
2016-07-24,126.95,126.95,0.0,0.0,127.1,127.1,0.0,0.0,126.92,126.92,0.0,0.0,126.96,126.96,0.0,0.0
2016-07-31,126.45,126.45,0.0,0.0,126.6,126.6,0.0,0.0,126.36,126.36,0.0,0.0,126.48,126.48,0.0,0.0
2016-08-07,126.7,126.7,0.0,0.0,126.74,126.74,0.0,0.0,126.58,126.58,0.0,0.0,126.62,126.62,0.0,0.0
2016-08-14,126.59,126.59,0.0,0.0,126.64,126.64,0.0,0.0,126.5,126.5,0.0,0.0,126.61,126.61,0.0,0.0
2016-08-21,126.2,126.2,0.0,0.0,126.39,126.39,0.0,0.0,126.14,126.14,0.0,0.0,126.38,126.38,0.0,0.0
2016-08-28,126.19,126.19,0.0,0.0,126.25,126.25,0.0,0.0,125.98,125.98,0.0,0.0,126.15,126.15,0.0,0.0
2016-09-04,125.97,125.97,0.0,0.0,126.14,126.14,0.0,0.0,125.91,125.91,0.0,0.0,126.05,126.05,0.0,0.0
2016-09-11,126.15,126.15,0.0,0.0,126.17,126.17,0.0,0.0,126.04,126.04,0.0,0.0,126.09,126.09,0.0,0.0
2016-09-18,126.55,126.55,0.0,0.0,126.69,126.69,0.0,0.0,126.51,126.51,0.0,0.0,126.61,126.61,0.0,0.0
2016-09-25,126.34,126.34,0.0,0.0,126.39,126.39,0.0,0.0,126.2,126.2,0.0,0.0,126.26,126.26,0.0,0.0
2016-10-02,125.22,125.22,0.0,0.0,125.58,125.58,0.0,0.0,125.22,125.22,0.0,0.0,125.55,125.55,0.0,0.0
2016-10-09,125.69,125.69,0.0,0.0,125.82,125.82,0.0,0.0,125.69,125.69,0.0,0.0,125.78,125.78,0.0,0.0
2016-10-16,125.9,125.9,0.0,0.0,125.92,125.92,0.0,0.0,125.73,125.73,0.0,0.0,125.77,125.77,0.0,0.0
2016-10-23,125.62,125.62,0.0,0.0,125.69,125.69,0.0,0.0,125.57,125.57,0.0,0.0,125.62,125.62,0.0,0.0
2016-10-30,125.67,125.67,0.0,0.0,125.74,125.74,0.0,0.0,125.65,125.65,0.0,0.0,125.7,125.7,0.0,0.0
2016-11-06,123.7,123.7,0.0,0.0,123.85,123.85,0.0,0.0,123.45,123.45,0.0,0.0,123.61,123.61,0.0,0.0
2016-11-13,123.13,123.13,0.0,0.0,123.16,123.16,0.0,0.0,122.96,122.96,0.0,0.0,123.02,123.02,0.0,0.0
2016-11-20,122.94,122.94,0.0,0.0,123.07,123.07,0.0,0.0,122.9,122.9,0.0,0.0,123.04,123.04,0.0,0.0
2016-11-27,122.51,122.51,0.0,0.0,122.86,122.86,0.0,0.0,122.43,122.43,0.0,0.0,122.67,122.67,0.0,0.0
2016-12-04,122.44,122.44,0.0,0.0,122.62,122.62,0.0,0.0,122.4,122.4,0.0,0.0,122.52,122.52,0.0,0.0
2016-12-11,121.91,121.91,0.0,0.0,122.03,122.03,0.0,0.0,121.8,121.8,0.0,0.0,121.99,121.99,0.0,0.0
2016-12-18,121.95,121.95,0.0,0.0,121.95,121.95,0.0,0.0,121.87,121.87,0.0,0.0,121.94,121.94,0.0,0.0
2016-12-25,122.37,122.37,0.0,0.0,122.58,122.58,0.0,0.0,122.35,122.35,0.0,0.0,122.51,122.51,0.0,0.0
2017-01-01,122.77,122.77,0.0,0.0,122.88,122.88,0.0,0.0,122.73,122.73,0.0,0.0,122.83,122.83,0.0,0.0
2017-01-08,122.79,122.79,0.0,0.0,122.9,122.9,0.0,0.0,122.6,122.6,0.0,0.0,122.78,122.78,0.0,0.0
2017-01-15,122.76,122.76,0.0,0.0,123.09,123.09,0.0,0.0,122.64,122.64,0.0,0.0,122.99,122.99,0.0,0.0
2017-01-22,122.65,122.65,0.0,0.0,122.81,122.81,0.0,0.0,122.63,122.63,0.0,0.0,122.63,122.63,0.0,0.0
2017-01-29,122.94,122.94,0.0,0.0,123.11,123.11,0.0,0.0,122.84,122.84,0.0,0.0,123.04,123.04,0.0,0.0
2017-02-05,122.77,122.77,0.0,0.0,122.83,122.83,0.0,0.0,122.71,122.71,0.0,0.0,122.83,122.83,0.0,0.0
2017-02-12,122.87,122.87,0.0,0.0,122.95,122.95,0.0,0.0,122.82,122.82,0.0,0.0,122.91,122.91,0.0,0.0
2017-02-19,123.37,123.37,0.0,0.0,123.38,123.38,0.0,0.0,123.11,123.11,0.0,0.0,123.16,123.16,0.0,0.0
2017-02-26,122.28,122.28,0.0,0.0,122.3,122.3,0.0,0.0,122.19,122.19,0.0,0.0,122.29,122.29,0.0,0.0
2017-03-05,121.79,121.79,0.0,0.0,121.87,121.87,0.0,0.0,121.71,121.71,0.0,0.0,121.74,121.74,0.0,0.0
2017-03-12,122.44,122.44,0.0,0.0,122.58,122.58,0.0,0.0,122.42,122.42,0.0,0.0,122.58,122.58,0.0,0.0
2017-03-19,123.13,123.13,0.0,0.0,123.17,123.17,0.0,0.0,123.01,123.01,0.0,0.0,123.04,123.04,0.0,0.0
2017-03-26,123.02,123.02,0.0,0.0,123.27,123.27,0.0,0.0,122.97,122.97,0.0,0.0,123.23,123.23,0.0,0.0
2017-04-02,123.07,123.07,0.0,0.0,123.2,123.2,0.0,0.0,123.05,123.05,0.0,0.0,123.12,123.12,0.0,0.0
2017-04-09,124.0,124.0,0.0,0.0,124.01,124.01,0.0,0.0,123.78,123.78,0.0,0.0,123.83,123.83,0.0,0.0
2017-04-16,123.62,123.62,0.0,0.0,123.81,123.81,0.0,0.0,123.57,123.57,0.0,0.0,123.8,123.8,0.0,0.0
2017-04-23,123.49,123.49,0.0,0.0,123.62,123.62,0.0,0.0,123.35,123.35,0.0,0.0,123.48,123.48,0.0,0.0
2017-04-30,123.24,123.24,0.0,0.0,123.24,123.24,0.0,0.0,123.1,123.1,0.0,0.0,123.14,123.14,0.0,0.0
2017-05-07,123.5,123.5,0.0,0.0,123.5,123.5,0.0,0.0,123.41,123.41,0.0,0.0,123.46,123.46,0.0,0.0
2017-05-14,123.9,123.9,0.0,0.0,123.95,123.95,0.0,0.0,123.87,123.87,0.0,0.0,123.91,123.91,0.0,0.0
2017-05-21,124.0,124.0,0.0,0.0,124.0,124.0,0.0,0.0,123.92,123.92,0.0,0.0,123.96,123.96,0.0,0.0
2017-05-28,124.1,124.1,0.0,0.0,124.16,124.16,0.0,0.0,124.04,124.04,0.0,0.0,124.06,124.06,0.0,0.0
2017-06-04,123.88,123.88,0.0,0.0,124.11,124.11,0.0,0.0,123.86,123.86,0.0,0.0,123.93,123.93,0.0,0.0
2017-06-11,124.06,124.06,0.0,0.0,124.1,124.1,0.0,0.0,123.9,123.9,0.0,0.0,123.94,123.94,0.0,0.0
2017-06-18,124.18,124.18,0.0,0.0,124.26,124.26,0.0,0.0,124.18,124.18,0.0,0.0,124.23,124.23,0.0,0.0
2017-06-25,123.4,123.4,0.0,0.0,123.43,123.43,0.0,0.0,123.13,123.13,0.0,0.0,123.18,123.18,0.0,0.0
2017-07-02,123.22,123.22,0.0,0.0,123.28,123.28,0.0,0.0,123.16,123.16,0.0,0.0,123.23,123.23,0.0,0.0
2017-07-09,123.63,123.63,0.0,0.0,123.74,123.74,0.0,0.0,123.59,123.59,0.0,0.0,123.67,123.67,0.0,0.0
2017-07-16,123.97,123.97,0.0,0.0,124.01,124.01,0.0,0.0,123.88,123.88,0.0,0.0,123.91,123.91,0.0,0.0
2017-07-23,123.88,123.88,0.0,0.0,123.93,123.93,0.0,0.0,123.84,123.84,0.0,0.0,123.88,123.88,0.0,0.0
2017-07-30,123.85,123.85,0.0,0.0,123.93,123.93,0.0,0.0,123.81,123.81,0.0,0.0,123.91,123.91,0.0,0.0
2017-08-06,124.2,124.2,0.0,0.0,124.26,124.26,0.0,0.0,124.13,124.13,0.0,0.0,124.17,124.17,0.0,0.0
2017-08-13,124.35,124.35,0.0,0.0,124.4,124.4,0.0,0.0,124.29,124.29,0.0,0.0,124.34,124.34,0.0,0.0
2017-08-20,124.38,124.38,0.0,0.0,124.48,124.48,0.0,0.0,124.38,124.38,0.0,0.0,124.46,124.46,0.0,0.0
2017-08-27,124.47,124.47,0.0,0.0,124.48,124.48,0.0,0.0,124.29,124.29,0.0,0.0,124.29,124.29,0.0,0.0
2017-09-03,124.62,124.62,0.0,0.0,124.65,124.65,0.0,0.0,124.51,124.51,0.0,0.0,124.56,124.56,0.0,0.0
2017-09-10,123.97,123.97,0.0,0.0,124.02,124.02,0.0,0.0,123.91,123.91,0.0,0.0,123.97,123.97,0.0,0.0
2017-09-17,123.77,123.77,0.0,0.0,123.99,123.99,0.0,0.0,123.77,123.77,0.0,0.0,123.96,123.96,0.0,0.0
2017-09-24,123.41,123.41,0.0,0.0,123.42,123.42,0.0,0.0,123.27,123.27,0.0,0.0,123.28,123.28,0.0,0.0
2017-10-01,123.26,123.26,0.0,0.0,123.31,123.31,0.0,0.0,123.22,123.22,0.0,0.0,123.3,123.3,0.0,0.0
2017-10-08,123.45,123.45,0.0,0.0,123.5,123.5,0.0,0.0,123.33,123.33,0.0,0.0,123.4,123.4,0.0,0.0
2017-10-15,123.13,123.13,0.0,0.0,123.16,123.16,0.0,0.0,123.08,123.08,0.0,0.0,123.11,123.11,0.0,0.0
2017-10-22,123.17,123.17,0.0,0.0,123.24,123.24,0.0,0.0,123.12,123.12,0.0,0.0,123.23,123.23,0.0,0.0
2017-10-29,123.14,123.14,0.0,0.0,123.21,123.21,0.0,0.0,123.12,123.12,0.0,0.0,123.2,123.2,0.0,0.0
2017-11-05,122.84,122.84,0.0,0.0,122.88,122.88,0.0,0.0,122.72,122.72,0.0,0.0,122.73,122.73,0.0,0.0
2017-11-12,122.82,122.82,0.0,0.0,122.84,122.84,0.0,0.0,122.68,122.68,0.0,0.0,122.71,122.71,0.0,0.0
2017-11-19,122.88,122.88,0.0,0.0,122.97,122.97,0.0,0.0,122.8,122.8,0.0,0.0,122.92,122.92,0.0,0.0
2017-11-26,122.33,122.33,0.0,0.0,122.43,122.43,0.0,0.0,122.3,122.3,0.0,0.0,122.43,122.43,0.0,0.0
2017-12-03,122.49,122.49,0.0,0.0,122.52,122.52,0.0,0.0,122.38,122.38,0.0,0.0,122.39,122.39,0.0,0.0
2017-12-10,122.44,122.44,0.0,0.0,122.5,122.5,0.0,0.0,122.38,122.38,0.0,0.0,122.41,122.41,0.0,0.0
2017-12-17,121.85,121.85,0.0,0.0,121.86,121.86,0.0,0.0,121.79,121.79,0.0,0.0,121.84,121.84,0.0,0.0
2017-12-24,122.11,122.11,0.0,0.0,122.22,122.22,0.0,0.0,122.08,122.08,0.0,0.0,122.16,122.16,0.0,0.0
2017-12-31,121.86,121.86,0.0,0.0,121.87,121.87,0.0,0.0,121.77,121.77,0.0,0.0,121.82,121.82,0.0,0.0
2018-01-07,121.45,121.45,0.0,0.0,121.56,121.56,0.0,0.0,121.43,121.43,0.0,0.0,121.55,121.55,0.0,0.0
2018-01-14,121.08,121.08,0.0,0.0,121.15,121.15,0.0,0.0,120.98,120.98,0.0,0.0,121.01,121.01,0.0,0.0
2018-01-21,120.8,120.8,0.0,0.0,120.88,120.88,0.0,0.0,120.7,120.7,0.0,0.0,120.84,120.84,0.0,0.0
2018-01-28,120.2,120.2,0.0,0.0,120.85,120.85,0.0,0.0,120.13,120.13,0.0,0.0,120.73,120.73,0.0,0.0
2018-02-04,120.32,120.32,0.0,0.0,120.41,120.41,0.0,0.0,120.22,120.22,0.0,0.0,120.29,120.29,0.0,0.0
2018-02-11,120.07,120.07,0.0,0.0,120.12,120.12,0.0,0.0,120.02,120.02,0.0,0.0,120.06,120.06,0.0,0.0
2018-02-18,120.28,120.28,0.0,0.0,120.34,120.34,0.0,0.0,120.19,120.19,0.0,0.0,120.22,120.22,0.0,0.0
2018-02-25,120.21,120.21,0.0,0.0,120.22,120.22,0.0,0.0,119.89,119.89,0.0,0.0,119.98,119.98,0.0,0.0
2018-03-04,119.98,119.98,0.0,0.0,120.08,120.08,0.0,0.0,119.95,119.95,0.0,0.0,120.08,120.08,0.0,0.0
2018-03-11,120.01,120.01,0.0,0.0,120.21,120.21,0.0,0.0,120.0,120.0,0.0,0.0,120.08,120.08,0.0,0.0
2018-03-18,120.24,120.24,0.0,0.0,120.35,120.35,0.0,0.0,120.16,120.16,0.0,0.0,120.18,120.18,0.0,0.0
2018-03-25,120.39,120.39,0.0,0.0,120.66,120.66,0.0,0.0,120.33,120.33,0.0,0.0,120.53,120.53,0.0,0.0
2018-04-01,120.31,120.31,0.0,0.0,120.42,120.42,0.0,0.0,120.25,120.25,0.0,0.0,120.42,120.42,0.0,0.0
2018-04-08,119.89,119.89,0.0,0.0,120.02,120.02,0.0,0.0,119.89,119.89,0.0,0.0,120.01,120.01,0.0,0.0
2018-04-15,119.33,119.33,0.0,0.0,119.37,119.37,0.0,0.0,119.26,119.26,0.0,0.0,119.32,119.32,0.0,0.0
2018-04-22,119.48,119.48,0.0,0.0,119.56,119.56,0.0,0.0,119.44,119.44,0.0,0.0,119.52,119.52,0.0,0.0
2018-04-29,119.44,119.44,0.0,0.0,119.44,119.44,0.0,0.0,119.37,119.37,0.0,0.0,119.4,119.4,0.0,0.0
2018-05-06,119.13,119.13,0.0,0.0,119.19,119.19,0.0,0.0,119.12,119.12,0.0,0.0,119.16,119.16,0.0,0.0
2018-05-13,118.91,118.91,0.0,0.0,119.0,119.0,0.0,0.0,118.88,118.88,0.0,0.0,118.99,118.99,0.0,0.0
2018-05-20,119.67,119.67,0.0,0.0,119.78,119.78,0.0,0.0,119.67,119.67,0.0,0.0,119.78,119.78,0.0,0.0
2018-05-27,119.56,119.56,0.0,0.0,119.57,119.57,0.0,0.0,119.4,119.4,0.0,0.0,119.4,119.4,0.0,0.0
2018-06-03,119.38,119.38,0.0,0.0,119.47,119.47,0.0,0.0,118.89,118.89,0.0,0.0,119.46,119.46,0.0,0.0
2018-06-10,119.57,119.57,0.0,0.0,119.6,119.6,0.0,0.0,119.49,119.49,0.0,0.0,119.53,119.53,0.0,0.0
2018-06-17,119.78,119.78,0.0,0.0,119.91,119.91,0.0,0.0,119.78,119.78,0.0,0.0,119.83,119.83,0.0,0.0
2018-06-24,119.85,119.85,0.0,0.0,119.86,119.86,0.0,0.0,119.7,119.7,0.0,0.0,119.7,119.7,0.0,0.0
2018-07-01,119.78,119.78,0.0,0.0,119.81,119.81,0.0,0.0,119.75,119.75,0.0,0.0,119.78,119.78,0.0,0.0
2018-07-08,119.77,119.77,0.0,0.0,119.84,119.84,0.0,0.0,119.72,119.72,0.0,0.0,119.8,119.8,0.0,0.0
2018-07-15,119.72,119.72,0.0,0.0,119.73,119.73,0.0,0.0,119.46,119.46,0.0,0.0,119.5,119.5,0.0,0.0
2018-07-22,119.37,119.37,0.0,0.0,119.48,119.48,0.0,0.0,119.36,119.36,0.0,0.0,119.41,119.41,0.0,0.0
2018-07-29,119.48,119.48,0.0,0.0,119.6,119.6,0.0,0.0,119.47,119.47,0.0,0.0,119.51,119.51,0.0,0.0
2018-08-05,119.9,119.9,0.0,0.0,119.99,119.99,0.0,0.0,119.83,119.83,0.0,0.0,119.9,119.9,0.0,0.0
2018-08-12,120.12,120.12,0.0,0.0,120.21,120.21,0.0,0.0,120.09,120.09,0.0,0.0,120.2,120.2,0.0,0.0
2018-08-19,120.08,120.08,0.0,0.0,120.09,120.09,0.0,0.0,120.0,120.0,0.0,0.0,120.03,120.03,0.0,0.0
2018-08-26,120.15,120.15,0.0,0.0,120.16,120.16,0.0,0.0,120.07,120.07,0.0,0.0,120.07,120.07,0.0,0.0
2018-09-02,119.5,119.5,0.0,0.0,119.57,119.57,0.0,0.0,119.5,119.5,0.0,0.0,119.54,119.54,0.0,0.0
2018-09-09,119.12,119.12,0.0,0.0,119.24,119.24,0.0,0.0,119.11,119.11,0.0,0.0,119.22,119.22,0.0,0.0
2018-09-16,118.84,118.84,0.0,0.0,118.96,118.96,0.0,0.0,118.84,118.84,0.0,0.0,118.9,118.9,0.0,0.0
2018-09-23,118.84,118.84,0.0,0.0,118.87,118.87,0.0,0.0,118.75,118.75,0.0,0.0,118.75,118.75,0.0,0.0
2018-09-30,118.33,118.33,0.0,0.0,118.42,118.42,0.0,0.0,118.29,118.29,0.0,0.0,118.31,118.31,0.0,0.0
2018-10-07,118.69,118.69,0.0,0.0,118.72,118.72,0.0,0.0,118.6,118.6,0.0,0.0,118.63,118.63,0.0,0.0
2018-10-14,118.54,118.54,0.0,0.0,118.59,118.59,0.0,0.0,118.49,118.49,0.0,0.0,118.5,118.5,0.0,0.0
2018-10-21,119.18,119.18,0.0,0.0,119.35,119.35,0.0,0.0,119.08,119.08,0.0,0.0,119.27,119.27,0.0,0.0
2018-10-28,118.55,118.55,0.0,0.0,118.59,118.59,0.0,0.0,118.5,118.5,0.0,0.0,118.51,118.51,0.0,0.0
2018-11-04,118.68,118.68,0.0,0.0,118.76,118.76,0.0,0.0,118.65,118.65,0.0,0.0,118.74,118.74,0.0,0.0
2018-11-11,119.29,119.29,0.0,0.0,119.5,119.5,0.0,0.0,119.29,119.29,0.0,0.0,119.47,119.47,0.0,0.0
2018-11-18,119.34,119.34,0.0,0.0,119.37,119.37,0.0,0.0,119.3,119.3,0.0,0.0,119.36,119.36,0.0,0.0
2018-11-25,119.37,119.37,0.0,0.0,119.56,119.56,0.0,0.0,119.35,119.35,0.0,0.0,119.56,119.56,0.0,0.0
2018-12-02,120.28,120.28,0.0,0.0,120.44,120.44,0.0,0.0,120.2,120.2,0.0,0.0,120.31,120.31,0.0,0.0
2018-12-09,120.23,120.23,0.0,0.0,120.47,120.47,0.0,0.0,120.23,120.23,0.0,0.0,120.41,120.41,0.0,0.0
2018-12-16,120.72,120.72,0.0,0.0,120.82,120.82,0.0,0.0,120.67,120.67,0.0,0.0,120.81,120.81,0.0,0.0
2018-12-23,121.14,121.14,0.0,0.0,121.51,121.51,0.0,0.0,121.09,121.09,0.0,0.0,121.4,121.4,0.0,0.0
2018-12-30,121.67,121.67,0.0,0.0,121.72,121.72,0.0,0.0,121.32,121.32,0.0,0.0,121.34,121.34,0.0,0.0
2019-01-06,121.5,121.5,0.0,0.0,121.54,121.54,0.0,0.0,121.38,121.38,0.0,0.0,121.4,121.4,0.0,0.0
2019-01-13,121.03,121.03,0.0,0.0,121.12,121.12,0.0,0.0,120.86,120.86,0.0,0.0,120.92,120.92,0.0,0.0
2019-01-20,121.16,121.16,0.0,0.0,121.29,121.29,0.0,0.0,121.14,121.14,0.0,0.0,121.19,121.19,0.0,0.0
2019-01-27,121.3,121.3,0.0,0.0,121.3,121.3,0.0,0.0,121.22,121.22,0.0,0.0,121.24,121.24,0.0,0.0
2019-02-03,121.63,121.63,0.0,0.0,121.7,121.7,0.0,0.0,121.57,121.57,0.0,0.0,121.64,121.64,0.0,0.0
2019-02-10,121.56,121.56,0.0,0.0,121.64,121.64,0.0,0.0,121.56,121.56,0.0,0.0,121.6,121.6,0.0,0.0
2019-02-17,121.67,121.67,0.0,0.0,121.71,121.71,0.0,0.0,121.61,121.61,0.0,0.0,121.68,121.68,0.0,0.0
2019-02-24,121.14,121.14,0.0,0.0,121.3,121.3,0.0,0.0,121.1,121.1,0.0,0.0,121.26,121.26,0.0,0.0
2019-03-03,121.86,121.86,0.0,0.0,121.87,121.87,0.0,0.0,121.76,121.76,0.0,0.0,121.8,121.8,0.0,0.0
2019-03-10,122.06,122.06,0.0,0.0,122.11,122.11,0.0,0.0,122.0,122.0,0.0,0.0,122.02,122.02,0.0,0.0
2019-03-17,123.06,123.06,0.0,0.0,123.44,123.44,0.0,0.0,122.98,122.98,0.0,0.0,123.25,123.25,0.0,0.0
2019-03-24,122.74,122.74,0.0,0.0,122.75,122.75,0.0,0.0,122.47,122.47,0.0,0.0,122.5,122.5,0.0,0.0
2019-03-31,122.58,122.58,0.0,0.0,122.6,122.6,0.0,0.0,122.46,122.46,0.0,0.0,122.47,122.47,0.0,0.0
2019-04-07,122.24,122.24,0.0,0.0,122.35,122.35,0.0,0.0,122.24,122.24,0.0,0.0,122.33,122.33,0.0,0.0
2019-04-14,122.34,122.34,0.0,0.0,122.34,122.34,0.0,0.0,122.24,122.24,0.0,0.0,122.27,122.27,0.0,0.0
2019-04-21,122.73,122.73,0.0,0.0,122.79,122.79,0.0,0.0,122.68,122.68,0.0,0.0,122.73,122.73,0.0,0.0
2019-04-28,122.75,122.75,0.0,0.0,122.76,122.76,0.0,0.0,122.63,122.63,0.0,0.0,122.64,122.64,0.0,0.0
2019-05-05,123.29,123.29,0.0,0.0,123.4,123.4,0.0,0.0,123.24,123.24,0.0,0.0,123.32,123.32,0.0,0.0
2019-05-12,123.39,123.39,0.0,0.0,123.45,123.45,0.0,0.0,123.24,123.24,0.0,0.0,123.25,123.25,0.0,0.0
2019-05-19,123.78,123.78,0.0,0.0,123.81,123.81,0.0,0.0,123.7,123.7,0.0,0.0,123.8,123.8,0.0,0.0
2019-05-26,124.86,124.86,0.0,0.0,125.23,125.23,0.0,0.0,124.75,124.75,0.0,0.0,125.11,125.11,0.0,0.0
2019-06-02,124.9,124.9,0.0,0.0,124.9,124.9,0.0,0.0,124.75,124.75,0.0,0.0,124.76,124.76,0.0,0.0
2019-06-09,125.21,125.21,0.0,0.0,125.23,125.23,0.0,0.0,125.09,125.09,0.0,0.0,125.17,125.17,0.0,0.0
2019-06-16,125.61,125.61,0.0,0.0,125.79,125.79,0.0,0.0,125.59,125.59,0.0,0.0,125.74,125.74,0.0,0.0
2019-06-23,125.52,125.52,0.0,0.0,125.57,125.57,0.0,0.0,125.3,125.3,0.0,0.0,125.44,125.44,0.0,0.0
2019-06-30,125.25,125.25,0.0,0.0,125.32,125.32,0.0,0.0,125.06,125.06,0.0,0.0,125.08,125.08,0.0,0.0
2019-07-07,125.07,125.07,0.0,0.0,125.17,125.17,0.0,0.0,125.07,125.07,0.0,0.0,125.17,125.17,0.0,0.0
2019-07-14,125.49,125.49,0.0,0.0,125.52,125.52,0.0,0.0,125.41,125.41,0.0,0.0,125.44,125.44,0.0,0.0
2019-07-21,125.35,125.35,0.0,0.0,125.36,125.36,0.0,0.0,125.27,125.27,0.0,0.0,125.27,125.27,0.0,0.0
