Date,ProShares UltraShort Dow30_Open_average,ProShares UltraShort Dow30_Open_max,ProShares UltraShort Dow30_Open_min,ProShares UltraShort Dow30_Open_volatility,ProShares UltraShort Dow30_Open_change,ProShares UltraShort Dow30_High_average,ProShares UltraShort Dow30_High_max,ProShares UltraShort Dow30_High_min,ProShares UltraShort Dow30_High_volatility,ProShares UltraShort Dow30_High_change,ProShares UltraShort Dow30_Low_average,ProShares UltraShort Dow30_Low_max,ProShares UltraShort Dow30_Low_min,ProShares UltraShort Dow30_Low_volatility,ProShares UltraShort Dow30_Low_change,ProShares UltraShort Dow30_Close_average,ProShares UltraShort Dow30_Close_max,ProShares UltraShort Dow30_Close_min,ProShares UltraShort Dow30_Close_volatility,ProShares UltraShort Dow30_Close_change
2018-08-26,29.95,29.95,29.95,0.0,0.0,30.08,30.08,30.08,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2018-09-02,29.75,29.75,29.75,0.0,0.0,30.13,30.13,30.13,0.0,0.0,29.73,29.73,29.73,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2018-09-09,29.5,29.5,29.5,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2018-09-16,28.35,28.35,28.35,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.57,28.57,28.57,0.0,0.0
2018-09-23,28.34,28.34,28.34,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2018-09-30,29.0,29.0,29.0,0.0,0.0,29.22,29.22,29.22,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2018-10-07,31.31,31.31,31.31,0.0,0.0,31.43,31.43,31.43,0.0,0.0,30.84,30.84,30.84,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2018-10-14,30.7,30.7,30.7,0.0,0.0,31.38,31.38,31.38,0.0,0.0,30.6,30.6,30.6,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2018-10-21,32.16,32.16,32.16,0.0,0.0,34.24,34.24,34.24,0.0,0.0,31.8,31.8,31.8,0.0,0.0,33.35,33.35,33.35,0.0,0.0
2018-10-28,31.17,31.17,31.17,0.0,0.0,31.23,31.23,31.23,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2018-11-04,29.55,29.55,29.55,0.0,0.0,30.87,30.87,30.87,0.0,0.0,29.48,29.48,29.48,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2018-11-11,30.81,30.81,30.81,0.0,0.0,31.92,31.92,31.92,0.0,0.0,30.73,30.73,30.73,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2018-11-18,32.94,32.94,32.94,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2018-11-25,29.12,29.12,29.12,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.49,29.49,29.49,0.0,0.0
2018-12-02,33.07,33.07,33.07,0.0,0.0,34.32,34.32,34.32,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.84,32.84,32.84,0.0,0.0
2018-12-09,34.13,34.13,34.13,0.0,0.0,35.53,35.53,35.53,0.0,0.0,33.77,33.77,33.77,0.0,0.0,35.11,35.11,35.11,0.0,0.0
2018-12-16,39.44,39.44,39.44,0.0,0.0,40.99,40.99,40.99,0.0,0.0,39.13,39.13,39.13,0.0,0.0,40.95,40.95,40.95,0.0,0.0
2018-12-23,35.7,35.7,35.7,0.0,0.0,36.08,36.08,36.08,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2018-12-30,34.74,34.74,34.74,0.0,0.0,35.3,35.3,35.3,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.61,34.61,34.61,0.0,0.0
2019-01-06,33.91,33.91,33.91,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.57,33.57,33.57,0.0,0.0
2019-01-13,31.77,31.77,31.77,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2019-01-20,31.97,31.97,31.97,0.0,0.0,32.38,32.38,32.38,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.85,31.85,31.85,0.0,0.0
2019-01-27,30.53,30.53,30.53,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-02-03,30.17,30.17,30.17,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2019-02-10,29.04,29.04,29.04,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.47,28.47,28.47,0.0,0.0
2019-02-17,27.82,27.82,27.82,0.0,0.0,28.06,28.06,28.06,0.0,0.0,27.71,27.71,27.71,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2019-02-24,27.94,27.94,27.94,0.0,0.0,29.08,29.08,29.08,0.0,0.0,27.89,27.89,27.89,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2019-03-03,29.91,29.91,29.91,0.0,0.0,29.98,29.98,29.98,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2019-03-10,28.62,28.62,28.62,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2019-03-17,29.29,29.29,29.29,0.0,0.0,29.52,29.52,29.52,0.0,0.0,28.99,28.99,28.99,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2019-03-24,27.85,27.85,27.85,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2019-03-31,27.53,27.53,27.53,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2019-04-07,27.28,27.28,27.28,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-04-14,27.17,27.17,27.17,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2019-04-21,27.03,27.03,27.03,0.0,0.0,27.1,27.1,27.1,0.0,0.0,26.94,26.94,26.94,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2019-04-28,28.1,28.1,28.1,0.0,0.0,28.15,28.15,28.15,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2019-05-05,29.35,29.35,29.35,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.14,29.14,29.14,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-05-12,28.87,28.87,28.87,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.76,28.76,28.76,0.0,0.0
2019-05-19,28.9,28.9,28.9,0.0,0.0,29.17,29.17,29.17,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2019-05-26,30.8,30.8,30.8,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-06-02,27.64,27.64,27.64,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2019-06-09,27.73,27.73,27.73,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-06-16,26.47,26.47,26.47,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.46,26.46,26.46,0.0,0.0
2019-06-23,26.1,26.1,26.1,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2019-06-30,26.26,26.26,26.26,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.23,26.23,26.23,0.0,0.0
2019-07-07,25.21,25.21,25.21,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-07-14,25.51,25.51,25.51,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.53,25.53,25.53,0.0,0.0
2019-07-21,25.52,25.52,25.52,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2019-07-28,27.69,27.69,27.69,0.0,0.0,28.88,28.88,28.88,0.0,0.0,27.66,27.66,27.66,0.0,0.0,28.47,28.47,28.47,0.0,0.0
2019-08-04,27.56,27.56,27.56,0.0,0.0,28.13,28.13,28.13,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2019-08-11,27.17,27.17,27.17,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-08-18,27.78,27.78,27.78,0.0,0.0,28.18,28.18,28.18,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-08-25,26.51,26.51,26.51,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2019-09-01,25.77,25.77,25.77,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2019-09-08,25.24,25.24,25.24,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2019-09-15,25.81,25.81,25.81,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2019-09-22,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2019-09-29,26.35,26.35,26.35,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2019-10-06,25.8,25.8,25.8,0.0,0.0,25.84,25.84,25.84,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2019-10-13,25.7,25.7,25.7,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2019-10-20,25.2,25.2,25.2,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2019-10-27,24.48,24.48,24.48,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2019-11-03,24.32,24.32,24.32,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2019-11-10,23.57,23.57,23.57,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2019-11-17,23.58,23.58,23.58,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-11-24,23.3,23.3,23.3,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.83,23.83,23.83,0.0,0.0
2019-12-01,23.46,23.46,23.46,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-12-08,23.07,23.07,23.07,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.87,22.87,22.87,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2019-12-15,22.53,22.53,22.53,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2019-12-22,22.31,22.31,22.31,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2019-12-29,22.46,22.46,22.46,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.34,22.34,22.34,0.0,0.0
