Date,CYTR_stock_Open_average,CYTR_stock_Open_max,CYTR_stock_Open_min,CYTR_stock_Open_volatility,CYTR_stock_Open_change,CYTR_stock_High_average,CYTR_stock_High_max,CYTR_stock_High_min,CYTR_stock_High_volatility,CYTR_stock_High_change,CYTR_stock_Low_average,CYTR_stock_Low_max,CYTR_stock_Low_min,CYTR_stock_Low_volatility,CYTR_stock_Low_change,CYTR_stock_Close_average,CYTR_stock_Close_max,CYTR_stock_Close_min,CYTR_stock_Close_volatility,CYTR_stock_Close_change,CYTR_stock_Volume_average,CYTR_stock_Volume_max,CYTR_stock_Volume_min,CYTR_stock_Volume_volatility,CYTR_stock_Volume_change
2018-04-08,1.768,1.93,1.65,0.28,0.22999999999999998,1.9402,2.05,1.781,0.2689999999999999,-0.029999999999999805,1.7074,1.867,1.56,0.30699999999999994,0.30699999999999994,1.806,1.96,1.63,0.33000000000000007,0.2400000000000002,1110828,3557197,350620,3206577,-3200228
2018-04-15,1.8359999999999999,2.01,1.68,0.32999999999999985,-0.19999999999999996,1.8956,2.02,1.75,0.27,-0.16900000000000004,1.734,1.82,1.65,0.17000000000000015,-0.1100000000000001,1.788,1.92,1.7,0.21999999999999997,-0.1100000000000001,308471,790607,125207,665400,-66927
2018-04-22,1.658,1.7,1.63,0.07000000000000006,-0.020000000000000018,1.691,1.72,1.65,0.07000000000000006,0.0,1.628,1.66,1.59,0.06999999999999984,0.010000000000000009,1.664,1.72,1.62,0.09999999999999987,0.06000000000000005,93969,136681,41163,95518,-62815
2018-04-29,1.754,1.85,1.71,0.14000000000000012,0.020000000000000018,1.794,1.86,1.73,0.13000000000000012,0.040000000000000036,1.688,1.75,1.65,0.10000000000000009,0.10000000000000009,1.748,1.8,1.69,0.1100000000000001,0.1100000000000001,116440,222046,34836,187210,12083
2018-05-06,1.82,1.99,1.4,0.5900000000000001,-0.44000000000000017,1.8599999999999999,2.02,1.4,0.6200000000000001,-0.52,1.716,1.86,1.24,0.6200000000000001,-0.56,1.7979999999999998,2.01,1.27,0.7399999999999998,-0.6199999999999999,1012965,3845070,221473,3623597,3555897
2018-05-13,1.338,1.37,1.3,0.07000000000000006,0.040000000000000036,1.358,1.38,1.33,0.04999999999999982,0.040000000000000036,1.3042,1.321,1.28,0.040999999999999925,0.020000000000000018,1.343,1.37,1.32,0.050000000000000044,0.030000000000000027,506688,1100619,206661,893958,-755685
2018-05-20,1.318,1.33,1.31,0.020000000000000018,-0.020000000000000018,1.336,1.35,1.32,0.030000000000000027,-0.020000000000000018,1.294,1.31,1.26,0.050000000000000044,-0.040000000000000036,1.319,1.33,1.31,0.020000000000000018,0.010000000000000009,229034,317062,177612,139450,107352
2018-05-27,1.31,1.31,1.31,0.0,0.0,1.3325,1.35,1.32,0.030000000000000027,0.020000000000000018,1.29,1.3,1.28,0.020000000000000018,0.020000000000000018,1.3175000000000001,1.34,1.3,0.040000000000000036,0.040000000000000036,243681,412568,148825,263743,184433
2018-06-03,1.322,1.36,1.26,0.10000000000000009,-0.020000000000000018,1.35,1.37,1.34,0.030000000000000027,-0.020000000000000018,1.282,1.32,1.23,0.09000000000000008,0.09000000000000008,1.32,1.34,1.27,0.07000000000000006,0.07000000000000006,313634,854647,149767,704880,-638572
2018-06-10,1.316,1.34,1.29,0.050000000000000044,-0.040000000000000036,1.35,1.36,1.34,0.020000000000000018,-0.020000000000000018,1.3002,1.321,1.25,0.07099999999999995,-0.07099999999999995,1.312,1.35,1.25,0.10000000000000009,-0.10000000000000009,254920,440520,125348,315172,95218
2018-06-17,1.272,1.3,1.25,0.050000000000000044,0.020000000000000018,1.294,1.3,1.29,0.010000000000000009,0.010000000000000009,1.2466,1.26,1.24,0.020000000000000018,-0.017000000000000126,1.277,1.3,1.25,0.050000000000000044,0.020000000000000018,219165,293700,103925,189775,171872
2018-06-24,1.196,1.29,1.09,0.19999999999999996,-0.19999999999999996,1.2152,1.29,1.13,0.16000000000000014,-0.16000000000000014,1.1376,1.24,1.061,0.17900000000000005,-0.15999999999999992,1.168,1.26,1.1,0.15999999999999992,-0.13000000000000012,292051,433887,76211,357676,149196
2018-07-01,1.1875,1.22,1.13,0.09000000000000008,0.09000000000000008,1.2225,1.26,1.19,0.07000000000000006,0.07000000000000006,1.1625,1.2,1.1,0.09999999999999987,0.09999999999999987,1.2075,1.255,1.165,0.08999999999999986,0.07499999999999996,126489,182387,63220,119167,-80140
2018-07-08,1.25,1.26,1.24,0.020000000000000018,0.0,1.2738,1.2890000000000001,1.26,0.029000000000000137,0.010000000000000009,1.2364,1.25,1.22,0.030000000000000027,0.010000000000000009,1.2524,1.28,1.24,0.040000000000000036,0.0,89847,125352,54646,70706,20167
2018-07-15,1.232,1.26,1.21,0.050000000000000044,-0.010000000000000009,1.26,1.27,1.25,0.020000000000000018,0.010000000000000009,1.1882,1.21,1.18,0.030000000000000027,-0.001000000000000112,1.2192,1.23,1.2,0.030000000000000027,0.010000000000000009,97769,175207,49938,125269,97433
2018-07-22,1.218,1.25,1.18,0.07000000000000006,-0.050000000000000044,1.242,1.25,1.21,0.040000000000000036,-0.040000000000000036,1.18,1.21,1.1,0.10999999999999988,-0.10999999999999988,1.194,1.24,1.1,0.1399999999999999,-0.1399999999999999,75645,115988,44784,71204,71204
2018-07-29,1.162,1.2,1.1,0.09999999999999987,0.06999999999999984,1.2018,1.21,1.199,0.010999999999999899,-0.0009999999999998899,1.13,1.15,1.1,0.04999999999999982,0.010000000000000009,1.1668,1.2,1.15,0.050000000000000044,-0.004000000000000226,106180,180191,73351,106840,98187
2018-08-05,1.15,1.2,1.11,0.08999999999999986,-0.06000000000000005,1.172,1.2,1.16,0.040000000000000036,-0.040000000000000036,1.1088,1.114,1.1,0.014000000000000012,0.010000000000000009,1.138,1.16,1.11,0.04999999999999982,0.010000000000000009,96236,174409,59913,114496,-91327
2018-08-12,1.086,1.1,1.06,0.040000000000000036,-0.030000000000000027,1.128,1.15,1.1,0.04999999999999982,-0.019999999999999796,1.076,1.1,1.05,0.050000000000000044,-0.030000000000000027,1.094,1.12,1.07,0.050000000000000044,0.0,94614,128410,56238,72172,-30304
2018-08-19,1.084,1.09,1.08,0.010000000000000009,0.0,1.1,1.11,1.09,0.020000000000000018,-0.020000000000000018,1.0562,1.07,1.05,0.020000000000000018,-0.010999999999999899,1.074,1.095,1.05,0.04499999999999993,-0.020000000000000018,90925,163638,37432,126206,-6691
2018-08-26,1.088,1.13,1.04,0.08999999999999986,0.08999999999999986,1.1218,1.14,1.08,0.05999999999999983,0.05899999999999994,1.067,1.105,1.03,0.07499999999999996,0.07499999999999996,1.102,1.13,1.05,0.07999999999999985,0.07999999999999985,159060,391157,73916,317241,-12989
2018-09-02,1.0725,1.09,1.05,0.040000000000000036,-0.010000000000000009,1.105,1.12,1.1,0.020000000000000018,-0.020000000000000018,1.0505,1.052,1.05,0.0020000000000000018,-0.0020000000000000018,1.0675000000000001,1.08,1.05,0.030000000000000027,0.0,93365,204541,49271,155270,-152758
2018-09-09,1.054,1.07,1.04,0.030000000000000027,-0.020000000000000018,1.074,1.09,1.07,0.020000000000000018,0.0,1.032,1.05,1.02,0.030000000000000027,-0.030000000000000027,1.048,1.07,1.02,0.050000000000000044,-0.030000000000000027,86718,147387,39794,107593,25926
2018-09-16,1.04,1.08,1.0,0.08000000000000007,0.050000000000000044,1.072,1.09,1.05,0.040000000000000036,0.010000000000000009,1.0296,1.056,1.0,0.05600000000000005,0.026000000000000023,1.054,1.08,1.03,0.050000000000000044,0.040000000000000036,107939,139371,53947,85424,-14592
2018-09-23,1.054,1.07,1.04,0.030000000000000027,-0.010000000000000009,1.0758,1.09,1.07,0.020000000000000018,0.020000000000000018,1.042,1.05,1.04,0.010000000000000009,0.0,1.054,1.07,1.05,0.020000000000000018,0.0,91184,159373,52492,106881,63048
2018-09-30,1.072,1.08,1.06,0.020000000000000018,0.0,1.084,1.1,1.07,0.030000000000000027,-0.030000000000000027,1.0446,1.06,1.03,0.030000000000000027,-0.030000000000000027,1.058,1.08,1.04,0.040000000000000036,-0.010000000000000009,97448,157568,58964,98604,-47423
2018-10-07,1.026,1.05,0.99,0.06000000000000005,-0.040000000000000036,1.036,1.05,1.01,0.040000000000000036,-0.040000000000000036,0.9786,1.03,0.9129999999999999,0.1170000000000001,-0.1170000000000001,0.9922,1.04,0.95,0.09000000000000008,-0.08000000000000007,120103,191772,31613,160159,100643
2018-10-14,0.884,0.95,0.8370000000000001,0.11299999999999988,-0.10099999999999987,0.91,0.97,0.85,0.12,-0.12,0.852,0.92,0.8240000000000001,0.09599999999999997,-0.09000000000000008,0.8608,0.92,0.83,0.09000000000000008,-0.09000000000000008,201103,388194,117579,270615,-80856
2018-10-21,0.7564,0.84,0.6729999999999999,0.16700000000000004,-0.1409999999999999,0.7872,0.848,0.748,0.09999999999999998,-0.09999999999999998,0.7120000000000001,0.8,0.65,0.15000000000000002,-0.12,0.7372,0.8,0.68,0.12,-0.06500000000000006,256149,451434,111470,339964,-52301
2018-10-28,0.732,0.75,0.7,0.050000000000000044,-0.010000000000000009,0.7496,0.768,0.74,0.028000000000000025,-0.018000000000000016,0.698,0.71,0.672,0.03799999999999992,0.0,0.7218,0.75,0.698,0.052000000000000046,-0.01100000000000001,96813,182076,43430,138646,50903
2018-11-04,0.763,0.8,0.7120000000000001,0.08799999999999997,0.08799999999999997,0.802,0.81,0.8,0.010000000000000009,-0.010000000000000009,0.7363999999999999,0.76,0.711,0.049000000000000044,0.049000000000000044,0.7892,0.8,0.77,0.030000000000000027,0.029000000000000026,186692,407616,72675,334941,-255798
2018-11-11,0.6952,0.754,0.66,0.09399999999999997,-0.07399999999999995,0.7148000000000001,0.8,0.68,0.12,-0.12,0.6308,0.66,0.578,0.08200000000000007,-0.08200000000000007,0.6586,0.708,0.59,0.118,-0.118,276497,548501,73099,475402,255924
2018-11-18,0.60025,0.62,0.59,0.030000000000000027,0.01100000000000001,0.6275,0.63,0.62,0.010000000000000009,0.0,0.5905,0.591,0.59,0.0010000000000000009,0.0010000000000000009,0.59825,0.606,0.593,0.013000000000000012,-0.008000000000000007,67481,107245,45842,61403,-46403
2018-11-25,0.5982,0.62,0.59,0.030000000000000027,-0.001000000000000112,0.6138,0.62,0.6,0.020000000000000018,-0.010000000000000009,0.5804,0.5920000000000001,0.57,0.02200000000000013,-0.017000000000000126,0.5892,0.61,0.575,0.03500000000000003,-0.03500000000000003,104990,146180,52327,93853,93853
2018-12-02,0.5874999999999999,0.6,0.57,0.030000000000000027,-0.025000000000000022,0.59475,0.6,0.58,0.020000000000000018,-0.020000000000000018,0.5589999999999999,0.58,0.525,0.05499999999999994,-0.03600000000000003,0.5705,0.5870000000000001,0.55,0.03700000000000003,-0.02499999999999991,131483,154706,112535,42171,-20606
2018-12-09,0.5324,0.57,0.5,0.06999999999999995,-0.06999999999999995,0.5424,0.57,0.502,0.06799999999999995,-0.06799999999999995,0.4968,0.523,0.46,0.063,-0.063,0.5176000000000001,0.56,0.46799999999999997,0.09200000000000008,-0.09200000000000008,134765,260122,62777,197345,91330
2018-12-16,0.4396,0.47,0.418,0.05199999999999999,-0.04999999999999999,0.4536,0.48,0.43799999999999994,0.04200000000000004,-0.04200000000000004,0.41400000000000003,0.46,0.4,0.06,-0.06,0.4326,0.46,0.415,0.04500000000000004,-0.04500000000000004,206947,345331,94280,251051,148544
2018-12-23,0.39625,0.42,0.36,0.06,-0.024999999999999967,0.419,0.43,0.41,0.020000000000000018,-0.010000000000000009,0.35275,0.38,0.33,0.04999999999999999,0.04999999999999999,0.39375,0.42,0.36,0.06,0.019999999999999962,305908,413330,174520,238810,113162
2018-12-30,0.4875,0.53,0.42,0.11000000000000004,0.11000000000000004,0.51,0.53,0.45,0.08000000000000002,0.08000000000000002,0.45675,0.5,0.41200000000000003,0.08799999999999997,0.07299999999999995,0.50025,0.53,0.449,0.08100000000000002,0.057999999999999996,218184,338198,130547,207651,-173569
2019-01-06,0.5539999999999999,0.58,0.521,0.05899999999999994,0.029000000000000026,0.5846,0.61,0.55,0.05999999999999994,0.05999999999999994,0.535,0.5539999999999999,0.51,0.04399999999999993,0.039000000000000035,0.5708,0.59,0.55,0.039999999999999925,0.039999999999999925,133471,224726,58396,166330,-41520
2019-01-13,0.5998,0.62,0.575,0.04500000000000004,0.0010000000000000009,0.619,0.635,0.6,0.03500000000000003,0.025000000000000022,0.5811999999999999,0.591,0.57,0.02100000000000002,0.02100000000000002,0.5963999999999999,0.61,0.575,0.03500000000000003,0.031000000000000028,122574,232482,59109,173373,25985
2019-01-20,0.59825,0.61,0.583,0.027000000000000024,0.0,0.607,0.618,0.59,0.028000000000000025,0.0,0.57075,0.573,0.57,0.0030000000000000027,0.0030000000000000027,0.5882499999999999,0.6,0.581,0.019000000000000017,-0.001000000000000112,97152,151008,50243,100765,-30736
2019-01-27,0.5622,0.58,0.541,0.038999999999999924,-0.017000000000000015,0.5771999999999999,0.58,0.57,0.010000000000000009,0.0,0.549,0.57,0.511,0.05899999999999994,-0.007000000000000006,0.5666,0.58,0.5529999999999999,0.027000000000000024,-0.007000000000000006,66367,145635,28543,117092,5732
2019-02-03,0.5998,0.63,0.57,0.06000000000000005,0.020000000000000018,0.6073999999999999,0.63,0.598,0.03200000000000003,-0.0020000000000000018,0.5716,0.58,0.563,0.017000000000000015,0.007000000000000006,0.5818,0.6,0.565,0.03500000000000003,-0.030000000000000027,199852,621778,74365,547413,7460
2019-02-10,0.5938,0.61,0.58,0.030000000000000027,0.030000000000000027,0.607,0.62,0.6,0.020000000000000018,0.015000000000000013,0.5818,0.59,0.573,0.017000000000000015,0.017000000000000015,0.5918,0.6,0.5770000000000001,0.02299999999999991,0.02299999999999991,85083,127170,55802,71368,7710
2019-02-17,0.60225,0.61,0.5870000000000001,0.02299999999999991,-0.02299999999999991,0.6094999999999999,0.613,0.605,0.008000000000000007,-0.0050000000000000044,0.5860000000000001,0.595,0.57,0.025000000000000022,-0.0050000000000000044,0.59925,0.602,0.598,0.0040000000000000036,-0.0030000000000000027,97913,137007,52144,84863,-66560
2019-02-24,0.623,0.72,0.5720000000000001,0.1479999999999999,0.1479999999999999,0.6796,0.75,0.63,0.12,0.12,0.6052000000000001,0.65,0.5720000000000001,0.07799999999999996,0.07799999999999996,0.6536000000000001,0.7440000000000001,0.605,0.13900000000000012,0.13900000000000012,362081,867477,59139,808338,493941
2019-03-03,0.7332,0.75,0.7,0.050000000000000044,-0.050000000000000044,0.7394000000000001,0.758,0.71,0.04800000000000004,-0.04800000000000004,0.6978,0.723,0.6709999999999999,0.052000000000000046,-0.02499999999999991,0.7198,0.75,0.684,0.06599999999999995,-0.06099999999999994,156535,242792,94520,148272,-139589
2019-03-10,0.7011999999999999,0.71,0.6809999999999999,0.029000000000000026,0.010000000000000009,0.722,0.74,0.71,0.030000000000000027,-0.030000000000000027,0.68,0.6890000000000001,0.67,0.019000000000000017,0.019000000000000017,0.695,0.7,0.685,0.014999999999999902,-0.010000000000000009,88775,113531,54632,58899,14002
2019-03-17,0.738,0.779,0.706,0.07300000000000006,0.029000000000000026,0.7584,0.779,0.73,0.049000000000000044,0.020000000000000018,0.709,0.73,0.69,0.040000000000000036,0.03500000000000003,0.741,0.76,0.71,0.050000000000000044,0.040000000000000036,271648,651814,141845,509969,23157
2019-03-24,0.7094,0.75,0.66,0.08999999999999997,-0.08999999999999997,0.7216,0.75,0.68,0.06999999999999995,-0.06999999999999995,0.6646,0.716,0.62,0.09599999999999997,-0.09099999999999997,0.696,0.747,0.66,0.08699999999999997,-0.08699999999999997,136504,244203,69435,174768,132455
2019-03-31,0.6604,0.68,0.64,0.040000000000000036,0.038000000000000034,0.684,0.69,0.68,0.009999999999999898,-0.009999999999999898,0.641,0.66,0.63,0.030000000000000027,0.025000000000000022,0.6666000000000001,0.68,0.64,0.040000000000000036,-0.010000000000000009,179386,531501,49339,482162,22649
2019-04-07,0.6554,0.675,0.622,0.05300000000000005,-0.04899999999999993,0.6724,0.682,0.66,0.02200000000000002,-0.017000000000000015,0.638,0.6579999999999999,0.62,0.03799999999999992,-0.030000000000000027,0.6562,0.6759999999999999,0.632,0.04399999999999993,-0.0029999999999998916,61084,104427,38523,65904,26678
2019-04-14,0.5855,0.649,0.5589999999999999,0.09000000000000008,-0.08600000000000008,0.59625,0.665,0.57,0.09500000000000008,-0.09500000000000008,0.5425,0.56,0.53,0.030000000000000027,-0.020000000000000018,0.56275,0.57,0.5529999999999999,0.017000000000000015,-0.01200000000000001,119428,220152,67709,152443,-151119
2019-04-21,0.555,0.569,0.54,0.028999999999999915,-0.010000000000000009,0.5638,0.57,0.54,0.029999999999999916,-0.029999999999999916,0.5202,0.547,0.465,0.08200000000000002,-0.08200000000000002,0.552,0.57,0.531,0.038999999999999924,-0.027999999999999914,93786,279449,25504,253945,194385
2019-04-28,0.5402,0.56,0.5,0.06000000000000005,-0.05700000000000005,0.5542,0.57,0.528,0.041999999999999926,-0.041999999999999926,0.5194,0.54,0.5,0.040000000000000036,-0.040000000000000036,0.5352,0.555,0.511,0.04400000000000004,-0.04400000000000004,117164,168790,53446,115344,-30176
2019-05-05,0.5276,0.5479999999999999,0.511,0.03699999999999992,0.010000000000000009,0.556,0.62,0.53,0.08999999999999997,0.0050000000000000044,0.5066,0.511,0.504,0.007000000000000006,-0.006000000000000005,0.5212,0.53,0.511,0.019000000000000017,0.019000000000000017,284776,921770,87059,834711,30572
2019-05-12,0.5366,0.58,0.524,0.05599999999999994,0.04999999999999993,0.5678,0.62,0.53,0.08999999999999997,0.07499999999999996,0.5126,0.5529999999999999,0.49,0.06299999999999994,0.052999999999999936,0.5382,0.57,0.518,0.051999999999999935,0.04200000000000004,254046,663835,62907,600928,190869
2019-05-19,0.5650000000000001,0.589,0.54,0.04899999999999993,-0.04899999999999993,0.5801999999999999,0.59,0.56,0.029999999999999916,-0.029999999999999916,0.5496,0.57,0.54,0.029999999999999916,-0.029999999999999916,0.5674,0.58,0.5579999999999999,0.02200000000000002,-0.019999999999999907,76119,93681,43807,49874,-19811
2019-05-26,0.5175000000000001,0.56,0.43,0.13000000000000006,-0.13000000000000006,0.52975,0.57,0.45,0.11999999999999994,-0.11999999999999994,0.48,0.55,0.37,0.18000000000000005,-0.18000000000000005,0.496,0.56,0.38,0.18000000000000005,-0.18000000000000005,517816,1598758,54609,1544149,1544149
2019-06-02,0.3865,0.42,0.371,0.04899999999999999,-0.0050000000000000044,0.39375,0.42200000000000004,0.375,0.04700000000000004,-0.012999999999999956,0.33799999999999997,0.371,0.3,0.07100000000000001,0.031000000000000028,0.3475,0.38,0.31,0.07,0.03999999999999998,384050,1269537,59884,1209653,-1159715
2019-06-09,0.348,0.38,0.32799999999999996,0.052000000000000046,0.009000000000000008,0.379,0.39,0.375,0.015000000000000013,0.0,0.33340000000000003,0.361,0.31,0.05099999999999999,0.009000000000000008,0.369,0.38,0.34,0.03999999999999998,0.0,65804,113532,33849,79683,-35621
2019-06-16,0.3476,0.375,0.32299999999999995,0.052000000000000046,0.0,0.371,0.375,0.36,0.015000000000000013,0.0,0.328,0.34,0.32299999999999995,0.01700000000000007,-0.015000000000000013,0.3472,0.36,0.331,0.02899999999999997,-0.01899999999999996,67222,105451,25384,80067,48936
2019-06-23,0.3294,0.34700000000000003,0.32,0.027000000000000024,0.017000000000000015,0.352,0.36,0.35,0.010000000000000009,-0.010000000000000009,0.3242,0.341,0.31,0.031000000000000028,0.01100000000000001,0.34299999999999997,0.36,0.32,0.03999999999999998,-0.015000000000000013,71580,133537,35119,98418,74546
2019-06-30,0.33425,0.345,0.321,0.023999999999999966,0.023999999999999966,0.3675,0.38,0.34,0.03999999999999998,0.03999999999999998,0.32475,0.332,0.321,0.01100000000000001,0.0040000000000000036,0.35075,0.375,0.321,0.05399999999999999,0.027000000000000024,61138,133860,12030,121830,49497
2019-07-07,0.3136,0.324,0.3,0.02400000000000002,0.02400000000000002,0.3472,0.364,0.33399999999999996,0.030000000000000027,-0.015000000000000013,0.31339999999999996,0.32299999999999995,0.3,0.022999999999999965,0.022999999999999965,0.336,0.349,0.321,0.02799999999999997,0.0010000000000000009,22975,33960,10848,23112,23112
2019-07-14,0.3398,0.359,0.32299999999999995,0.03600000000000003,0.027000000000000024,0.3648,0.375,0.359,0.016000000000000014,0.0050000000000000044,0.3312,0.33799999999999997,0.32299999999999995,0.015000000000000013,0.015000000000000013,0.35119999999999996,0.37,0.33799999999999997,0.03200000000000003,0.020000000000000018,46630,137872,7376,130496,82020
2019-07-21,0.3524,0.38299999999999995,0.342,0.040999999999999925,-0.032999999999999974,0.3646,0.38299999999999995,0.36,0.022999999999999965,-0.022999999999999965,0.33999999999999997,0.348,0.32299999999999995,0.025000000000000022,0.025000000000000022,0.3504,0.36,0.341,0.01899999999999996,0.006999999999999951,44875,73265,8461,64804,-14211
2019-07-28,0.3442,0.38,0.32299999999999995,0.05700000000000005,0.027000000000000024,0.371,0.38,0.355,0.025000000000000022,0.015000000000000013,0.3362,0.35,0.32299999999999995,0.027000000000000024,0.01700000000000007,0.351,0.37,0.34,0.02999999999999997,0.0,73573,95730,18238,77492,-23881
2019-08-04,0.3356,0.345,0.32899999999999996,0.016000000000000014,-0.011000000000000065,0.364,0.37,0.36,0.010000000000000009,0.0,0.334,0.34,0.32899999999999996,0.011000000000000065,-0.011000000000000065,0.3452,0.36,0.34,0.019999999999999962,-0.0010000000000000009,40648,49972,32744,17228,10486
2019-08-11,0.3186,0.33799999999999997,0.29,0.04799999999999999,-0.032999999999999974,0.3448,0.36,0.33,0.02999999999999997,-0.019999999999999962,0.3112,0.32299999999999995,0.29,0.032999999999999974,-0.032999999999999974,0.3352,0.36,0.326,0.033999999999999975,-0.033999999999999975,41173,96798,13593,83205,78765
2019-08-18,0.319,0.34,0.31,0.030000000000000027,-0.025000000000000022,0.334,0.34,0.33,0.010000000000000009,0.0,0.3096,0.31,0.308,0.0020000000000000018,0.0020000000000000018,0.324,0.33,0.31,0.020000000000000018,0.010000000000000009,29328,43427,7327,36100,-19477
2019-08-25,0.322,0.34,0.3,0.040000000000000036,0.030000000000000027,0.334,0.34,0.33,0.010000000000000009,0.0,0.3064,0.32,0.3,0.020000000000000018,0.01200000000000001,0.319,0.33,0.31,0.020000000000000018,0.010000000000000009,29469,74597,13042,61555,-2329
2019-09-01,0.31375,0.32,0.3,0.020000000000000018,0.0,0.32625000000000004,0.33,0.32,0.010000000000000009,0.0050000000000000044,0.3105,0.315,0.3,0.015000000000000013,-0.0030000000000000027,0.3225,0.33,0.315,0.015000000000000013,0.010000000000000009,19910,41467,4356,37111,21816
2019-09-08,0.3128,0.32,0.3,0.020000000000000018,0.008000000000000007,0.3332,0.34,0.326,0.014000000000000012,0.010000000000000009,0.3128,0.32,0.3,0.020000000000000018,0.008000000000000007,0.3236,0.34,0.312,0.028000000000000025,0.020000000000000018,11941,18253,2329,15924,-9742
2019-09-15,0.3214,0.33899999999999997,0.312,0.02699999999999997,-0.008000000000000007,0.3366,0.34,0.33,0.010000000000000009,-0.010000000000000009,0.3144,0.32,0.312,0.008000000000000007,0.0,0.333,0.34,0.327,0.013000000000000012,0.0030000000000000027,12310,21639,5231,16408,11336
2019-09-22,0.3186,0.33,0.312,0.018000000000000016,0.013000000000000012,0.3224,0.33,0.312,0.018000000000000016,0.010000000000000009,0.2984,0.312,0.29,0.02200000000000002,-0.010000000000000009,0.3104,0.325,0.3,0.025000000000000022,0.010000000000000009,26267,77993,0,77993,-2350
