Date,VelocityShares 3x Inverse Natural Gas linked to S&_Open_average,VelocityShares 3x Inverse Natural Gas linked to S&_Open_max,VelocityShares 3x Inverse Natural Gas linked to S&_Open_min,VelocityShares 3x Inverse Natural Gas linked to S&_Open_volatility,VelocityShares 3x Inverse Natural Gas linked to S&_Open_change,VelocityShares 3x Inverse Natural Gas linked to S&_High_average,VelocityShares 3x Inverse Natural Gas linked to S&_High_max,VelocityShares 3x Inverse Natural Gas linked to S&_High_min,VelocityShares 3x Inverse Natural Gas linked to S&_High_volatility,VelocityShares 3x Inverse Natural Gas linked to S&_High_change,VelocityShares 3x Inverse Natural Gas linked to S&_Low_average,VelocityShares 3x Inverse Natural Gas linked to S&_Low_max,VelocityShares 3x Inverse Natural Gas linked to S&_Low_min,VelocityShares 3x Inverse Natural Gas linked to S&_Low_volatility,VelocityShares 3x Inverse Natural Gas linked to S&_Low_change,VelocityShares 3x Inverse Natural Gas linked to S&_Close_average,VelocityShares 3x Inverse Natural Gas linked to S&_Close_max,VelocityShares 3x Inverse Natural Gas linked to S&_Close_min,VelocityShares 3x Inverse Natural Gas linked to S&_Close_volatility,VelocityShares 3x Inverse Natural Gas linked to S&_Close_change
2018-06-24,477.0,477.0,477.0,0.0,0.0,485.0,485.0,485.0,0.0,0.0,475.8,475.8,475.8,0.0,0.0,479.2,479.2,479.2,0.0,0.0
2018-07-01,491.0,491.0,491.0,0.0,0.0,502.4,502.4,502.4,0.0,0.0,488.5,488.5,488.5,0.0,0.0,496.0,496.0,496.0,0.0,0.0
2018-07-08,533.2,533.2,533.2,0.0,0.0,542.3,542.3,542.3,0.0,0.0,524.8,524.8,524.8,0.0,0.0,530.0,530.0,530.0,0.0,0.0
2018-07-15,549.6,549.6,549.6,0.0,0.0,555.8,555.8,555.8,0.0,0.0,547.4,547.4,547.4,0.0,0.0,550.2,550.2,550.2,0.0,0.0
2018-07-22,503.6,503.6,503.6,0.0,0.0,509.0,509.0,509.0,0.0,0.0,483.8,483.8,483.8,0.0,0.0,492.2,492.2,492.2,0.0,0.0
2018-07-29,467.0,467.0,467.0,0.0,0.0,468.4,468.4,468.4,0.0,0.0,458.5,458.5,458.5,0.0,0.0,461.0,461.0,461.0,0.0,0.0
2018-08-05,428.0,428.0,428.0,0.0,0.0,428.8,428.8,428.8,0.0,0.0,418.8,418.8,418.8,0.0,0.0,424.4,424.4,424.4,0.0,0.0
2018-08-12,421.6,421.6,421.6,0.0,0.0,426.0,426.0,426.0,0.0,0.0,418.4,418.4,418.4,0.0,0.0,420.8,420.8,420.8,0.0,0.0
2018-08-19,447.0,447.0,447.0,0.0,0.0,454.2,454.2,454.2,0.0,0.0,443.06,443.06,443.06,0.0,0.0,453.0,453.0,453.0,0.0,0.0
2018-08-26,427.2,427.2,427.2,0.0,0.0,435.6,435.6,435.6,0.0,0.0,423.4,423.4,423.4,0.0,0.0,429.4,429.4,429.4,0.0,0.0
2018-09-02,506.4,506.4,506.4,0.0,0.0,506.8,506.8,506.8,0.0,0.0,475.2,475.2,475.2,0.0,0.0,479.6,479.6,479.6,0.0,0.0
2018-09-09,492.6,492.6,492.6,0.0,0.0,493.6,493.6,493.6,0.0,0.0,478.8,478.8,478.8,0.0,0.0,487.8,487.8,487.8,0.0,0.0
2018-09-16,385.0,385.0,385.0,0.0,0.0,385.4,385.4,385.4,0.0,0.0,367.4,367.4,367.4,0.0,0.0,368.6,368.6,368.6,0.0,0.0
2018-09-23,353.8,353.8,353.8,0.0,0.0,354.0,354.0,354.0,0.0,0.0,334.6,334.6,334.6,0.0,0.0,337.4,337.4,337.4,0.0,0.0
2018-09-30,292.88,292.88,292.88,0.0,0.0,293.8,293.8,293.8,0.0,0.0,278.0,278.0,278.0,0.0,0.0,285.6,285.6,285.6,0.0,0.0
2018-10-07,289.4,289.4,289.4,0.0,0.0,294.2,294.2,294.2,0.0,0.0,280.0,280.0,280.0,0.0,0.0,281.6,281.6,281.6,0.0,0.0
2018-10-14,301.4,301.4,301.4,0.0,0.0,307.0,307.0,307.0,0.0,0.0,293.6,293.6,293.6,0.0,0.0,306.0,306.0,306.0,0.0,0.0
2018-10-21,321.6,321.6,321.6,0.0,0.0,324.2,324.2,324.2,0.0,0.0,305.2,305.2,305.2,0.0,0.0,309.2,309.2,309.2,0.0,0.0
2018-10-28,216.4,216.4,216.4,0.0,0.0,228.2,228.2,228.2,0.0,0.0,207.3,207.3,207.3,0.0,0.0,210.2,210.2,210.2,0.0,0.0
2018-11-04,172.2,172.2,172.2,0.0,0.0,178.2,178.2,178.2,0.0,0.0,158.6,158.6,158.6,0.0,0.0,159.2,159.2,159.2,0.0,0.0
2018-11-11,58.6,58.6,58.6,0.0,0.0,63.0,63.0,63.0,0.0,0.0,46.0,46.0,46.0,0.0,0.0,53.6,53.6,53.6,0.0,0.0
2018-11-18,71.29,71.29,71.29,0.0,0.0,74.2,74.2,74.2,0.0,0.0,63.83,63.83,63.83,0.0,0.0,66.22,66.22,66.22,0.0,0.0
2018-11-25,58.53,58.53,58.53,0.0,0.0,61.13,61.13,61.13,0.0,0.0,56.34,56.34,56.34,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2018-12-02,51.9,51.9,51.9,0.0,0.0,53.59,53.59,53.59,0.0,0.0,46.15,46.15,46.15,0.0,0.0,51.43,51.43,51.43,0.0,0.0
2018-12-09,84.2,84.2,84.2,0.0,0.0,96.58,96.58,96.58,0.0,0.0,84.0,84.0,84.0,0.0,0.0,93.43,93.43,93.43,0.0,0.0
2018-12-16,81.86,81.86,81.86,0.0,0.0,83.37,83.37,83.37,0.0,0.0,78.62,78.62,78.62,0.0,0.0,79.74,79.74,79.74,0.0,0.0
2018-12-23,108.66,108.66,108.66,0.0,0.0,124.6,124.6,124.6,0.0,0.0,108.32,108.32,108.32,0.0,0.0,118.32,118.32,118.32,0.0,0.0
2018-12-30,120.12,120.12,120.12,0.0,0.0,123.74,123.74,123.74,0.0,0.0,116.34,116.34,116.34,0.0,0.0,121.63,121.63,121.63,0.0,0.0
2019-01-06,80.9,80.9,80.9,0.0,0.0,80.99,80.99,80.99,0.0,0.0,62.99,62.99,62.99,0.0,0.0,65.02,65.02,65.02,0.0,0.0
2019-01-13,77.75,77.75,77.75,0.0,0.0,77.82,77.82,77.82,0.0,0.0,66.15,66.15,66.15,0.0,0.0,69.86,69.86,69.86,0.0,0.0
2019-01-20,87.41,87.41,87.41,0.0,0.0,89.99,89.99,89.99,0.0,0.0,85.53,85.53,85.53,0.0,0.0,87.81,87.81,87.81,0.0,0.0
2019-01-27,109.0,109.0,109.0,0.0,0.0,111.17,111.17,111.17,0.0,0.0,106.95,106.95,106.95,0.0,0.0,110.0,110.0,110.0,0.0,0.0
2019-02-03,104.45,104.45,104.45,0.0,0.0,112.5,112.5,112.5,0.0,0.0,103.61,103.61,103.61,0.0,0.0,111.02,111.02,111.02,0.0,0.0
2019-02-10,114.24,114.24,114.24,0.0,0.0,117.91,117.91,117.91,0.0,0.0,111.68,111.68,111.68,0.0,0.0,111.91,111.91,111.91,0.0,0.0
2019-02-17,97.0,97.0,97.0,0.0,0.0,99.45,99.45,99.45,0.0,0.0,92.69,92.69,92.69,0.0,0.0,93.7,93.7,93.7,0.0,0.0
2019-02-24,90.0,90.0,90.0,0.0,0.0,91.0,91.0,91.0,0.0,0.0,88.37,88.37,88.37,0.0,0.0,89.4,89.4,89.4,0.0,0.0
2019-03-03,94.36,94.36,94.36,0.0,0.0,96.7,96.7,96.7,0.0,0.0,94.2,94.2,94.2,0.0,0.0,95.75,95.75,95.75,0.0,0.0
2019-03-10,90.71,90.71,90.71,0.0,0.0,91.0,91.0,91.0,0.0,0.0,88.2,88.2,88.2,0.0,0.0,89.24,89.24,89.24,0.0,0.0
2019-03-17,98.56,98.56,98.56,0.0,0.0,98.62,98.62,98.62,0.0,0.0,95.13,95.13,95.13,0.0,0.0,96.55,96.55,96.55,0.0,0.0
2019-03-24,104.48,104.48,104.48,0.0,0.0,104.73,104.73,104.73,0.0,0.0,100.11,100.11,100.11,0.0,0.0,103.59,103.59,103.59,0.0,0.0
2019-03-31,104.65,104.65,104.65,0.0,0.0,105.37,105.37,105.37,0.0,0.0,101.25,101.25,101.25,0.0,0.0,102.49,102.49,102.49,0.0,0.0
2019-04-07,113.69,113.69,113.69,0.0,0.0,116.75,116.75,116.75,0.0,0.0,112.8,112.8,112.8,0.0,0.0,116.21,116.21,116.21,0.0,0.0
2019-04-14,126.07,126.07,126.07,0.0,0.0,128.1,128.1,128.1,0.0,0.0,124.88,124.88,124.88,0.0,0.0,125.92,125.92,125.92,0.0,0.0
2019-04-21,123.51,123.51,123.51,0.0,0.0,127.38,127.38,127.38,0.0,0.0,120.09,120.09,120.09,0.0,0.0,120.48,120.48,120.48,0.0,0.0
2019-04-28,128.78,128.78,128.78,0.0,0.0,131.39,131.39,131.39,0.0,0.0,126.85,126.85,126.85,0.0,0.0,129.54,129.54,129.54,0.0,0.0
2019-05-05,112.73,112.73,112.73,0.0,0.0,117.19,117.19,117.19,0.0,0.0,112.06,112.06,112.06,0.0,0.0,115.84,115.84,115.84,0.0,0.0
2019-05-12,109.0,109.0,109.0,0.0,0.0,110.9,110.9,110.9,0.0,0.0,106.17,106.17,106.17,0.0,0.0,110.08,110.08,110.08,0.0,0.0
2019-05-19,125.65,125.65,125.65,0.0,0.0,127.6,127.6,127.6,0.0,0.0,118.53,118.53,118.53,0.0,0.0,120.57,120.57,120.57,0.0,0.0
2019-05-26,144.89,144.89,144.89,0.0,0.0,154.8,154.8,154.8,0.0,0.0,144.69,144.69,144.69,0.0,0.0,151.19,151.19,151.19,0.0,0.0
2019-06-02,163.12,163.12,163.12,0.0,0.0,164.03,164.03,164.03,0.0,0.0,157.88,157.88,157.88,0.0,0.0,158.75,158.75,158.75,0.0,0.0
2019-06-09,151.01,151.01,151.01,0.0,0.0,156.14,156.14,156.14,0.0,0.0,149.78,149.78,149.78,0.0,0.0,155.15,155.15,155.15,0.0,0.0
2019-06-16,179.29,179.29,179.29,0.0,0.0,181.88,181.88,181.88,0.0,0.0,162.79,162.79,162.79,0.0,0.0,166.75,166.75,166.75,0.0,0.0
2019-06-23,170.2,170.2,170.2,0.0,0.0,179.38,179.38,179.38,0.0,0.0,167.63,167.63,167.63,0.0,0.0,170.54,170.54,170.54,0.0,0.0
2019-06-30,139.38,139.38,139.38,0.0,0.0,144.2,144.2,144.2,0.0,0.0,137.31,137.31,137.31,0.0,0.0,138.38,138.38,138.38,0.0,0.0
2019-07-07,136.01,136.01,136.01,0.0,0.0,142.5,142.5,142.5,0.0,0.0,134.96,134.96,134.96,0.0,0.0,139.0,139.0,139.0,0.0,0.0
2019-07-14,161.0,161.0,161.0,0.0,0.0,161.54,161.54,161.54,0.0,0.0,150.58,150.58,150.58,0.0,0.0,153.63,153.63,153.63,0.0,0.0
2019-07-21,186.63,186.63,186.63,0.0,0.0,195.5,195.5,195.5,0.0,0.0,186.22,186.22,186.22,0.0,0.0,191.18,191.18,191.18,0.0,0.0
2019-07-28,206.67,206.67,206.67,0.0,0.0,207.11,207.11,207.11,0.0,0.0,189.48,189.48,189.48,0.0,0.0,196.55,196.55,196.55,0.0,0.0
2019-08-04,178.95,178.95,178.95,0.0,0.0,191.88,191.88,191.88,0.0,0.0,178.95,178.95,178.95,0.0,0.0,187.89,187.89,187.89,0.0,0.0
2019-08-11,174.57,174.57,174.57,0.0,0.0,174.67,174.67,174.67,0.0,0.0,161.5,161.5,161.5,0.0,0.0,165.48,165.48,165.48,0.0,0.0
2019-08-18,162.19,162.19,162.19,0.0,0.0,165.51,165.51,165.51,0.0,0.0,156.39,156.39,156.39,0.0,0.0,158.5,158.5,158.5,0.0,0.0
2019-08-25,148.31,148.31,148.31,0.0,0.0,149.79,149.79,149.79,0.0,0.0,143.42,143.42,143.42,0.0,0.0,146.34,146.34,146.34,0.0,0.0
2019-09-01,104.12,104.12,104.12,0.0,0.0,104.27,104.27,104.27,0.0,0.0,96.76,96.76,96.76,0.0,0.0,96.82,96.82,96.82,0.0,0.0
2019-09-08,89.42,89.42,89.42,0.0,0.0,91.25,91.25,91.25,0.0,0.0,85.41,85.41,85.41,0.0,0.0,86.92,86.92,86.92,0.0,0.0
2019-09-15,106.78,106.78,106.78,0.0,0.0,108.37,108.37,108.37,0.0,0.0,102.43,102.43,102.43,0.0,0.0,103.67,103.67,103.67,0.0,0.0
2019-09-22,133.66,133.66,133.66,0.0,0.0,136.36,136.36,136.36,0.0,0.0,130.3,130.3,130.3,0.0,0.0,136.05,136.05,136.05,0.0,0.0
2019-09-29,136.46,136.46,136.46,0.0,0.0,139.71,139.71,139.71,0.0,0.0,131.8,131.8,131.8,0.0,0.0,137.17,137.17,137.17,0.0,0.0
2019-10-06,137.55,137.55,137.55,0.0,0.0,147.61,147.61,147.61,0.0,0.0,137.0,137.0,137.0,0.0,0.0,139.59,139.59,139.59,0.0,0.0
2019-10-13,147.74,147.74,147.74,0.0,0.0,152.18,152.18,152.18,0.0,0.0,146.09,146.09,146.09,0.0,0.0,146.46,146.46,146.46,0.0,0.0
2019-10-20,129.91,129.91,129.91,0.0,0.0,135.79,135.79,135.79,0.0,0.0,123.02,123.02,123.02,0.0,0.0,127.05,127.05,127.05,0.0,0.0
2019-10-27,93.52,93.52,93.52,0.0,0.0,96.45,96.45,96.45,0.0,0.0,91.53,91.53,91.53,0.0,0.0,92.87,92.87,92.87,0.0,0.0
2019-11-03,108.47,108.47,108.47,0.0,0.0,112.9,112.9,112.9,0.0,0.0,108.0,108.0,108.0,0.0,0.0,110.93,110.93,110.93,0.0,0.0
2019-11-10,118.31,118.31,118.31,0.0,0.0,124.5,124.5,124.5,0.0,0.0,115.51,115.51,115.51,0.0,0.0,123.79,123.79,123.79,0.0,0.0
2019-11-17,123.78,123.78,123.78,0.0,0.0,127.34,127.34,127.34,0.0,0.0,122.94,122.94,122.94,0.0,0.0,126.4,126.4,126.4,0.0,0.0
2019-11-24,165.03,165.03,165.03,0.0,0.0,173.07,173.07,173.07,0.0,0.0,160.73,160.73,160.73,0.0,0.0,161.39,161.39,161.39,0.0,0.0
2019-12-01,180.95,180.95,180.95,0.0,0.0,185.59,185.59,185.59,0.0,0.0,173.85,173.85,173.85,0.0,0.0,173.85,173.85,173.85,0.0,0.0
2019-12-08,154.56,154.56,154.56,0.0,0.0,157.0,157.0,157.0,0.0,0.0,150.69,150.69,150.69,0.0,0.0,154.68,154.68,154.68,0.0,0.0
2019-12-15,176.84,176.84,176.84,0.0,0.0,178.89,178.89,178.89,0.0,0.0,173.4,173.4,173.4,0.0,0.0,175.8,175.8,175.8,0.0,0.0
2019-12-22,171.97,171.97,171.97,0.0,0.0,182.19,182.19,182.19,0.0,0.0,169.3,169.3,169.3,0.0,0.0,180.51,180.51,180.51,0.0,0.0
2019-12-29,194.0,194.0,194.0,0.0,0.0,198.64,198.64,198.64,0.0,0.0,186.24,186.24,186.24,0.0,0.0,197.9,197.9,197.9,0.0,0.0
