Date,ITGR_Open_average,ITGR_Open_max,ITGR_Open_min,ITGR_Open_volatility,ITGR_Open_change,ITGR_High_average,ITGR_High_max,ITGR_High_min,ITGR_High_volatility,ITGR_High_change,ITGR_Low_average,ITGR_Low_max,ITGR_Low_min,ITGR_Low_volatility,ITGR_Low_change,ITGR_Close_average,ITGR_Close_max,ITGR_Close_min,ITGR_Close_volatility,ITGR_Close_change,ITGR_Volume_average,ITGR_Volume_max,ITGR_Volume_min,ITGR_Volume_volatility,ITGR_Volume_change
2018-01-14,48.57,48.9,47.85,1.0499999999999972,0.10000000000000142,49.11,49.8,48.65,1.1499999999999986,0.5499999999999972,48.14,48.7,47.8,0.9000000000000057,0.30000000000000426,48.699999999999996,49.75,47.9,1.8500000000000014,1.3500000000000014,95560,116359,78518,37841,39
2018-01-21,50.56,51.2,49.75,1.4500000000000028,1.2000000000000028,51.38,52.0,49.95,2.049999999999997,2.049999999999997,50.09,50.85,49.2,1.6499999999999986,1.6499999999999986,50.75,51.5,49.85,1.6499999999999986,1.6499999999999986,218455,566914,77435,489479,-59313
2018-01-28,50.43,51.05,49.6,1.4499999999999957,-1.1999999999999957,50.949999999999996,51.5,50.05,1.4500000000000028,-1.3500000000000014,49.27,50.2,46.8,3.4000000000000057,-3.4000000000000057,49.81,51.45,46.85,4.600000000000001,-3.6499999999999986,122593,172056,90586,81470,81470
2018-02-04,45.25,46.45,44.05,2.4000000000000057,-1.2999999999999972,45.924,47.0,44.85,2.1499999999999986,-1.9500000000000028,44.19,45.7,42.5,3.200000000000003,-1.3500000000000014,45.02,46.65,43.95,2.6999999999999957,-2.049999999999997,144765,210776,87988,122788,-111204
2018-02-11,44.0625,44.35,43.85,0.5,0.30000000000000426,44.725,45.05,44.25,0.7999999999999972,0.3499999999999943,43.6875,44.0,43.25,0.75,0.0,44.2125,44.55,43.75,0.7999999999999972,-0.04999999999999716,141585,178098,97529,80569,29011
2018-02-18,47.2,52.7,43.95,8.75,8.75,48.938,54.9,44.85,10.049999999999997,7.990000000000002,46.67,51.05,43.3,7.75,7.75,47.69,52.55,43.85,8.699999999999996,7.549999999999997,320971,805676,121916,683760,86638
2018-02-25,51.22,51.8,50.6,1.1999999999999957,-0.10000000000000142,52.230000000000004,52.75,51.95,0.7999999999999972,-0.5499999999999972,50.839999999999996,51.2,50.3,0.9000000000000057,-0.05000000000000426,51.47,51.95,50.95,1.0,0.3500000000000014,249332,354336,200856,153480,-128745
2018-03-04,52.87,54.0,51.95,2.049999999999997,2.049999999999997,53.846000000000004,55.98,52.95,3.029999999999994,3.029999999999994,52.628,53.99,51.85,2.1400000000000006,2.1400000000000006,53.51,55.45,52.65,2.8000000000000043,2.8000000000000043,286608,333405,263075,70330,4391
2018-03-11,57.019999999999996,58.05,55.9,2.1499999999999986,2.1499999999999986,57.808,58.54,56.65,1.8900000000000006,1.8900000000000006,56.32,57.1,55.3,1.8000000000000043,1.2000000000000028,57.18,58.05,56.2,1.8499999999999943,1.1999999999999957,410071,758282,240562,517720,-223519
2018-03-18,57.339999999999996,57.65,56.95,0.6999999999999957,-0.14999999999999858,57.63,58.0,57.3,0.7000000000000028,-0.6000000000000014,56.48,57.15,55.7,1.4499999999999957,-1.3499999999999943,57.02,57.65,56.45,1.1999999999999957,-1.1499999999999986,161541,213254,128980,84274,-10612
2018-03-25,56.2125,56.65,55.9,0.75,-0.5,56.6125,57.1,56.2,0.8999999999999986,-0.8999999999999986,55.25,55.7,54.25,1.4500000000000028,-1.3500000000000014,55.8125,56.55,55.15,1.3999999999999986,-0.6499999999999986,195150,334151,138227,195924,-3760
2018-04-01,55.69,56.5,54.75,1.75,0.5,56.33,56.6,55.8,0.8000000000000043,0.5500000000000043,55.14,55.75,54.6,1.1499999999999986,0.5499999999999972,55.77,56.25,55.35,0.8999999999999986,0.25,137316,159815,102692,57123,-42478
2018-04-08,56.64,57.3,55.9,1.3999999999999986,0.75,57.3,58.05,56.35,1.6999999999999957,0.8999999999999986,56.2,56.7,55.7,1.0,0.8000000000000043,56.71,57.7,56.15,1.5500000000000043,1.5500000000000043,145010,294044,84579,209465,-50501
2018-04-15,56.91,58.15,55.65,2.5,-2.5,57.153999999999996,58.15,56.15,2.0,-2.0,55.75,57.1,54.9,2.200000000000003,-2.200000000000003,56.29,57.55,55.35,2.1999999999999957,-2.049999999999997,249316,326811,131482,195329,-67167
2018-04-22,55.57,56.05,54.8,1.25,-0.45000000000000284,56.03,56.35,55.65,0.7000000000000028,-0.3999999999999986,54.64,55.4,54.2,1.1999999999999957,0.14999999999999858,55.33,55.95,54.85,1.1000000000000014,0.04999999999999716,181179,332361,119055,213306,-170548
2018-04-29,57.67,63.5,54.8,8.700000000000003,8.700000000000003,60.402,66.45,56.23,10.220000000000006,9.980000000000004,56.802,62.5,54.25,8.25,7.899999999999999,59.36,65.95,55.5,10.450000000000003,10.100000000000001,385035,539786,162105,377681,129385
2018-05-06,65.92,66.3,65.5,0.7999999999999972,0.25,67.07,67.4,66.6,0.8000000000000114,-0.30000000000001137,65.35,65.65,65.0,0.6500000000000057,0.5500000000000114,66.0,66.45,65.55,0.9000000000000057,0.9000000000000057,240396,343579,163166,180413,-163427
2018-05-13,66.63,67.2,66.0,1.2000000000000028,0.9000000000000057,67.216,67.75,66.35,1.4000000000000057,1.1800000000000068,66.064,66.6,65.4,1.1999999999999886,1.1999999999999886,66.53,66.9,65.55,1.3500000000000085,1.3500000000000085,160568,190233,134836,55397,41883
2018-05-20,66.1,66.8,65.6,1.2000000000000028,-0.7999999999999972,66.5875,66.8,66.2,0.5999999999999943,-0.5999999999999943,65.375,65.8,64.75,1.0499999999999972,-0.45000000000000284,66.025,66.3,65.85,0.45000000000000284,-0.04999999999999716,166632,328051,95999,232052,-34404
2018-05-27,65.98,66.35,65.4,0.9499999999999886,0.5499999999999972,66.616,67.0,65.9,1.0999999999999943,0.8999999999999915,65.496,65.95,64.6,1.3500000000000085,0.8500000000000085,66.18,66.8,65.7,1.0999999999999943,1.0999999999999943,163169,178943,144038,34905,-8360
2018-06-03,66.74,67.55,65.85,1.7000000000000028,-1.0499999999999972,67.302,67.91,66.15,1.759999999999991,-1.6499999999999915,65.99,66.9,65.15,1.75,-1.75,66.39999999999999,67.5,65.35,2.1500000000000057,-2.1500000000000057,132011,196182,100899,95283,-53570
2018-06-10,64.83,65.55,64.55,1.0,-1.0,65.394,65.8,64.92,0.8799999999999955,-0.5,64.05,64.45,63.55,0.9000000000000057,-0.9000000000000057,64.74,64.95,64.55,0.4000000000000057,0.0,168031,250681,115010,135671,60841
2018-06-17,65.08,65.8,64.35,1.4500000000000028,0.8000000000000114,65.568,66.05,65.2,0.8499999999999943,0.14999999999999147,63.986,64.78,62.8,1.980000000000004,-0.8000000000000043,64.89,65.55,63.75,1.7999999999999972,-1.4000000000000057,252717,655133,138617,516516,17965
2018-06-24,64.65,65.6,63.85,1.749999999999993,0.19999999999999574,65.52,65.8,65.3,0.5,0.5,63.879999999999995,64.35,63.5,0.8499999999999943,-0.20000000000000284,64.91,65.8,64.15,1.6499999999999915,0.9500000000000028,178534,256897,109342,147555,120700
2018-07-01,66.7375,67.3,66.15,1.1499999999999915,1.1499999999999915,66.975,67.5,66.55,0.9500000000000028,0.75,65.9125,66.6,65.5,1.0999999999999943,0.5,66.35,67.1,65.7,1.3999999999999915,0.7000000000000028,113880,183810,77127,106683,106683
2018-07-08,68.94,73.95,66.4,7.549999999999997,7.549999999999997,70.628,73.95,67.95,6.0,6.0,68.49,72.5,66.15,6.349999999999994,6.349999999999994,69.82,73.5,67.1,6.400000000000006,5.650000000000006,256625,494621,158571,336050,58616
2018-07-15,72.62,72.9,72.25,0.6500000000000057,-0.6500000000000057,73.23,73.95,72.85,1.1000000000000085,-0.75,71.92,72.15,71.5,0.6500000000000057,-0.6500000000000057,72.53,72.85,72.15,0.6999999999999886,-0.09999999999999432,204211,255939,155378,100561,-85867
2018-07-22,72.71,73.1,72.05,1.0499999999999972,-0.7999999999999972,73.348,74.1,72.4,1.6999999999999886,-0.7399999999999949,71.74,72.35,70.8,1.5499999999999972,-1.2000000000000028,72.42,73.25,71.25,2.0,-1.2999999999999972,235220,461613,139590,322023,-193568
2018-07-29,71.9,73.55,70.65,2.8999999999999915,-0.3499999999999943,73.26,76.85,71.95,4.8999999999999915,0.5499999999999972,70.344,70.95,69.6,1.3500000000000085,-0.18000000000000682,71.67,72.85,70.75,2.0999999999999943,0.45000000000000284,453695,859144,309124,550020,110558
2018-08-05,71.01,72.0,69.7,2.299999999999997,-2.299999999999997,71.654,72.35,71.1,1.25,-1.0999999999999943,70.566,71.6,69.21,2.3900000000000006,-2.3900000000000006,70.95,71.75,70.1,1.6500000000000057,-1.6500000000000057,206499,250407,174440,75967,26256
2018-08-12,70.09,71.6,68.8,2.799999999999997,1.3999999999999915,71.052,72.45,69.54,2.9099999999999966,2.0,69.54,71.6,67.85,3.75,2.1999999999999886,70.55,72.15,68.75,3.4000000000000057,2.5500000000000114,255464,368938,204136,164802,-37650
2018-08-19,75.26,77.5,72.15,5.349999999999994,5.349999999999994,76.59,77.75,73.6,4.150000000000006,4.150000000000006,75.09,77.0,72.15,4.849999999999994,4.849999999999994,76.25,77.55,73.4,4.1499999999999915,4.1499999999999915,262266,375755,169839,205916,-98792
2018-08-26,78.1125,78.8,77.7,1.0999999999999943,0.8499999999999943,79.1575,80.53,78.45,2.0799999999999983,2.0799999999999983,77.76249999999999,78.8,77.3,1.5,1.5,78.6625,79.9,77.7,2.200000000000003,2.200000000000003,178510,213879,150611,63268,63268
2018-09-02,80.62,81.35,79.9,1.4499999999999886,1.4499999999999886,81.41,82.25,80.6,1.6500000000000057,1.5,79.94,80.9,78.7,2.200000000000003,2.200000000000003,80.74,81.0,80.25,0.75,0.7000000000000028,244877,320027,171004,149023,-149023
2018-09-09,81.52,82.6,80.75,1.8499999999999943,1.8499999999999943,82.08,82.75,81.2,1.5499999999999972,1.3999999999999915,80.622,81.85,79.15,2.6999999999999886,-0.9599999999999937,81.14999999999999,82.55,79.75,2.799999999999997,-0.7999999999999972,193955,238618,176650,61968,51688
2018-09-16,82.16,84.1,79.8,4.299999999999997,3.799999999999997,83.15,84.2,81.8,2.4000000000000057,1.8499999999999943,81.342,82.85,79.31,3.539999999999992,3.539999999999992,82.72,83.8,81.1,2.700000000000003,1.8000000000000114,266684,526470,136149,390321,-87158
2018-09-23,83.184,83.65,82.65,1.0,-0.28000000000000114,83.592,83.65,83.52,0.13000000000000966,-0.04000000000000625,82.214,82.55,81.42,1.1299999999999955,-1.1299999999999955,82.662,83.35,81.51,1.8399999999999892,-1.8399999999999892,223623,314166,153055,161111,-42964
2018-09-30,79.57000000000001,81.29,77.87,3.4200000000000017,-3.4200000000000017,79.882,81.98,78.15,3.8299999999999983,-3.8299999999999983,77.83,80.08,75.15,4.929999999999993,-4.929999999999993,78.83,80.32,77.69,2.6299999999999955,-2.6299999999999955,209841,269446,103561,165885,34896
2018-10-07,75.158,77.51,73.5,4.010000000000005,-3.3400000000000034,76.284,78.71,74.53,4.179999999999993,-2.819999999999993,73.682,75.75,72.69,3.0600000000000023,-2.6099999999999994,74.486,76.23,73.43,2.799999999999997,-1.5799999999999983,207337,266099,160996,105103,-4503
2018-10-14,75.818,77.1,74.38,2.719999999999999,-0.9300000000000068,76.78,78.06,75.4,2.6599999999999966,-2.6599999999999966,74.536,75.84,73.14,2.700000000000003,-1.9500000000000028,75.748,77.43,74.23,3.200000000000003,-2.780000000000001,125600,148094,98524,49570,-23837
2018-10-21,73.102,74.05,71.7,2.3499999999999943,-0.3100000000000023,74.184,75.14,73.13,2.010000000000005,-0.6400000000000006,71.678,72.82,70.38,2.4399999999999977,0.5400000000000063,73.02,74.2,72.11,2.0900000000000034,-0.8500000000000085,188100,244461,112967,131494,123695
