Date,Direxion Daily Energy Bull 3X Shares_Open_average,Direxion Daily Energy Bull 3X Shares_Open_max,Direxion Daily Energy Bull 3X Shares_Open_min,Direxion Daily Energy Bull 3X Shares_Open_volatility,Direxion Daily Energy Bull 3X Shares_Open_change,Direxion Daily Energy Bull 3X Shares_High_average,Direxion Daily Energy Bull 3X Shares_High_max,Direxion Daily Energy Bull 3X Shares_High_min,Direxion Daily Energy Bull 3X Shares_High_volatility,Direxion Daily Energy Bull 3X Shares_High_change,Direxion Daily Energy Bull 3X Shares_Low_average,Direxion Daily Energy Bull 3X Shares_Low_max,Direxion Daily Energy Bull 3X Shares_Low_min,Direxion Daily Energy Bull 3X Shares_Low_volatility,Direxion Daily Energy Bull 3X Shares_Low_change,Direxion Daily Energy Bull 3X Shares_Close_average,Direxion Daily Energy Bull 3X Shares_Close_max,Direxion Daily Energy Bull 3X Shares_Close_min,Direxion Daily Energy Bull 3X Shares_Close_volatility,Direxion Daily Energy Bull 3X Shares_Close_change
2018-10-14,310.0,310.0,310.0,0.0,0.0,311.6,311.6,311.6,0.0,0.0,294.3,294.3,294.3,0.0,0.0,300.1,300.1,300.1,0.0,0.0
2018-10-21,251.8,251.8,251.8,0.0,0.0,252.9,252.9,252.9,0.0,0.0,223.2,223.2,223.2,0.0,0.0,233.1,233.1,233.1,0.0,0.0
2018-10-28,265.9,265.9,265.9,0.0,0.0,273.7,273.7,273.7,0.0,0.0,265.3,265.3,265.3,0.0,0.0,271.3,271.3,271.3,0.0,0.0
2018-11-04,272.0,272.0,272.0,0.0,0.0,276.0,276.0,276.0,0.0,0.0,249.13,249.13,249.13,0.0,0.0,250.2,250.2,250.2,0.0,0.0
2018-11-11,246.4,246.4,246.4,0.0,0.0,253.5,253.5,253.5,0.0,0.0,243.9,243.9,243.9,0.0,0.0,250.4,250.4,250.4,0.0,0.0
2018-11-18,219.6,219.6,219.6,0.0,0.0,227.7,227.7,227.7,0.0,0.0,219.6,219.6,219.6,0.0,0.0,224.0,224.0,224.0,0.0,0.0
2018-11-25,253.0,253.0,253.0,0.0,0.0,256.12,256.12,256.12,0.0,0.0,243.3,243.3,243.3,0.0,0.0,251.5,251.5,251.5,0.0,0.0
2018-12-02,209.4,209.4,209.4,0.0,0.0,211.7,211.7,211.7,0.0,0.0,189.0,189.0,189.0,0.0,0.0,203.3,203.3,203.3,0.0,0.0
2018-12-09,191.3,191.3,191.3,0.0,0.0,196.3,196.3,196.3,0.0,0.0,178.5,178.5,178.5,0.0,0.0,182.3,182.3,182.3,0.0,0.0
2018-12-16,140.9,140.9,140.9,0.0,0.0,142.2,142.2,142.2,0.0,0.0,127.51,127.51,127.51,0.0,0.0,127.8,127.8,127.8,0.0,0.0
2018-12-23,153.2,153.2,153.2,0.0,0.0,154.94,154.94,154.94,0.0,0.0,146.4,146.4,146.4,0.0,0.0,151.5,151.5,151.5,0.0,0.0
2018-12-30,175.7,175.7,175.7,0.0,0.0,182.8,182.8,182.8,0.0,0.0,168.4,168.4,168.4,0.0,0.0,179.0,179.0,179.0,0.0,0.0
2019-01-06,184.3,184.3,184.3,0.0,0.0,190.8,190.8,190.8,0.0,0.0,183.6,183.6,183.6,0.0,0.0,188.8,188.8,188.8,0.0,0.0
2019-01-13,201.5,201.5,201.5,0.0,0.0,207.1,207.1,207.1,0.0,0.0,198.3,198.3,198.3,0.0,0.0,206.6,206.6,206.6,0.0,0.0
2019-01-20,189.3,189.3,189.3,0.0,0.0,191.5,191.5,191.5,0.0,0.0,185.0,185.0,185.0,0.0,0.0,191.4,191.4,191.4,0.0,0.0
2019-01-27,211.9,211.9,211.9,0.0,0.0,217.4,217.4,217.4,0.0,0.0,206.5,206.5,206.5,0.0,0.0,217.2,217.2,217.2,0.0,0.0
2019-02-03,192.2,192.2,192.2,0.0,0.0,199.9,199.9,199.9,0.0,0.0,191.6,191.6,191.6,0.0,0.0,199.0,199.0,199.0,0.0,0.0
2019-02-10,222.3,222.3,222.3,0.0,0.0,227.3,227.3,227.3,0.0,0.0,221.55,221.55,221.55,0.0,0.0,226.6,226.6,226.6,0.0,0.0
2019-02-17,219.7,219.7,219.7,0.0,0.0,226.0,226.0,226.0,0.0,0.0,219.7,219.7,219.7,0.0,0.0,223.7,223.7,223.7,0.0,0.0
2019-02-24,232.0,232.0,232.0,0.0,0.0,233.4,233.4,233.4,0.0,0.0,220.0,220.0,220.0,0.0,0.0,230.3,230.3,230.3,0.0,0.0
2019-03-03,207.7,207.7,207.7,0.0,0.0,214.0,214.0,214.0,0.0,0.0,207.0,207.0,207.0,0.0,0.0,212.5,212.5,212.5,0.0,0.0
2019-03-10,224.2,224.2,224.2,0.0,0.0,233.9,233.9,233.9,0.0,0.0,224.2,224.2,224.2,0.0,0.0,232.7,232.7,232.7,0.0,0.0
2019-03-17,217.9,217.9,217.9,0.0,0.0,222.26,222.26,222.26,0.0,0.0,214.8,214.8,214.8,0.0,0.0,221.2,221.2,221.2,0.0,0.0
2019-03-24,231.9,231.9,231.9,0.0,0.0,237.41,237.41,237.41,0.0,0.0,230.7,230.7,230.7,0.0,0.0,236.4,236.4,236.4,0.0,0.0
2019-03-31,243.7,243.7,243.7,0.0,0.0,248.9,248.9,248.9,0.0,0.0,242.2,242.2,242.2,0.0,0.0,245.3,245.3,245.3,0.0,0.0
2019-04-07,240.0,240.0,240.0,0.0,0.0,241.9,241.9,241.9,0.0,0.0,235.54,235.54,235.54,0.0,0.0,236.7,236.7,236.7,0.0,0.0
2019-04-14,243.6,243.6,243.6,0.0,0.0,252.1,252.1,252.1,0.0,0.0,241.3,241.3,241.3,0.0,0.0,251.1,251.1,251.1,0.0,0.0
2019-04-21,226.3,226.3,226.3,0.0,0.0,228.6,228.6,228.6,0.0,0.0,223.8,223.8,223.8,0.0,0.0,225.4,225.4,225.4,0.0,0.0
2019-04-28,200.3,200.3,200.3,0.0,0.0,207.8,207.8,207.8,0.0,0.0,200.1,200.1,200.1,0.0,0.0,204.7,204.7,204.7,0.0,0.0
2019-05-05,197.0,197.0,197.0,0.0,0.0,200.5,200.5,200.5,0.0,0.0,189.91,189.91,189.91,0.0,0.0,193.2,193.2,193.2,0.0,0.0
2019-05-12,199.4,199.4,199.4,0.0,0.0,202.7,202.7,202.7,0.0,0.0,198.75,198.75,198.75,0.0,0.0,200.2,200.2,200.2,0.0,0.0
2019-05-19,182.5,182.5,182.5,0.0,0.0,183.5,183.5,183.5,0.0,0.0,174.9,174.9,174.9,0.0,0.0,178.9,178.9,178.9,0.0,0.0
2019-05-26,158.5,158.5,158.5,0.0,0.0,163.1,163.1,163.1,0.0,0.0,157.3,157.3,157.3,0.0,0.0,161.6,161.6,161.6,0.0,0.0
2019-06-02,177.0,177.0,177.0,0.0,0.0,180.9,180.9,180.9,0.0,0.0,175.49,175.49,175.49,0.0,0.0,176.3,176.3,176.3,0.0,0.0
2019-06-09,170.9,170.9,170.9,0.0,0.0,177.6,177.6,177.6,0.0,0.0,169.2,169.2,169.2,0.0,0.0,176.2,176.2,176.2,0.0,0.0
2019-06-16,199.8,199.8,199.8,0.0,0.0,200.4,200.4,200.4,0.0,0.0,192.81,192.81,192.81,0.0,0.0,193.4,193.4,193.4,0.0,0.0
2019-06-23,208.0,208.0,208.0,0.0,0.0,209.2,209.2,209.2,0.0,0.0,199.1,199.1,199.1,0.0,0.0,200.4,200.4,200.4,0.0,0.0
2019-06-30,192.3,192.3,192.3,0.0,0.0,197.6,197.6,197.6,0.0,0.0,191.1,191.1,191.1,0.0,0.0,194.2,194.2,194.2,0.0,0.0
2019-07-07,207.4,207.4,207.4,0.0,0.0,207.6,207.6,207.6,0.0,0.0,199.1,199.1,199.1,0.0,0.0,200.2,200.2,200.2,0.0,0.0
2019-07-14,191.2,191.2,191.2,0.0,0.0,194.35,194.35,194.35,0.0,0.0,188.0,188.0,188.0,0.0,0.0,192.5,192.5,192.5,0.0,0.0
2019-07-21,187.2,187.2,187.2,0.0,0.0,187.2,187.2,187.2,0.0,0.0,180.3,180.3,180.3,0.0,0.0,184.1,184.1,184.1,0.0,0.0
2019-07-28,160.1,160.1,160.1,0.0,0.0,160.1,160.1,160.1,0.0,0.0,150.0,150.0,150.0,0.0,0.0,153.2,153.2,153.2,0.0,0.0
2019-08-04,154.8,154.8,154.8,0.0,0.0,155.4,155.4,155.4,0.0,0.0,148.7,148.7,148.7,0.0,0.0,150.9,150.9,150.9,0.0,0.0
2019-08-11,144.7,144.7,144.7,0.0,0.0,149.95,149.95,149.95,0.0,0.0,144.41,144.41,144.41,0.0,0.0,148.7,148.7,148.7,0.0,0.0
2019-08-18,136.9,136.9,136.9,0.0,0.0,136.9,136.9,136.9,0.0,0.0,130.7,130.7,130.7,0.0,0.0,132.4,132.4,132.4,0.0,0.0
2019-08-25,142.5,142.5,142.5,0.0,0.0,146.55,146.55,146.55,0.0,0.0,138.8,138.8,138.8,0.0,0.0,141.3,141.3,141.3,0.0,0.0
2019-09-01,156.3,156.3,156.3,0.0,0.0,162.9,162.9,162.9,0.0,0.0,155.5,155.5,155.5,0.0,0.0,161.8,161.8,161.8,0.0,0.0
2019-09-08,189.6,189.6,189.6,0.0,0.0,190.2,190.2,190.2,0.0,0.0,179.9,179.9,179.9,0.0,0.0,186.4,186.4,186.4,0.0,0.0
2019-09-15,171.7,171.7,171.7,0.0,0.0,175.7,175.7,175.7,0.0,0.0,170.0,170.0,170.0,0.0,0.0,174.3,174.3,174.3,0.0,0.0
2019-09-22,156.4,156.4,156.4,0.0,0.0,159.1,159.1,159.1,0.0,0.0,155.6,155.6,155.6,0.0,0.0,155.8,155.8,155.8,0.0,0.0
2019-09-29,142.0,142.0,142.0,0.0,0.0,143.5,143.5,143.5,0.0,0.0,137.2,137.2,137.2,0.0,0.0,137.3,137.3,137.3,0.0,0.0
2019-10-06,141.0,141.0,141.0,0.0,0.0,145.7,145.7,145.7,0.0,0.0,139.6,139.6,139.6,0.0,0.0,144.3,144.3,144.3,0.0,0.0
2019-10-13,138.2,138.2,138.2,0.0,0.0,145.6,145.6,145.6,0.0,0.0,138.2,138.2,138.2,0.0,0.0,145.4,145.4,145.4,0.0,0.0
2019-10-20,157.8,157.8,157.8,0.0,0.0,160.4,160.4,160.4,0.0,0.0,152.9,152.9,152.9,0.0,0.0,153.8,153.8,153.8,0.0,0.0
2019-10-27,159.0,159.0,159.0,0.0,0.0,170.1,170.1,170.1,0.0,0.0,158.9,158.9,158.9,0.0,0.0,169.0,169.0,169.0,0.0,0.0
2019-11-03,159.7,159.7,159.7,0.0,0.0,163.4,163.4,163.4,0.0,0.0,157.6,157.6,157.6,0.0,0.0,161.1,161.1,161.1,0.0,0.0
2019-11-10,156.1,156.1,156.1,0.0,0.0,156.1,156.1,156.1,0.0,0.0,151.07,151.07,151.07,0.0,0.0,152.6,152.6,152.6,0.0,0.0
2019-11-17,155.9,155.9,155.9,0.0,0.0,157.5,157.5,157.5,0.0,0.0,153.9,153.9,153.9,0.0,0.0,156.9,156.9,156.9,0.0,0.0
2019-11-24,150.8,150.8,150.8,0.0,0.0,153.0,153.0,153.0,0.0,0.0,148.2,148.2,148.2,0.0,0.0,148.5,148.5,148.5,0.0,0.0
2019-12-01,151.1,151.1,151.1,0.0,0.0,156.2,156.2,156.2,0.0,0.0,150.9,150.9,150.9,0.0,0.0,153.9,153.9,153.9,0.0,0.0
2019-12-08,162.3,162.3,162.3,0.0,0.0,167.1,167.1,167.1,0.0,0.0,162.3,162.3,162.3,0.0,0.0,165.7,165.7,165.7,0.0,0.0
2019-12-15,170.0,170.0,170.0,0.0,0.0,176.8,176.8,176.8,0.0,0.0,169.9,169.9,169.9,0.0,0.0,176.3,176.3,176.3,0.0,0.0
2019-12-22,176.5,176.5,176.5,0.0,0.0,176.6,176.6,176.6,0.0,0.0,171.3,171.3,171.3,0.0,0.0,172.0,172.0,172.0,0.0,0.0
2019-12-29,185.4,185.4,185.4,0.0,0.0,186.2,186.2,186.2,0.0,0.0,175.3,175.3,175.3,0.0,0.0,177.9,177.9,177.9,0.0,0.0
