Date,PTEN_Open_average,PTEN_Open_max,PTEN_Open_min,PTEN_Open_volatility,PTEN_Open_change,PTEN_High_average,PTEN_High_max,PTEN_High_min,PTEN_High_volatility,PTEN_High_change,PTEN_Low_average,PTEN_Low_max,PTEN_Low_min,PTEN_Low_volatility,PTEN_Low_change,PTEN_Close_average,PTEN_Close_max,PTEN_Close_min,PTEN_Close_volatility,PTEN_Close_change,PTEN_Volume_average,PTEN_Volume_max,PTEN_Volume_min,PTEN_Volume_volatility,PTEN_Volume_change
2018-01-14,24.336000000000002,24.91,23.67,1.2399999999999984,-0.3000000000000007,24.682,25.03,24.42,0.6099999999999994,-0.28000000000000114,23.792,24.02,23.5,0.5199999999999996,-0.39000000000000057,24.204,24.48,23.88,0.6000000000000014,0.3100000000000023,3534092,6208743,2380520,3828223,2587773
2018-01-21,24.414,24.57,24.34,0.23000000000000043,-0.120000000000001,24.654,24.74,24.6,0.13999999999999702,-0.129999999999999,23.92,24.19,23.62,0.5700000000000003,-0.2699999999999996,24.316,24.57,24.02,0.5500000000000007,-0.2699999999999996,2756680,3612545,1900907,1711638,-1076628
2018-01-28,23.686,24.13,22.63,1.5,-1.240000000000002,24.104,24.62,23.38,1.240000000000002,-0.6799999999999997,22.998,23.5,22.02,1.4800000000000004,-1.2199999999999989,23.486,24.56,22.17,2.389999999999997,-1.8699999999999974,3767853,4688461,2872271,1816190,1816190
2018-02-04,20.676000000000002,22.92,18.29,4.630000000000003,-3.150000000000002,21.278,23.25,18.5,4.75,-4.600000000000001,19.26,21.82,16.82,5.0,-3.580000000000002,19.938,22.96,18.04,4.920000000000002,-4.810000000000002,8110435,15348823,3478992,11869831,927549
2018-02-11,18.0875,18.32,17.78,0.5399999999999991,0.3100000000000023,18.4125,18.6,18.08,0.5200000000000031,0.5200000000000031,17.515,17.73,17.26,0.46999999999999886,0.3500000000000014,18.15,18.41,17.8,0.6099999999999994,0.28999999999999915,5461020,7291626,4474874,2816752,-7032
2018-02-18,18.578,19.77,17.89,1.879999999999999,1.6900000000000013,19.154,19.81,18.36,1.4499999999999993,1.4499999999999993,18.346,19.21,17.72,1.490000000000002,1.4499999999999993,18.830000000000002,19.8,17.93,1.870000000000001,1.8399999999999999,4012097,5267594,2883973,2383621,1264534
2018-02-25,18.676000000000002,19.35,18.05,1.3000000000000007,-0.7200000000000024,19.224,19.9,18.72,1.1799999999999997,-0.41000000000000014,18.28,18.97,17.87,1.0999999999999979,-0.33999999999999986,18.7,19.22,18.07,1.1499999999999986,0.23999999999999844,3985884,6297207,2576825,3720382,-3720382
2018-03-04,19.446,19.86,19.08,0.7800000000000011,0.4499999999999993,19.756,20.32,19.42,0.8999999999999986,0.4499999999999993,19.158,19.65,18.68,0.9699999999999989,0.4799999999999969,19.502,19.93,19.02,0.9100000000000001,0.33999999999999986,3058989,4175999,2492236,1683763,89841
2018-03-11,19.226,19.79,18.71,1.0799999999999983,-1.0,19.432,19.89,18.94,0.9499999999999993,-0.9499999999999993,18.742,19.18,18.31,0.870000000000001,-0.870000000000001,18.942,19.3,18.57,0.7300000000000004,-0.6899999999999977,2476016,3873140,1984435,1888705,-14245
2018-03-18,18.982,19.47,18.59,0.879999999999999,-0.16000000000000014,19.318,19.97,18.68,1.2899999999999991,-0.28000000000000114,18.494,18.91,17.77,1.1400000000000006,-0.8000000000000007,18.816,19.82,18.18,1.6400000000000006,-0.6400000000000006,3820972,5375814,2504399,2871415,923171
2018-03-25,17.58,18.36,17.24,1.120000000000001,-1.120000000000001,17.82,18.5,17.5,1.0,-1.0,17.0375,17.28,16.61,0.6700000000000017,-0.6700000000000017,17.275000000000002,17.51,16.94,0.5700000000000003,-0.5199999999999996,4034560,4979439,2916403,2063036,-774340
2018-04-01,17.34,17.74,16.86,0.879999999999999,0.6199999999999974,17.724,18.09,17.28,0.8099999999999987,0.5400000000000027,17.15,17.48,16.8,0.6799999999999997,0.6099999999999994,17.516000000000002,17.82,17.23,0.5899999999999999,0.370000000000001,2986115,3491462,2376999,1114463,221882
2018-04-08,19.16,20.11,18.06,2.0500000000000007,2.0500000000000007,19.72,20.28,18.98,1.3000000000000007,1.3000000000000007,18.966,19.81,17.95,1.8599999999999994,1.8599999999999994,19.482,20.01,18.67,1.3399999999999999,1.3399999999999999,3430903,4304499,3125770,1178729,142231
2018-04-15,20.17,20.48,19.88,0.6000000000000014,-0.1700000000000017,20.426000000000002,20.95,20.12,0.8299999999999983,-0.05999999999999872,19.91,20.41,19.63,0.7800000000000011,-0.2900000000000027,20.23,20.62,19.99,0.6300000000000026,-0.14000000000000057,2775838,3337327,2046205,1291122,417175
2018-04-22,20.448,21.18,19.62,1.5599999999999987,1.009999999999998,20.926,21.58,19.93,1.6499999999999986,1.2300000000000004,20.154,21.09,19.25,1.8399999999999999,1.6600000000000001,20.632,21.42,19.64,1.7800000000000011,1.7800000000000011,3860738,5523908,2897599,2626309,358134
2018-04-29,21.682,22.29,21.29,1.0,1.0,22.144,23.08,21.5,1.5799999999999983,1.5799999999999983,21.416,22.01,20.76,1.25,1.25,21.806,22.07,21.5,0.5700000000000003,0.5700000000000003,3649871,4333057,3182316,1150741,546071
2018-05-06,22.476,22.73,22.03,0.6999999999999993,0.6999999999999993,22.842,23.19,22.5,0.6900000000000013,0.4499999999999993,22.24,22.55,21.72,0.8300000000000018,0.8300000000000018,22.546,22.82,22.25,0.5700000000000003,0.370000000000001,3468980,4599288,2012317,2586971,-1250146
2018-05-13,23.148,23.54,22.7,0.8399999999999999,0.5100000000000016,23.502,23.99,23.01,0.9799999999999969,0.23999999999999844,22.844,23.29,22.52,0.7699999999999996,0.21000000000000085,23.188,23.63,22.98,0.6499999999999986,0.08999999999999986,3261176,3963459,2522600,1440859,1440859
2018-05-20,22.1975,23.18,21.53,1.6499999999999986,-1.6499999999999986,22.395,23.32,21.58,1.740000000000002,-1.740000000000002,21.685,22.18,20.72,1.4600000000000009,-1.4600000000000009,21.93,22.44,21.0,1.4400000000000013,-1.4400000000000013,3071033,3800388,2380362,1420026,416185
2018-05-27,20.726,21.25,19.57,1.6799999999999997,-1.1499999999999986,21.026,21.81,19.57,2.2399999999999984,-1.5399999999999991,19.978,20.85,18.63,2.2200000000000024,-1.9000000000000021,20.248,21.36,18.92,2.4399999999999977,-1.8599999999999994,3982581,6460684,2368492,4092192,2407050
2018-06-03,19.102,19.71,18.59,1.120000000000001,-0.19000000000000128,19.504,20.04,18.89,1.1499999999999986,-0.5,18.716,19.19,18.37,0.8200000000000003,-0.129999999999999,19.094,19.8,18.68,1.120000000000001,-0.5,4643450,6217922,3960969,2256953,-511555
2018-06-10,18.57,19.11,17.78,1.3299999999999983,-0.9499999999999993,18.838,19.25,18.28,0.9699999999999989,-0.6899999999999977,18.278,18.72,17.75,0.9699999999999989,-0.6900000000000013,18.404,18.95,17.78,1.1699999999999982,-0.9199999999999982,4874998,6519358,3400018,3119340,-2370807
2018-06-17,18.052,18.73,17.53,1.1999999999999993,0.4299999999999997,18.358,19.2,18.06,1.1400000000000006,0.05000000000000071,17.676,17.97,17.34,0.629999999999999,-0.16000000000000014,17.928,18.18,17.62,0.5599999999999987,-0.3000000000000007,3876092,6378474,2821283,3557191,-1171539
2018-06-24,18.158,18.62,17.62,1.0,0.25,18.476,19.19,17.87,1.3200000000000003,-0.16000000000000014,17.836,18.3,17.28,1.0199999999999996,-0.16999999999999815,18.048000000000002,18.69,17.35,1.3399999999999999,-0.5599999999999987,3353250,5251394,2156968,3094426,1245348
2018-07-01,17.775,18.17,17.4,0.7700000000000031,0.6000000000000014,18.2975,18.91,18.07,0.8399999999999999,0.8399999999999999,17.66,18.16,17.23,0.9299999999999997,0.620000000000001,18.107499999999998,18.79,17.75,1.0399999999999991,0.9800000000000004,2604422,3359117,2120727,1238390,687004
2018-07-08,17.956,19.08,17.0,2.0799999999999983,-2.0799999999999983,18.156,19.29,17.24,2.0500000000000007,-2.0500000000000007,17.346,18.41,16.63,1.7800000000000011,-1.7800000000000011,17.672,18.7,17.22,1.4800000000000004,-1.4800000000000004,2914393,3705801,2187825,1517976,738857
2018-07-15,17.034,17.14,16.99,0.15000000000000213,-0.15000000000000213,17.15,17.31,16.99,0.3200000000000003,-0.20000000000000284,16.552,16.84,15.65,1.1899999999999995,-1.1899999999999995,16.796,17.09,15.96,1.129999999999999,-1.1099999999999994,3709195,6294187,2774849,3519338,2819171
2018-07-22,16.234,17.08,15.35,1.7299999999999986,1.0299999999999976,16.776,17.52,16.29,1.2300000000000004,1.0399999999999991,15.972,17.06,14.6,2.459999999999999,1.1899999999999995,16.496,17.08,16.04,1.0399999999999991,0.879999999999999,6213526,9716683,3809730,5906953,-2727126
2018-07-29,16.864,16.99,16.66,0.3299999999999983,-0.1999999999999993,17.206,17.36,16.98,0.379999999999999,-0.28999999999999915,16.658,16.78,16.6,0.17999999999999972,-0.010000000000001563,16.906,17.2,16.69,0.509999999999998,-0.509999999999998,2656395,3591293,2088509,1502784,-1502784
2018-08-05,16.798000000000002,16.96,16.6,0.35999999999999943,-0.03999999999999915,17.022,17.11,16.89,0.21999999999999886,-0.019999999999999574,16.626,16.74,16.51,0.22999999999999687,0.019999999999999574,16.81,16.92,16.68,0.240000000000002,0.029999999999997584,2434982,3006200,2064847,941353,88393
2018-08-12,16.826,17.03,16.55,0.4800000000000004,0.060000000000002274,17.148,17.34,16.91,0.4299999999999997,0.0,16.528,16.97,15.72,1.2499999999999982,-0.00999999999999801,16.881999999999998,17.31,16.41,0.8999999999999986,0.16000000000000014,3038136,4786909,2380500,2406409,418701
2018-08-19,17.63,17.82,17.48,0.33999999999999986,-0.09999999999999787,17.906,18.02,17.76,0.259999999999998,-0.03999999999999915,17.502,17.64,17.41,0.23000000000000043,-0.05999999999999872,17.636,17.79,17.45,0.33999999999999986,0.03999999999999915,2594750,3528305,1818810,1709495,-621381
2018-08-26,17.5625,17.78,17.25,0.5300000000000011,-0.5300000000000011,17.685,17.98,17.25,0.7300000000000004,-0.7300000000000004,17.1375,17.41,16.86,0.5500000000000007,-0.35999999999999943,17.4125,17.71,17.13,0.5800000000000018,-0.370000000000001,3383535,6771459,1463814,5307645,245778
2018-09-02,16.522000000000002,17.19,15.91,1.2800000000000011,-1.0800000000000018,16.75,17.34,16.2,1.1400000000000006,-0.9600000000000009,16.2,16.97,15.61,1.3599999999999994,-0.9499999999999993,16.42,17.25,16.05,1.1999999999999993,-1.0700000000000003,2841986,4277905,1520545,2757360,-161265
2018-09-09,17.164,17.67,16.2,1.4700000000000024,1.4700000000000024,17.664,18.01,17.09,0.9200000000000017,0.6999999999999993,16.849999999999998,17.29,16.04,1.25,0.8399999999999999,17.296,17.63,16.92,0.7099999999999973,0.0799999999999983,2929159,3648657,2422066,1226591,-1176106
2018-09-16,17.794,18.11,17.31,0.8000000000000007,0.7800000000000011,18.158,18.39,17.75,0.6400000000000006,0.6400000000000006,17.58,17.81,17.23,0.5799999999999983,0.3999999999999986,17.766000000000002,17.89,17.46,0.4299999999999997,0.23999999999999844,2599678,3268473,1735408,1533065,-488148
2018-09-23,17.392,17.9,16.99,0.9100000000000001,-0.6999999999999993,17.71,18.16,17.35,0.8099999999999987,-0.2699999999999996,17.118,17.7,16.8,0.8999999999999986,-0.6999999999999993,17.404,17.82,17.09,0.7300000000000004,0.10999999999999943,2854487,4744736,1994550,2750186,351628
2018-09-30,17.748,17.87,17.61,0.26000000000000156,-0.26000000000000156,18.052,18.11,17.98,0.129999999999999,-0.08000000000000185,17.518,17.65,17.42,0.22999999999999687,-0.16000000000000014,17.77,17.86,17.65,0.21000000000000085,0.16999999999999815,2760328,3667511,2068631,1598880,-1063425
2018-10-07,17.162,17.95,16.44,1.509999999999998,-1.3000000000000007,17.458,18.24,16.91,1.3299999999999983,-1.1699999999999982,16.604,17.71,16.11,1.6000000000000014,-1.3900000000000006,16.908,17.95,16.49,1.4600000000000009,-1.129999999999999,2864854,3906851,1840323,2066528,505920
2018-10-14,16.494,16.95,16.17,0.7799999999999976,-0.7799999999999976,16.674,17.07,16.2,0.870000000000001,-0.870000000000001,16.162,16.67,15.64,1.0300000000000011,-1.0300000000000011,16.34,16.95,15.72,1.2299999999999986,-1.2299999999999986,1943047,2521972,1748568,773404,733722
2018-10-21,15.272,16.33,14.6,1.7299999999999986,1.089999999999998,15.724,16.39,15.07,1.3200000000000003,1.0200000000000014,14.58,15.46,13.89,1.5700000000000003,0.8500000000000014,15.198,16.19,13.94,2.2500000000000018,0.7699999999999996,6252156,10211603,4005090,6206513,1061929
2018-10-28,16.38,16.79,15.64,1.1499999999999986,0.8200000000000003,16.838,17.19,16.26,0.9299999999999997,0.9299999999999997,16.12,16.4,15.47,0.9299999999999979,0.9299999999999979,16.564,17.17,16.23,0.9400000000000013,0.9400000000000013,3933599,4925322,2682936,2242386,-956428
2018-11-04,16.744,17.22,16.16,1.0599999999999987,-0.8599999999999994,16.894000000000002,17.42,16.38,1.0400000000000027,-1.0400000000000027,16.172,16.67,15.54,1.1300000000000026,-1.1000000000000014,16.406,16.94,15.57,1.370000000000001,-1.370000000000001,2121143,2847844,1628166,1219678,-232991
