Date,CI_Open_average,CI_Open_max,CI_Open_min,CI_Open_volatility,CI_Open_change,CI_High_average,CI_High_max,CI_High_min,CI_High_volatility,CI_High_change,CI_Low_average,CI_Low_max,CI_Low_min,CI_Low_volatility,CI_Low_change,CI_Close_average,CI_Close_max,CI_Close_min,CI_Close_volatility,CI_Close_change,CI_Volume_average,CI_Volume_max,CI_Volume_min,CI_Volume_volatility,CI_Volume_change
2018-01-14,218.458,220.66,215.07,5.590000000000003,5.430000000000007,219.992,221.23,216.34,4.889999999999986,4.460000000000008,216.88400000000001,218.68,213.86,4.819999999999993,4.819999999999993,219.13400000000001,220.75,214.75,6.0,6.0,1296060,1442881,882242,560639,-560639
2018-01-21,222.31,225.76,220.81,4.949999999999989,4.949999999999989,224.03,227.13,221.11,6.019999999999982,6.019999999999982,220.832,223.78,218.72,5.060000000000002,5.060000000000002,222.558,226.22,219.79,6.430000000000007,4.110000000000014,842683,977031,718574,258457,114901
2018-01-28,208.16,214.36,203.4,10.960000000000008,-8.189999999999998,211.826,219.87,204.46,15.409999999999997,-11.099999999999994,202.14000000000001,208.34,193.19,15.150000000000006,-13.930000000000007,204.424,208.35,196.41,11.939999999999998,-11.47999999999999,2922204,4717384,2158303,2559081,-2457298
2018-02-04,194.332,196.34,192.02,4.319999999999993,2.009999999999991,197.662,200.0,195.09,4.909999999999997,-3.219999999999999,191.028,194.38,187.14,7.240000000000009,1.289999999999992,193.92600000000002,197.59,189.27,8.319999999999993,-4.030000000000001,2048254,3059220,945445,2113775,-2113775
2018-02-11,193.5725,196.36,191.96,4.400000000000006,-0.04999999999998295,196.0025,197.31,195.1,2.210000000000008,-0.4800000000000182,191.6575,193.47,190.72,2.75,0.30000000000001137,194.185,195.55,191.94,3.6100000000000136,-1.6299999999999955,1040352,1654498,645410,1009088,177292
2018-02-18,193.358,195.28,192.57,2.710000000000008,2.710000000000008,195.068,196.83,193.42,3.410000000000025,3.410000000000025,191.922,194.11,190.68,3.430000000000007,3.430000000000007,193.364,195.88,191.65,4.22999999999999,3.280000000000001,959838,1116823,684465,432358,53631
2018-02-25,194.584,196.71,191.84,4.8700000000000045,-4.329999999999984,196.202,199.09,193.27,5.819999999999993,-5.819999999999993,192.794,195.87,189.64,6.230000000000018,-5.950000000000017,194.31199999999998,196.85,192.34,4.509999999999991,-4.509999999999991,1419901,2302442,884568,1417874,-273175
2018-03-04,182.838,192.81,173.1,19.710000000000008,-19.24000000000001,183.92,194.43,173.6,20.830000000000013,-20.710000000000008,178.632,192.03,167.05,24.97999999999999,-23.909999999999997,180.21,194.25,167.31,26.939999999999998,-26.819999999999993,6889738,17356968,1066996,16289972,7458220
2018-03-11,167.226,168.38,164.72,3.6599999999999966,0.8599999999999852,168.678,169.58,167.62,1.960000000000008,1.0200000000000102,165.126,166.77,163.02,3.75,2.4499999999999886,166.656,168.67,164.39,4.280000000000001,2.0500000000000114,4811898,7182887,3804347,3378540,-3378540
2018-03-18,165.892,166.93,165.01,1.920000000000016,-1.920000000000016,167.996,169.56,166.84,2.719999999999999,1.6100000000000136,164.32,164.82,164.0,0.8199999999999932,-0.25,166.014,168.68,164.0,4.680000000000007,3.680000000000007,4042540,5671889,3101236,2570653,-766851
2018-03-25,168.27,169.12,166.25,2.8700000000000045,-0.27000000000001023,169.64,170.13,169.39,0.7400000000000091,-0.7299999999999898,165.15,167.02,163.8,3.219999999999999,-0.47999999999998977,166.5625,168.32,164.65,3.6699999999999875,-0.8899999999999864,3150007,4070237,2736083,1334154,-1313234
2018-04-01,167.492,169.67,165.25,4.4199999999999875,3.460000000000008,169.592,169.98,168.6,1.3799999999999955,1.3000000000000114,166.63,167.88,165.25,2.6299999999999955,2.539999999999992,168.286,169.03,167.82,1.210000000000008,0.09000000000000341,1753497,2533862,1434696,1099166,-221690
