Date,NLNK_Open_average,NLNK_Open_max,NLNK_Open_min,NLNK_Open_volatility,NLNK_Open_change,NLNK_High_average,NLNK_High_max,NLNK_High_min,NLNK_High_volatility,NLNK_High_change,NLNK_Low_average,NLNK_Low_max,NLNK_Low_min,NLNK_Low_volatility,NLNK_Low_change,NLNK_Close_average,NLNK_Close_max,NLNK_Close_min,NLNK_Close_volatility,NLNK_Close_change,NLNK_Volume_average,NLNK_Volume_max,NLNK_Volume_min,NLNK_Volume_volatility,NLNK_Volume_change
2018-01-14,8.498000000000001,8.65,8.31,0.33999999999999986,0.009999999999999787,8.734,9.14,8.55,0.5899999999999999,0.39000000000000057,8.282,8.54,8.15,0.3899999999999988,0.29999999999999893,8.468,8.62,8.36,0.2599999999999998,0.20000000000000107,654883,931543,417169,514374,274167
2018-01-21,8.666,8.87,8.53,0.33999999999999986,-0.030000000000001137,8.798,8.93,8.7,0.23000000000000043,-0.23000000000000043,8.446,8.56,8.31,0.25,-0.08999999999999986,8.624,8.76,8.55,0.20999999999999908,-0.16999999999999993,531453,707605,406722,300883,-300883
2018-01-28,8.384,8.5,8.15,0.34999999999999964,-0.15000000000000036,8.638,8.83,8.56,0.2699999999999996,0.009999999999999787,8.182,8.27,8.07,0.1999999999999993,-0.129999999999999,8.366,8.56,8.16,0.40000000000000036,-0.25,626494,855679,368396,487283,252202
2018-02-04,7.9079999999999995,8.79,7.01,1.7799999999999994,-0.8600000000000003,8.252,9.0,7.32,1.6799999999999997,-1.0999999999999996,7.382,8.16,6.57,1.5899999999999999,-0.9799999999999995,7.686,8.81,6.81,2.000000000000001,-1.4000000000000004,1120305,1710296,801785,908511,65188
2018-02-11,6.7825,6.9,6.55,0.35000000000000053,-0.03000000000000025,7.0649999999999995,7.42,6.92,0.5,0.5,6.5975,6.85,6.38,0.46999999999999975,0.46999999999999975,6.82,7.11,6.56,0.5500000000000007,0.5500000000000007,896926,1304473,519313,785160,-602559
2018-02-18,52.622,64.53,7.06,57.47,57.379999999999995,53.636,66.42,7.36,59.06,58.16,51.2042,63.0,7.05,55.95,55.95,52.42,64.98,7.13,57.85,57.85,164528,553941,58229,495712,-495712
2018-02-25,65.358,68.22,62.55,5.670000000000002,2.969999999999999,67.482,69.66,65.07,4.590000000000003,2.8799999999999955,62.504200000000004,65.29,59.4,5.890000000000008,1.210000000000008,66.312,69.3,62.91,6.390000000000001,2.8799999999999955,108175,188762,72449,116313,10454
2018-03-04,71.42399999999999,73.35,69.3,4.049999999999997,1.710000000000008,74.232,75.42,72.81,2.6099999999999994,-0.09000000000000341,69.444,70.38,67.5,2.8799999999999955,1.1700000000000017,72.288,73.89,70.65,3.239999999999995,1.2600000000000051,96590,126264,68254,58010,-31834
2018-03-11,70.038,73.98,65.16,8.820000000000007,-8.820000000000007,70.716,74.7,66.368,8.332000000000008,-8.168000000000006,66.6258,71.343,61.896,9.447000000000003,-9.447000000000003,67.608,73.08,62.37,10.71,-10.71,90333,128150,56553,71597,53388
2018-03-18,64.728,66.33,62.55,3.780000000000001,3.6899999999999977,66.942,68.04,64.08,3.960000000000008,3.239999999999995,63.2702,64.8,61.2,3.5999999999999943,2.1599999999999966,65.358,66.42,63.63,2.789999999999999,2.6099999999999923,64611,86118,43249,42869,-42869
2018-03-25,65.8575,68.49,63.9,4.589999999999996,-1.2600000000000051,67.995,69.93,66.06,3.8700000000000045,-1.4399999999999977,63.6705,65.07,63.09,1.9799999999999898,-0.17999999999999972,65.16,68.22,63.45,4.769999999999996,-0.269999999999996,72625,76976,65943,11033,5736
2018-04-01,54.0,66.51,36.54,29.970000000000006,-27.450000000000003,55.980000000000004,66.78,37.17,29.61,-27.36,51.5526,64.53,33.933,30.597,-27.627000000000002,53.568,65.88,34.74,31.139999999999993,-28.799999999999997,459569,1699852,45262,1654590,313728
2018-04-08,37.62,41.13,35.19,5.940000000000005,2.520000000000003,39.275999999999996,41.4,37.08,4.32,0.7199999999999989,36.144,39.69,33.75,5.939999999999998,-0.09000000000000341,38.277,40.5,36.27,4.229999999999997,0.8549999999999969,229148,296939,141420,155519,-56626
2018-04-15,40.068,40.77,37.98,2.7900000000000063,2.520000000000003,41.8424,42.84,41.22,1.6200000000000045,-0.49499999999999744,38.9718,39.87,37.899,1.9709999999999965,1.2509999999999977,40.77,41.13,40.41,0.720000000000006,-0.2700000000000031,128805,170993,88316,82677,-37365
