Date,AMWDStock_Open_average,AMWDStock_Open_max,AMWDStock_Open_min,AMWDStock_Open_volatility,AMWDStock_Open_change,AMWDStock_High_average,AMWDStock_High_max,AMWDStock_High_min,AMWDStock_High_volatility,AMWDStock_High_change,AMWDStock_Low_average,AMWDStock_Low_max,AMWDStock_Low_min,AMWDStock_Low_volatility,AMWDStock_Low_change,AMWDStock_Close_average,AMWDStock_Close_max,AMWDStock_Close_min,AMWDStock_Close_volatility,AMWDStock_Close_change,AMWDStock_Volume_average,AMWDStock_Volume_max,AMWDStock_Volume_min,AMWDStock_Volume_volatility,AMWDStock_Volume_change
2018-01-14,134.02499999999998,134.85,133.2,1.6500000000000057,0.25,135.9375,136.45,135.15,1.299999999999983,0.6999999999999886,132.325,133.2,131.45,1.75,1.75,134.3625,135.6,133.15,2.4499999999999886,2.4499999999999886,95656,164816,59995,104821,-102959
2018-01-21,136.86,141.05,134.2,6.850000000000023,5.650000000000006,139.808,148.44,135.9,12.539999999999992,12.120000000000005,134.84,137.5,133.65,3.8499999999999943,3.5,137.23000000000002,140.05,133.8,6.25,3.5999999999999943,97368,170174,65051,105123,16940
2018-01-28,136.89,139.25,135.7,3.5500000000000114,-2.9000000000000057,137.816,140.5,136.35,4.150000000000006,-4.150000000000006,133.53,135.55,129.05,6.5,-6.5,135.07999999999998,137.15,129.6,7.550000000000011,-7.5,119240,151836,99701,52135,-18535
2018-02-04,126.42999999999999,131.95,122.35,9.599999999999994,3.1999999999999886,128.04,131.95,124.95,6.999999999999986,0.799999999999983,122.69,124.65,120.2,4.450000000000003,-1.5,124.46000000000001,128.35,120.2,8.149999999999991,3.6999999999999886,105931,168816,55852,112964,42442
2018-02-11,130.64000000000001,133.45,128.4,5.049999999999983,3.8999999999999773,132.93,135.35,129.6,5.75,2.1999999999999886,128.76,133.3,125.5,7.800000000000011,7.800000000000011,131.78,134.85,129.05,5.799999999999983,5.549999999999983,95152,143714,67251,76463,-14202
2018-02-18,136.7625,139.05,134.65,4.400000000000006,4.400000000000006,138.55,140.6,136.05,4.549999999999983,3.0,133.0525,135.91,130.45,5.460000000000008,3.6500000000000057,136.5875,138.75,135.25,3.5,0.3499999999999943,107092,135602,77817,57785,19057
2018-02-25,131.5,136.05,124.55,11.500000000000014,-11.500000000000014,133.51,138.1,128.3,9.799999999999983,-8.949999999999989,128.5,134.9,123.45,11.450000000000003,-11.450000000000003,130.11,135.0,125.15,9.849999999999994,-6.400000000000006,128071,161972,98747,63225,28308
2018-03-04,123.07,127.9,107.85,20.05000000000001,-20.05000000000001,129.53,130.65,128.4,2.25,1.700000000000017,118.45,126.55,100.45,26.099999999999994,-22.950000000000003,124.24,128.3,120.35,7.950000000000017,-2.049999999999997,247489,508871,145879,362992,322121
2018-03-11,113.94,120.3,108.7,11.599999999999994,-11.599999999999994,117.732,123.65,112.2,11.450000000000003,-8.099999999999994,108.92,112.1,105.3,6.799999999999997,-5.299999999999997,110.42,113.1,105.3,7.799999999999997,-6.450000000000003,515266,839223,377865,461358,-131022
2018-03-18,102.48,105.15,98.7,6.450000000000003,-6.450000000000003,103.78,106.15,100.45,5.700000000000003,-5.579999999999998,99.5,102.6,95.1,7.5,-7.5,100.46,104.5,95.2,9.299999999999997,-9.299999999999997,307198,390358,270161,120197,34934
