Date,LCII_stock_Open_average,LCII_stock_Open_max,LCII_stock_Open_min,LCII_stock_Open_volatility,LCII_stock_Open_change,LCII_stock_High_average,LCII_stock_High_max,LCII_stock_High_min,LCII_stock_High_volatility,LCII_stock_High_change,LCII_stock_Low_average,LCII_stock_Low_max,LCII_stock_Low_min,LCII_stock_Low_volatility,LCII_stock_Low_change,LCII_stock_Close_average,LCII_stock_Close_max,LCII_stock_Close_min,LCII_stock_Close_volatility,LCII_stock_Close_change,LCII_stock_Volume_average,LCII_stock_Volume_max,LCII_stock_Volume_min,LCII_stock_Volume_volatility,LCII_stock_Volume_change
2018-03-25,101.9875,102.75,100.85,1.9000000000000057,-0.29999999999999716,103.4,104.65,102.25,2.4000000000000057,1.4000000000000057,100.765,102.35,99.46,2.8900000000000006,1.5999999999999943,102.0375,104.15,100.95,3.200000000000003,2.5500000000000114,185505,269017,114976,154041,58540
2018-04-01,100.89,104.05,97.2,6.849999999999994,-1.5499999999999972,102.84,104.9,100.55,4.3500000000000085,-0.6000000000000085,98.65,100.1,96.95,3.1499999999999915,1.75,100.31,103.1,98.55,4.549999999999997,1.25,161990,211188,105226,105962,39174
2018-04-08,98.15,101.1,96.25,4.849999999999994,-4.150000000000006,99.284,102.42,96.75,5.670000000000002,-5.549999999999997,96.23,99.85,93.85,6.0,-6.0,96.58,99.85,94.5,5.349999999999994,-5.349999999999994,250052,361637,118428,243209,70301
2018-04-15,95.31,96.4,93.3,3.1000000000000085,-1.7999999999999972,96.5,98.05,94.2,3.8499999999999943,-2.5,93.89,95.9,92.35,3.5500000000000114,-1.1000000000000085,94.9,96.05,93.45,2.5999999999999943,-1.8999999999999915,189721,281131,134490,146641,-146641
2018-04-22,94.18,98.7,91.9,6.799999999999997,5.25,96.246,99.3,93.05,6.25,3.8499999999999943,92.82,97.5,90.35,7.150000000000006,5.0,94.86,98.6,91.8,6.799999999999997,5.5,171048,339387,92657,246730,71811
2018-04-29,96.93,98.65,94.7,3.950000000000003,-3.950000000000003,98.05,100.75,96.2,4.549999999999997,-2.5999999999999943,93.71,97.1,87.7,9.399999999999991,-7.599999999999994,96.14,98.25,94.9,3.3499999999999943,-0.3999999999999915,280177,552983,168934,384049,384049
2018-05-06,91.5,94.75,88.55,6.200000000000003,-4.349999999999994,91.95,94.85,90.03,4.819999999999993,-4.3999999999999915,88.534,89.6,87.75,1.8499999999999943,-1.4499999999999886,90.1,94.4,88.1,6.300000000000011,-5.8500000000000085,301029,418396,197078,221318,-204530
2018-05-13,87.83,89.25,86.3,2.950000000000003,0.7000000000000028,89.688,91.9,87.34,4.560000000000002,1.5,87.022,88.5,85.66,2.8400000000000034,2.25,88.34,91.65,86.3,5.3500000000000085,5.200000000000003,235621,303413,115822,187591,9574
2018-05-20,90.69,92.95,87.1,5.8500000000000085,-5.200000000000003,91.25,93.4,88.45,4.950000000000003,-4.950000000000003,89.13,92.05,86.65,5.3999999999999915,-5.25,90.09,92.85,87.65,5.199999999999989,-5.049999999999997,162105,213097,105512,107585,-93914
2018-05-27,89.0375,91.6,87.3,4.299999999999997,0.5,90.4375,92.25,87.95,4.299999999999997,-1.3999999999999915,86.425,89.35,81.72,7.6299999999999955,-5.560000000000002,87.925,91.75,83.45,8.299999999999997,-5.349999999999994,234908,412495,143084,269411,253756
2018-06-03,87.65,93.3,82.7,10.599999999999994,10.049999999999997,90.5,95.0,84.65,10.349999999999994,10.349999999999994,86.76,93.25,80.95,12.299999999999997,12.299999999999997,89.69,94.6,82.7,11.899999999999991,11.899999999999991,415493,678135,285983,392152,-392152
2018-06-10,93.23,95.4,90.75,4.650000000000006,-3.9000000000000057,94.10000000000001,95.4,92.2,3.200000000000003,-2.4000000000000057,91.806,94.53,90.75,3.780000000000001,-3.780000000000001,92.77,94.7,91.15,3.549999999999997,-1.7999999999999972,201033,242468,136693,105775,6339
2018-06-17,93.14,95.9,90.0,5.900000000000006,3.25,95.01,97.3,91.25,6.049999999999997,2.299999999999997,91.86,94.55,89.9,4.6499999999999915,1.2000000000000028,93.4,96.35,91.15,5.199999999999989,1.9000000000000057,203754,293677,132360,161317,157591
2018-06-24,91.86,92.5,90.7,1.7999999999999972,-0.5999999999999943,92.71,93.25,92.3,0.9500000000000028,0.29999999999999716,90.43,90.9,90.05,0.8500000000000085,-0.8500000000000085,91.42,92.05,90.15,1.8999999999999915,-1.8999999999999915,214169,291869,112224,179645,-61692
2018-07-01,91.1375,92.15,89.0,3.1500000000000057,3.1500000000000057,92.8875,94.75,92.0,2.75,2.4000000000000057,89.92,92.05,88.7,3.3499999999999943,3.1700000000000017,92.1875,94.55,90.5,4.049999999999997,3.0,141256,187935,67739,120196,-52662
2018-07-08,93.09,94.4,91.4,3.0,-1.4000000000000057,94.2,94.95,92.45,2.5,-0.15000000000000568,91.904,93.5,90.62,2.8799999999999955,-1.1500000000000057,93.27,94.55,92.25,2.299999999999997,0.5,132055,178956,96321,82635,-44097
2018-07-15,95.57000000000001,98.15,93.1,5.050000000000011,3.5,97.28,99.7,94.7,5.0,4.299999999999997,94.76,97.05,92.4,4.6499999999999915,4.6499999999999915,96.39,98.65,93.25,5.400000000000006,4.299999999999997,185396,259894,89742,170152,49046
2018-07-22,91.89,96.75,87.25,9.5,-6.549999999999997,92.86,97.1,90.3,6.799999999999997,-6.599999999999994,88.59,93.15,84.9,8.25,-5.8500000000000085,90.15,94.3,87.35,6.950000000000003,-6.950000000000003,224547,318214,170911,147303,-63701
2018-07-29,92.69,98.55,87.65,10.899999999999991,10.899999999999991,96.404,102.22,91.15,11.069999999999993,11.069999999999993,90.8,98.15,87.55,10.600000000000009,10.5,93.69,100.5,87.85,12.650000000000006,10.099999999999994,353563,535641,204060,331581,-107381
2018-08-05,98.86,100.3,97.9,2.3999999999999915,-2.1499999999999915,99.73,100.75,98.55,2.200000000000003,-2.0999999999999943,97.42399999999999,98.4,96.3,2.1000000000000085,-1.5499999999999972,98.56,99.5,98.15,1.3499999999999943,-0.04999999999999716,157629,238721,82614,156107,-109706
2018-08-12,98.38,99.05,97.9,1.1499999999999915,0.7999999999999972,99.71,100.4,99.05,1.3500000000000085,-0.5,96.72,97.8,94.25,3.549999999999997,-2.8499999999999943,97.7,99.65,94.35,5.300000000000011,-3.1000000000000085,119741,235290,66002,169288,132156
2018-08-19,93.45,94.25,92.15,2.0999999999999943,-2.0999999999999943,94.118,95.1,93.1,2.0,-1.940000000000012,92.5,93.75,91.65,2.0999999999999943,-1.2000000000000028,93.08,94.5,92.0,2.5,-0.9499999999999886,153881,197460,118483,78977,-32301
2018-08-26,93.51,94.4,92.5,1.9000000000000057,0.04999999999999716,94.73,95.1,93.7,1.3999999999999915,-1.3499999999999943,92.55,93.75,91.35,2.4000000000000057,-1.1500000000000057,93.72,94.4,92.95,1.4500000000000028,-1.4500000000000028,211587,384316,124657,259659,-244319
2018-09-02,91.525,92.6,90.95,1.6499999999999915,-1.5,92.75,93.12,92.35,0.7700000000000102,0.3400000000000034,90.6875,91.1,90.0,1.0999999999999943,0.0,91.7625,92.9,91.1,1.8000000000000114,1.8000000000000114,202177,206830,196683,10147,-3756
2018-09-09,93.12,94.1,92.4,1.6999999999999886,-0.8999999999999915,94.536,95.85,93.5,2.3499999999999943,1.8499999999999943,91.57600000000001,92.5,90.5,2.0,-2.0,93.57000000000001,95.35,92.4,2.9499999999999886,1.7999999999999972,205536,264623,158115,106508,29328
2018-09-16,95.16,96.45,94.3,2.1500000000000057,-0.8500000000000085,96.51,97.9,95.4,2.5,-0.6999999999999886,93.09,94.3,91.2,3.0999999999999943,-2.200000000000003,94.36,96.4,91.95,4.450000000000003,-3.0,202431,313973,124273,189700,189700
2018-09-23,88.15,91.5,84.85,6.650000000000006,-6.650000000000006,88.29,91.75,84.95,6.799999999999997,-6.799999999999997,85.84,87.9,82.4,5.5,-4.549999999999997,86.56,89.15,82.8,6.3500000000000085,-6.3500000000000085,156398,205360,75536,129824,-10331
2018-09-30,81.996,83.29,81.45,1.8400000000000034,-1.6000000000000085,82.928,84.37,82.07,2.3000000000000114,-2.280000000000001,81.078,81.91,80.08,1.8299999999999983,-1.2399999999999949,81.55199999999999,82.42,80.67,1.75,-1.75,180027,214348,147380,66968,-2564
2018-10-07,79.02799999999999,80.27,77.1,3.1700000000000017,-0.9599999999999937,79.97,81.33,78.84,2.489999999999995,-1.5900000000000034,77.642,79.64,76.53,3.1099999999999994,-2.280000000000001,78.616,80.3,77.75,2.549999999999997,-2.259999999999991,214254,347891,166058,181833,23239
2018-10-14,78.05,79.82,75.75,4.069999999999993,-2.0999999999999943,78.602,80.29,76.1,4.190000000000012,-3.3599999999999994,76.366,77.8,73.92,3.8799999999999955,-3.569999999999993,77.188,78.78,74.43,4.349999999999994,-3.6899999999999977,165727,203715,152628,51087,8932
2018-10-21,73.606,75.31,71.5,3.8100000000000023,-3.3599999999999994,74.96000000000001,76.17,71.54,4.6299999999999955,-4.019999999999996,71.874,73.72,68.16,5.560000000000002,-5.560000000000002,72.918,75.36,70.01,5.349999999999994,-4.449999999999989,235818,369071,122235,246836,53444
2018-10-28,71.868,77.83,67.71,10.120000000000005,7.099999999999994,74.864,80.89,70.47,10.420000000000002,7.1499999999999915,70.248,77.2,66.49,10.710000000000008,10.350000000000009,72.646,78.83,67.79,11.039999999999992,11.039999999999992,317446,512525,212567,299958,94790
2018-11-04,76.986,78.37,74.73,3.6400000000000006,-3.6400000000000006,77.692,79.94,74.73,5.209999999999994,-5.209999999999994,75.498,77.47,72.67,4.799999999999997,-4.799999999999997,76.29599999999999,77.92,73.24,4.680000000000007,-4.530000000000001,193577,300347,133932,166415,-34084
2018-11-11,73.514,74.59,72.23,2.3599999999999994,-0.1699999999999875,74.86800000000001,75.93,73.84,2.0900000000000034,1.2199999999999989,72.18,73.42,70.9,2.519999999999996,-0.36000000000001364,73.736,74.8,72.87,1.9299999999999926,1.9299999999999926,173788,213062,112122,100940,10926
2018-11-18,72.425,74.49,70.22,4.269999999999996,-4.019999999999996,74.7825,76.21,73.57,2.6400000000000006,-1.7800000000000011,71.0,74.23,69.45,4.780000000000001,-4.010000000000005,72.28,75.15,70.45,4.700000000000003,-3.230000000000004,138216,255290,53228,202062,-67191
2018-11-25,74.302,76.0,72.3,3.700000000000003,3.3800000000000097,76.452,78.81,74.85,3.960000000000008,3.5700000000000074,73.74,75.66,72.14,3.519999999999996,3.519999999999996,75.694,77.38,73.75,3.6299999999999955,2.6299999999999955,245214,323295,176394,146901,146901
2018-12-02,74.945,79.83,70.0,9.829999999999998,-7.689999999999998,76.5075,80.67,71.84,8.829999999999998,-7.150000000000006,71.605,76.83,67.63,9.200000000000003,-6.709999999999994,73.81,80.42,70.83,9.590000000000003,-9.590000000000003,295083,361859,245074,116785,79313
2018-12-09,67.366,70.44,63.59,6.849999999999994,-6.849999999999994,68.37599999999999,70.64,65.74,4.900000000000006,-4.900000000000006,64.682,66.46,62.32,4.1399999999999935,-4.1399999999999935,65.542,67.99,62.51,5.479999999999997,-5.479999999999997,208223,256441,170470,85971,-85971
2018-12-16,63.774,67.19,62.11,5.079999999999998,4.849999999999994,66.02,67.85,63.53,4.319999999999993,2.519999999999996,62.014,64.87,60.41,4.460000000000008,-0.240000000000002,63.138,66.77,61.46,5.309999999999995,-0.269999999999996,467852,1083548,279633,803915,803915
2018-12-23,62.08,64.44,60.63,3.809999999999995,3.809999999999995,64.575,66.89,63.17,3.719999999999999,3.719999999999999,61.0175,63.44,59.68,3.759999999999998,3.539999999999999,63.4675,65.29,60.59,4.700000000000003,4.700000000000003,172081,226757,82263,144494,98035
2018-12-30,66.0075,66.46,65.55,0.9099999999999966,0.6599999999999966,68.775,72.29,66.85,5.440000000000012,5.440000000000012,64.9725,66.21,63.92,2.289999999999992,2.289999999999992,67.63749999999999,71.55,65.21,6.340000000000003,4.75,212919,267925,146621,121304,81221
2019-01-06,74.642,77.06,71.73,5.329999999999998,5.329999999999998,76.508,78.0,73.82,4.180000000000007,3.7700000000000102,73.146,75.15,70.69,4.460000000000008,3.8500000000000085,75.274,77.16,72.94,4.219999999999999,3.3500000000000085,257263,388459,180824,207635,-65559
2019-01-13,77.236,80.26,75.48,4.780000000000001,4.780000000000001,79.352,84.11,76.47,7.640000000000001,7.099999999999994,76.25800000000001,79.62,73.33,6.290000000000006,5.25,78.77,83.52,75.92,7.599999999999994,7.170000000000002,236994,345786,140976,204810,140850
2019-01-20,83.1125,83.62,82.57,1.0500000000000114,0.7399999999999949,84.25,85.41,83.71,1.7000000000000028,1.3499999999999943,82.0175,83.42,80.82,2.6000000000000085,1.2000000000000028,83.0175,83.86,82.19,1.6700000000000017,0.7199999999999989,292935,404492,195504,208988,-208988
2019-01-27,82.436,83.12,81.74,1.3800000000000097,-0.8599999999999994,82.91,84.17,82.06,2.1099999999999994,-1.7900000000000063,80.572,81.82,79.59,2.2299999999999898,-1.6599999999999966,82.134,83.78,81.03,2.75,-2.75,148958,170112,128924,41188,-20877
2019-02-03,77.95,80.69,73.9,6.789999999999992,-4.469999999999999,80.096,82.69,77.25,5.439999999999998,-3.4399999999999977,75.91799999999999,78.99,69.16,9.829999999999998,-3.700000000000003,78.368,80.21,76.99,3.219999999999999,-2.5400000000000063,411573,746909,254112,492797,57123
2019-02-10,80.196,81.85,76.92,4.929999999999993,4.929999999999993,82.342,83.71,79.94,3.769999999999996,3.3900000000000006,79.464,81.79,76.19,5.6000000000000085,5.6000000000000085,81.15,82.97,79.65,3.319999999999993,3.319999999999993,188583,209143,163537,45606,-27602
2019-02-17,83.4525,84.13,82.72,1.4099999999999966,0.769999999999996,84.6425,85.28,84.12,1.1599999999999966,-0.8199999999999932,82.8875,83.64,82.35,1.2900000000000063,0.5,83.6125,84.13,82.94,1.1899999999999977,-0.47999999999998977,152359,175188,95637,79551,8847
2019-02-24,82.738,84.6,81.59,3.009999999999991,-2.3900000000000006,83.67999999999999,86.13,82.09,4.039999999999992,-2.469999999999999,81.69200000000001,83.47,80.54,2.9299999999999926,-1.6700000000000017,82.464,83.76,81.48,2.280000000000001,-0.46000000000000796,135333,192129,84855,107274,-43060
2019-03-03,80.64,83.63,77.55,6.079999999999998,-6.079999999999998,81.676,84.34,79.3,5.040000000000006,-5.040000000000006,79.298,81.95,76.42,5.530000000000001,-4.8500000000000085,80.142,82.72,78.11,4.609999999999999,-4.010000000000005,210885,363564,89610,273954,68617
2019-03-10,79.722,80.84,78.96,1.8800000000000097,0.4200000000000017,81.02,82.04,79.97,2.0700000000000074,-1.240000000000009,78.932,79.26,78.52,0.7400000000000091,-0.20999999999999375,79.57600000000001,80.56,78.67,1.8900000000000006,-1.019999999999996,253827,396411,132061,264350,126590
2019-03-17,78.732,80.67,76.71,3.960000000000008,-2.2700000000000102,79.436,81.34,77.47,3.8700000000000045,-2.8200000000000074,76.74,79.11,73.7,5.409999999999997,-4.859999999999999,77.47,80.06,73.7,6.359999999999999,-6.359999999999999,194261,267663,155896,111767,-32219
2019-03-24,75.232,78.08,73.48,4.599999999999994,4.599999999999994,76.616,78.91,75.18,3.7299999999999898,3.6499999999999915,74.698,76.5,73.34,3.1599999999999966,3.1599999999999966,75.54599999999999,77.35,73.8,3.549999999999997,3.019999999999996,211080,263038,156802,106236,-106236
2019-03-31,78.766,82.0,76.92,5.079999999999998,4.299999999999997,80.618,83.19,77.57,5.6200000000000045,3.780000000000001,78.196,81.76,75.59,6.170000000000002,4.480000000000004,79.634,83.13,75.83,7.299999999999997,5.509999999999991,170032,264029,89129,174900,-105875
2019-04-07,85.384,88.5,82.59,5.909999999999997,5.909999999999997,87.206,90.4,85.21,5.190000000000012,5.02000000000001,84.79,87.9,82.18,5.719999999999999,5.719999999999999,86.814,90.04,84.47,5.570000000000007,5.010000000000005,187359,290230,93959,196271,55023
2019-04-14,91.2175,92.73,89.85,2.8800000000000097,2.8800000000000097,92.1375,93.72,90.52,3.200000000000003,3.200000000000003,90.2225,91.5,88.95,2.549999999999997,2.549999999999997,91.9075,93.14,90.35,2.7900000000000063,2.7900000000000063,187112,211865,145005,66860,-43093
2019-04-21,90.77,92.84,87.45,5.390000000000001,-5.390000000000001,91.72,92.87,90.35,2.5200000000000102,-2.5200000000000102,88.784,90.42,86.61,3.8100000000000023,-3.4200000000000017,90.28999999999999,91.74,87.14,4.599999999999994,-0.4200000000000017,155208,192703,127436,65267,6129
2019-04-28,88.946,90.19,87.5,2.6899999999999977,-1.0799999999999983,90.088,91.33,89.12,2.2099999999999937,-0.1799999999999926,87.964,89.23,86.8,2.430000000000007,-0.3200000000000074,88.90599999999999,90.83,87.73,3.0999999999999943,0.980000000000004,187658,315901,111054,204847,84266
2019-05-05,90.624,93.09,88.84,4.25,0.9099999999999966,93.204,97.77,90.11,7.659999999999997,0.9500000000000028,88.666,90.42,87.53,2.8900000000000006,0.269999999999996,91.732,93.68,90.11,3.5700000000000074,0.9300000000000068,335868,483361,262975,220386,-58500
2019-05-12,89.182,91.46,88.15,3.309999999999988,-0.730000000000004,90.516,91.91,88.97,2.9399999999999977,-0.7600000000000051,87.632,88.88,86.7,2.1799999999999926,-0.6799999999999926,89.01,91.26,86.76,4.5,-0.9299999999999926,166393,208184,136844,71340,-20913
2019-05-19,87.534,89.15,85.82,3.3300000000000125,3.0600000000000023,89.458,90.49,87.78,2.7099999999999937,2.6099999999999994,86.542,88.27,85.46,2.8100000000000023,2.8100000000000023,88.06400000000001,89.69,86.36,3.3299999999999983,2.8100000000000023,153648,195140,94269,100871,-86020
2019-05-26,87.14,89.7,85.32,4.38000000000001,-4.38000000000001,88.4125,90.38,85.85,4.530000000000001,-4.530000000000001,85.35,86.47,82.5,3.969999999999999,-3.9599999999999937,85.985,87.39,82.87,4.519999999999996,-3.819999999999993,147157,192177,100336,91841,-28619
2019-06-02,86.28,88.67,82.77,5.900000000000006,3.9399999999999977,87.818,88.68,86.15,2.530000000000001,2.509999999999991,85.30799999999999,86.49,82.77,3.719999999999999,3.710000000000008,87.084,88.61,84.73,3.8799999999999955,3.009999999999991,145764,190497,111533,78964,-68579
2019-06-09,90.104,92.85,88.29,4.559999999999988,1.769999999999996,91.986,93.5,90.81,2.6899999999999977,-0.13000000000000966,88.63,90.22,87.53,2.6899999999999977,0.36999999999999034,90.142,92.08,87.81,4.269999999999996,-2.269999999999996,144029,190551,93126,97425,-55031
2019-06-16,90.32,91.38,89.13,2.25,0.7800000000000011,91.652,92.99,89.95,3.039999999999992,1.3599999999999994,89.246,90.26,88.31,1.9500000000000028,1.4099999999999966,90.416,91.34,88.7,2.6400000000000006,1.769999999999996,170652,252602,131210,121392,78105
2019-06-23,89.154,90.57,87.16,3.4099999999999966,0.37999999999999545,90.328,92.47,88.91,3.5600000000000023,2.280000000000001,88.054,89.73,86.49,3.240000000000009,1.3100000000000023,88.806,90.12,86.72,3.4000000000000057,1.480000000000004,178123,292083,110885,181198,181198
2019-06-30,89.475,91.79,87.36,4.430000000000007,-4.430000000000007,90.265,92.32,88.83,3.489999999999995,-2.789999999999992,87.7175,89.21,86.5,2.7099999999999937,-2.7099999999999937,88.835,90.02,87.55,2.469999999999999,-0.5,171546,253404,123028,130376,5589
2019-07-07,88.32000000000001,88.87,87.45,1.4200000000000017,-0.9399999999999977,89.3,90.81,88.63,2.180000000000007,1.3299999999999983,86.888,87.59,86.08,1.5100000000000051,0.5600000000000023,88.364,90.37,87.25,3.1200000000000045,3.1200000000000045,96288,115360,67203,48157,7337
2019-07-14,90.688,91.99,89.98,2.009999999999991,1.509999999999991,92.17,94.4,90.9,3.5,3.4000000000000057,89.234,91.1,86.69,4.409999999999997,4.409999999999997,91.0,91.7,90.5,1.2000000000000028,0.5799999999999983,158054,213427,124753,88674,-52512
2019-07-21,90.554,91.49,89.37,2.1199999999999903,-0.20000000000000284,91.89,92.57,91.38,1.1899999999999977,0.5300000000000011,89.094,90.39,87.75,2.6400000000000006,1.9000000000000057,90.522,91.78,88.7,3.0799999999999983,2.950000000000003,173124,194655,147638,47017,-20349
2019-07-28,90.77799999999999,91.6,89.38,2.219999999999999,-1.6299999999999955,91.736,92.77,90.43,2.339999999999989,-1.1399999999999864,88.804,90.03,87.17,2.8599999999999994,-2.8599999999999994,90.478,91.63,88.94,2.6899999999999977,-1.4500000000000028,177865,233805,138564,95241,-23164
2019-08-04,88.798,92.5,86.51,5.989999999999995,5.780000000000001,91.438,92.99,86.9,6.089999999999989,5.8799999999999955,86.77,90.68,84.16,6.52000000000001,6.52000000000001,89.644,92.58,84.71,7.8700000000000045,7.410000000000011,348329,550926,168367,382559,-60981
2019-08-11,88.17,91.6,83.4,8.199999999999989,-8.199999999999989,89.514,93.05,86.69,6.359999999999999,-5.359999999999999,86.45,90.81,82.64,8.170000000000002,-7.8500000000000085,87.346,90.99,82.82,8.170000000000002,-5.269999999999996,198058,288585,95375,193210,193210
2019-08-18,85.708,86.88,83.76,3.1199999999999903,-2.489999999999995,86.226,87.91,83.76,4.1499999999999915,-4.1499999999999915,84.242,86.2,80.61,5.590000000000003,-5.590000000000003,84.54599999999999,86.51,81.35,5.160000000000011,-5.160000000000011,150769,178705,100433,78272,-28580
2019-08-25,82.732,85.06,80.41,4.650000000000006,2.6000000000000085,84.41799999999999,86.55,82.88,3.6700000000000017,2.8599999999999994,81.73,84.33,80.41,3.9200000000000017,3.6400000000000006,82.68599999999999,84.75,80.63,4.1200000000000045,2.5999999999999943,125534,136857,112597,24260,6077
2019-09-01,84.2775,86.43,83.21,3.220000000000013,2.660000000000011,85.7825,87.56,83.7,3.8599999999999994,1.769999999999996,82.64750000000001,84.85,81.51,3.339999999999989,2.759999999999991,84.18,86.13,82.35,3.780000000000001,2.5500000000000114,149799,202741,124237,78504,-22806
2019-09-08,90.034,94.11,85.42,8.689999999999998,8.689999999999998,92.448,95.52,88.57,6.950000000000003,6.950000000000003,88.988,92.72,85.02,7.700000000000003,7.700000000000003,91.67,94.13,87.84,6.289999999999992,6.289999999999992,156120,197131,103179,93952,93952
2019-09-15,93.38,93.94,92.39,1.5499999999999972,-1.4500000000000028,94.358,95.05,93.87,1.1799999999999926,-1.0,92.398,92.93,92.05,0.8800000000000097,-0.6000000000000085,93.368,94.1,92.37,1.7299999999999898,-0.46999999999999886,177451,308775,123794,184981,138866
2019-09-22,92.23,94.88,89.96,4.920000000000002,-2.960000000000008,93.07600000000001,95.33,90.76,4.569999999999993,-4.569999999999993,89.892,92.61,88.05,4.560000000000002,-4.560000000000002,91.084,93.91,89.01,4.8999999999999915,-4.8999999999999915,176457,234901,135374,99527,-8908
2019-09-29,90.404,92.59,89.36,3.230000000000004,0.5999999999999943,91.734,94.46,89.79,4.6699999999999875,-2.469999999999999,88.768,90.04,87.15,2.8900000000000006,-0.5400000000000063,90.34,91.85,89.5,2.3499999999999943,-2.219999999999999,157806,236122,108053,128069,-56275
2019-10-06,89.484,90.15,88.41,1.740000000000009,0.5600000000000023,91.008,92.31,90.0,2.3100000000000023,1.0,88.628,90.15,87.95,2.200000000000003,1.960000000000008,89.312,90.71,88.63,2.0799999999999983,1.25,127785,186787,83885,102902,-68290
2019-10-13,92.674,95.5,90.23,5.269999999999996,4.289999999999992,94.484,96.52,91.31,5.209999999999994,5.209999999999994,91.848,94.52,88.82,5.700000000000003,5.189999999999998,93.65,95.26,90.12,5.140000000000001,5.109999999999999,115572,137371,89356,48015,23700
2019-10-20,97.884,99.75,96.5,3.25,1.0400000000000063,99.19,100.38,98.17,2.2099999999999937,0.9699999999999989,96.45,97.48,95.16,2.3200000000000074,1.6500000000000057,97.966,99.5,97.43,2.069999999999993,-0.0799999999999983,209649,352603,153722,198881,-198881
2019-10-27,99.278,101.24,97.81,3.4299999999999926,-0.18000000000000682,100.934,102.19,99.0,3.1899999999999977,-1.3799999999999955,98.138,100.7,96.35,4.3500000000000085,0.5100000000000051,99.98,101.2,97.12,4.079999999999998,-1.1599999999999966,190249,334979,113124,221855,161619
2019-11-03,104.148,106.99,101.78,5.209999999999994,4.510000000000005,106.456,107.44,104.34,3.0999999999999943,2.1799999999999926,102.10000000000001,105.51,97.01,8.5,3.9799999999999898,104.73,106.7,102.04,4.659999999999997,2.4399999999999977,254279,542940,100893,442047,-185501
