Date,APTV_Open_average,APTV_Open_max,APTV_Open_min,APTV_Open_volatility,APTV_Open_change,APTV_High_average,APTV_High_max,APTV_High_min,APTV_High_volatility,APTV_High_change,APTV_Low_average,APTV_Low_max,APTV_Low_min,APTV_Low_volatility,APTV_Low_change,APTV_Close_average,APTV_Close_max,APTV_Close_min,APTV_Close_volatility,APTV_Close_change,APTV_Volume_average,APTV_Volume_max,APTV_Volume_min,APTV_Volume_volatility,APTV_Volume_change
2018-01-14,93.564,94.09,92.38,1.710000000000008,0.13000000000000966,94.124,94.38,94.0,0.37999999999999545,0.35999999999999943,92.298,92.74,91.93,0.8099999999999881,-0.009999999999990905,93.258,93.56,92.56,1.0,0.9899999999999949,2062039,2515335,1450126,1065209,-438500
2018-01-21,93.868,95.23,93.17,2.0600000000000023,2.0,94.55799999999999,95.47,93.55,1.9200000000000017,1.9200000000000017,92.834,94.16,92.07,2.0900000000000034,1.8400000000000034,93.646,94.89,92.49,2.4000000000000057,2.0600000000000023,2252291,3313098,1489794,1823304,1823304
2018-01-28,94.036,95.8,90.83,4.969999999999999,-0.5300000000000011,95.95,96.91,95.27,1.6400000000000006,0.3500000000000085,92.81,94.14,90.8,3.3400000000000034,-2.9799999999999898,94.176,96.02,91.14,4.8799999999999955,-3.489999999999995,2522347,3162947,1490160,1672787,1168215
2018-02-04,91.06400000000001,93.43,89.25,4.180000000000007,-0.5600000000000023,93.104,95.34,90.69,4.650000000000006,-1.0900000000000034,89.042,92.24,86.18,6.059999999999988,-0.269999999999996,91.112,93.69,88.56,5.1299999999999955,-1.1599999999999966,2614739,3273314,1868427,1404887,-1300112
2018-02-11,91.77250000000001,93.52,90.16,3.3599999999999994,1.8900000000000006,93.1175,93.9,91.99,1.9100000000000108,1.9100000000000108,91.05,92.37,89.91,2.460000000000008,2.0900000000000034,92.2975,93.33,90.77,2.5600000000000023,1.6300000000000097,1298717,1675917,1036393,639524,118236
2018-02-18,92.862,93.82,91.74,2.0799999999999983,2.0799999999999983,93.99600000000001,94.79,93.4,1.3900000000000006,1.3900000000000006,92.21,93.05,91.74,1.3100000000000023,1.3100000000000023,93.122,94.72,92.34,2.3799999999999955,2.3799999999999955,1044372,1456082,859820,596262,-596262
2018-02-25,90.786,94.73,87.06,7.670000000000002,-6.700000000000003,91.602,94.91,89.19,5.719999999999999,-5.6299999999999955,88.936,92.6,86.51,6.089999999999989,-5.22999999999999,89.83,92.62,87.77,4.8500000000000085,-3.8000000000000114,1691921,2284442,1021610,1262832,1133811
2018-03-04,90.25,92.34,89.02,3.3200000000000074,2.9099999999999966,91.178,93.07,89.66,3.4099999999999966,2.3899999999999864,89.514,91.18,88.37,2.8100000000000023,2.5700000000000074,90.558,92.27,89.42,2.8499999999999943,1.5,1175461,1678217,750269,927948,-634594
2018-03-11,90.146,91.46,89.13,2.3299999999999983,-2.239999999999995,90.666,92.36,89.68,2.6799999999999926,-2.6799999999999926,88.862,90.67,87.21,3.460000000000008,-3.460000000000008,89.274,90.9,87.89,3.010000000000005,-3.010000000000005,1158524,1367656,830982,536674,421170
2018-03-18,86.08800000000001,88.4,82.71,5.690000000000012,-5.690000000000012,87.26,89.08,85.12,3.9599999999999937,-3.5999999999999943,84.46,87.6,81.14,6.459999999999994,-4.909999999999997,85.206,88.14,81.21,6.930000000000007,-2.809999999999988,1669838,2070633,1169648,900985,247599
2018-03-25,84.24,85.13,83.25,1.8799999999999955,-0.539999999999992,85.3625,86.79,84.59,2.200000000000003,-2.200000000000003,82.425,83.67,80.62,3.049999999999997,-3.049999999999997,83.425,84.97,81.58,3.3900000000000006,-2.75,1963943,2325003,1604861,720142,-391576
2018-04-01,83.7,85.2,81.5,3.700000000000003,1.8100000000000023,84.928,86.13,83.86,2.269999999999996,1.0600000000000023,82.832,84.82,81.04,3.779999999999987,2.0600000000000023,84.038,85.9,82.58,3.3200000000000074,1.0900000000000034,1385547,1578401,1136614,441787,-300808
