Date,D_Open_average,D_Open_max,D_Open_min,D_Open_volatility,D_Open_change,D_High_average,D_High_max,D_High_min,D_High_volatility,D_High_change,D_Low_average,D_Low_max,D_Low_min,D_Low_volatility,D_Low_change,D_Close_average,D_Close_max,D_Close_min,D_Close_volatility,D_Close_change,D_Volume_average,D_Volume_max,D_Volume_min,D_Volume_volatility,D_Volume_change
2018-01-14,75.436,76.11,75.01,1.0999999999999943,-1.0999999999999943,75.688,76.34,75.16,1.1800000000000068,-0.7600000000000051,74.706,75.01,74.32,0.6900000000000119,-0.23000000000000398,75.108,75.5,74.89,0.6099999999999994,-0.37999999999999545,6351730,9056822,4393994,4662828,-4662828
2018-01-21,75.684,76.54,75.0,1.5400000000000063,0.6099999999999994,76.308,76.78,75.97,0.8100000000000023,-0.060000000000002274,75.102,75.55,74.62,0.9299999999999926,-0.29999999999999716,75.71,76.69,75.09,1.5999999999999943,-0.6199999999999903,4894504,5278069,3915507,1362562,-374684
2018-01-28,75.61,76.46,74.72,1.7399999999999949,0.9300000000000068,76.496,76.72,75.92,0.7999999999999972,0.730000000000004,74.974,75.24,74.6,0.6400000000000006,-0.10000000000000853,75.606,76.44,74.69,1.75,-0.6299999999999955,4821705,7018436,3528869,3489567,-104898
2018-02-04,73.88000000000001,74.4,73.4,1.0,0.20000000000000284,74.874,75.58,74.44,1.1400000000000006,1.1400000000000006,73.188,73.61,72.8,0.8100000000000023,0.8100000000000023,74.164,75.26,73.31,1.9500000000000028,1.1500000000000057,4994609,6910208,4101274,2808934,-2491584
2018-02-11,74.88,75.31,74.48,0.8299999999999983,0.3100000000000023,75.46000000000001,76.0,74.92,1.0799999999999983,0.5,74.35,75.01,74.03,0.980000000000004,0.8400000000000034,75.1575,75.8,74.34,1.4599999999999937,0.730000000000004,3233231,3529530,2885764,643766,134313
2018-02-18,74.656,75.65,73.65,2.0,0.14000000000000057,75.436,76.16,74.34,1.8199999999999932,0.3499999999999943,74.034,75.4,73.36,2.0400000000000063,1.0100000000000051,74.676,75.99,73.54,2.4499999999999886,1.2399999999999949,3112564,4264770,2055756,2209014,-1294153
2018-02-25,73.76,75.94,72.37,3.569999999999993,-3.319999999999993,74.516,76.24,73.15,3.089999999999989,-2.339999999999989,72.898,74.25,71.91,2.3400000000000034,-2.030000000000001,73.376,74.26,72.35,1.9100000000000108,-0.5600000000000023,4122541,4832575,3391861,1440714,-742779
2018-03-04,72.918,73.58,72.5,1.0799999999999983,-0.7000000000000028,73.242,73.71,73.02,0.6899999999999977,-0.3999999999999915,72.52,72.74,72.32,0.4200000000000017,0.0,72.896,72.97,72.83,0.14000000000000057,0.04999999999999716,3679790,4782851,2368282,2414569,2228843
2018-03-11,72.164,73.58,70.13,3.450000000000003,-3.0700000000000074,72.536,74.35,70.46,3.8900000000000006,-2.8100000000000023,71.01,72.78,68.65,4.1299999999999955,-4.1299999999999955,71.504,73.52,69.15,4.36999999999999,-3.8499999999999943,7239458,12427566,3367479,9060087,4131134
2018-03-18,68.042,68.84,67.52,1.3200000000000074,-1.3200000000000074,68.82600000000001,69.36,68.19,1.1700000000000017,-1.1700000000000017,67.542,68.22,67.17,1.0499999999999972,-0.8299999999999983,67.872,68.45,67.3,1.1500000000000057,-0.3500000000000085,5297890,6912477,3149410,3763067,-2315427
2018-03-25,67.6875,68.13,67.0,1.1299999999999955,-0.5,68.665,70.05,68.06,1.9899999999999949,-1.9899999999999949,67.195,67.94,66.68,1.259999999999991,-1.259999999999991,67.88250000000001,69.22,67.09,2.1299999999999955,-2.1299999999999955,8119468,12337312,4286439,8050873,2393158
2018-04-01,66.976,67.32,66.2,1.1199999999999903,-0.980000000000004,67.492,67.69,67.06,0.6299999999999955,-0.5600000000000023,66.374,66.9,66.05,0.8500000000000085,-0.8500000000000085,66.842,67.34,66.22,1.1200000000000045,-0.9599999999999937,4990622,6092706,4291306,1801400,-1490619
2018-04-08,64.996,66.38,64.07,2.3100000000000023,-2.299999999999997,65.334,66.52,64.5,2.019999999999996,-1.6199999999999903,64.364,65.35,63.88,1.4699999999999918,-1.4299999999999926,64.624,65.5,63.94,1.5600000000000023,-0.769999999999996,5168735,5800351,4657884,1142467,-781033
2018-04-15,65.604,66.18,64.93,1.25,0.3199999999999932,66.28,66.81,65.51,1.2999999999999972,-0.5999999999999943,65.2,65.83,64.7,1.1299999999999955,0.04999999999999716,65.608,66.07,64.89,1.1799999999999926,-0.7999999999999972,4474513,5002421,3636299,1366122,-1092002
2018-04-22,65.19200000000001,66.53,64.65,1.8799999999999955,1.5400000000000063,65.778,66.8,65.12,1.6799999999999926,1.6799999999999926,64.794,66.33,64.14,2.1899999999999977,2.1200000000000045,65.498,66.56,64.78,1.7800000000000011,1.7800000000000011,4409893,5518915,3424449,2094466,-1154946
2018-04-29,66.078,66.56,65.59,0.9699999999999989,-0.9699999999999989,66.338,66.69,65.87,0.8199999999999932,-0.8199999999999932,65.486,66.08,64.99,1.0900000000000034,-1.0900000000000034,65.728,66.27,65.08,1.1899999999999977,-1.1899999999999977,2901693,3849786,2396535,1453251,-1142128
2018-05-06,64.032,65.01,62.97,2.0400000000000063,-0.20000000000000284,64.432,65.01,63.34,1.6700000000000017,-0.12000000000000455,63.234,64.01,62.31,1.7000000000000028,0.9600000000000009,63.760000000000005,64.7,62.67,2.030000000000001,1.0900000000000034,3597889,4293984,2935724,1358260,853405
2018-05-13,63.92,64.37,63.4,0.970000000000006,-0.7100000000000009,64.184,64.58,63.84,0.7399999999999949,-0.7199999999999989,63.354,63.8,62.91,0.8900000000000006,-0.5700000000000003,63.796,64.52,63.29,1.2299999999999969,-0.7999999999999972,3910211,4600722,2781078,1819644,-1034768
2018-05-20,63.902499999999996,64.16,63.72,0.4399999999999977,0.4399999999999977,64.305,64.49,64.11,0.37999999999999545,0.09999999999999432,63.72,64.06,63.57,0.490000000000002,0.490000000000002,63.975,64.17,63.82,0.3500000000000014,0.3500000000000014,3951258,5109377,2991158,2118219,-366246
2018-05-27,63.924,64.49,63.41,1.0799999999999983,-0.5999999999999943,64.4,64.69,63.86,0.8299999999999983,-0.7999999999999972,63.316,63.94,62.56,1.3799999999999955,-1.2999999999999972,63.81,64.52,62.64,1.8799999999999955,-1.7000000000000028,4020376,4846385,2799399,2046986,-2046986
2018-06-03,62.51,62.85,61.79,1.0600000000000023,0.19999999999999574,63.066,63.47,62.84,0.6299999999999955,0.509999999999998,62.134,62.67,61.53,1.1400000000000006,0.28999999999999915,62.544000000000004,63.21,61.75,1.4600000000000009,0.4399999999999977,4129102,5354752,3168457,2186295,1858827
