Date,Columbia India Consumer_etf_Open_average,Columbia India Consumer_etf_Open_max,Columbia India Consumer_etf_Open_min,Columbia India Consumer_etf_Open_volatility,Columbia India Consumer_etf_Open_change,Columbia India Consumer_etf_High_average,Columbia India Consumer_etf_High_max,Columbia India Consumer_etf_High_min,Columbia India Consumer_etf_High_volatility,Columbia India Consumer_etf_High_change,Columbia India Consumer_etf_Low_average,Columbia India Consumer_etf_Low_max,Columbia India Consumer_etf_Low_min,Columbia India Consumer_etf_Low_volatility,Columbia India Consumer_etf_Low_change,Columbia India Consumer_etf_Close_average,Columbia India Consumer_etf_Close_max,Columbia India Consumer_etf_Close_min,Columbia India Consumer_etf_Close_volatility,Columbia India Consumer_etf_Close_change
2018-06-24,45.71,45.71,45.71,0.0,0.0,45.93,45.93,45.93,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.84,45.84,45.84,0.0,0.0
2018-07-01,46.38,46.38,46.38,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.46,46.46,46.46,0.0,0.0
2018-07-08,46.82,46.82,46.82,0.0,0.0,46.82,46.82,46.82,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.65,46.65,46.65,0.0,0.0
2018-07-15,45.97,45.97,45.97,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.91,45.91,45.91,0.0,0.0
2018-07-22,46.76,46.76,46.76,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.79,46.79,46.79,0.0,0.0
2018-07-29,47.56,47.56,47.56,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2018-08-05,47.19,47.19,47.19,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.0,47.0,47.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0
2018-08-12,47.22,47.22,47.22,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.22,47.22,47.22,0.0,0.0,47.48,47.48,47.48,0.0,0.0
2018-08-19,47.83,47.83,47.83,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2018-08-26,47.78,47.78,47.78,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2018-09-02,45.59,45.59,45.59,0.0,0.0,45.99,45.99,45.99,0.0,0.0,45.13,45.13,45.13,0.0,0.0,45.27,45.27,45.27,0.0,0.0
2018-09-09,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.39,44.39,44.39,0.0,0.0,44.52,44.52,44.52,0.0,0.0
2018-09-16,43.0,43.0,43.0,0.0,0.0,43.26,43.26,43.26,0.0,0.0,42.95,42.95,42.95,0.0,0.0,43.01,43.01,43.01,0.0,0.0
2018-09-23,41.07,41.07,41.07,0.0,0.0,41.52,41.52,41.52,0.0,0.0,40.97,40.97,40.97,0.0,0.0,41.0,41.0,41.0,0.0,0.0
2018-09-30,37.91,37.91,37.91,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.39,37.39,37.39,0.0,0.0,37.65,37.65,37.65,0.0,0.0
2018-10-07,38.87,38.87,38.87,0.0,0.0,39.35,39.35,39.35,0.0,0.0,38.8,38.8,38.8,0.0,0.0,39.22,39.22,39.22,0.0,0.0
2018-10-14,38.9,38.9,38.9,0.0,0.0,38.9,38.9,38.9,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.55,38.55,38.55,0.0,0.0
2018-10-21,37.82,37.82,37.82,0.0,0.0,38.25,38.25,38.25,0.0,0.0,37.82,37.82,37.82,0.0,0.0,37.99,37.99,37.99,0.0,0.0
2018-10-28,40.44,40.44,40.44,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.07,40.07,40.07,0.0,0.0,40.46,40.46,40.46,0.0,0.0
2018-11-04,40.57,40.57,40.57,0.0,0.0,41.12,41.12,41.12,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.42,40.42,40.42,0.0,0.0
2018-11-11,41.22,41.22,41.22,0.0,0.0,41.77,41.77,41.77,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.66,41.66,41.66,0.0,0.0
2018-11-18,41.92,41.92,41.92,0.0,0.0,41.92,41.92,41.92,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.9,41.9,41.9,0.0,0.0
2018-11-25,43.49,43.49,43.49,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.49,43.49,43.49,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2018-12-02,42.09,42.09,42.09,0.0,0.0,42.09,42.09,42.09,0.0,0.0,41.23,41.23,41.23,0.0,0.0,41.32,41.32,41.32,0.0,0.0
2018-12-09,42.9,42.9,42.9,0.0,0.0,43.19,43.19,43.19,0.0,0.0,42.53,42.53,42.53,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2018-12-16,43.79,43.79,43.79,0.0,0.0,44.05,44.05,44.05,0.0,0.0,43.56,43.56,43.56,0.0,0.0,43.69,43.69,43.69,0.0,0.0
2018-12-23,43.99,43.99,43.99,0.0,0.0,44.69,44.69,44.69,0.0,0.0,43.91,43.91,43.91,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2018-12-30,44.25,44.25,44.25,0.0,0.0,44.72,44.72,44.72,0.0,0.0,43.62,43.62,43.62,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2019-01-06,42.88,42.88,42.88,0.0,0.0,43.15,43.15,43.15,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.88,42.88,42.88,0.0,0.0
2019-01-13,42.32,42.32,42.32,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2019-01-20,40.85,40.85,40.85,0.0,0.0,41.05,41.05,41.05,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.99,40.99,40.99,0.0,0.0
2019-01-27,41.12,41.12,41.12,0.0,0.0,41.12,41.12,41.12,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.86,40.86,40.86,0.0,0.0
2019-02-03,41.05,41.05,41.05,0.0,0.0,41.05,41.05,41.05,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2019-02-10,39.84,39.84,39.84,0.0,0.0,40.07,40.07,40.07,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-02-17,40.31,40.31,40.31,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.27,40.27,40.27,0.0,0.0,40.43,40.43,40.43,0.0,0.0
2019-02-24,41.0,41.0,41.0,0.0,0.0,41.03,41.03,41.03,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.91,40.91,40.91,0.0,0.0
2019-03-03,41.47,41.47,41.47,0.0,0.0,41.48,41.48,41.48,0.0,0.0,41.19,41.19,41.19,0.0,0.0,41.38,41.38,41.38,0.0,0.0
2019-03-10,42.88,42.88,42.88,0.0,0.0,43.04,43.04,43.04,0.0,0.0,42.75,42.75,42.75,0.0,0.0,43.04,43.04,43.04,0.0,0.0
2019-03-17,42.18,42.18,42.18,0.0,0.0,42.18,42.18,42.18,0.0,0.0,41.75,41.75,41.75,0.0,0.0,41.83,41.83,41.83,0.0,0.0
2019-03-24,42.3,42.3,42.3,0.0,0.0,42.31,42.31,42.31,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.24,42.24,42.24,0.0,0.0
2019-03-31,42.25,42.25,42.25,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.29,42.29,42.29,0.0,0.0
2019-04-07,42.67,42.67,42.67,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.19,42.19,42.19,0.0,0.0,42.57,42.57,42.57,0.0,0.0
2019-04-14,42.85,42.85,42.85,0.0,0.0,43.15,43.15,43.15,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.99,42.99,42.99,0.0,0.0
2019-04-21,41.45,41.45,41.45,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.48,41.48,41.48,0.0,0.0
2019-04-28,41.14,41.14,41.14,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.13,41.13,41.13,0.0,0.0,41.3,41.3,41.3,0.0,0.0
2019-05-05,39.59,39.59,39.59,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.6,39.6,39.6,0.0,0.0
2019-05-12,39.97,39.97,39.97,0.0,0.0,40.04,40.04,40.04,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.89,39.89,39.89,0.0,0.0
2019-05-19,41.52,41.52,41.52,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.36,41.36,41.36,0.0,0.0
2019-05-26,40.89,40.89,40.89,0.0,0.0,41.24,41.24,41.24,0.0,0.0,40.77,40.77,40.77,0.0,0.0,41.23,41.23,41.23,0.0,0.0
2019-06-02,41.5,41.5,41.5,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.55,41.55,41.55,0.0,0.0
2019-06-09,40.72,40.72,40.72,0.0,0.0,40.9,40.9,40.9,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.55,40.55,40.55,0.0,0.0
2019-06-16,40.53,40.53,40.53,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.53,40.53,40.53,0.0,0.0
2019-06-23,41.11,41.11,41.11,0.0,0.0,41.31,41.31,41.31,0.0,0.0,40.99,40.99,40.99,0.0,0.0,41.18,41.18,41.18,0.0,0.0
2019-06-30,41.22,41.22,41.22,0.0,0.0,41.23,41.23,41.23,0.0,0.0,40.99,40.99,40.99,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2019-07-07,40.1,40.1,40.1,0.0,0.0,40.27,40.27,40.27,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2019-07-14,39.21,39.21,39.21,0.0,0.0,39.46,39.46,39.46,0.0,0.0,39.02,39.02,39.02,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2019-07-21,39.09,39.09,39.09,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.0,39.0,39.0,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2019-07-28,37.82,37.82,37.82,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2019-08-04,38.24,38.24,38.24,0.0,0.0,38.26,38.26,38.26,0.0,0.0,38.02,38.02,38.02,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2019-08-11,37.29,37.29,37.29,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.37,37.37,37.37,0.0,0.0
2019-08-18,36.82,36.82,36.82,0.0,0.0,37.47,37.47,37.47,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2019-08-25,37.78,37.78,37.78,0.0,0.0,37.87,37.87,37.87,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.87,37.87,37.87,0.0,0.0
2019-09-01,37.56,37.56,37.56,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.55,37.55,37.55,0.0,0.0
2019-09-08,38.59,38.59,38.59,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.8,38.8,38.8,0.0,0.0
2019-09-15,40.69,40.69,40.69,0.0,0.0,41.15,41.15,41.15,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.75,40.75,40.75,0.0,0.0
2019-09-22,41.66,41.66,41.66,0.0,0.0,41.77,41.77,41.77,0.0,0.0,41.33,41.33,41.33,0.0,0.0,41.45,41.45,41.45,0.0,0.0
2019-09-29,40.17,40.17,40.17,0.0,0.0,40.4,40.4,40.4,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.3,40.3,40.3,0.0,0.0
2019-10-06,40.54,40.54,40.54,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2019-10-13,42.53,42.53,42.53,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.53,42.53,42.53,0.0,0.0,42.74,42.74,42.74,0.0,0.0
2019-10-20,43.04,43.04,43.04,0.0,0.0,43.21,43.21,43.21,0.0,0.0,43.04,43.04,43.04,0.0,0.0,43.2,43.2,43.2,0.0,0.0
2019-10-27,44.5,44.5,44.5,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.42,44.42,44.42,0.0,0.0
2019-11-03,43.09,43.09,43.09,0.0,0.0,43.09,43.09,43.09,0.0,0.0,42.93,42.93,42.93,0.0,0.0,42.97,42.97,42.97,0.0,0.0
2019-11-10,42.47,42.47,42.47,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.43,42.43,42.43,0.0,0.0
2019-11-17,41.67,41.67,41.67,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.62,41.62,41.62,0.0,0.0
2019-11-24,41.95,41.95,41.95,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.92,41.92,41.92,0.0,0.0,41.92,41.92,41.92,0.0,0.0
2019-12-01,41.38,41.38,41.38,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.24,41.24,41.24,0.0,0.0,41.64,41.64,41.64,0.0,0.0
2019-12-08,42.24,42.24,42.24,0.0,0.0,42.34,42.34,42.34,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.18,42.18,42.18,0.0,0.0
2019-12-15,42.25,42.25,42.25,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2019-12-22,42.27,42.27,42.27,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.1,42.1,42.1,0.0,0.0,42.13,42.13,42.13,0.0,0.0
2019-12-29,41.79,41.79,41.79,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.6,41.6,41.6,0.0,0.0
