Date,CATMStock_Open_average,CATMStock_Open_max,CATMStock_Open_min,CATMStock_Open_volatility,CATMStock_Open_change,CATMStock_High_average,CATMStock_High_max,CATMStock_High_min,CATMStock_High_volatility,CATMStock_High_change,CATMStock_Low_average,CATMStock_Low_max,CATMStock_Low_min,CATMStock_Low_volatility,CATMStock_Low_change,CATMStock_Close_average,CATMStock_Close_max,CATMStock_Close_min,CATMStock_Close_volatility,CATMStock_Close_change,CATMStock_Volume_average,CATMStock_Volume_max,CATMStock_Volume_min,CATMStock_Volume_volatility,CATMStock_Volume_change
2018-01-14,21.810000000000002,22.34,21.5,0.8399999999999999,-0.16000000000000014,22.135,22.41,21.85,0.5599999999999987,-0.5599999999999987,21.5225,21.89,21.2,0.6900000000000013,-0.5,21.9625,22.25,21.68,0.5700000000000003,-0.5300000000000011,856087,1487270,554720,932550,-208713
2018-01-21,23.038,24.0,21.58,2.4200000000000017,2.0,23.648,24.86,22.23,2.629999999999999,1.7100000000000009,22.59,23.26,21.42,1.8399999999999999,1.8399999999999999,23.264,23.93,22.2,1.7300000000000004,1.7300000000000004,1262850,2915865,581806,2334059,-2103708
2018-01-28,24.544,26.22,23.72,2.5,2.3299999999999983,25.195999999999998,26.38,24.18,2.1999999999999993,2.039999999999999,24.008,25.56,23.3,2.259999999999998,2.139999999999997,24.978,26.36,24.05,2.3099999999999987,1.6099999999999994,1201861,1466801,729174,737627,668033
2018-02-04,24.612,25.39,23.75,1.6400000000000006,-1.6400000000000006,24.958,25.58,24.01,1.5699999999999967,-1.5699999999999967,23.8,24.94,22.35,2.59,-2.59,24.142,25.17,22.95,2.2200000000000024,-1.990000000000002,871248,1238273,593802,644471,-504754
2018-02-11,23.72,24.53,23.05,1.4800000000000004,1.2100000000000009,24.426,25.66,23.57,2.09,2.09,23.314,24.26,22.72,1.5400000000000027,1.5400000000000027,24.182,25.28,23.38,1.9000000000000021,1.9000000000000021,563673,745449,458529,286920,286920
2018-02-18,23.5625,25.07,22.75,2.3200000000000003,-2.3200000000000003,24.4175,25.22,23.7,1.5199999999999996,-1.5199999999999996,22.8675,24.66,22.02,2.6400000000000006,-2.6400000000000006,23.4825,24.69,22.47,2.2200000000000024,-1.3300000000000018,1366659,2866086,835658,2030428,-65895
2018-02-25,23.008,23.6,22.34,1.2600000000000016,-1.0500000000000007,23.812,24.3,23.15,1.1500000000000021,0.39000000000000057,22.54,23.11,22.1,1.009999999999998,-0.4800000000000004,23.182,24.04,22.38,1.6600000000000001,0.28999999999999915,694000,894396,542812,351584,261654
2018-03-04,25.414,26.49,23.8,2.6899999999999977,2.25,26.468,27.24,24.47,2.7699999999999996,2.7699999999999996,24.81,25.74,23.33,2.41,2.210000000000001,25.982,26.8,24.03,2.7699999999999996,2.7699999999999996,876377,1680217,515044,1165173,57406
2018-03-11,26.796,27.05,26.53,0.5199999999999996,0.26000000000000156,27.236,27.52,26.81,0.7100000000000009,0.3999999999999986,26.364,26.64,25.88,0.7600000000000016,0.7600000000000016,26.836000000000002,27.42,26.38,1.0400000000000027,0.9200000000000017,652868,786377,373973,412404,83153
2018-03-18,26.494,27.24,26.13,1.1099999999999994,-1.1099999999999994,26.834,27.24,26.51,0.7299999999999969,-0.509999999999998,25.602,25.93,24.96,0.9699999999999989,-0.8699999999999974,26.04,26.51,25.01,1.5,-1.2399999999999984,372671,547420,236563,310857,193581
