Date,CALI_Open_average,CALI_Open_max,CALI_Open_min,CALI_Open_volatility,CALI_Open_change,CALI_High_average,CALI_High_max,CALI_High_min,CALI_High_volatility,CALI_High_change,CALI_Low_average,CALI_Low_max,CALI_Low_min,CALI_Low_volatility,CALI_Low_change,CALI_Close_average,CALI_Close_max,CALI_Close_min,CALI_Close_volatility,CALI_Close_change,CALI_Volume_average,CALI_Volume_max,CALI_Volume_min,CALI_Volume_volatility,CALI_Volume_change
2016-01-03,1.25,1.35,1.22,0.13000000000000012,0.0,1.2921666666666667,1.35,1.22,0.13000000000000012,-0.050000000000000044,1.1921666666666666,1.251,1.13,0.121,-0.028000000000000025,1.2383333333333333,1.33,1.172,0.15800000000000014,-0.05800000000000005,15619,31173,1775,29398,-23477
2016-01-10,1.0907499999999999,1.22,0.95,0.27,0.09000000000000008,1.18825,1.26,1.123,0.137,0.07000000000000006,1.0175,1.13,0.95,0.17999999999999994,-0.08999999999999986,1.07125,1.15,0.961,0.18899999999999995,-0.07599999999999985,10069,21334,636,20698,1674
2016-01-17,1.0548,1.093,1.01,0.08299999999999996,-0.08299999999999996,1.0948,1.25,1.01,0.24,-0.08299999999999996,0.998,1.02,0.97,0.050000000000000044,-0.040000000000000036,1.0234,1.057,1.0,0.05699999999999994,-0.05699999999999994,6573,18977,916,18061,3226
2016-01-24,1.0312000000000001,1.09,0.98,0.1100000000000001,-0.030000000000000027,1.032,1.09,0.98,0.1100000000000001,-0.030000000000000027,0.9996,1.03,0.96,0.07000000000000006,0.030000000000000027,1.0022,1.03,0.963,0.06700000000000006,0.030000000000000027,1911,3887,840,3047,-2147
2016-01-31,1.054,1.23,0.96,0.27,-0.25,1.153,1.23,1.08,0.1499999999999999,-0.1499999999999999,0.994,1.06,0.96,0.10000000000000009,0.010000000000000009,1.0988,1.16,0.99,0.16999999999999993,0.09000000000000008,5142,11633,1180,10453,3301
2016-02-07,1.05,1.1,1.01,0.09000000000000008,-0.040000000000000036,1.05975,1.1,1.01,0.09000000000000008,-0.001000000000000112,1.0125,1.06,0.98,0.08000000000000007,0.06000000000000005,1.025,1.08,0.98,0.10000000000000009,0.050000000000000044,2892,5986,166,5820,4079
2016-02-14,1.0738,1.13,0.99,0.1399999999999999,-0.04999999999999982,1.083,1.13,1.0290000000000001,0.10099999999999976,-0.04400000000000004,1.02,1.1,0.97,0.13000000000000012,0.1100000000000001,1.0642,1.1,1.0290000000000001,0.07099999999999995,-0.0020000000000000018,4800,13047,205,12842,-7533
2016-02-21,1.0584,1.09,1.022,0.06800000000000006,-0.039000000000000146,1.0656,1.09,1.04,0.050000000000000044,-0.039000000000000146,1.0228,1.05,0.99,0.06000000000000005,0.04400000000000004,1.0514000000000001,1.077,1.02,0.05699999999999994,-0.03699999999999992,4991,7501,1485,6016,-2441
2016-02-28,1.0456,1.088,1.02,0.06800000000000006,0.06800000000000006,1.08,1.091,1.06,0.030999999999999917,0.01100000000000012,1.0366,1.063,1.02,0.04299999999999993,0.04299999999999993,1.065,1.09,1.04,0.050000000000000044,0.050000000000000044,8537,12522,4252,8270,-6653
2016-03-06,1.144,1.22,1.06,0.15999999999999992,0.04999999999999982,1.216,1.29,1.14,0.15000000000000013,-0.1100000000000001,1.0658,1.089,1.05,0.038999999999999924,-0.028999999999999915,1.1865999999999999,1.28,1.123,0.15700000000000003,-0.07699999999999996,19645,59877,4876,55001,-8399
2016-03-13,1.0668,1.1,1.05,0.050000000000000044,-0.014000000000000012,1.1092,1.13,1.08,0.04999999999999982,-0.03599999999999981,1.0548,1.074,1.05,0.02400000000000002,0.0,1.0708,1.1,1.05,0.050000000000000044,-0.020000000000000018,3742,6263,133,6130,655
2016-03-20,1.0575,1.09,1.02,0.07000000000000006,0.020000000000000018,1.10925,1.2,1.057,0.14300000000000002,0.03300000000000014,1.0475,1.09,1.02,0.07000000000000006,-0.020000000000000018,1.0667499999999999,1.13,1.034,0.09599999999999986,-0.016000000000000014,5622,9952,1479,8473,3178
2016-03-27,1.0542,1.081,1.02,0.06099999999999994,0.06099999999999994,1.1122,1.18,1.081,0.09899999999999998,-0.009000000000000119,1.0542,1.081,1.02,0.06099999999999994,0.06099999999999994,1.093,1.11,1.07,0.040000000000000036,0.010999999999999899,2317,5293,261,5032,-2768
2016-04-03,1.038,1.07,1.02,0.050000000000000044,0.030000000000000027,1.1246,1.18,1.02,0.15999999999999992,0.11699999999999999,1.0282,1.07,0.991,0.07900000000000007,0.040000000000000036,1.064,1.14,1.02,0.11999999999999988,0.10999999999999988,8894,24810,75,24735,4188
2016-04-10,1.0766,1.123,1.05,0.07299999999999995,0.030000000000000027,1.1254,1.167,1.08,0.08699999999999997,-0.03699999999999992,1.0688,1.084,1.05,0.03400000000000003,0.030000000000000027,1.0948,1.13,1.06,0.06999999999999984,0.020000000000000018,5423,9726,535,9191,-9191
2016-04-17,1.1426,1.169,1.12,0.04899999999999993,0.039000000000000146,1.1692,1.18,1.14,0.040000000000000036,-0.010999999999999899,1.1316000000000002,1.169,1.1,0.06899999999999995,0.06899999999999995,1.1566,1.169,1.14,0.029000000000000137,0.009000000000000119,5852,21180,66,21114,-20780
2016-04-24,1.13,1.18,1.06,0.11999999999999988,-0.07999999999999985,1.138,1.18,1.1,0.07999999999999985,-0.07999999999999985,1.0618,1.18,1.01,0.16999999999999993,-0.15999999999999992,1.111,1.18,1.071,0.10899999999999999,-0.07999999999999985,5246,14501,5,14496,3257
2016-05-01,1.057,1.08,1.026,0.05400000000000005,0.030000000000000027,1.0844,1.09,1.079,0.01100000000000012,-0.010000000000000009,1.0458,1.079,1.01,0.06899999999999995,0.020000000000000018,1.0735999999999999,1.083,1.0659999999999998,0.017000000000000126,0.004000000000000226,3494,6381,1005,5376,-966
2016-05-08,1.0612,1.08,1.04,0.040000000000000036,-0.02200000000000002,1.0826,1.137,1.05,0.08699999999999997,0.05800000000000005,1.0568,1.07,1.04,0.030000000000000027,-0.016000000000000014,1.0732,1.1,1.05,0.050000000000000044,0.02100000000000013,2045,8388,200,8188,7683
2016-05-15,1.048,1.08,1.024,0.05600000000000005,0.03200000000000003,1.09825,1.13,1.08,0.04999999999999982,-0.04999999999999982,1.033,1.048,1.02,0.028000000000000025,-0.028000000000000025,1.06075,1.09,1.02,0.07000000000000006,-0.07000000000000006,3654,7489,200,7289,4518
2016-05-22,1.1075,1.15,1.05,0.09999999999999987,0.09999999999999987,1.12,1.18,1.05,0.1299999999999999,0.10999999999999988,1.0725,1.14,1.03,0.10999999999999988,0.10999999999999988,1.104,1.16,1.04,0.11999999999999988,0.11999999999999988,7122,18431,1518,16913,1027
2016-05-29,1.1019999999999999,1.16,1.02,0.1399999999999999,-0.010000000000000009,1.144,1.18,1.1,0.07999999999999985,-0.030000000000000027,1.056,1.13,1.02,0.10999999999999988,-0.07999999999999985,1.11,1.16,1.05,0.10999999999999988,-0.07999999999999985,8458,22174,2471,19703,1453
2016-06-05,2.25,3.27,1.82,1.45,-1.2200000000000002,2.62,4.4,2.02,2.3800000000000003,-2.2,1.865,2.285,1.61,0.675,-0.5650000000000002,2.106,2.48,1.85,0.6299999999999999,-0.3599999999999999,1365426,5897625,92773,5804852,-5804852
2016-06-12,1.862,2.1,1.67,0.43000000000000016,-0.43000000000000016,2.014,2.44,1.67,0.77,-0.77,1.72,1.9,1.55,0.34999999999999987,-0.34999999999999987,1.774,1.94,1.56,0.3799999999999999,-0.3799999999999999,107091,306721,27511,279210,-258985
2016-06-19,1.516,1.55,1.47,0.08000000000000007,-0.08000000000000007,1.56,1.6,1.47,0.13000000000000012,-0.1100000000000001,1.4362,1.51,1.21,0.30000000000000004,-0.30000000000000004,1.486,1.58,1.3,0.28,-0.28,29344,67092,12489,54603,54603
2016-06-26,1.5175,1.7,1.3,0.3999999999999999,0.3999999999999999,1.9375,2.46,1.49,0.97,0.3999999999999999,1.4665,1.63,1.22,0.4099999999999999,0.4059999999999999,1.6475,1.79,1.37,0.41999999999999993,0.41999999999999993,714379,2429818,118919,2310899,24127
2016-07-03,1.882,2.3,1.62,0.6799999999999997,0.5199999999999998,2.102,2.57,1.74,0.8299999999999998,0.7799999999999998,1.79,2.3,1.48,0.8199999999999998,0.6799999999999997,1.9959999999999998,2.34,1.65,0.69,0.69,236938,597796,30731,567065,165343
2016-07-10,2.436,2.57,2.34,0.22999999999999998,0.0900000000000003,2.4859999999999998,2.57,2.36,0.20999999999999996,-0.11999999999999966,2.23,2.34,2.16,0.17999999999999972,-0.08999999999999986,2.348,2.44,2.29,0.1499999999999999,-0.1499999999999999,66317,131604,27864,103740,-56956
2016-07-17,2.4958,2.8,2.269,0.5309999999999997,0.31099999999999994,2.702,2.88,2.48,0.3999999999999999,0.31999999999999984,2.4068,2.55,2.269,0.2809999999999997,0.2809999999999997,2.522,2.69,2.35,0.33999999999999986,0.2799999999999998,186256,453151,71698,381453,27860
2016-07-24,3.006,3.3,2.6,0.6999999999999997,0.44999999999999973,3.3204000000000002,3.56,3.11,0.4500000000000002,-0.4500000000000002,2.862,2.95,2.6,0.3500000000000001,0.3500000000000001,3.1,3.3,2.93,0.36999999999999966,-0.2799999999999998,326027,1049220,26624,1022596,-1022596
2016-07-31,2.812,3.05,2.61,0.43999999999999995,-0.09999999999999964,2.914,3.05,2.75,0.2999999999999998,-0.09999999999999964,2.6782,2.84,2.56,0.2799999999999998,0.20899999999999963,2.804,2.95,2.63,0.3200000000000003,0.2599999999999998,43534,69489,8148,61341,-52661
2016-08-07,2.768,2.93,2.54,0.3900000000000001,-0.3900000000000001,2.8798,2.95,2.83,0.1200000000000001,-0.1200000000000001,2.5578,2.63,2.459,0.17099999999999982,-0.17099999999999982,2.7244,2.84,2.62,0.21999999999999975,-0.1280000000000001,36225,41427,29536,11891,-25
2016-08-14,2.784,2.92,2.69,0.22999999999999998,0.17999999999999972,2.8778,3.04,2.8,0.2400000000000002,0.10999999999999988,2.706,2.83,2.6,0.22999999999999998,0.22999999999999998,2.808,2.98,2.69,0.29000000000000004,0.20999999999999996,22609,37329,11935,25394,-16463
2016-08-21,2.834,2.88,2.75,0.1299999999999999,0.0,2.946,3.0,2.87,0.1299999999999999,0.1299999999999999,2.7758,2.88,2.68,0.19999999999999973,0.06100000000000039,2.8656,2.96,2.785,0.17499999999999982,0.17499999999999982,13334,20494,3698,16796,193
2016-08-28,2.865,2.96,2.69,0.27,-0.27,2.931,3.15,2.7039999999999997,0.4460000000000002,-0.4460000000000002,2.7725,2.95,2.67,0.28000000000000025,-0.28000000000000025,2.7800000000000002,2.95,2.67,0.28000000000000025,-0.28000000000000025,20214,55409,2125,53284,-53284
2016-09-04,2.54,2.7,2.27,0.43000000000000016,-0.43000000000000016,2.6464,2.77,2.53,0.2400000000000002,-0.17799999999999994,2.3536,2.57,2.06,0.5099999999999998,-0.5099999999999998,2.484,2.65,2.32,0.33000000000000007,-0.25,14574,40352,1504,38848,33890
2016-09-11,2.4059999999999997,2.51,2.3,0.20999999999999996,0.18000000000000016,2.4966,2.52,2.46,0.06000000000000005,0.0040000000000000036,2.358,2.45,2.16,0.29000000000000004,0.29000000000000004,2.444,2.48,2.4,0.08000000000000007,0.08000000000000007,5737,11401,1486,9915,-5775
2016-09-18,2.5762,2.69,2.45,0.23999999999999977,0.18999999999999995,2.7142,2.885,2.47,0.4149999999999996,0.2899999999999996,2.538,2.65,2.3,0.3500000000000001,0.3400000000000003,2.6308000000000002,2.7760000000000002,2.47,0.30600000000000005,0.258,10529,15866,1995,13871,-9892
2016-09-25,2.8904,3.01,2.641,0.3689999999999998,0.30000000000000027,3.0244,3.05,2.98,0.06999999999999984,-0.01100000000000012,2.8162,2.9410000000000003,2.53,0.4110000000000005,0.4110000000000005,2.954,3.02,2.91,0.10999999999999988,0.06999999999999984,28430,109602,6275,103327,-103178
2016-10-02,2.9798,3.03,2.9,0.1299999999999999,0.08000000000000007,3.098,3.15,3.02,0.1299999999999999,0.1299999999999999,2.936,3.03,2.84,0.18999999999999995,0.1200000000000001,3.0062,3.08,2.95,0.1299999999999999,-0.01100000000000012,10227,26065,0,26065,-6637
2016-10-09,2.986,3.05,2.94,0.10999999999999988,0.04999999999999982,3.0894,3.11,3.05,0.06000000000000005,-0.06000000000000005,2.876,2.96,2.73,0.22999999999999998,-0.20999999999999996,3.0,3.07,2.96,0.10999999999999988,-0.010000000000000231,10438,26634,3500,23134,4712
2016-10-16,2.9925,3.04,2.94,0.10000000000000009,0.050000000000000266,3.07325,3.15,3.023,0.12699999999999978,0.02699999999999969,2.96,3.04,2.82,0.2200000000000002,0.16000000000000014,3.013,3.07,2.9819999999999998,0.08800000000000008,-0.008000000000000451,5249,9655,851,8804,-6688
2016-10-23,2.952,3.01,2.88,0.1299999999999999,-0.1299999999999999,2.9804,3.01,2.88,0.1299999999999999,-0.1299999999999999,2.875,2.9539999999999997,2.75,0.20399999999999974,-0.15100000000000025,2.9057999999999997,2.96,2.75,0.20999999999999996,-0.1689999999999996,5269,14380,878,13502,-2085
2016-10-30,2.9468,3.06,2.7,0.3599999999999999,0.3599999999999999,3.0296,3.0780000000000003,3.0,0.07800000000000029,0.050000000000000266,2.914,3.03,2.64,0.3899999999999997,0.33999999999999986,2.9896000000000003,3.03,2.958,0.07199999999999962,0.021999999999999797,11935,49499,1239,48260,-47515
2016-11-06,2.98,3.05,2.92,0.1299999999999999,-0.06999999999999984,3.0506,3.1,3.0,0.10000000000000009,-0.04300000000000015,2.918,2.98,2.8,0.18000000000000016,-0.18000000000000016,2.9792,3.052,2.89,0.16199999999999992,-0.11999999999999966,23425,41560,2602,38958,38597
2016-11-13,3.1839999999999997,3.71,2.9,0.81,0.3599999999999999,3.5105999999999997,3.8,2.989,0.8109999999999999,0.5209999999999999,3.022,3.26,2.78,0.48,0.3599999999999999,3.262,3.45,2.94,0.5100000000000002,0.43000000000000016,41555,85303,3154,82149,12375
2016-11-20,3.4074999999999998,3.53,3.26,0.27,0.2200000000000002,3.5012499999999998,3.55,3.48,0.06999999999999984,-0.010000000000000231,3.3825,3.53,3.26,0.27,0.13000000000000034,3.4450000000000003,3.55,3.39,0.1599999999999997,0.0,4235,8645,930,7715,-1265
2016-11-27,3.3770000000000002,3.42,3.36,0.06000000000000005,0.04999999999999982,3.408,3.48,3.365,0.11499999999999977,0.04499999999999993,3.3249999999999997,3.37,3.255,0.11500000000000021,0.04499999999999993,3.3718,3.48,3.303,0.17700000000000005,-0.016999999999999904,2959,7060,855,6205,3962
2016-12-04,3.2284,3.28,3.21,0.06999999999999984,-0.05999999999999961,3.294,3.36,3.23,0.1299999999999999,0.06000000000000005,3.139,3.25,3.01,0.2400000000000002,-0.04999999999999982,3.272,3.35,3.23,0.1200000000000001,0.07000000000000028,12918,27796,467,27329,6493
