Date,PAR_Open_average,PAR_Open_max,PAR_Open_min,PAR_Open_volatility,PAR_Open_change,PAR_High_average,PAR_High_max,PAR_High_min,PAR_High_volatility,PAR_High_change,PAR_Low_average,PAR_Low_max,PAR_Low_min,PAR_Low_volatility,PAR_Low_change,PAR_Close_average,PAR_Close_max,PAR_Close_min,PAR_Close_volatility,PAR_Close_change,PAR_Volume_average,PAR_Volume_max,PAR_Volume_min,PAR_Volume_volatility,PAR_Volume_change
2018-01-14,8.654,8.86,8.4,0.4599999999999991,0.16999999999999993,8.89,9.14,8.69,0.45000000000000107,0.41999999999999993,8.564,8.81,8.37,0.4400000000000013,0.20000000000000107,8.73,9.13,8.38,0.75,0.45000000000000107,27719,45436,21926,23510,21746
2018-01-21,8.91,9.13,8.77,0.3600000000000012,-0.3000000000000007,8.996,9.18,8.93,0.25,-0.25,8.738,8.82,8.65,0.16999999999999993,-0.07000000000000028,8.838,8.94,8.74,0.1999999999999993,0.02999999999999936,16081,27630,8894,18736,-18736
2018-01-28,8.732000000000001,9.1,8.46,0.6399999999999988,0.21999999999999886,8.918,9.19,8.56,0.629999999999999,0.1899999999999995,8.422,8.57,8.24,0.33000000000000007,-0.14000000000000057,8.708,9.19,8.51,0.6799999999999997,-0.0600000000000005,18494,36525,7804,28721,2802
2018-02-04,8.744,8.85,8.51,0.33999999999999986,0.25,8.856,8.93,8.8,0.129999999999999,-0.009999999999999787,8.56,8.67,8.47,0.1999999999999993,0.16000000000000014,8.774000000000001,8.83,8.72,0.10999999999999943,-0.07000000000000028,24867,33017,15102,17915,-5228
2018-02-11,8.605,8.71,8.5,0.21000000000000085,-0.0600000000000005,9.0875,10.3,8.64,1.6600000000000001,1.58,8.44,8.5,8.37,0.13000000000000078,0.13000000000000078,8.9325,9.99,8.5,1.4900000000000002,1.370000000000001,184216,686156,15586,670570,670570
2018-02-18,11.004,11.72,9.89,1.83,1.83,11.634,11.94,11.27,0.6699999999999999,-0.15000000000000036,10.75,11.07,9.76,1.3100000000000005,1.2400000000000002,11.208,11.56,10.97,0.5899999999999999,-0.14000000000000057,123490,352788,38161,314627,-314627
2018-02-25,11.196,11.43,10.92,0.5099999999999998,-0.4399999999999995,11.28,11.43,11.11,0.3200000000000003,-0.3200000000000003,10.693999999999999,11.11,10.16,0.9499999999999993,-0.9499999999999993,10.927999999999999,11.35,10.17,1.1799999999999997,-1.1799999999999997,76932,223482,23820,199662,39023
2018-03-04,10.924,11.65,10.27,1.3800000000000008,1.1500000000000004,11.48,12.19,10.55,1.6399999999999988,1.2299999999999986,10.766,11.28,10.07,1.209999999999999,1.0699999999999985,11.174,11.78,10.3,1.4799999999999986,1.0299999999999994,68405,153812,33692,120120,16153
2018-03-11,10.994,11.33,10.45,0.8800000000000008,-0.8500000000000014,11.622,13.25,10.7,2.5500000000000007,1.7699999999999996,10.688,11.08,10.22,0.8599999999999994,-0.7699999999999996,11.128,11.8,10.5,1.3000000000000007,0.4900000000000002,89402,350313,14764,335549,335549
2018-03-18,11.416,11.9,11.07,0.8300000000000001,-0.6500000000000004,12.11,14.14,11.46,2.6799999999999997,-2.6799999999999997,11.12,11.54,10.95,0.5899999999999999,-0.5899999999999999,11.31,11.91,11.13,0.7799999999999994,-0.7300000000000004,94747,322697,20672,302025,-291986
2018-03-25,12.8575,13.99,11.2,2.790000000000001,2.790000000000001,14.16,14.87,13.42,1.4499999999999993,0.7699999999999996,12.719999999999999,13.85,11.2,2.6500000000000004,2.6500000000000004,13.59,14.09,12.98,1.1099999999999994,1.0299999999999994,237040,385473,146299,239174,-176023
2018-04-01,13.514,13.9,13.15,0.75,-0.25,13.918,14.32,13.52,0.8000000000000007,-0.2699999999999996,13.120000000000001,13.31,12.81,0.5,0.23000000000000043,13.468,13.66,13.22,0.4399999999999995,0.4399999999999995,138004,367298,46285,321013,-86226
2018-04-08,13.842,14.34,13.6,0.7400000000000002,-0.16999999999999993,14.258,14.44,14.0,0.4399999999999995,0.4399999999999995,13.562000000000001,13.63,13.51,0.120000000000001,-0.08000000000000007,13.96,14.38,13.62,0.7600000000000016,0.45000000000000107,71384,88962,46330,42632,35907
2018-04-15,13.918,14.4,13.55,0.8499999999999996,-0.8100000000000005,14.056000000000001,14.63,13.64,0.9900000000000002,-0.9900000000000002,13.56,13.9,13.29,0.6100000000000012,-0.3200000000000003,13.748,14.08,13.48,0.5999999999999996,-0.5399999999999991,104808,198951,72499,126452,-124027
2018-04-22,13.783999999999999,14.7,13.24,1.459999999999999,1.1799999999999997,14.452,16.45,13.56,2.889999999999999,1.1399999999999988,13.534,13.94,13.16,0.7799999999999994,0.5899999999999999,13.982,14.71,13.43,1.2800000000000011,0.8599999999999994,130442,321407,53062,268345,4481
2018-04-29,14.504,14.74,14.2,0.5400000000000009,0.5400000000000009,14.728,14.87,14.6,0.2699999999999996,0.129999999999999,14.27,14.34,14.09,0.25,0.25,14.526,14.67,14.38,0.28999999999999915,-0.2599999999999998,51407,76699,38373,38326,22562
2018-05-06,14.47,14.58,14.38,0.1999999999999993,0.10999999999999943,14.676,14.92,14.47,0.4499999999999993,0.22000000000000064,14.13,14.27,14.0,0.2699999999999996,-0.009999999999999787,14.496,14.61,14.33,0.27999999999999936,0.2699999999999996,56712,70534,39272,31262,9626
2018-05-13,14.146,14.57,13.63,0.9399999999999995,-0.9399999999999995,14.33,14.75,13.8,0.9499999999999993,-0.8499999999999996,13.808,14.28,13.37,0.9100000000000001,-0.9100000000000001,13.97,14.32,13.54,0.7800000000000011,-0.5899999999999999,57264,102596,37971,64625,14252
2018-05-20,13.765,13.82,13.66,0.16000000000000014,0.02000000000000135,13.9775,14.2,13.89,0.3099999999999987,0.27999999999999936,13.6725,13.76,13.63,0.129999999999999,0.129999999999999,13.805,13.91,13.72,0.1899999999999995,0.1899999999999995,59668,78849,20110,58739,13637
2018-05-27,13.98,14.38,13.72,0.6600000000000001,0.5100000000000016,14.266,14.51,14.09,0.41999999999999993,0.40000000000000036,13.866,14.19,13.59,0.5999999999999996,0.34999999999999964,14.092,14.38,13.8,0.5800000000000001,0.4300000000000015,60479,88216,41435,46781,-16360
2018-06-03,14.168,14.42,14.0,0.41999999999999993,-0.41999999999999993,14.624,15.59,14.15,1.4399999999999995,0.8399999999999999,13.95,14.21,13.75,0.46000000000000085,-0.21000000000000085,14.244,14.77,14.02,0.75,0.4399999999999995,90570,230897,24711,206186,206186
2018-06-10,14.732,14.77,14.69,0.08000000000000007,0.08000000000000007,15.112,15.47,14.83,0.6400000000000006,0.6400000000000006,14.624,14.76,14.46,0.29999999999999893,0.29999999999999893,14.858,15.31,14.69,0.620000000000001,0.620000000000001,65067,100332,37524,62808,62808
2018-06-17,15.914,16.62,15.05,1.5700000000000003,1.209999999999999,16.400000000000002,16.89,15.3,1.5899999999999999,1.1799999999999997,15.416,15.8,14.9,0.9000000000000004,0.7199999999999989,16.014,16.62,15.02,1.6000000000000014,0.8200000000000003,365837,1199341,60784,1138557,95938
2018-06-24,16.536,17.5,15.94,1.5600000000000005,1.5600000000000005,17.164,17.97,16.54,1.4299999999999997,0.6999999999999993,16.194,16.84,15.6,1.2400000000000002,0.9900000000000002,16.798000000000002,17.68,16.1,1.5799999999999983,0.7099999999999973,164894,250288,84791,165497,-165497
2018-07-01,17.34,17.72,17.14,0.5799999999999983,0.5,17.6125,17.77,17.36,0.41000000000000014,0.41000000000000014,16.9325,17.28,16.51,0.7699999999999996,-0.4599999999999973,17.2375,17.66,16.63,1.0300000000000011,-0.620000000000001,100486,134118,51600,82518,72872
2018-07-08,16.54,17.06,15.9,1.1599999999999984,0.4800000000000004,16.91,17.25,16.29,0.9600000000000009,0.4399999999999977,16.248,16.87,15.81,1.0600000000000005,0.6800000000000015,16.594,17.05,15.95,1.1000000000000014,0.9499999999999993,97673,126762,88010,38752,-402
2018-07-15,18.044,18.54,16.85,1.6899999999999977,1.6799999999999997,18.644000000000002,18.96,18.11,0.8500000000000014,0.6700000000000017,17.846,18.43,16.85,1.5799999999999983,1.5799999999999983,18.362,18.57,18.0,0.5700000000000003,0.48999999999999844,115393,160019,58083,101936,-101936
2018-07-22,18.654,19.01,18.4,0.610000000000003,-0.010000000000001563,18.882,19.1,18.58,0.5200000000000031,-0.19000000000000128,18.25,18.55,17.99,0.5600000000000023,-0.21000000000000085,18.552,18.95,18.26,0.6899999999999977,-0.06999999999999673,82971,108100,60412,47688,-10658
2018-07-29,18.81,19.22,18.33,0.8900000000000006,0.45000000000000284,19.14,19.36,18.73,0.629999999999999,0.28999999999999915,18.59,18.97,18.24,0.7300000000000004,0.3100000000000023,18.87,19.2,18.66,0.5399999999999991,-0.019999999999999574,56238,64299,44963,19336,-8172
2018-08-05,19.536,21.31,17.84,3.469999999999999,2.4899999999999984,20.838,22.48,18.52,3.960000000000001,3.6999999999999993,19.188,21.25,17.84,3.41,2.8999999999999986,20.334,22.18,18.27,3.91,3.629999999999999,185213,343897,41574,302323,98032
2018-08-12,22.672,23.15,22.24,0.9100000000000001,0.9100000000000001,23.852,25.2,22.71,2.4899999999999984,0.8399999999999999,22.252,23.04,21.55,1.4899999999999984,0.8000000000000007,23.056,24.2,22.31,1.8900000000000006,1.1799999999999997,231594,509155,132768,376387,47771
2018-08-19,23.526,24.18,23.17,1.009999999999998,-0.7399999999999984,23.704,24.32,23.43,0.8900000000000006,-0.7800000000000011,23.14,23.22,23.07,0.14999999999999858,-0.0799999999999983,23.336,23.68,23.15,0.5300000000000011,-0.33999999999999986,93983,128865,66635,62230,-19176
2018-08-26,23.62,23.93,23.34,0.5899999999999999,0.5899999999999999,24.445,25.84,23.66,2.1799999999999997,2.1799999999999997,23.490000000000002,23.93,23.28,0.6499999999999986,0.6499999999999986,24.185000000000002,25.68,23.51,2.169999999999998,2.169999999999998,87663,110405,63906,46499,46499
2018-09-02,23.616,25.67,21.29,4.380000000000003,-3.870000000000001,24.503999999999998,26.4,22.16,4.239999999999998,-2.25,22.594,25.44,21.11,4.330000000000002,-3.830000000000002,23.233999999999998,25.45,21.44,4.009999999999998,-1.5599999999999987,168717,242014,117967,124047,11215
2018-09-09,24.785999999999998,25.89,23.81,2.080000000000002,-0.08999999999999986,25.366,26.02,23.96,2.0599999999999987,-2.0599999999999987,23.826,25.02,22.38,2.6400000000000006,-1.3000000000000007,24.5,25.61,22.77,2.84,-2.84,153919,219464,117059,102405,-90903
2018-09-16,22.244,23.17,21.46,1.7100000000000009,-1.2799999999999976,22.742,23.4,22.11,1.2899999999999991,-0.8499999999999979,21.612000000000002,22.45,20.94,1.509999999999998,-1.509999999999998,22.214,23.31,21.6,1.7099999999999973,-0.8999999999999986,145842,230734,94735,135999,-7742
2018-09-23,22.364,23.19,21.88,1.3100000000000023,-0.14000000000000057,23.137999999999998,23.99,21.99,2.0,-0.7399999999999984,21.759999999999998,22.25,21.27,0.9800000000000004,-0.4400000000000013,22.394,23.13,21.79,1.3399999999999999,-0.21999999999999886,149159,196027,96138,99889,31334
2018-09-30,22.599999999999998,23.79,21.79,2.0,-1.0700000000000003,22.954,24.21,21.79,2.4200000000000017,-1.9600000000000009,21.54,22.35,20.43,1.9200000000000017,-1.9200000000000017,22.154,23.57,20.79,2.780000000000001,-2.780000000000001,159381,271736,80036,191700,93128
2018-10-07,20.7,21.5,19.73,1.7699999999999996,0.129999999999999,21.534,22.34,20.68,1.6600000000000001,1.0500000000000007,19.978,20.85,18.8,2.0500000000000007,-0.379999999999999,20.882,21.86,19.74,2.120000000000001,1.0399999999999991,168579,277126,104560,172566,68823
2018-10-14,22.04,22.82,21.19,1.629999999999999,-0.8399999999999999,22.594,23.53,21.59,1.9400000000000013,-1.9400000000000013,21.25,21.91,20.82,1.0899999999999999,-1.0899999999999999,21.818,22.85,20.9,1.9500000000000028,-1.9500000000000028,141809,195587,102903,92684,-25059
2018-10-21,19.616,20.57,18.58,1.990000000000002,-1.990000000000002,19.922,20.69,18.65,2.0400000000000027,-2.0400000000000027,18.738,19.71,17.21,2.5,-2.5,19.192,20.12,17.68,2.4400000000000013,-2.4400000000000013,176167,229624,71994,157630,-23599
2018-10-28,18.124,19.01,17.68,1.3300000000000018,1.3300000000000018,18.718,19.12,17.89,1.2300000000000004,0.370000000000001,17.532,17.76,17.26,0.5,0.3500000000000014,18.02,19.06,17.61,1.4499999999999993,0.33999999999999986,108144,147739,77724,70015,-17591
2018-11-04,18.34,19.19,16.95,2.240000000000002,-0.9100000000000001,18.798000000000002,19.73,17.07,2.66,-1.620000000000001,17.422,18.96,15.22,3.74,-2.380000000000001,18.076,19.36,16.51,2.849999999999998,-1.9699999999999989,112663,192653,72538,120115,106082
2018-11-11,16.388,16.73,16.01,0.7199999999999989,-0.14999999999999858,16.626,16.91,16.43,0.4800000000000004,-0.4800000000000004,15.89,16.1,15.65,0.45000000000000107,-0.14000000000000057,16.38,16.65,16.13,0.5199999999999996,-0.389999999999997,52974,63913,38182,25731,20778
2018-11-18,16.86,17.8,15.98,1.8200000000000003,1.8200000000000003,17.64,18.19,16.95,1.240000000000002,1.240000000000002,16.685,17.48,15.78,1.700000000000001,1.700000000000001,17.345,17.91,16.56,1.3500000000000014,1.3500000000000014,69854,132761,42877,89884,-72501
2018-11-25,19.176000000000002,20.04,17.84,2.1999999999999993,2.1999999999999993,19.756,20.17,18.97,1.2000000000000028,1.2000000000000028,18.714,19.13,17.84,1.2899999999999991,1.0899999999999999,19.518,19.87,18.58,1.2900000000000027,1.2300000000000004,62917,84734,44111,40623,32486
2018-12-02,19.2275,19.79,18.63,1.1600000000000001,-0.5899999999999999,19.8425,20.23,19.65,0.5800000000000018,-0.490000000000002,18.31,18.56,17.93,0.629999999999999,-0.629999999999999,19.2575,19.49,18.99,0.5,0.39000000000000057,84520,124062,60373,63689,52728
2018-12-09,19.704,19.93,19.17,0.759999999999998,-0.6799999999999997,20.056,20.57,19.17,1.3999999999999986,-0.9699999999999989,18.776,19.43,17.4,2.030000000000001,-1.370000000000001,19.150000000000002,19.86,17.57,2.289999999999999,-1.8000000000000007,61464,75943,48207,27736,6843
2018-12-16,17.762,18.42,16.75,1.6700000000000017,-1.0500000000000007,18.296,18.64,17.85,0.7899999999999991,-0.5700000000000003,17.233999999999998,17.86,16.57,1.2899999999999991,-1.1600000000000001,17.814,18.27,17.03,1.2399999999999984,-0.3200000000000003,79859,136065,45829,90236,38512
