Date,CBPO_Open_average,CBPO_Open_max,CBPO_Open_min,CBPO_Open_volatility,CBPO_Open_change,CBPO_High_average,CBPO_High_max,CBPO_High_min,CBPO_High_volatility,CBPO_High_change,CBPO_Low_average,CBPO_Low_max,CBPO_Low_min,CBPO_Low_volatility,CBPO_Low_change,CBPO_Close_average,CBPO_Close_max,CBPO_Close_min,CBPO_Close_volatility,CBPO_Close_change,CBPO_Volume_average,CBPO_Volume_max,CBPO_Volume_min,CBPO_Volume_volatility,CBPO_Volume_change
2018-01-14,81.112,81.87,80.17,1.7000000000000028,0.46999999999999886,82.55,84.09,82.01,2.0799999999999983,1.7700000000000102,79.904,81.78,77.71,4.070000000000007,1.8200000000000074,81.434,82.87,80.45,2.4200000000000017,2.4200000000000017,158399,297976,103321,194655,194655
2018-01-21,83.884,86.82,80.99,5.829999999999998,-3.0799999999999983,85.292,87.13,83.32,3.8100000000000023,-3.8100000000000023,81.676,83.06,80.23,2.8299999999999983,-2.8299999999999983,83.246,86.81,81.03,5.780000000000001,-4.400000000000006,223095,381378,126748,254630,151264
2018-01-28,80.964,82.22,79.61,2.6099999999999994,-2.6099999999999994,82.196,83.39,81.38,2.010000000000005,-1.6500000000000057,79.768,80.56,78.25,2.3100000000000023,-2.0799999999999983,80.48,81.29,78.7,2.5900000000000034,-2.5900000000000034,156378,189331,117372,71959,-25211
2018-02-04,78.57,79.86,77.27,2.5900000000000034,2.3400000000000034,80.622,81.33,80.0,1.3299999999999983,0.269999999999996,77.344,79.4,76.24,3.160000000000011,2.3700000000000045,78.83,79.97,76.45,3.519999999999996,-0.01999999999999602,180629,272432,112222,160210,24965
2018-02-11,80.9375,82.9,78.25,4.650000000000006,2.8700000000000045,82.415,83.37,80.2,3.1700000000000017,3.1099999999999994,79.43,81.21,77.33,3.8799999999999955,1.0,81.55,83.18,79.73,3.450000000000003,1.1199999999999903,84451,99679,67956,31723,-23510
2018-02-18,83.322,85.14,80.96,4.180000000000007,4.180000000000007,84.85000000000001,85.62,84.12,1.5,1.019999999999996,82.308,83.29,80.72,2.5700000000000074,1.730000000000004,83.566,85.18,82.8,2.3800000000000097,-0.3299999999999983,160917,205997,141307,64690,-19650
2018-02-25,79.616,84.14,73.01,11.129999999999995,-8.519999999999996,80.75399999999999,84.14,77.08,7.060000000000002,-7.060000000000002,76.396,82.03,71.84,10.189999999999998,-7.030000000000001,77.56,82.77,73.01,9.759999999999991,-6.589999999999989,452236,828821,130468,698353,523467
2018-03-04,77.94,80.0,75.5,4.5,3.0,79.596,82.7,77.92,4.780000000000001,4.780000000000001,77.384,79.8,75.5,4.299999999999997,3.819999999999993,78.94200000000001,82.26,76.48,5.780000000000001,5.780000000000001,347651,450812,281124,169688,56497
2018-03-11,82.546,83.37,81.6,1.7700000000000102,0.9799999999999898,83.372,83.91,82.28,1.6299999999999955,1.1700000000000017,81.106,82.25,80.3,1.9500000000000028,0.18000000000000682,82.522,83.67,81.42,2.25,0.2600000000000051,187252,239637,149631,90006,65990
2018-03-18,82.11,82.61,81.64,0.9699999999999989,-0.10999999999999943,83.866,84.52,82.9,1.6199999999999903,1.6199999999999903,81.05199999999999,81.25,80.85,0.4000000000000057,-0.0799999999999983,82.11200000000001,83.06,81.0,2.0600000000000023,0.7600000000000051,265578,408630,74392,334238,-239717
2018-03-25,81.7325,83.45,81.0,2.450000000000003,-2.450000000000003,83.19,85.92,81.47,4.450000000000003,-4.450000000000003,80.3625,81.0,78.49,2.510000000000005,-2.510000000000005,80.535,81.01,79.13,1.8800000000000097,-1.8700000000000045,231125,407560,129557,278003,-33840
2018-04-01,82.57,85.03,79.67,5.359999999999999,5.359999999999999,84.372,85.81,81.1,4.710000000000008,4.710000000000008,81.878,84.73,78.44,6.290000000000006,6.290000000000006,83.86200000000001,84.93,80.73,4.200000000000003,4.200000000000003,199598,291632,140193,151439,-36833
2018-04-08,86.318,86.5,86.04,0.45999999999999375,0.22999999999998977,87.064,87.46,86.38,1.0799999999999983,0.35999999999999943,85.092,85.84,84.04,1.7999999999999972,1.1599999999999966,86.10600000000001,86.84,85.61,1.230000000000004,-0.4399999999999977,174013,292843,88661,204182,-62212
2018-04-15,86.992,87.72,86.36,1.3599999999999994,-0.6400000000000006,88.036,89.06,87.0,2.0600000000000023,0.14000000000000057,86.174,86.94,85.09,1.8499999999999943,0.2600000000000051,87.14,88.0,85.73,2.269999999999996,0.8499999999999943,134490,155270,75507,79763,-74573
2018-04-22,85.488,88.15,83.99,4.160000000000011,3.1500000000000057,86.64999999999999,88.38,85.13,3.25,2.039999999999992,84.29,86.54,83.25,3.2900000000000063,2.960000000000008,85.728,88.15,83.88,4.27000000000001,2.990000000000009,218660,280356,146793,133563,-133563
2018-04-29,85.194,87.05,81.0,6.049999999999997,-5.810000000000002,87.158,88.5,84.8,3.700000000000003,-2.010000000000005,83.988,85.23,81.0,4.230000000000004,-2.700000000000003,85.622,87.59,82.85,4.740000000000009,-2.8700000000000045,161849,310230,81296,228934,186935
2018-05-06,82.866,83.42,82.46,0.960000000000008,0.7700000000000102,84.19,85.15,82.79,2.3599999999999994,1.4699999999999989,81.846,83.35,79.48,3.8699999999999903,2.4599999999999937,83.292,84.52,82.28,2.239999999999995,1.0900000000000034,207341,280876,119649,161227,-113770
