Date,SLG_Open_average,SLG_Open_max,SLG_Open_min,SLG_Open_volatility,SLG_Open_change,SLG_High_average,SLG_High_max,SLG_High_min,SLG_High_volatility,SLG_High_change,SLG_Low_average,SLG_Low_max,SLG_Low_min,SLG_Low_volatility,SLG_Low_change,SLG_Close_average,SLG_Close_max,SLG_Close_min,SLG_Close_volatility,SLG_Close_change,SLG_Volume_average,SLG_Volume_max,SLG_Volume_min,SLG_Volume_volatility,SLG_Volume_change
2018-01-14,94.894,95.74,93.88,1.8599999999999994,-1.8599999999999994,95.664,96.56,94.72,1.8400000000000034,-0.4300000000000068,94.036,94.94,92.95,1.9899999999999949,-1.0600000000000023,94.80799999999999,95.96,93.91,2.049999999999997,0.9699999999999989,1057429,1699843,695142,1004701,488446
2018-01-21,97.066,98.11,96.01,2.0999999999999943,1.7099999999999937,98.028,99.25,97.09,2.1599999999999966,1.7700000000000102,96.094,96.98,94.59,2.3900000000000006,0.9900000000000091,97.402,98.47,96.49,1.980000000000004,1.3199999999999932,1039595,1288918,830588,458330,458330
2018-01-28,98.78,100.47,97.69,2.780000000000001,-0.6899999999999977,99.562,100.98,97.86,3.1200000000000045,-1.1299999999999955,97.214,98.97,93.64,5.329999999999998,-4.159999999999997,97.984,100.52,93.64,6.8799999999999955,-4.549999999999997,1476225,1788310,1202948,585362,437440
2018-02-04,92.324,93.18,91.15,2.030000000000001,-0.009999999999990905,93.976,94.75,93.05,1.7000000000000028,-1.5,90.734,92.78,89.46,3.3200000000000074,-1.5799999999999983,92.358,93.45,90.61,2.8400000000000034,-0.7600000000000051,1536653,2448717,996285,1452432,-1452432
2018-02-11,93.845,95.47,92.66,2.8100000000000023,2.8100000000000023,95.325,96.63,94.27,2.3599999999999994,2.3599999999999994,93.295,95.38,91.91,3.469999999999999,3.469999999999999,94.8375,96.2,93.79,2.4099999999999966,2.3800000000000097,931445,1124675,639791,484884,-281522
2018-02-18,96.196,97.93,94.66,3.2700000000000102,2.0700000000000074,97.558,98.11,97.15,0.9599999999999937,0.5999999999999943,95.448,97.0,94.49,2.510000000000005,1.2199999999999989,96.468,98.06,94.5,3.5600000000000023,1.8100000000000023,860016,1382164,431887,950277,-486488
2018-02-25,96.81400000000001,98.22,96.29,1.9299999999999926,-1.4899999999999949,98.536,99.24,97.91,1.3299999999999983,0.28999999999999204,95.832,96.52,95.25,1.269999999999996,0.6700000000000017,97.148,98.41,95.89,2.519999999999996,2.519999999999996,1205881,1467199,959204,507995,394949
2018-03-04,99.466,100.5,98.34,2.1599999999999966,1.1099999999999994,100.176,100.56,99.77,0.7900000000000063,0.18999999999999773,98.532,99.16,97.8,1.3599999999999994,1.2000000000000028,99.756,100.08,99.47,0.6099999999999994,-0.03999999999999204,874454,1115684,698881,416803,416803
2018-03-11,99.088,100.36,98.25,2.1099999999999994,-1.3700000000000045,99.37,100.36,98.99,1.3700000000000045,-1.3700000000000045,97.85,98.2,97.58,0.6200000000000045,-0.6200000000000045,98.556,98.94,98.26,0.6799999999999926,-0.22999999999998977,1135723,2466745,737900,1728845,-190563
2018-03-18,96.496,98.35,93.75,4.599999999999994,-4.599999999999994,97.272,99.1,94.64,4.459999999999994,-4.459999999999994,94.882,96.87,92.42,4.450000000000003,-4.450000000000003,95.598,97.58,92.94,4.640000000000001,-3.1400000000000006,838466,1116560,604609,511951,505
2018-03-25,96.0025,97.19,94.38,2.8100000000000023,2.5400000000000063,97.4325,98.23,96.46,1.7700000000000102,0.7700000000000102,94.86,96.41,92.91,3.5,1.6899999999999977,96.2875,97.99,94.96,3.030000000000001,0.4100000000000108,797237,832719,753250,79469,79469
2018-04-01,95.746,96.64,94.78,1.8599999999999994,-0.6700000000000017,96.674,97.34,95.54,1.7999999999999972,-1.6699999999999875,94.668,95.28,94.22,1.0600000000000023,-0.3400000000000034,95.618,96.8,94.45,2.3499999999999943,-2.3499999999999943,865349,1242531,559920,682611,-385672
2018-04-08,95.104,95.75,94.56,1.1899999999999977,0.7999999999999972,95.894,96.93,95.24,1.690000000000012,1.0800000000000125,94.29599999999999,94.91,93.97,0.9399999999999977,0.7199999999999989,95.392,96.52,95.0,1.519999999999996,1.3299999999999983,705793,888084,482632,405452,132277
2018-04-15,96.786,97.5,96.22,1.2800000000000011,-0.4099999999999966,97.76,98.22,96.75,1.4699999999999989,-1.0499999999999972,95.56,96.21,94.9,1.309999999999988,-0.5799999999999983,96.572,97.08,96.0,1.0799999999999983,-0.8599999999999994,769573,864368,626551,237817,137570
2018-04-22,96.984,99.08,95.92,3.1599999999999966,3.1599999999999966,98.1,99.45,96.56,2.8900000000000006,2.6899999999999977,96.336,97.59,95.14,2.450000000000003,2.450000000000003,97.318,98.62,96.17,2.450000000000003,1.5699999999999932,939062,1147247,718734,428513,428513
2018-04-29,98.064,100.53,96.8,3.730000000000004,2.730000000000004,99.114,100.69,97.85,2.8400000000000034,1.9399999999999977,97.37400000000001,99.98,95.59,4.390000000000001,2.8400000000000034,98.59400000000001,100.36,97.01,3.3499999999999943,2.1899999999999977,1396033,2358100,795519,1562581,-718182
2018-05-06,100.628,101.36,100.07,1.2900000000000063,-0.11000000000001364,101.086,101.72,100.31,1.4099999999999966,-0.3199999999999932,99.714,100.61,98.61,2.0,-0.980000000000004,100.288,101.22,98.96,2.260000000000005,-1.3100000000000023,747827,1153124,605865,547259,400456
2018-05-13,95.858,98.29,94.55,3.740000000000009,-3.6099999999999994,96.412,98.49,94.94,3.549999999999997,-2.4499999999999886,94.58,96.15,93.56,2.5900000000000034,-2.5900000000000034,95.148,96.48,94.27,2.210000000000008,-1.1800000000000068,1419477,2442416,989681,1452735,-248895
2018-05-20,95.635,96.3,95.17,1.1299999999999955,0.45000000000000284,96.195,96.69,95.63,1.0600000000000023,0.3100000000000023,95.015,95.33,94.42,0.9099999999999966,0.8700000000000045,95.735,96.23,95.13,1.1000000000000085,0.730000000000004,788882,1147170,432159,715011,-513338
2018-05-27,96.878,98.35,95.27,3.0799999999999983,3.0799999999999983,97.624,98.35,96.21,2.1400000000000006,2.1400000000000006,96.096,97.23,94.83,2.4000000000000057,2.4000000000000057,97.334,98.29,95.62,2.6700000000000017,2.6700000000000017,966902,1497080,605967,891113,181050
2018-06-03,98.61,99.14,98.19,0.9500000000000028,-0.010000000000005116,99.044,99.39,98.49,0.9000000000000057,-0.5600000000000023,98.024,98.25,97.51,0.7399999999999949,-0.44999999999998863,98.444,99.06,97.53,1.5300000000000011,-0.7999999999999972,626589,1064506,401409,663097,-594059
2018-06-10,97.65,99.1,96.19,2.9099999999999966,1.5699999999999932,98.70400000000001,99.88,97.62,2.259999999999991,1.5899999999999892,97.046,98.64,95.53,3.1099999999999994,1.4200000000000017,98.038,99.79,95.79,4.0,2.3400000000000034,1416201,2012070,1151728,860342,204377
2018-06-17,100.368,101.69,99.3,2.3900000000000006,2.3900000000000006,101.108,101.76,100.06,1.7000000000000028,1.7000000000000028,99.724,100.07,99.13,0.9399999999999977,0.9000000000000057,100.488,101.59,99.37,2.219999999999999,1.2399999999999949,844337,1016324,520648,495676,-165234
2018-06-24,100.416,100.83,99.41,1.4200000000000017,-0.269999999999996,101.402,102.45,100.98,1.4699999999999989,0.11999999999999034,99.652,100.17,98.92,1.25,-1.1299999999999955,100.412,100.8,100.16,0.6400000000000006,0.21000000000000796,867762,1344664,606165,738499,-289370
2018-07-01,101.9125,102.77,100.64,2.1299999999999955,2.0799999999999983,102.775,103.67,101.82,1.8500000000000085,1.1800000000000068,101.35499999999999,102.39,100.02,2.3700000000000045,1.75,102.2675,102.71,101.28,1.4299999999999926,1.25,480279,661109,369243,291866,27903
2018-07-08,102.458,103.03,102.0,1.0300000000000011,0.1699999999999875,102.848,103.28,102.51,0.769999999999996,0.04999999999999716,101.8,102.53,101.29,1.2399999999999949,-0.46999999999999886,102.31,102.97,101.8,1.1700000000000017,-0.05000000000001137,609804,738072,330237,407835,-25786
2018-07-15,100.68599999999999,102.06,99.49,2.5700000000000074,-2.5700000000000074,101.36,102.59,99.66,2.930000000000007,-2.6200000000000045,99.226,100.13,97.97,2.1599999999999966,-2.1599999999999966,100.288,101.66,99.31,2.3499999999999943,-0.5699999999999932,913786,1111452,664918,446534,334563
2018-07-22,100.684,101.95,99.78,2.1700000000000017,0.7600000000000051,101.354,102.07,100.8,1.269999999999996,0.39000000000000057,100.004,100.59,98.93,1.6599999999999966,1.259999999999991,100.766,101.46,100.01,1.4499999999999886,0.519999999999996,588017,770308,474901,295407,-241754
2018-07-29,102.912,104.5,100.98,3.519999999999996,3.519999999999996,104.222,105.56,103.41,2.1500000000000057,2.1500000000000057,102.532,104.08,100.42,3.6599999999999966,3.6599999999999966,103.984,105.51,103.11,2.4000000000000057,2.4000000000000057,488635,845006,285183,559823,-425599
2018-08-05,105.048,106.0,103.86,2.1400000000000006,-1.769999999999996,105.346,106.35,104.09,2.259999999999991,-2.259999999999991,104.264,105.05,103.04,2.009999999999991,-1.779999999999987,104.57,105.82,103.24,2.5799999999999983,-2.5799999999999983,403107,671676,321611,350065,-339202
2018-08-12,104.352,106.32,103.29,3.029999999999987,2.789999999999992,105.136,106.53,103.96,2.5700000000000074,2.5700000000000074,103.962,105.27,103.03,2.239999999999995,2.239999999999995,104.658,105.86,103.29,2.569999999999993,2.2099999999999937,380966,440354,303441,136913,-111496
2018-08-19,103.67,105.26,102.67,2.5900000000000034,-1.990000000000009,103.99600000000001,105.37,103.24,2.1300000000000097,-1.9399999999999977,103.034,103.92,102.43,1.4899999999999949,-1.4899999999999949,103.328,103.96,102.85,1.1099999999999994,-0.769999999999996,357922,453320,266981,186339,-95580
2018-08-26,104.0425,104.65,103.3,1.3500000000000085,0.6099999999999994,104.55250000000001,104.7,104.33,0.37000000000000455,0.1700000000000017,103.49,103.77,102.97,0.7999999999999972,0.769999999999996,104.205,104.4,103.95,0.45000000000000284,0.3100000000000023,407847,629275,265410,363865,282405
2018-09-02,102.832,104.22,101.74,2.480000000000004,-2.480000000000004,103.41199999999999,104.63,102.53,2.0999999999999943,-2.0999999999999943,101.70400000000001,102.72,100.63,2.0900000000000034,-1.6300000000000097,102.066,103.0,100.65,2.3499999999999943,-2.1400000000000006,973259,1458037,400448,1057589,801202
2018-09-09,100.646,101.79,100.08,1.710000000000008,0.18999999999999773,101.294,101.79,100.4,1.3900000000000006,0.47999999999998977,99.928,100.4,99.23,1.1700000000000017,-0.29999999999999716,100.874,101.57,100.22,1.3499999999999943,0.8599999999999994,624433,765473,483006,282467,165766
2018-09-16,100.154,101.59,98.73,2.8599999999999994,-1.5,101.232,105.0,99.35,5.650000000000006,-4.840000000000003,98.458,100.87,97.06,3.8100000000000023,-3.8100000000000023,99.372,101.02,97.67,3.3499999999999943,-3.3499999999999943,864716,1669073,533489,1135584,58337
2018-09-23,96.98,97.77,95.64,2.1299999999999955,0.09000000000000341,97.67,98.12,96.46,1.6600000000000108,-0.0799999999999983,96.19,96.86,95.06,1.7999999999999972,0.060000000000002274,96.894,97.67,96.01,1.6599999999999966,-0.7900000000000063,672741,844398,557453,286945,188309
2018-09-30,95.612,97.0,94.25,2.75,-2.5900000000000034,96.084,97.43,94.76,2.6700000000000017,-2.1400000000000006,94.868,96.34,93.55,2.7900000000000063,-2.3100000000000023,95.382,96.68,94.19,2.490000000000009,-1.9300000000000068,678304,932837,419501,513336,178394
2018-10-07,92.918,95.0,89.87,5.1299999999999955,-5.1299999999999955,93.498,95.25,91.55,3.700000000000003,-3.700000000000003,91.298,93.95,89.56,4.390000000000001,-4.079999999999998,91.784,94.76,90.08,4.680000000000007,-4.450000000000003,706103,1015729,501702,514027,-81119
2018-10-14,92.164,92.93,91.33,1.6000000000000085,1.6000000000000085,93.464,94.21,92.99,1.2199999999999989,0.710000000000008,91.488,92.46,90.58,1.8799999999999955,1.0900000000000034,92.424,92.84,91.83,1.0100000000000051,-0.8599999999999994,891343,1761688,552786,1208902,-122242
2018-10-21,91.774,92.31,91.02,1.2900000000000063,1.0499999999999972,93.074,93.78,92.59,1.1899999999999977,0.6400000000000006,91.174,91.73,90.73,1.0,0.8900000000000006,92.05799999999999,92.91,91.19,1.7199999999999989,0.7999999999999972,826243,992195,687487,304708,-188294
2018-10-28,92.168,93.18,91.37,1.8100000000000023,-1.240000000000009,92.844,93.82,91.84,1.9799999999999898,-0.6099999999999994,91.298,92.2,90.56,1.6400000000000006,-0.2600000000000051,91.896,92.77,91.26,1.509999999999991,0.45000000000000284,953195,1198364,771146,427218,-237217
2018-11-04,94.774,95.33,93.46,1.8700000000000045,1.6700000000000017,95.49199999999999,96.16,94.81,1.3499999999999943,1.3499999999999943,94.074,94.53,93.01,1.519999999999996,1.519999999999996,94.932,95.38,94.35,1.0300000000000011,0.30000000000001137,564628,695885,311213,384672,-384672
2018-11-11,94.744,95.88,93.65,2.2299999999999898,-0.09000000000000341,95.182,95.94,94.22,1.7199999999999989,-0.1700000000000017,93.458,94.22,92.56,1.6599999999999966,-1.4599999999999937,94.356,95.42,93.13,2.2900000000000063,-2.2900000000000063,640188,735777,517412,218365,218365
2018-11-18,92.5775,92.74,92.37,0.36999999999999034,-0.01999999999999602,93.3275,93.99,92.77,1.2199999999999989,-0.25,92.01,92.33,91.64,0.6899999999999977,-0.29999999999999716,92.515,92.8,92.12,0.6799999999999926,0.3499999999999943,418246,553846,171439,382407,-111646
2018-11-25,94.194,96.81,92.7,4.109999999999999,4.109999999999999,95.29,97.59,93.39,4.200000000000003,4.200000000000003,93.426,94.76,92.15,2.6099999999999994,2.6099999999999994,94.764,96.42,93.07,3.3500000000000085,3.1300000000000097,801093,1446715,454201,992514,552550
2018-12-02,94.765,96.08,93.55,2.530000000000001,-2.319999999999993,95.445,96.51,93.78,2.730000000000004,-2.730000000000004,92.5025,93.84,91.4,2.4399999999999977,-1.6500000000000057,94.14,95.71,93.12,2.589999999999989,-1.3799999999999955,1016023,1380964,702162,678802,-592286
2018-12-09,91.26599999999999,93.86,89.39,4.469999999999999,-4.469999999999999,91.856,94.88,89.51,5.36999999999999,-5.36999999999999,89.538,92.78,85.98,6.799999999999997,-6.799999999999997,89.668,92.8,86.16,6.640000000000001,-6.640000000000001,854502,1148515,635973,512542,512542
2018-12-16,83.314,86.5,80.49,6.010000000000005,-6.010000000000005,83.84400000000001,86.77,80.64,6.1299999999999955,-6.1299999999999955,81.334,85.36,77.63,7.730000000000004,-7.730000000000004,81.702,85.63,77.63,8.0,-8.0,1183588,1702709,596222,1106487,-426403
2018-12-23,79.35499999999999,80.32,78.08,2.239999999999995,1.2199999999999989,80.3475,80.91,79.74,1.1700000000000017,-0.7700000000000102,77.8625,79.19,76.77,2.4200000000000017,1.4500000000000028,79.7525,80.45,79.08,1.3700000000000045,-1.3700000000000045,653914,755243,513629,241614,-115441
2018-12-30,78.485,79.7,77.35,2.3500000000000085,1.4300000000000068,80.115,82.12,78.49,3.6300000000000097,3.6300000000000097,77.87,79.52,77.0,2.519999999999996,2.519999999999996,79.0825,81.71,77.46,4.25,3.9299999999999926,747860,961968,614837,347131,218408
2019-01-06,85.494,86.98,82.26,4.719999999999999,4.420000000000002,87.10000000000001,87.93,85.29,2.6400000000000006,2.6400000000000006,85.054,86.37,82.26,4.109999999999999,4.089999999999989,86.538,87.53,85.0,2.530000000000001,1.7900000000000063,850986,1221648,541211,680437,-502178
