Date,PSA_Open_average,PSA_Open_max,PSA_Open_min,PSA_Open_volatility,PSA_Open_change,PSA_High_average,PSA_High_max,PSA_High_min,PSA_High_volatility,PSA_High_change,PSA_Low_average,PSA_Low_max,PSA_Low_min,PSA_Low_volatility,PSA_Low_change,PSA_Close_average,PSA_Close_max,PSA_Close_min,PSA_Close_volatility,PSA_Close_change,PSA_Volume_average,PSA_Volume_max,PSA_Volume_min,PSA_Volume_volatility,PSA_Volume_change
2018-01-14,194.434,195.12,193.91,1.210000000000008,-0.060000000000002274,196.05,198.43,194.5,3.930000000000007,-3.8100000000000023,193.154,194.44,192.51,1.9300000000000068,-1.0100000000000193,194.006,195.69,193.25,2.4399999999999977,0.030000000000001137,913769,1241017,646108,594909,-124616
2018-01-21,194.318,197.82,192.5,5.319999999999993,-1.5,195.59,198.55,192.93,5.6200000000000045,-5.6200000000000045,191.908,194.31,190.15,4.159999999999997,-3.4099999999999966,194.194,198.09,192.54,5.550000000000011,-5.550000000000011,945922,1121948,687010,434938,139981
2018-01-28,192.34,196.1,189.47,6.6299999999999955,-3.069999999999993,194.06199999999998,196.58,191.73,4.850000000000023,-2.5600000000000023,188.902,191.88,183.27,8.609999999999985,-6.989999999999981,191.126,195.76,184.98,10.780000000000001,-8.620000000000005,1494689,2749419,973962,1775457,-446742
2018-02-04,184.472,187.63,181.75,5.8799999999999955,4.650000000000006,187.784,188.7,185.94,2.759999999999991,1.4799999999999898,181.762,183.76,180.48,3.280000000000001,2.0,185.244,187.82,180.49,7.329999999999984,2.4199999999999875,1441884,2002079,1021658,980421,-160727
2018-02-11,188.315,189.98,187.52,2.4599999999999795,2.030000000000001,190.185,191.35,188.15,3.1999999999999886,0.6800000000000068,186.55,187.5,184.69,2.8100000000000023,-0.4900000000000091,188.8025,190.48,186.78,3.6999999999999886,-0.44999999999998863,1015688,1112611,931850,180761,58075
2018-02-18,191.122,196.05,186.97,9.080000000000013,8.420000000000016,194.398,197.41,190.25,7.159999999999997,7.159999999999997,189.72,193.31,185.77,7.539999999999992,7.400000000000006,192.352,195.88,186.31,9.569999999999993,9.569999999999993,1405773,2526872,778167,1748705,-497335
2018-02-25,195.174,196.54,193.82,2.719999999999999,-1.4499999999999886,197.904,199.0,196.68,2.319999999999993,1.259999999999991,193.328,195.09,192.52,2.569999999999993,2.569999999999993,195.164,197.35,192.92,4.430000000000007,4.430000000000007,1085270,1196702,950665,246037,167305
2018-03-04,198.46200000000002,200.08,196.8,3.280000000000001,3.1599999999999966,199.858,200.49,198.91,1.5800000000000125,1.329999999999984,197.034,198.56,195.41,3.1500000000000057,3.1500000000000057,199.07,199.96,198.01,1.950000000000017,1.25,788181,1004349,583960,420389,292472
2018-03-11,196.844,198.04,194.78,3.259999999999991,0.03999999999999204,197.826,199.0,195.37,3.6299999999999955,-0.9199999999999875,194.86,196.76,193.0,3.759999999999991,-1.2099999999999795,196.382,198.01,194.61,3.3999999999999773,-0.6800000000000068,1115716,1903654,676264,1227390,-181957
2018-03-18,196.692,198.32,194.28,4.039999999999992,-2.6200000000000045,198.476,199.9,196.94,2.960000000000008,-1.710000000000008,194.892,196.52,192.66,3.8600000000000136,-3.0,196.38,198.52,193.05,5.469999999999999,-1.4199999999999875,919134,1108463,703799,404664,-182991
2018-03-25,199.7,202.09,197.0,5.090000000000003,4.050000000000011,202.11,203.82,199.83,3.9899999999999807,2.059999999999974,197.3875,199.26,194.25,5.009999999999991,3.7700000000000102,200.005,202.12,198.1,4.02000000000001,1.3100000000000023,980154,1249467,762675,486792,-159050
2018-04-01,200.912,203.59,199.42,4.170000000000016,0.18000000000000682,202.89,204.75,201.6,3.1500000000000057,-0.06999999999999318,198.788,199.69,197.28,2.4099999999999966,1.5,201.024,204.04,199.28,4.759999999999991,-0.8000000000000114,796986,896387,694567,201820,111912
2018-04-08,198.706,199.95,196.74,3.2099999999999795,-1.6999999999999886,199.754,202.2,197.33,4.869999999999976,-3.3999999999999773,197.048,199.61,195.39,4.220000000000027,-3.2600000000000193,197.962,200.45,196.31,4.139999999999986,-3.359999999999985,694992,764608,581904,182704,-9011
2018-04-15,196.46,199.17,193.34,5.829999999999984,-4.659999999999997,196.93,199.57,193.41,6.159999999999997,-6.159999999999997,194.19,197.6,192.02,5.579999999999984,-4.840000000000003,195.184,198.57,192.75,5.819999999999993,-5.680000000000007,773279,970248,596698,373550,8451
2018-04-22,196.984,203.35,192.43,10.919999999999987,10.919999999999987,199.996,203.98,194.53,9.449999999999989,9.449999999999989,195.97,201.57,192.05,9.519999999999982,9.519999999999982,198.304,202.45,193.71,8.73999999999998,8.02000000000001,1044163,1829328,747998,1081330,-101946
2018-04-29,204.642,207.34,201.84,5.5,5.5,207.442,210.24,205.65,4.590000000000003,4.590000000000003,203.372,206.09,200.68,5.409999999999997,5.409999999999997,206.494,209.98,204.5,5.47999999999999,5.47999999999999,922874,1253185,495114,758071,-402183
2018-05-06,211.404,212.68,210.0,2.680000000000007,1.4699999999999989,212.436,213.92,210.84,3.079999999999984,1.8499999999999943,209.82999999999998,211.5,208.01,3.490000000000009,-1.1599999999999966,210.892,211.85,209.44,2.4099999999999966,-0.5900000000000034,735722,1118036,549757,568279,-459290
2018-05-13,205.516,207.8,204.1,3.700000000000017,-3.700000000000017,206.564,208.86,205.02,3.8400000000000034,-2.990000000000009,203.516,205.31,201.84,3.469999999999999,-2.930000000000007,204.768,205.91,203.59,2.319999999999993,-1.009999999999991,700218,957343,563186,394157,-394157
2018-05-20,206.17000000000002,208.12,204.75,3.3700000000000045,3.3700000000000045,207.545,209.32,205.26,4.060000000000002,4.060000000000002,205.3475,207.24,203.38,3.8600000000000136,3.8600000000000136,206.6025,208.49,204.11,4.3799999999999955,4.3799999999999955,547841,616106,439672,176434,-176434
2018-05-27,210.71,212.5,208.47,4.030000000000001,4.030000000000001,212.33,214.05,209.94,4.110000000000014,4.110000000000014,209.544,211.33,207.46,3.8700000000000045,3.8700000000000045,211.918,214.05,209.85,4.200000000000017,4.200000000000017,817053,1553159,506757,1046402,-301173
2018-06-03,214.614,216.61,212.56,4.050000000000011,2.3000000000000114,215.918,217.34,214.55,2.789999999999992,1.9399999999999977,213.522,215.44,212.03,3.4099999999999966,2.719999999999999,214.962,216.64,212.88,3.759999999999991,3.759999999999991,775613,834255,695748,138507,-42929
2018-06-10,214.522,216.63,212.51,4.1200000000000045,-0.5800000000000125,216.422,217.49,215.6,1.8900000000000148,-1.0300000000000011,212.982,213.77,212.09,1.6800000000000068,-0.9800000000000182,214.28,215.92,212.32,3.5999999999999943,-1.2399999999999807,818165,1313894,627292,686602,-186053
2018-06-17,219.208,225.35,213.48,11.870000000000005,11.870000000000005,222.396,226.25,218.35,7.900000000000006,7.900000000000006,218.49,223.41,213.42,9.990000000000009,9.990000000000009,221.81,225.96,217.07,8.890000000000015,8.580000000000013,1048465,1199807,757359,442448,-7730
2018-06-24,227.306,228.99,225.83,3.1599999999999966,1.0300000000000011,229.518,230.09,228.69,1.4000000000000057,-1.0300000000000011,225.558,226.83,223.68,3.1500000000000057,-0.8599999999999852,227.666,229.0,226.34,2.6599999999999966,-2.6599999999999966,1149961,1732185,710679,1021506,-1021506
2018-07-01,230.3875,233.15,226.58,6.569999999999993,5.809999999999974,232.79,234.9,230.94,3.960000000000008,1.4499999999999886,228.0775,231.29,225.3,5.989999999999981,1.549999999999983,231.0,232.71,229.44,3.2700000000000102,0.19999999999998863,815200,1002146,578023,424123,424123
2018-07-08,229.338,230.33,226.0,4.3300000000000125,-4.3300000000000125,230.338,232.3,226.73,5.570000000000022,-5.570000000000022,227.644,229.12,223.51,5.610000000000014,-5.450000000000017,228.684,230.71,225.54,5.170000000000016,-5.170000000000016,760207,882175,500573,381602,-39490
2018-07-15,221.792,226.14,219.14,7.0,-4.47999999999999,223.068,226.46,220.68,5.780000000000001,-4.110000000000014,219.278,220.23,217.78,2.4499999999999886,0.5300000000000011,220.812,222.46,219.14,3.3200000000000216,0.9000000000000057,921599,1525225,561839,963386,-963386
2018-07-22,219.468,220.76,216.28,4.47999999999999,-4.0800000000000125,220.028,221.62,216.89,4.730000000000018,-4.350000000000023,216.95,218.82,214.1,4.719999999999999,-4.710000000000008,217.59,219.67,214.5,5.1699999999999875,-4.840000000000003,1014828,1127451,853368,274083,225796
2018-07-29,210.43,215.31,201.05,14.259999999999991,-1.3300000000000125,216.018,218.05,212.1,5.950000000000017,-1.5200000000000102,210.09,214.8,201.05,13.75,-1.3200000000000216,215.064,217.83,210.21,7.6200000000000045,-2.0100000000000193,1782895,2450317,790110,1660207,-1660207
2018-08-05,216.03799999999998,217.51,214.73,2.780000000000001,-1.1100000000000136,217.642,218.86,216.51,2.3500000000000227,-0.9300000000000068,214.896,216.04,214.2,1.8400000000000034,-0.6500000000000057,215.958,217.22,214.73,2.490000000000009,-1.6500000000000057,647816,857189,499323,357866,-181513
2018-08-12,219.086,223.47,214.92,8.550000000000011,8.550000000000011,221.342,225.28,216.57,8.710000000000008,8.710000000000008,218.392,222.03,214.55,7.47999999999999,7.47999999999999,220.412,223.57,215.93,7.639999999999986,6.549999999999983,859119,1388060,670500,717560,24634
2018-08-19,214.886,222.33,211.0,11.330000000000013,-8.420000000000016,216.04,222.71,211.95,10.76000000000002,-8.070000000000022,212.758,220.74,209.97,10.77000000000001,-9.870000000000005,213.972,220.86,211.04,9.820000000000022,-7.8700000000000045,812353,1547074,451755,1095319,134099
