Date,BFa_stock_Open_average,BFa_stock_Open_max,BFa_stock_Open_min,BFa_stock_Open_volatility,BFa_stock_Open_change,BFa_stock_High_average,BFa_stock_High_max,BFa_stock_High_min,BFa_stock_High_volatility,BFa_stock_High_change,BFa_stock_Low_average,BFa_stock_Low_max,BFa_stock_Low_min,BFa_stock_Low_volatility,BFa_stock_Low_change,BFa_stock_Close_average,BFa_stock_Close_max,BFa_stock_Close_min,BFa_stock_Close_volatility,BFa_stock_Close_change,BFa_stock_Volume_average,BFa_stock_Volume_max,BFa_stock_Volume_min,BFa_stock_Volume_volatility,BFa_stock_Volume_change
2018-01-14,48.9425,49.35,48.54,0.8100000000000023,0.5300000000000011,49.542500000000004,50.09,49.29,0.8000000000000043,0.14999999999999858,48.525,48.79,48.19,0.6000000000000014,0.5300000000000011,48.8575,49.27,48.25,1.0200000000000031,0.8200000000000003,29306,65397,15000,50397,-6770
2018-01-21,49.698,50.48,48.61,1.8699999999999974,1.7100000000000009,50.492,51.06,49.07,1.990000000000002,1.990000000000002,49.51,50.32,48.48,1.8400000000000034,1.7100000000000009,50.048,50.89,49.0,1.8900000000000006,1.8900000000000006,18136,24066,7790,16276,8962
2018-01-28,50.788000000000004,51.27,50.4,0.8700000000000045,-0.21000000000000085,50.962,51.33,50.64,0.6899999999999977,-0.21000000000000085,50.186,50.47,49.47,1.0,-0.7899999999999991,50.554,51.3,49.47,1.8299999999999983,-0.8800000000000026,24910,29511,17600,11911,3747
2018-02-04,47.702,49.24,46.87,2.3700000000000045,-2.3700000000000045,48.594,49.66,47.94,1.7199999999999989,-1.4599999999999937,46.942,47.73,46.41,1.3200000000000003,-0.9199999999999946,47.532000000000004,48.15,46.6,1.5499999999999972,0.30999999999999517,26437,40747,14681,26066,-4458
2018-02-11,49.108,50.39,48.37,2.020000000000003,2.020000000000003,49.922,51.01,49.06,1.9499999999999957,1.7999999999999972,48.652,50.18,47.97,2.210000000000001,1.9500000000000028,49.658,50.78,48.74,2.039999999999999,1.8800000000000026,19145,22589,12479,10110,-10110
2018-02-18,49.54,50.4,49.01,1.3900000000000006,-1.0700000000000003,49.942499999999995,50.4,49.3,1.1000000000000014,-0.18999999999999773,48.775000000000006,49.24,48.59,0.6499999999999986,-0.6000000000000014,49.34,50.11,48.77,1.3399999999999963,0.7100000000000009,27099,31570,24139,7431,3058
2018-02-25,51.794000000000004,53.96,50.2,3.759999999999998,3.299999999999997,52.444,54.96,50.35,4.609999999999999,4.609999999999999,51.21,53.39,49.46,3.9299999999999997,3.9299999999999997,52.026,54.53,50.17,4.359999999999999,4.359999999999999,41629,62366,15751,46615,46615
2018-03-04,54.272,56.01,52.28,3.729999999999997,-1.3299999999999983,55.126,56.1,53.33,2.770000000000003,-0.8500000000000014,53.238,54.48,51.68,2.799999999999997,-1.0999999999999943,54.084,55.67,52.28,3.3900000000000006,-0.5599999999999952,44090,85173,22777,62396,16490
2018-03-11,54.260000000000005,54.7,53.92,0.7800000000000011,0.07000000000000028,54.582,55.06,54.03,1.0300000000000011,0.4299999999999997,53.446,54.19,52.73,1.4600000000000009,0.6999999999999957,53.982,54.87,53.3,1.5700000000000003,1.1699999999999946,33137,90886,13932,76954,76954
2018-03-18,53.204,53.8,52.09,1.7099999999999937,-1.6799999999999997,53.653999999999996,54.05,52.68,1.3699999999999974,-1.240000000000002,52.28,53.14,50.79,2.3500000000000014,-1.9299999999999997,52.58,53.85,50.8,3.0500000000000043,-2.1200000000000045,26888,46596,11845,34751,31742
2018-03-25,51.5575,52.05,51.07,0.9799999999999969,0.23000000000000398,52.6325,53.49,52.05,1.4400000000000048,1.0700000000000003,51.2375,51.67,50.79,0.8800000000000026,0.25,51.942499999999995,53.33,50.93,2.3999999999999986,1.2999999999999972,30463,46979,18828,28151,3869
2018-04-01,53.204,54.0,52.28,1.7199999999999989,0.44999999999999574,53.914,54.49,53.35,1.1400000000000006,0.9299999999999997,52.653999999999996,53.8,52.06,1.7399999999999949,0.6899999999999977,53.376,54.15,52.26,1.8900000000000006,0.9400000000000048,16792,26419,11053,15366,-15366
2018-04-08,54.088,54.62,53.64,0.9799999999999969,0.5900000000000034,54.62,54.88,54.49,0.39000000000000057,0.0899999999999963,53.769999999999996,53.97,53.46,0.509999999999998,0.21000000000000085,53.99,54.3,53.46,0.8399999999999963,-0.0799999999999983,14373,28718,7343,21375,930
