Date,LUV_Open_average,LUV_Open_max,LUV_Open_min,LUV_Open_volatility,LUV_Open_change,LUV_High_average,LUV_High_max,LUV_High_min,LUV_High_volatility,LUV_High_change,LUV_Low_average,LUV_Low_max,LUV_Low_min,LUV_Low_volatility,LUV_Low_change,LUV_Close_average,LUV_Close_max,LUV_Close_min,LUV_Close_volatility,LUV_Close_change,LUV_Volume_average,LUV_Volume_max,LUV_Volume_min,LUV_Volume_volatility,LUV_Volume_change
2018-07-15,53.566,54.06,52.91,1.1500000000000057,0.3500000000000014,54.124,55.23,53.7,1.529999999999994,-0.01999999999999602,53.216,53.75,52.78,0.9699999999999989,-0.12999999999999545,53.578,53.9,53.22,0.6799999999999997,0.3400000000000034,4747029,7258392,3846173,3412219,-96394
2018-07-22,54.502,58.08,52.0,6.079999999999998,4.339999999999996,56.022,58.43,52.62,5.810000000000002,4.68,53.912,57.52,51.66,5.8600000000000065,5.68,55.436,58.38,51.91,6.470000000000006,5.990000000000002,7521067,11997008,5442274,6554734,-289902
2018-07-29,57.302,58.14,56.21,1.9299999999999997,-0.9299999999999997,57.966,59.33,56.76,2.5700000000000003,-1.4200000000000017,56.812,58.11,55.61,2.5,-1.009999999999998,57.314,58.16,56.52,1.6399999999999935,-0.36999999999999744,3950981,5138590,2989025,2149565,-2149565
2018-08-05,58.722,59.05,58.15,0.8999999999999986,0.8999999999999986,59.142,59.37,58.64,0.7299999999999969,0.7299999999999969,58.416000000000004,58.81,57.84,0.9699999999999989,0.6799999999999997,58.746,58.99,58.09,0.8999999999999986,0.75,3103406,4003855,2557924,1445931,414987
2018-08-12,59.614,60.55,58.94,1.6099999999999994,1.0100000000000051,60.632,62.05,59.83,2.219999999999999,2.2099999999999937,59.222,59.89,58.91,0.980000000000004,0.9600000000000009,60.050000000000004,61.63,59.09,2.539999999999999,2.539999999999999,4882903,6499280,3166039,3333241,2807873
2018-08-19,60.916,61.48,60.49,0.9899999999999949,-0.3200000000000003,61.394,62.2,60.99,1.2100000000000009,-0.8200000000000003,60.442,60.95,59.93,1.0200000000000031,-0.25,60.903999999999996,61.01,60.61,0.3999999999999986,-0.09000000000000341,2953729,4150757,2177269,1973488,-1444100
2018-08-26,61.067499999999995,61.33,60.86,0.46999999999999886,-0.1700000000000017,61.5625,61.75,61.41,0.3400000000000034,0.21999999999999886,60.745,60.83,60.54,0.28999999999999915,0.010000000000005116,61.1675,61.33,60.82,0.509999999999998,-0.030000000000001137,3473623,4382105,3083463,1298642,-1089689
2018-09-02,61.664,62.15,61.4,0.75,0.46999999999999886,62.492,62.74,61.75,0.990000000000002,0.1700000000000017,61.184,61.63,60.66,0.970000000000006,0.5,61.766,62.51,61.03,1.4799999999999969,0.519999999999996,4096610,5588194,2512518,3075676,-1913122
2018-09-09,62.34,62.95,61.55,1.4000000000000057,0.35999999999999943,63.022,63.46,62.56,0.8999999999999986,0.21000000000000085,61.938,62.61,61.25,1.3599999999999994,0.3299999999999983,62.448,63.1,61.37,1.730000000000004,0.12000000000000455,3797624,5364332,2936373,2427959,570464
2018-09-16,63.112,63.38,62.69,0.6900000000000048,0.3400000000000034,63.63,64.02,63.23,0.7899999999999991,0.1600000000000037,62.374,63.02,61.65,1.3700000000000045,-0.46000000000000085,62.898,63.77,62.06,1.7100000000000009,-0.9899999999999949,4431415,7798029,2756838,5041191,1753215
2018-09-23,62.298,62.61,61.93,0.6799999999999997,0.6099999999999994,62.816,63.2,62.34,0.8599999999999994,0.8599999999999994,61.766,62.44,61.12,1.3200000000000003,0.4200000000000017,62.120000000000005,62.71,61.65,1.0600000000000023,0.05000000000000426,3507678,4256977,2391396,1865581,392853
2018-09-30,61.422,61.68,60.9,0.7800000000000011,-0.5799999999999983,61.748,62.0,61.07,0.9299999999999997,-0.759999999999998,60.78,61.26,60.16,1.1000000000000014,-0.4300000000000068,61.222,61.68,60.62,1.0600000000000023,-0.5600000000000023,3725311,4420827,2474929,1945898,-350622
2018-10-07,58.618,60.65,57.22,3.4299999999999997,-3.4299999999999997,59.054,60.72,58.19,2.530000000000001,-2.530000000000001,57.336,59.47,56.43,3.039999999999999,-2.289999999999999,57.782000000000004,59.49,57.03,2.460000000000001,-1.8100000000000023,6055626,7945400,3324817,4620583,-4527897
2018-10-14,58.744,60.45,57.8,2.6500000000000057,0.3400000000000034,59.226,60.86,58.44,2.4200000000000017,-0.6099999999999994,57.756,58.65,57.16,1.490000000000002,-0.3500000000000014,58.42,59.2,57.87,1.3300000000000054,-1.0700000000000003,4097044,4664125,3570823,1093302,253103
2018-10-21,53.156,57.76,49.9,7.859999999999999,-7.289999999999999,53.474000000000004,57.79,50.18,7.609999999999999,-7.340000000000003,50.954,55.96,47.1,8.86,-8.86,51.894,57.48,47.91,9.57,-9.57,10656971,21643446,4253346,17390100,6948984
2018-10-28,49.734,51.67,47.36,4.310000000000002,4.310000000000002,50.934,52.55,49.18,3.3699999999999974,2.6000000000000014,49.532,51.06,47.25,3.8100000000000023,3.8100000000000023,50.488,51.82,49.1,2.719999999999999,2.270000000000003,7592657,8954906,6203831,2751075,-2751075
2018-11-04,52.286,52.78,51.45,1.3299999999999983,0.9499999999999957,53.004,53.51,52.45,1.0599999999999952,0.269999999999996,51.84,52.34,51.25,1.0900000000000034,0.28999999999999915,52.368,52.88,51.86,1.0200000000000031,0.030000000000001137,5147031,8061203,3947201,4114002,-4114002
2018-11-11,52.492,52.85,52.0,0.8500000000000014,0.6499999999999986,53.168,53.5,52.84,0.6599999999999966,-0.22999999999999687,51.966,52.25,51.68,0.5700000000000003,-0.010000000000005116,52.681999999999995,53.23,52.39,0.8399999999999963,-0.3399999999999963,4743333,6528668,3019263,3509405,-3509405
2018-11-18,52.3525,53.05,51.8,1.25,1.2099999999999937,53.07,53.48,52.37,1.1099999999999994,1.1099999999999994,51.9225,52.47,51.33,1.1400000000000006,1.1400000000000006,52.315,52.76,51.57,1.1899999999999977,1.1899999999999977,3215645,4319665,2216560,2103105,946121
2018-11-25,53.455999999999996,54.9,52.82,2.0799999999999983,1.8200000000000003,54.192,55.68,53.08,2.6000000000000014,1.7100000000000009,53.042,54.23,52.17,2.059999999999995,1.5399999999999991,53.616,54.61,52.79,1.8200000000000003,1.5799999999999983,4309752,6216922,2929061,3287861,-2174978
2018-12-02,52.739999999999995,53.62,51.54,2.0799999999999983,-2.0799999999999983,53.3025,54.17,51.8,2.3700000000000045,-2.3700000000000045,51.43,52.26,50.19,2.0700000000000003,-1.9400000000000048,52.225,53.6,51.14,2.460000000000001,-1.6599999999999966,6181539,7603719,5006392,2597327,-870929
2018-12-09,50.68,51.58,49.62,1.9600000000000009,-1.7399999999999949,51.058,51.61,50.1,1.509999999999998,-1.509999999999998,49.74,50.68,48.53,2.1499999999999986,-2.1499999999999986,50.36,51.08,49.39,1.6899999999999977,-1.6899999999999977,4757691,6866661,2970923,3895738,2843372
2018-12-16,48.082,49.89,45.56,4.329999999999998,-4.329999999999998,48.502,50.15,45.69,4.460000000000001,-4.460000000000001,46.846000000000004,49.35,44.35,5.0,-5.0,47.160000000000004,49.6,44.4,5.200000000000003,-5.200000000000003,4962068,8357674,3560616,4797058,221556
2018-12-23,46.24,47.0,44.75,2.25,2.1899999999999977,47.055,47.5,46.76,0.740000000000002,0.38000000000000256,45.5075,46.59,44.28,2.3100000000000023,1.769999999999996,46.69,46.8,46.48,0.3200000000000003,-0.240000000000002,3537896,3929467,3135751,793716,-124327
2018-12-30,46.59,47.84,45.99,1.8500000000000014,1.7900000000000063,47.5225,48.26,46.57,1.6899999999999977,1.0599999999999952,45.81,47.17,44.61,2.5600000000000023,1.7000000000000028,47.12,47.87,45.61,2.259999999999998,0.7299999999999969,4610764,5194720,4081331,1113389,1113389
2019-01-06,48.09,48.65,47.49,1.1599999999999966,-0.3200000000000003,49.008,49.29,48.59,0.6999999999999957,0.6999999999999957,47.446,47.85,46.9,0.9500000000000028,0.490000000000002,48.578,49.08,47.54,1.5399999999999991,1.2199999999999989,4170938,5424768,3489555,1935213,-553843
2019-01-13,50.004999999999995,50.91,49.01,1.8999999999999986,1.8999999999999986,50.815,51.58,50.02,1.5599999999999952,1.5599999999999952,49.707499999999996,50.6,48.86,1.740000000000002,1.740000000000002,50.3875,51.57,49.61,1.9600000000000009,1.9600000000000009,3942194,4640262,3236424,1403838,-1172525
2019-01-20,53.154,55.0,50.88,4.119999999999997,3.6400000000000006,53.87,55.95,51.31,4.640000000000001,4.420000000000002,52.392,54.89,50.06,4.829999999999998,4.649999999999999,53.254,55.52,50.54,4.980000000000004,4.980000000000004,6460232,11000849,4153889,6846960,919333
2019-01-27,56.798,57.49,55.65,1.8400000000000034,1.5500000000000043,57.660000000000004,58.31,56.54,1.7700000000000031,1.7700000000000031,56.486,57.15,55.38,1.769999999999996,1.769999999999996,57.208,58.29,56.37,1.9200000000000017,1.9200000000000017,4939366,6768683,3610393,3158290,-804921
2019-02-03,57.652,58.5,56.97,1.5300000000000011,-0.4299999999999997,58.05,58.77,57.65,1.1200000000000045,-0.3300000000000054,57.14,57.6,56.64,0.9600000000000009,0.07000000000000028,57.78,58.28,57.48,0.8000000000000043,0.3999999999999986,4160038,5305631,3130502,2175129,-1049184
2019-02-10,58.09,58.5,57.61,0.8900000000000006,0.21999999999999886,58.6,58.74,58.49,0.25,-0.14000000000000057,57.525,57.8,57.15,0.6499999999999986,0.13000000000000256,57.85,58.0,57.7,0.29999999999999716,0.0,4396922,5013540,3612984,1400556,1379023
2019-02-17,54.926,57.35,53.91,3.440000000000005,-3.440000000000005,55.378,58.16,54.2,3.9599999999999937,-3.9599999999999937,54.391999999999996,56.66,53.47,3.1899999999999977,-3.059999999999995,54.794,57.67,53.62,4.050000000000004,-3.710000000000001,6533264,11873119,4569626,7303493,-5667
2019-02-24,54.368,56.28,53.49,2.789999999999999,0.259999999999998,55.386,56.96,54.2,2.759999999999998,-0.07000000000000028,53.592,54.05,53.26,0.7899999999999991,-0.3999999999999986,54.35,56.04,53.69,2.3500000000000014,0.14000000000000057,8050369,15308190,4526463,10781727,-1280125
2019-03-03,52.448,54.0,49.9,4.100000000000001,-4.100000000000001,53.002,54.4,51.64,2.759999999999998,-2.759999999999998,51.836,53.32,49.82,3.5,-3.5,52.452,53.39,51.61,1.7800000000000011,-1.7800000000000011,5342508,6185725,4648089,1537636,974130
2019-03-10,51.11,51.38,50.78,0.6000000000000014,-0.03999999999999915,51.61,51.78,51.43,0.3500000000000014,0.10000000000000142,50.21,51.0,48.58,2.4200000000000017,1.0900000000000034,50.924,51.37,50.4,0.9699999999999989,0.6799999999999997,8074857,12543772,4217285,8326487,-4549672
2019-03-17,50.21,51.17,49.26,1.9100000000000037,-1.9100000000000037,50.7,51.72,49.54,2.1799999999999997,-2.1799999999999997,49.484,50.48,48.53,1.9499999999999957,-1.9499999999999957,49.838,50.74,48.69,2.0500000000000043,-2.0500000000000043,5003280,5785980,4319656,1466324,182121
2019-03-24,50.0,52.27,48.5,3.770000000000003,3.4200000000000017,51.12,53.05,49.48,3.5700000000000003,3.5700000000000003,49.854,52.02,48.5,3.520000000000003,3.440000000000005,50.67,52.41,48.75,3.6599999999999966,3.6599999999999966,6448941,8071813,3821374,4250439,2491642
2019-03-31,52.976,53.25,52.26,0.990000000000002,-0.9100000000000037,53.296,53.73,52.5,1.2299999999999969,-0.9299999999999997,52.38,53.05,51.67,1.3799999999999955,-0.4799999999999969,52.794,53.25,51.94,1.3100000000000023,-0.7700000000000031,3968823,7001738,2531833,4469905,2588986
2019-04-07,52.656,53.27,51.63,1.6400000000000006,1.4299999999999997,53.01,53.64,52.08,1.5600000000000023,0.980000000000004,52.156,52.71,51.38,1.3299999999999983,0.8999999999999986,52.586,53.13,51.89,1.240000000000002,0.3999999999999986,3168392,3910811,2524817,1385994,-855942
2019-04-14,52.5425,53.39,51.86,1.5300000000000011,-0.3999999999999986,52.8575,53.63,52.06,1.5700000000000003,-0.9099999999999966,51.9525,52.47,51.46,1.009999999999998,-0.519999999999996,52.3575,52.78,51.71,1.0700000000000003,-1.0700000000000003,2956407,3342142,2570951,771191,30485
2019-04-21,52.81,53.25,51.78,1.4699999999999989,1.2100000000000009,53.686,54.85,52.92,1.9299999999999997,1.1499999999999986,52.454,52.94,51.56,1.3799999999999955,1.1799999999999997,53.176,53.83,52.79,1.0399999999999991,1.0399999999999991,4551855,7115860,3600144,3515716,429538
2019-04-28,53.77,54.6,52.81,1.7899999999999991,-1.1199999999999974,54.24,54.61,53.61,1.0,-0.9500000000000028,53.346000000000004,53.85,52.72,1.1300000000000026,-0.8000000000000043,53.72,54.23,53.37,0.8599999999999994,-0.75,2817825,3861006,2307834,1553172,-1553172
2019-05-05,52.15,53.04,51.77,1.269999999999996,-1.269999999999996,52.648,53.12,51.84,1.279999999999994,-1.279999999999994,51.364,51.8,50.78,1.019999999999996,-0.6700000000000017,52.172,52.74,51.04,1.7000000000000028,-1.1700000000000017,3391651,4893864,2564719,2329145,-1608121
2019-05-12,51.628,52.17,51.01,1.1600000000000037,0.6600000000000037,52.576,53.01,51.94,1.0700000000000003,0.5700000000000003,51.458,52.0,50.71,1.2899999999999991,0.8299999999999983,52.1,52.59,51.65,0.9400000000000048,0.35999999999999943,2742112,3176112,2173579,1002533,42113
2019-05-19,52.2375,53.24,51.11,2.1300000000000026,-1.4399999999999977,52.6425,53.52,51.56,1.9600000000000009,-1.8799999999999955,51.54,52.52,50.36,2.1600000000000037,-1.519999999999996,52.0125,53.37,50.96,2.4099999999999966,-2.219999999999999,3603403,5438233,2311899,3126334,-1159461
2019-05-26,49.391999999999996,50.73,47.6,3.1299999999999955,-3.1299999999999955,49.666,50.93,48.35,2.5799999999999983,-2.5799999999999983,48.596,49.98,47.4,2.5799999999999983,-2.5799999999999983,48.874,50.03,47.6,2.4299999999999997,-2.240000000000002,4073489,5231218,2792344,2438874,1784627
2019-06-02,49.818,50.85,48.24,2.6099999999999994,2.6099999999999994,50.46,51.33,49.22,2.1099999999999994,2.1099999999999994,49.494,50.28,48.17,2.1099999999999994,2.1099999999999994,49.964,50.37,48.95,1.4199999999999946,1.3499999999999943,3620771,6212733,2032364,4180369,-3196101
2019-06-09,51.282000000000004,52.54,50.56,1.9799999999999969,1.0499999999999972,51.858000000000004,52.75,51.11,1.6400000000000006,0.5600000000000023,50.842,51.38,50.27,1.1099999999999994,0.7999999999999972,51.354,52.38,50.58,1.8000000000000043,0.6000000000000014,3022027,4241808,2535282,1706526,-137814
2019-06-16,51.646,52.0,51.43,0.5700000000000003,0.030000000000001137,51.992,52.46,51.5,0.9600000000000009,-0.9600000000000009,51.022,51.16,50.89,0.269999999999996,-0.25,51.44,51.7,51.22,0.480000000000004,-0.480000000000004,3594962,4733668,2384179,2349489,-684721
2019-06-23,51.022,51.2,50.76,0.44000000000000483,0.0800000000000054,51.494,51.83,51.18,0.6499999999999986,0.21999999999999886,50.7,51.05,50.35,0.6999999999999957,0.09999999999999432,50.952,51.54,50.7,0.8399999999999963,0.5399999999999991,3995179,5965414,2953988,3011426,398190
2019-06-30,51.7825,51.91,51.6,0.30999999999999517,-0.30999999999999517,52.254999999999995,52.29,52.23,0.060000000000002274,0.03999999999999915,51.37,51.58,51.03,0.5499999999999972,0.37999999999999545,51.82,52.08,51.43,0.6499999999999986,0.6499999999999986,2726120,3164718,2113246,1051472,255196
2019-07-07,52.028,52.35,51.71,0.6400000000000006,0.6400000000000006,52.524,53.0,52.23,0.7700000000000031,0.759999999999998,51.792,52.18,51.47,0.7100000000000009,0.7100000000000009,52.032,52.51,51.69,0.8200000000000003,0.5700000000000003,2855040,3223980,2094558,1129422,69354
2019-07-14,52.484,53.13,52.17,0.9600000000000009,0.030000000000001137,53.132,53.78,52.73,1.0500000000000043,-0.6899999999999977,52.144,52.28,51.9,0.38000000000000256,-0.00999999999999801,52.544,53.28,52.02,1.259999999999998,-0.6000000000000014,3627209,4285522,2969491,1316031,-33924
2019-07-21,53.618,54.86,52.75,2.1099999999999994,0.3999999999999986,54.736,55.94,53.69,2.25,-0.5600000000000023,52.964,53.85,52.41,1.4400000000000048,-0.03999999999999915,53.976,54.91,52.88,2.029999999999994,-1.2399999999999949,5292378,8684152,3399875,5284277,386025
2019-07-28,51.494,52.55,50.0,2.549999999999997,-2.549999999999997,51.752,52.8,50.0,2.799999999999997,-2.799999999999997,50.522,52.15,48.4,3.75,-3.75,50.924,52.55,48.96,3.5899999999999963,-3.5899999999999963,4133401,5156510,2794398,2362112,2362112
2019-08-04,49.812,50.24,49.18,1.0600000000000023,0.6300000000000026,50.332,50.8,49.79,1.009999999999998,0.35999999999999943,49.466,50.06,48.77,1.2899999999999991,0.490000000000002,50.126,50.49,49.71,0.7800000000000011,0.3399999999999963,3041423,3673345,2112122,1561223,-1122807
2019-08-11,49.352,50.33,48.7,1.6299999999999955,0.9299999999999997,50.078,50.95,49.04,1.9100000000000037,0.0,48.903999999999996,50.3,48.09,2.2099999999999937,0.9399999999999977,49.464,50.64,48.21,2.4299999999999997,0.7199999999999989,3273895,3654190,2935637,718553,297752
2019-08-18,50.712,50.95,50.41,0.5400000000000063,0.4899999999999949,51.205999999999996,51.94,50.47,1.4699999999999989,0.6899999999999977,50.242,50.66,49.73,0.9299999999999997,0.5100000000000051,50.61,51.19,50.02,1.1699999999999946,0.6699999999999946,3233557,4692193,2097666,2594527,1311794
2019-08-25,51.3675,52.6,50.24,2.3599999999999994,1.6300000000000026,52.055,53.19,51.12,2.0700000000000003,2.0700000000000003,51.0225,52.18,50.12,2.0600000000000023,1.990000000000002,51.567499999999995,52.32,50.49,1.8299999999999983,1.8299999999999983,3065144,3851890,2519088,1332802,755627
2019-09-01,52.242,52.75,51.83,0.9200000000000017,0.25,52.822,53.3,52.24,1.0599999999999952,1.0599999999999952,51.652,52.44,50.91,1.5300000000000011,0.9100000000000037,52.244,53.08,51.38,1.6999999999999957,1.6999999999999957,3320518,4297988,2773605,1524383,-1170434
2019-09-08,54.384,55.98,53.29,2.6899999999999977,1.1000000000000014,55.234,56.35,53.63,2.719999999999999,2.229999999999997,53.986,55.65,52.88,2.769999999999996,1.1799999999999997,54.934,55.81,53.38,2.4299999999999997,2.4299999999999997,4156760,5496018,2963452,2532566,1531068
2019-09-15,55.31,56.09,54.35,1.740000000000002,-0.8999999999999986,55.836,56.49,54.76,1.730000000000004,-1.5200000000000031,54.82,55.6,53.96,1.6400000000000006,-1.25,55.202,56.23,54.48,1.75,-1.25,4639141,7081985,3244157,3837828,-1037264
2019-09-22,54.774,54.94,54.4,0.5399999999999991,-0.5399999999999991,55.112,55.34,54.69,0.6500000000000057,-0.490000000000002,54.164,54.52,53.73,0.7900000000000063,-0.3400000000000034,54.496,54.82,54.01,0.8100000000000023,-0.7199999999999989,3022704,3842700,2120577,1722123,413460
2019-09-29,52.842,54.29,52.04,2.25,-1.2899999999999991,53.356,54.9,52.44,2.460000000000001,-1.4499999999999957,52.135999999999996,53.29,51.19,2.1000000000000014,-0.509999999999998,52.699999999999996,53.37,52.04,1.3299999999999983,-0.3299999999999983,3994529,5532440,2801296,2731144,-1432807
2019-10-06,53.418,54.37,52.7,1.6699999999999946,0.990000000000002,54.122,54.61,53.72,0.8900000000000006,0.5799999999999983,53.148,53.88,52.41,1.470000000000006,1.3100000000000023,53.628,54.03,53.03,1.0,1.0,3070843,3753307,1954963,1798344,-1798344
2019-10-13,54.076,54.31,53.87,0.44000000000000483,0.3200000000000003,54.524,54.78,54.21,0.5700000000000003,-0.46999999999999886,53.518,53.69,53.14,0.5499999999999972,-0.509999999999998,53.68,54.16,53.23,0.9299999999999997,-0.9299999999999997,5277414,7672894,3545529,4127365,3312157
