Date,EDU_stock_Open_average,EDU_stock_Open_max,EDU_stock_Open_min,EDU_stock_Open_volatility,EDU_stock_Open_change,EDU_stock_High_average,EDU_stock_High_max,EDU_stock_High_min,EDU_stock_High_volatility,EDU_stock_High_change,EDU_stock_Low_average,EDU_stock_Low_max,EDU_stock_Low_min,EDU_stock_Low_volatility,EDU_stock_Low_change,EDU_stock_Close_average,EDU_stock_Close_max,EDU_stock_Close_min,EDU_stock_Close_volatility,EDU_stock_Close_change,EDU_stock_Volume_average,EDU_stock_Volume_max,EDU_stock_Volume_min,EDU_stock_Volume_volatility,EDU_stock_Volume_change
2018-06-10,104.732,106.51,102.31,4.200000000000003,-1.1200000000000045,106.072,108.23,104.32,3.910000000000011,-1.5,102.67399999999999,105.05,100.05,5.0,-1.1099999999999994,104.458,106.27,102.82,3.450000000000003,-1.5900000000000034,1814083,2873204,1251991,1621213,801638
2018-06-17,103.782,106.64,102.37,4.269999999999996,1.2299999999999898,105.14,106.72,103.9,2.819999999999993,-1.2800000000000011,101.502,103.49,99.25,4.239999999999995,-1.7600000000000051,103.598,105.69,100.92,4.769999999999996,-4.049999999999997,1000438,1561966,588645,973321,973321
2018-06-24,95.596,99.17,92.6,6.570000000000007,-4.230000000000004,96.56400000000001,99.54,93.95,5.590000000000003,-3.010000000000005,93.212,94.9,90.88,4.02000000000001,-1.230000000000004,94.354,95.45,92.65,2.799999999999997,-0.7900000000000063,1594901,2099969,1172528,927441,-531464
2018-07-01,93.75,95.5,92.28,3.219999999999999,-0.23999999999999488,95.03,95.5,94.42,1.0799999999999983,0.3299999999999983,92.04,93.26,90.9,2.3599999999999994,-0.6599999999999966,93.79249999999999,94.58,91.71,2.8700000000000045,0.03999999999999204,915477,1409521,452404,957117,-201101
2018-07-08,96.016,98.6,93.2,5.3999999999999915,3.3299999999999983,98.114,99.17,97.17,2.0,2.0,95.206,96.87,93.2,3.6700000000000017,1.9399999999999977,96.44,98.13,95.23,2.8999999999999915,0.8200000000000074,872746,1006172,779848,226324,-179332
2018-07-15,96.654,97.32,95.23,2.089999999999989,-0.8599999999999994,97.624,99.47,96.59,2.8799999999999955,-0.6700000000000017,93.96,95.09,92.41,2.680000000000007,-1.8100000000000023,95.164,97.09,93.3,3.7900000000000063,-2.0799999999999983,1155284,1729666,934987,794679,638366
2018-07-22,91.762,96.0,88.33,7.670000000000002,-3.1899999999999977,93.23400000000001,96.7,90.75,5.950000000000003,-3.010000000000005,89.07,91.52,87.21,4.310000000000002,-2.9099999999999966,90.59,91.99,89.53,2.4599999999999937,-2.319999999999993,2314002,4124009,1624017,2499992,-771619
2018-07-29,86.91,89.24,84.81,4.429999999999993,-4.429999999999993,88.008,90.11,86.19,3.9200000000000017,-3.549999999999997,84.746,86.9,82.1,4.800000000000011,-2.5200000000000102,86.028,87.95,84.28,3.6700000000000017,-2.710000000000008,2183796,3359152,1605127,1754025,145932
2018-08-05,86.616,87.71,85.25,2.4599999999999937,1.1200000000000045,87.9,88.73,87.34,1.3900000000000006,0.3199999999999932,86.056,87.05,85.25,1.7999999999999972,0.7399999999999949,86.77,87.16,86.1,1.0600000000000023,0.18999999999999773,1205744,1476847,766598,710249,-167668
2018-08-12,83.724,85.18,82.9,2.280000000000001,0.9000000000000057,85.184,86.67,83.75,2.9200000000000017,-1.9300000000000068,82.798,84.11,81.46,2.6500000000000057,-1.1099999999999994,84.17,85.25,82.14,3.1099999999999994,-1.8799999999999955,1285487,1464487,1094010,370477,-337108
2018-08-19,80.794,85.76,75.97,9.790000000000006,-8.129999999999995,81.94,86.68,76.62,10.060000000000002,-10.060000000000002,77.724,84.0,73.51,10.489999999999995,-10.489999999999995,79.304,86.06,75.22,10.840000000000003,-10.840000000000003,3606123,5948032,1660001,4288031,2000138
2018-08-26,77.92999999999999,79.94,76.18,3.759999999999991,2.4799999999999898,79.512,81.75,77.0,4.75,2.6099999999999994,77.176,78.78,75.13,3.6500000000000057,3.1400000000000006,78.408,80.28,76.84,3.4399999999999977,1.759999999999991,1976259,2687472,1195191,1492281,-1038397
2018-09-02,73.53,77.77,70.0,7.769999999999996,-7.769999999999996,74.8775,77.97,72.97,5.0,-5.0,71.8575,75.22,70.0,5.219999999999999,-5.219999999999999,72.7025,75.53,70.74,4.790000000000006,-3.1899999999999977,2078687,2279489,1946742,332747,-56139
2018-09-09,70.222,72.41,68.41,4.0,-2.1899999999999977,71.84,72.41,71.12,1.289999999999992,-0.45999999999999375,68.688,69.57,67.85,1.7199999999999989,-0.09999999999999432,70.028,71.77,69.02,2.75,-0.539999999999992,2457527,3220604,1830514,1390090,466158
2018-09-16,70.952,75.88,68.54,7.339999999999989,6.579999999999998,73.588,78.57,69.45,9.11999999999999,8.199999999999989,70.24000000000001,74.68,67.23,7.450000000000003,5.990000000000009,71.366,75.69,67.58,8.11,6.929999999999993,2593206,3918559,1139240,2779319,1482635
2018-09-23,73.542,73.98,72.66,1.3200000000000074,-1.2999999999999972,74.526,74.91,74.21,0.7000000000000028,-0.7000000000000028,72.934,73.19,72.66,0.5300000000000011,-0.25,73.486,74.01,72.98,1.0300000000000011,1.0300000000000011,749543,1160024,388309,771715,456996
2018-09-30,66.934,74.39,62.59,11.799999999999997,-11.799999999999997,67.66799999999999,74.78,63.58,11.200000000000003,-10.210000000000008,64.262,70.91,61.05,9.86,-9.86,64.772,71.04,61.46,9.580000000000005,-9.580000000000005,2737538,4262067,926826,3335241,1885351
2018-10-07,60.594,62.39,59.0,3.3900000000000006,-0.06999999999999318,62.018,63.3,60.12,3.1799999999999997,0.9399999999999977,59.526,60.46,58.17,2.289999999999999,0.6400000000000006,60.588,63.04,58.57,4.469999999999999,0.7899999999999991,1721678,2233903,1407892,826011,268209
2018-10-14,62.653999999999996,64.47,60.91,3.5600000000000023,1.5600000000000023,63.69,64.49,62.11,2.3799999999999955,1.490000000000002,61.132,62.72,60.11,2.6099999999999994,0.7700000000000031,62.352000000000004,64.42,61.07,3.3500000000000014,-0.5300000000000011,1447268,2004801,1084342,920459,340823
2018-10-21,55.29,64.82,51.94,12.879999999999995,-11.669999999999995,57.586,65.55,53.41,12.14,-7.329999999999998,53.882,62.57,51.21,11.36,-10.21,55.586,62.84,51.26,11.580000000000005,-5.980000000000004,5245648,9701075,3701146,5999929,-88924
2018-10-28,58.324,63.68,55.58,8.100000000000001,7.18,60.42,64.94,56.94,8.0,8.0,57.48,61.97,54.9,7.07,6.799999999999997,59.134,62.48,55.75,6.729999999999997,6.280000000000001,2515367,3307474,1908832,1398642,641682
2018-11-04,60.692,61.6,59.42,2.1799999999999997,-2.030000000000001,61.236,61.91,59.72,2.1899999999999977,-2.1899999999999977,59.548,60.7,57.09,3.6099999999999994,-3.1499999999999986,60.054,61.17,57.4,3.770000000000003,-3.1499999999999986,1259131,1802720,878251,924469,629546
2018-11-11,58.102,58.55,57.46,1.0899999999999963,0.9699999999999989,59.156,60.07,58.37,1.7000000000000028,0.14000000000000057,56.796,58.14,55.13,3.009999999999998,-1.1400000000000006,57.648,58.82,55.68,3.1400000000000006,-1.5300000000000011,1744307,2399030,1347841,1051189,-28225
2018-11-18,54.055,55.62,53.02,2.5999999999999943,-1.7999999999999972,55.065,56.26,53.84,2.4199999999999946,-1.759999999999998,53.2225,54.55,52.06,2.489999999999995,-2.029999999999994,53.7975,54.83,52.88,1.9499999999999957,-1.8900000000000006,1825454,2210448,1277373,933075,362277
2018-11-25,54.972,56.11,53.74,2.3699999999999974,2.3200000000000003,56.466,58.91,54.54,4.369999999999997,3.509999999999998,54.434,55.96,53.34,2.6199999999999974,2.4200000000000017,55.612,57.16,54.17,2.989999999999995,2.9499999999999957,1931564,2478025,1246025,1232000,1144181
2018-12-02,59.1575,60.49,57.68,2.8100000000000023,-0.8399999999999963,61.2525,62.83,60.0,2.8299999999999983,-1.8999999999999986,58.34,59.32,57.25,2.0700000000000003,-1.990000000000002,59.52,61.0,57.5,3.5,-3.5,2487732,3952136,1074822,2877314,-2877314
2018-12-09,55.998,57.41,55.45,1.9599999999999937,0.04999999999999716,57.06,58.05,55.74,2.309999999999995,1.7199999999999989,54.576,56.0,53.36,2.6400000000000006,1.2000000000000028,55.888,56.92,54.51,2.4100000000000037,1.7199999999999989,2054950,3138981,1298974,1840007,-1125955
2018-12-16,54.924,56.18,53.07,3.1099999999999994,-3.0899999999999963,55.492,57.17,53.56,3.6099999999999994,-3.450000000000003,53.382,55.6,51.15,4.450000000000003,-4.450000000000003,53.754,55.86,51.45,4.409999999999997,-4.409999999999997,1309188,1716146,741561,974585,348873
2018-12-23,52.2825,54.25,50.98,3.270000000000003,2.990000000000002,53.730000000000004,55.44,51.5,3.9399999999999977,3.9399999999999977,51.97,53.97,50.3,3.6700000000000017,3.6700000000000017,53.269999999999996,54.86,50.49,4.369999999999997,4.369999999999997,888222,1137689,701254,436435,-320518
2018-12-30,54.582499999999996,55.02,53.86,1.1600000000000037,-0.19000000000000483,55.8425,57.08,54.73,2.3500000000000014,1.1700000000000017,54.075,54.7,53.62,1.0800000000000054,0.47000000000000597,55.160000000000004,56.57,53.95,2.6199999999999974,1.759999999999998,1151349,1505280,1009908,495372,-6781
2019-01-06,59.804,62.48,56.65,5.829999999999998,4.190000000000005,61.572,64.03,58.93,5.100000000000001,2.490000000000002,58.778,61.13,56.26,4.8700000000000045,2.8100000000000023,60.604,62.98,58.62,4.359999999999999,2.0700000000000003,1913874,2237894,1405598,832296,-552854
2019-01-13,62.286,64.5,59.79,4.710000000000001,4.710000000000001,64.416,67.79,60.83,6.960000000000008,6.960000000000008,61.792,63.51,58.76,4.75,4.75,63.42,65.9,60.28,5.6200000000000045,5.6200000000000045,1576518,2124811,838218,1286593,1286593
2019-01-20,72.715,75.35,70.7,4.6499999999999915,4.6499999999999915,76.79249999999999,78.99,74.88,4.109999999999999,1.1400000000000006,72.09,75.33,69.11,6.219999999999999,6.219999999999999,73.8275,77.49,71.03,6.459999999999994,6.459999999999994,3410018,5426023,1773050,3652973,-2535406
2019-01-27,75.908,76.49,74.95,1.539999999999992,0.4899999999999949,77.35,79.64,76.0,3.6400000000000006,0.6500000000000057,74.458,76.36,72.73,3.6299999999999955,1.8900000000000006,75.83800000000001,77.04,75.09,1.9500000000000028,-0.0799999999999983,1804207,2525459,1359856,1165603,-52326
2019-02-03,76.926,78.4,75.48,2.9200000000000017,0.75,78.208,79.02,77.07,1.9500000000000028,0.9300000000000068,76.278,77.95,74.5,3.450000000000003,1.3100000000000023,77.7,78.66,76.79,1.8699999999999903,0.8099999999999881,1054588,1307986,766180,541806,282991
2019-02-10,77.856,79.68,76.75,2.930000000000007,0.1700000000000017,78.988,80.44,77.65,2.789999999999992,-2.039999999999992,76.312,77.23,75.27,1.960000000000008,-1.3900000000000006,77.958,79.01,77.07,1.940000000000012,-1.480000000000004,1409378,1956480,1076065,880415,-158580
2019-02-17,78.0575,78.92,77.13,1.7900000000000063,1.7900000000000063,79.4125,80.63,77.59,3.039999999999992,3.039999999999992,76.1075,78.03,73.63,4.400000000000006,2.2900000000000063,78.7725,80.61,76.82,3.7900000000000063,3.7900000000000063,1575914,1994572,855664,1138908,640020
2019-02-24,82.384,82.96,81.88,1.0799999999999983,-0.6299999999999955,84.02199999999999,84.94,83.21,1.730000000000004,-1.1400000000000006,81.554,81.7,81.05,0.6500000000000057,-0.010000000000005116,82.50999999999999,83.71,81.63,2.0799999999999983,0.39000000000000057,1353294,2048964,725605,1323359,-828406
2019-03-03,81.26,83.11,76.24,6.8700000000000045,-6.8700000000000045,82.472,83.91,79.23,4.679999999999993,-4.579999999999998,79.47,81.69,74.5,7.189999999999998,-6.829999999999998,81.3,83.0,79.02,3.980000000000004,-3.8100000000000023,1161925,1430188,875625,554563,400048
2019-03-10,78.474,81.0,75.93,5.069999999999993,-2.950000000000003,79.936,81.85,77.18,4.6699999999999875,-2.510000000000005,77.14399999999999,79.46,75.19,4.269999999999996,-2.799999999999997,78.078,81.43,76.07,5.360000000000014,-4.340000000000003,1494482,1928875,764783,1164092,652378
2019-03-17,79.59,80.67,77.57,3.1000000000000085,3.1000000000000085,81.052,81.8,79.17,2.6299999999999955,2.3700000000000045,78.85600000000001,80.07,77.29,2.779999999999987,1.3900000000000006,80.38,81.37,79.09,2.280000000000001,0.4200000000000017,803308,1109532,605567,503965,-46347
2019-03-24,83.936,87.4,80.31,7.090000000000003,7.090000000000003,86.97200000000001,90.86,83.72,7.140000000000001,7.140000000000001,83.516,87.36,80.12,7.239999999999995,7.239999999999995,85.61,90.09,82.78,7.310000000000002,7.310000000000002,1748183,2150729,1337696,813033,240535
2019-03-31,89.44,90.78,88.83,1.9500000000000028,-1.7800000000000011,90.17,91.65,89.33,2.3200000000000074,-1.4699999999999989,87.972,88.53,87.42,1.1099999999999994,0.519999999999996,88.724,89.04,88.42,0.6200000000000045,-0.10000000000000853,1450427,2400557,1089583,1310974,-1310974
2019-04-07,90.128,91.27,88.94,2.3299999999999983,2.3299999999999983,91.396,93.28,89.85,3.430000000000007,3.430000000000007,89.27,90.1,88.29,1.809999999999988,1.809999999999988,90.474,90.99,89.25,1.7399999999999949,1.6200000000000045,1062500,1444795,628448,816347,-540293
2019-04-14,90.4375,91.6,88.68,2.9199999999999875,-2.319999999999993,91.235,92.37,90.04,2.3299999999999983,-1.9399999999999977,88.46000000000001,89.91,86.87,3.039999999999992,-1.509999999999991,89.785,89.99,89.43,0.5599999999999881,0.5599999999999881,1996915,3188797,1273445,1915352,-928553
2019-04-21,90.708,93.88,86.75,7.1299999999999955,2.780000000000001,93.832,95.94,91.97,3.969999999999999,3.969999999999999,89.792,92.91,86.75,6.159999999999997,2.780000000000001,92.104,94.54,90.34,4.200000000000003,4.1200000000000045,1625273,2168166,986376,1181790,733988
2019-04-28,94.978,96.11,93.97,2.1400000000000006,1.4599999999999937,96.702,97.99,95.34,2.6499999999999915,1.8799999999999955,94.2,95.02,93.71,1.3100000000000023,0.8299999999999983,94.92399999999999,95.74,93.85,1.8900000000000006,1.0499999999999972,1273805,1493554,1070158,423396,337119
2019-05-05,89.738,91.98,88.35,3.6300000000000097,-3.4399999999999977,90.782,92.9,88.82,4.0800000000000125,-2.940000000000012,87.23400000000001,90.39,85.42,4.969999999999999,-4.099999999999994,89.494,92.0,88.01,3.989999999999995,-3.989999999999995,1644747,2064693,1190360,874333,-341826
2019-05-12,84.6,86.01,82.75,3.260000000000005,-0.9400000000000119,86.142,87.37,85.09,2.280000000000001,-0.3200000000000074,83.21,85.73,81.31,4.420000000000002,1.8999999999999915,84.418,85.87,81.93,3.9399999999999977,2.7299999999999898,1480499,2020778,1013513,1007265,-1007265
2019-05-19,82.82000000000001,84.14,81.09,3.049999999999997,-1.8700000000000045,83.792,85.53,81.99,3.5400000000000063,-1.9500000000000028,81.526,82.75,80.18,2.569999999999993,-0.6299999999999955,82.638,84.52,81.17,3.3499999999999943,-1.5799999999999983,1216627,1600298,1003973,596325,-596325
2019-05-26,82.985,83.82,82.26,1.559999999999988,1.5499999999999972,85.24,86.32,83.98,2.339999999999989,0.8999999999999915,82.7625,83.56,81.9,1.6599999999999966,1.1500000000000057,83.93,85.65,82.77,2.8800000000000097,2.8800000000000097,1323481,2240915,943266,1297649,-1093385
2019-06-02,88.44200000000001,91.55,85.65,5.8999999999999915,3.1499999999999915,90.004,91.57,88.5,3.069999999999993,1.7800000000000011,86.962,88.26,85.12,3.1400000000000006,3.1400000000000006,88.932,90.89,87.98,2.9099999999999966,1.3100000000000023,1348106,1811658,888316,923342,-902570
2019-06-09,90.374,91.3,89.87,1.4299999999999926,-0.4299999999999926,91.30799999999999,92.85,90.53,2.319999999999993,-0.8200000000000074,89.34,90.16,88.67,1.4899999999999949,-0.1599999999999966,90.268,91.35,89.44,1.9099999999999966,1.3200000000000074,766351,948843,646375,302468,-302468
2019-06-16,92.304,94.69,90.33,4.359999999999999,2.549999999999997,93.58,95.95,90.73,5.219999999999999,4.11999999999999,90.672,93.34,87.06,6.280000000000001,5.030000000000001,92.45,94.6,89.17,5.429999999999993,5.429999999999993,1004898,1533982,573209,960773,400159
2019-06-23,94.374,96.25,92.27,3.980000000000004,0.75,95.92999999999999,97.83,93.6,4.230000000000004,1.4799999999999898,92.94200000000001,95.04,90.82,4.220000000000013,2.6400000000000006,94.594,96.58,91.35,5.230000000000004,2.9099999999999966,1204421,1747210,964809,782401,-23005
2019-06-30,98.1925,99.56,97.08,2.480000000000004,-2.480000000000004,98.925,101.46,97.31,4.1499999999999915,-4.1499999999999915,96.525,97.55,95.62,1.9299999999999926,-1.9299999999999926,97.325,98.42,95.88,2.5400000000000063,-2.5400000000000063,1147436,1663765,472503,1191262,-820966
2019-07-07,92.652,95.43,90.85,4.5800000000000125,-2.730000000000004,93.864,95.48,92.16,3.3200000000000074,-0.8800000000000097,90.67,91.98,89.88,2.1000000000000085,1.1800000000000068,91.934,93.3,90.53,2.769999999999996,1.8299999999999983,1201212,1770765,740596,1030169,-517565
2019-07-14,96.036,97.84,94.73,3.1099999999999994,3.1099999999999994,97.818,98.87,96.93,1.9399999999999977,1.0700000000000074,95.346,96.99,94.48,2.509999999999991,2.509999999999991,96.17999999999999,97.0,94.88,2.1200000000000045,2.1200000000000045,882620,1069576,627971,441605,-59071
2019-07-21,104.35,107.0,97.56,9.439999999999998,9.439999999999998,106.528,109.9,98.4,11.5,9.08999999999999,103.298,105.73,96.88,8.850000000000009,7.829999999999998,105.136,107.93,98.29,9.64,6.709999999999994,2155475,3958749,1262634,2696115,197886
2019-07-28,104.104,105.0,102.35,2.6500000000000057,-2.1500000000000057,105.816,108.0,104.89,3.1099999999999994,-0.29999999999999716,102.914,103.85,101.01,2.839999999999989,-2.839999999999989,104.254,105.0,103.17,1.8299999999999983,-1.8299999999999983,1115050,1582069,663804,918265,-2382
2019-08-04,101.204,104.0,99.0,5.0,5.0,102.816,105.13,100.47,4.659999999999997,4.329999999999998,100.354,103.11,97.5,5.609999999999999,5.609999999999999,101.932,104.22,99.03,5.189999999999998,4.810000000000002,1284322,2467870,666323,1801547,-1801547
2019-08-11,102.982,103.79,101.9,1.8900000000000006,0.7800000000000011,105.136,107.36,103.78,3.5799999999999983,1.4000000000000057,101.922,103.14,100.78,2.3599999999999994,0.8599999999999994,103.47,105.66,101.67,3.989999999999995,2.1799999999999926,940805,1215581,426572,789009,512794
2019-08-18,106.92399999999999,108.0,105.82,2.180000000000007,0.5899999999999892,107.77,108.33,107.23,1.0999999999999943,0.4399999999999977,105.24,106.86,104.47,2.3900000000000006,-0.5600000000000023,106.378,108.04,104.94,3.1000000000000085,-0.3100000000000023,869915,1071173,740503,330670,25377
2019-08-25,109.64,113.89,105.72,8.170000000000002,8.170000000000002,111.616,115.88,106.93,8.949999999999989,8.949999999999989,108.664,112.62,105.38,7.240000000000009,7.240000000000009,110.56,113.49,106.43,7.059999999999988,6.969999999999999,1342279,1710848,846876,863972,863972
2019-09-01,110.6875,113.29,109.51,3.780000000000001,3.430000000000007,112.4925,114.18,110.64,3.5400000000000063,1.8700000000000045,108.805,112.01,107.21,4.800000000000011,3.3800000000000097,110.9525,113.2,108.84,4.359999999999999,4.200000000000003,1137235,1546172,770353,775819,-775819
2019-09-08,109.436,112.0,106.54,5.459999999999994,-2.0,110.754,113.71,107.34,6.36999999999999,-2.759999999999991,107.488,111.27,104.83,6.439999999999998,-2.289999999999992,108.716,112.0,105.94,6.060000000000002,-1.5400000000000063,966702,1540498,624692,915806,-266619
2019-09-15,111.044,113.59,109.61,3.980000000000004,3.980000000000004,112.294,114.28,110.85,3.430000000000007,3.1299999999999955,109.64999999999999,110.71,108.94,1.769999999999996,1.769999999999996,111.238,113.11,110.11,3.0,1.2800000000000011,904885,1194684,598143,596541,596541
2019-09-22,112.596,113.84,111.18,2.6599999999999966,1.4699999999999989,113.75,115.61,112.55,3.0600000000000023,2.6099999999999994,109.28,112.12,104.04,8.079999999999998,-6.589999999999989,111.3,113.66,106.21,7.450000000000003,-6.790000000000006,1655397,2622808,956910,1665898,1521540
2019-09-29,110.124,112.21,107.8,4.409999999999997,4.409999999999997,112.222,114.14,110.96,3.180000000000007,3.180000000000007,108.612,111.77,106.31,5.459999999999994,5.459999999999994,111.87,114.07,110.39,3.6799999999999926,3.309999999999988,878523,1350644,523747,826897,-778072
2019-10-06,112.278,114.08,109.93,4.1499999999999915,-0.0799999999999983,113.888,115.93,111.27,4.660000000000011,1.0100000000000051,110.596,112.44,108.52,3.9200000000000017,0.0,112.014,114.25,109.58,4.670000000000002,-1.5300000000000011,930909,1330607,623866,706741,706741
2019-10-13,115.06400000000001,116.43,113.66,2.7700000000000102,1.230000000000004,116.358,117.41,115.43,1.9799999999999898,-0.3399999999999892,112.784,113.61,112.18,1.4299999999999926,-0.4099999999999966,114.326,116.29,112.88,3.410000000000011,0.9399999999999977,1059348,1452778,610145,842633,197200
2019-10-20,115.52,119.93,109.47,10.460000000000008,5.670000000000002,118.766,122.0,112.7,9.299999999999997,5.159999999999997,112.816,118.6,107.86,10.739999999999995,4.459999999999994,115.7,120.9,108.38,12.52000000000001,4.340000000000003,1643147,2726231,1019080,1707151,-124175
