Date,First Trust NASDAQ-100 Tech Sector_Open_average,First Trust NASDAQ-100 Tech Sector_Open_max,First Trust NASDAQ-100 Tech Sector_Open_min,First Trust NASDAQ-100 Tech Sector_Open_volatility,First Trust NASDAQ-100 Tech Sector_Open_change,First Trust NASDAQ-100 Tech Sector_High_average,First Trust NASDAQ-100 Tech Sector_High_max,First Trust NASDAQ-100 Tech Sector_High_min,First Trust NASDAQ-100 Tech Sector_High_volatility,First Trust NASDAQ-100 Tech Sector_High_change,First Trust NASDAQ-100 Tech Sector_Low_average,First Trust NASDAQ-100 Tech Sector_Low_max,First Trust NASDAQ-100 Tech Sector_Low_min,First Trust NASDAQ-100 Tech Sector_Low_volatility,First Trust NASDAQ-100 Tech Sector_Low_change,First Trust NASDAQ-100 Tech Sector_Close_average,First Trust NASDAQ-100 Tech Sector_Close_max,First Trust NASDAQ-100 Tech Sector_Close_min,First Trust NASDAQ-100 Tech Sector_Close_volatility,First Trust NASDAQ-100 Tech Sector_Close_change
2018-03-25,75.85,75.85,75.85,0.0,0.0,76.1,76.1,76.1,0.0,0.0,73.22,73.22,73.22,0.0,0.0,73.96,73.96,73.96,0.0,0.0
2018-04-01,74.21,74.21,74.21,0.0,0.0,75.89,75.89,75.89,0.0,0.0,74.14,74.14,74.14,0.0,0.0,74.14,74.14,74.14,0.0,0.0
2018-04-08,77.05,77.05,77.05,0.0,0.0,77.36,77.36,77.36,0.0,0.0,76.46,76.46,76.46,0.0,0.0,77.06,77.06,77.06,0.0,0.0
2018-04-15,75.81,75.81,75.81,0.0,0.0,75.94,75.94,75.94,0.0,0.0,74.6,74.6,74.6,0.0,0.0,74.84,74.84,74.84,0.0,0.0
2018-04-22,75.19,75.19,75.19,0.0,0.0,75.75,75.75,75.75,0.0,0.0,74.44,74.44,74.44,0.0,0.0,74.76,74.76,74.76,0.0,0.0
2018-04-29,77.03,77.03,77.03,0.0,0.0,77.63,77.63,77.63,0.0,0.0,76.96,76.96,76.96,0.0,0.0,77.32,77.32,77.32,0.0,0.0
2018-05-06,79.12,79.12,79.12,0.0,0.0,79.96,79.96,79.96,0.0,0.0,79.01,79.01,79.01,0.0,0.0,79.16,79.16,79.16,0.0,0.0
2018-05-13,78.99,78.99,78.99,0.0,0.0,79.05,79.05,79.05,0.0,0.0,77.96,77.96,77.96,0.0,0.0,78.39,78.39,78.39,0.0,0.0
2018-05-20,78.79,78.79,78.79,0.0,0.0,79.19,79.19,79.19,0.0,0.0,78.71,78.71,78.71,0.0,0.0,79.0,79.0,79.0,0.0,0.0
2018-05-27,80.32,80.32,80.32,0.0,0.0,80.77,80.77,80.77,0.0,0.0,80.02,80.02,80.02,0.0,0.0,80.75,80.75,80.75,0.0,0.0
2018-06-03,80.43,80.43,80.43,0.0,0.0,80.82,80.82,80.82,0.0,0.0,80.4,80.4,80.4,0.0,0.0,80.63,80.63,80.63,0.0,0.0
2018-06-10,80.57,80.57,80.57,0.0,0.0,81.02,81.02,81.02,0.0,0.0,80.08,80.08,80.08,0.0,0.0,80.97,80.97,80.97,0.0,0.0
2018-06-17,78.22,78.22,78.22,0.0,0.0,78.22,78.22,78.22,0.0,0.0,76.33,76.33,76.33,0.0,0.0,77.14,77.14,77.14,0.0,0.0
2018-06-24,76.21,76.21,76.21,0.0,0.0,77.63,77.63,77.63,0.0,0.0,75.94,75.94,75.94,0.0,0.0,77.61,77.61,77.61,0.0,0.0
2018-07-01,79.46,79.46,79.46,0.0,0.0,79.54,79.54,79.54,0.0,0.0,78.8,78.8,78.8,0.0,0.0,79.54,79.54,79.54,0.0,0.0
2018-07-08,80.5,80.5,80.5,0.0,0.0,80.56,80.56,80.56,0.0,0.0,80.11,80.11,80.11,0.0,0.0,80.21,80.21,80.21,0.0,0.0
2018-07-15,80.13,80.13,80.13,0.0,0.0,80.52,80.52,80.52,0.0,0.0,79.5,79.5,79.5,0.0,0.0,80.45,80.45,80.45,0.0,0.0
2018-07-22,80.14,80.14,80.14,0.0,0.0,80.2,80.2,80.2,0.0,0.0,78.48,78.48,78.48,0.0,0.0,78.9,78.9,78.9,0.0,0.0
2018-07-29,80.03,80.03,80.03,0.0,0.0,80.64,80.64,80.64,0.0,0.0,79.83,79.83,79.83,0.0,0.0,80.64,80.64,80.64,0.0,0.0
2018-08-05,79.07,79.07,79.07,0.0,0.0,79.48,79.48,79.48,0.0,0.0,78.69,78.69,78.69,0.0,0.0,78.78,78.78,78.78,0.0,0.0
2018-08-12,78.33,78.33,78.33,0.0,0.0,78.46,78.46,78.46,0.0,0.0,77.64,77.64,77.64,0.0,0.0,78.14,78.14,78.14,0.0,0.0
2018-08-19,80.95,80.95,80.95,0.0,0.0,81.41,81.41,81.41,0.0,0.0,80.79,80.79,80.79,0.0,0.0,81.24,81.24,81.24,0.0,0.0
2018-08-26,80.97,80.97,80.97,0.0,0.0,81.28,81.28,81.28,0.0,0.0,80.92,80.92,80.92,0.0,0.0,81.27,81.27,81.27,0.0,0.0
2018-09-02,78.81,78.81,78.81,0.0,0.0,78.81,78.81,78.81,0.0,0.0,78.26,78.26,78.26,0.0,0.0,78.66,78.66,78.66,0.0,0.0
2018-09-09,78.69,78.69,78.69,0.0,0.0,78.81,78.81,78.81,0.0,0.0,77.79,77.79,77.79,0.0,0.0,77.88,77.88,77.88,0.0,0.0
2018-09-16,78.86,78.86,78.86,0.0,0.0,79.5,79.5,79.5,0.0,0.0,78.66,78.66,78.66,0.0,0.0,79.43,79.43,79.43,0.0,0.0
2018-09-23,79.77,79.77,79.77,0.0,0.0,80.0,80.0,80.0,0.0,0.0,79.19,79.19,79.19,0.0,0.0,79.35,79.35,79.35,0.0,0.0
2018-09-30,76.29,76.29,76.29,0.0,0.0,76.53,76.53,76.53,0.0,0.0,74.99,74.99,74.99,0.0,0.0,75.69,75.69,75.69,0.0,0.0
2018-10-07,73.29,73.29,73.29,0.0,0.0,73.44,73.44,73.44,0.0,0.0,72.5,72.5,72.5,0.0,0.0,72.69,72.69,72.69,0.0,0.0
2018-10-14,73.22,73.22,73.22,0.0,0.0,73.43,73.43,73.43,0.0,0.0,72.51,72.51,72.51,0.0,0.0,73.08,73.08,73.08,0.0,0.0
2018-10-21,70.74,70.74,70.74,0.0,0.0,70.97,70.97,70.97,0.0,0.0,67.34,67.34,67.34,0.0,0.0,68.44,68.44,68.44,0.0,0.0
2018-10-28,72.81,72.81,72.81,0.0,0.0,72.81,72.81,72.81,0.0,0.0,71.75,71.75,71.75,0.0,0.0,72.58,72.58,72.58,0.0,0.0
2018-11-04,72.51,72.51,72.51,0.0,0.0,72.51,72.51,72.51,0.0,0.0,70.53,70.53,70.53,0.0,0.0,70.67,70.67,70.67,0.0,0.0
2018-11-11,72.65,72.65,72.65,0.0,0.0,72.77,72.77,72.77,0.0,0.0,70.14,70.14,70.14,0.0,0.0,70.26,70.26,70.26,0.0,0.0
2018-11-18,71.39,71.39,71.39,0.0,0.0,71.82,71.82,71.82,0.0,0.0,70.94,70.94,70.94,0.0,0.0,71.78,71.78,71.78,0.0,0.0
2018-11-25,75.98,75.98,75.98,0.0,0.0,76.0,76.0,76.0,0.0,0.0,74.95,74.95,74.95,0.0,0.0,75.68,75.68,75.68,0.0,0.0
2018-12-02,69.98,69.98,69.98,0.0,0.0,71.28,71.28,71.28,0.0,0.0,69.55,69.55,69.55,0.0,0.0,70.96,70.96,70.96,0.0,0.0
2018-12-09,70.39,70.39,70.39,0.0,0.0,70.85,70.85,70.85,0.0,0.0,68.56,68.56,68.56,0.0,0.0,69.06,69.06,69.06,0.0,0.0
2018-12-16,64.36,64.36,64.36,0.0,0.0,65.23,65.23,65.23,0.0,0.0,63.38,63.38,63.38,0.0,0.0,63.38,63.38,63.38,0.0,0.0
2018-12-23,68.31,68.31,68.31,0.0,0.0,68.49,68.49,68.49,0.0,0.0,67.35,67.35,67.35,0.0,0.0,68.06,68.06,68.06,0.0,0.0
2018-12-30,68.13,68.13,68.13,0.0,0.0,69.5,69.5,69.5,0.0,0.0,68.06,68.06,68.06,0.0,0.0,69.03,69.03,69.03,0.0,0.0
2019-01-06,70.38,70.38,70.38,0.0,0.0,70.58,70.58,70.58,0.0,0.0,69.87,69.87,69.87,0.0,0.0,70.3,70.3,70.3,0.0,0.0
2019-01-13,71.82,71.82,71.82,0.0,0.0,73.15,73.15,73.15,0.0,0.0,71.71,71.71,71.71,0.0,0.0,72.83,72.83,72.83,0.0,0.0
2019-01-20,73.07,73.07,73.07,0.0,0.0,74.17,74.17,74.17,0.0,0.0,72.96,72.96,72.96,0.0,0.0,73.97,73.97,73.97,0.0,0.0
2019-01-27,76.85,76.85,76.85,0.0,0.0,77.65,77.65,77.65,0.0,0.0,76.59,76.59,76.59,0.0,0.0,77.58,77.58,77.58,0.0,0.0
2019-02-03,78.2,78.2,78.2,0.0,0.0,78.31,78.31,78.31,0.0,0.0,77.66,77.66,77.66,0.0,0.0,77.95,77.95,77.95,0.0,0.0
2019-02-10,79.96,79.96,79.96,0.0,0.0,80.04,80.04,80.04,0.0,0.0,79.41,79.41,79.41,0.0,0.0,79.76,79.76,79.76,0.0,0.0
2019-02-17,81.62,81.62,81.62,0.0,0.0,81.93,81.93,81.93,0.0,0.0,81.15,81.15,81.15,0.0,0.0,81.17,81.17,81.17,0.0,0.0
2019-02-24,81.2,81.2,81.2,0.0,0.0,81.34,81.34,81.34,0.0,0.0,79.42,79.42,79.42,0.0,0.0,80.4,80.4,80.4,0.0,0.0
2019-03-03,79.01,79.01,79.01,0.0,0.0,80.58,80.58,80.58,0.0,0.0,79.01,79.01,79.01,0.0,0.0,80.32,80.32,80.32,0.0,0.0
2019-03-10,82.17,82.17,82.17,0.0,0.0,82.6,82.6,82.6,0.0,0.0,81.56,81.56,81.56,0.0,0.0,81.98,81.98,81.98,0.0,0.0
2019-03-17,81.81,81.81,81.81,0.0,0.0,82.22,82.22,82.22,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.62,81.62,81.62,0.0,0.0
2019-03-24,83.54,83.54,83.54,0.0,0.0,84.37,84.37,84.37,0.0,0.0,83.27,83.27,83.27,0.0,0.0,84.3,84.3,84.3,0.0,0.0
2019-03-31,86.06,86.06,86.06,0.0,0.0,86.59,86.59,86.59,0.0,0.0,85.62,85.62,85.62,0.0,0.0,86.51,86.51,86.51,0.0,0.0
2019-04-07,87.51,87.51,87.51,0.0,0.0,87.51,87.51,87.51,0.0,0.0,86.62,86.62,86.62,0.0,0.0,87.17,87.17,87.17,0.0,0.0
2019-04-14,88.03,88.03,88.03,0.0,0.0,88.38,88.38,88.38,0.0,0.0,87.8,87.8,87.8,0.0,0.0,88.37,88.37,88.37,0.0,0.0
2019-04-21,88.84,88.84,88.84,0.0,0.0,89.21,89.21,89.21,0.0,0.0,88.62,88.62,88.62,0.0,0.0,88.86,88.86,88.86,0.0,0.0
2019-04-28,86.84,86.84,86.84,0.0,0.0,88.22,88.22,88.22,0.0,0.0,86.32,86.32,86.32,0.0,0.0,88.09,88.09,88.09,0.0,0.0
2019-05-05,82.51,82.51,82.51,0.0,0.0,83.05,83.05,83.05,0.0,0.0,81.2,81.2,81.2,0.0,0.0,81.44,81.44,81.44,0.0,0.0
2019-05-12,81.21,81.21,81.21,0.0,0.0,81.32,81.32,81.32,0.0,0.0,80.06,80.06,80.06,0.0,0.0,80.47,80.47,80.47,0.0,0.0
2019-05-19,80.06,80.06,80.06,0.0,0.0,80.44,80.44,80.44,0.0,0.0,79.42,79.42,79.42,0.0,0.0,79.42,79.42,79.42,0.0,0.0
2019-05-26,78.12,78.12,78.12,0.0,0.0,78.2,78.2,78.2,0.0,0.0,76.14,76.14,76.14,0.0,0.0,76.52,76.52,76.52,0.0,0.0
2019-06-02,82.31,82.31,82.31,0.0,0.0,83.78,83.78,83.78,0.0,0.0,82.2,82.2,82.2,0.0,0.0,83.04,83.04,83.04,0.0,0.0
2019-06-09,81.0,81.0,81.0,0.0,0.0,81.29,81.29,81.29,0.0,0.0,80.67,80.67,80.67,0.0,0.0,80.67,80.67,80.67,0.0,0.0
2019-06-16,84.19,84.19,84.19,0.0,0.0,84.43,84.43,84.43,0.0,0.0,84.01,84.01,84.01,0.0,0.0,84.14,84.14,84.14,0.0,0.0
2019-06-23,88.02,88.02,88.02,0.0,0.0,88.56,88.56,88.56,0.0,0.0,86.95,86.95,86.95,0.0,0.0,87.44,87.44,87.44,0.0,0.0
2019-06-30,86.77,86.77,86.77,0.0,0.0,86.96,86.96,86.96,0.0,0.0,86.48,86.48,86.48,0.0,0.0,86.94,86.94,86.94,0.0,0.0
2019-07-07,89.52,89.52,89.52,0.0,0.0,89.71,89.71,89.71,0.0,0.0,89.16,89.16,89.16,0.0,0.0,89.5,89.5,89.5,0.0,0.0
2019-07-14,89.25,89.25,89.25,0.0,0.0,90.23,90.23,90.23,0.0,0.0,89.25,89.25,89.25,0.0,0.0,90.07,90.07,90.07,0.0,0.0
2019-07-21,91.12,91.12,91.12,0.0,0.0,91.17,91.17,91.17,0.0,0.0,89.99,89.99,89.99,0.0,0.0,90.88,90.88,90.88,0.0,0.0
2019-07-28,83.26,83.26,83.26,0.0,0.0,83.26,83.26,83.26,0.0,0.0,81.42,81.42,81.42,0.0,0.0,82.02,82.02,82.02,0.0,0.0
2019-08-04,84.42,84.42,84.42,0.0,0.0,84.73,84.73,84.73,0.0,0.0,83.4,83.4,83.4,0.0,0.0,83.75,83.75,83.75,0.0,0.0
2019-08-11,86.33,86.33,86.33,0.0,0.0,86.69,86.69,86.69,0.0,0.0,85.95,85.95,85.95,0.0,0.0,86.29,86.29,86.29,0.0,0.0
2019-08-18,84.62,84.62,84.62,0.0,0.0,84.62,84.62,84.62,0.0,0.0,84.02,84.02,84.02,0.0,0.0,84.41,84.41,84.41,0.0,0.0
2019-08-25,86.55,86.55,86.55,0.0,0.0,86.78,86.78,86.78,0.0,0.0,85.71,85.71,85.71,0.0,0.0,86.17,86.17,86.17,0.0,0.0
2019-09-01,89.71,89.71,89.71,0.0,0.0,89.88,89.88,89.88,0.0,0.0,88.79,88.79,88.79,0.0,0.0,89.27,89.27,89.27,0.0,0.0
2019-09-08,89.28,89.28,89.28,0.0,0.0,89.94,89.94,89.94,0.0,0.0,88.88,88.88,88.88,0.0,0.0,89.69,89.69,89.69,0.0,0.0
2019-09-15,88.44,88.44,88.44,0.0,0.0,89.14,89.14,89.14,0.0,0.0,88.3,88.3,88.3,0.0,0.0,88.85,88.85,88.85,0.0,0.0
2019-09-22,87.11,87.11,87.11,0.0,0.0,87.77,87.77,87.77,0.0,0.0,86.87,86.87,86.87,0.0,0.0,87.53,87.53,87.53,0.0,0.0
2019-09-29,87.69,87.69,87.69,0.0,0.0,88.16,88.16,88.16,0.0,0.0,87.38,87.38,87.38,0.0,0.0,87.38,87.38,87.38,0.0,0.0
2019-10-06,88.8,88.8,88.8,0.0,0.0,89.03,89.03,89.03,0.0,0.0,88.57,88.57,88.57,0.0,0.0,88.87,88.87,88.87,0.0,0.0
2019-10-13,88.85,88.85,88.85,0.0,0.0,89.43,89.43,89.43,0.0,0.0,88.67,88.67,88.67,0.0,0.0,89.41,89.41,89.41,0.0,0.0
2019-10-20,90.93,90.93,90.93,0.0,0.0,91.58,91.58,91.58,0.0,0.0,90.93,90.93,90.93,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2019-10-27,92.93,92.93,92.93,0.0,0.0,93.43,93.43,93.43,0.0,0.0,92.71,92.71,92.71,0.0,0.0,93.33,93.33,93.33,0.0,0.0
2019-11-03,93.53,93.53,93.53,0.0,0.0,93.91,93.91,93.91,0.0,0.0,93.21,93.21,93.21,0.0,0.0,93.71,93.71,93.71,0.0,0.0
2019-11-10,94.75,94.75,94.75,0.0,0.0,95.01,95.01,95.01,0.0,0.0,94.27,94.27,94.27,0.0,0.0,94.76,94.76,94.76,0.0,0.0
2019-11-17,94.09,94.09,94.09,0.0,0.0,95.1,95.1,95.1,0.0,0.0,93.97,93.97,93.97,0.0,0.0,95.1,95.1,95.1,0.0,0.0
2019-11-24,95.44,95.44,95.44,0.0,0.0,95.44,95.44,95.44,0.0,0.0,93.53,93.53,93.53,0.0,0.0,93.78,93.78,93.78,0.0,0.0
2019-12-01,94.92,94.92,94.92,0.0,0.0,95.2,95.2,95.2,0.0,0.0,94.44,94.44,94.44,0.0,0.0,94.44,94.44,94.44,0.0,0.0
2019-12-08,98.29,98.29,98.29,0.0,0.0,98.93,98.93,98.93,0.0,0.0,98.1,98.1,98.1,0.0,0.0,98.38,98.38,98.38,0.0,0.0
2019-12-15,100.56,100.56,100.56,0.0,0.0,100.67,100.67,100.67,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.26,100.26,100.26,0.0,0.0
2019-12-22,100.44,100.44,100.44,0.0,0.0,100.57,100.57,100.57,0.0,0.0,99.16,99.16,99.16,0.0,0.0,99.76,99.76,99.76,0.0,0.0
2019-12-29,100.91,100.91,100.91,0.0,0.0,101.68,101.68,101.68,0.0,0.0,100.73,100.73,100.73,0.0,0.0,101.08,101.08,101.08,0.0,0.0
