Date,BIO_Open_average,BIO_Open_max,BIO_Open_min,BIO_Open_volatility,BIO_Open_change,BIO_High_average,BIO_High_max,BIO_High_min,BIO_High_volatility,BIO_High_change,BIO_Low_average,BIO_Low_max,BIO_Low_min,BIO_Low_volatility,BIO_Low_change,BIO_Close_average,BIO_Close_max,BIO_Close_min,BIO_Close_volatility,BIO_Close_change,BIO_Volume_average,BIO_Volume_max,BIO_Volume_min,BIO_Volume_volatility,BIO_Volume_change
2018-01-14,251.528,253.28,249.18,4.099999999999994,4.099999999999994,254.02,255.89,251.06,4.829999999999984,4.740000000000009,249.36,251.27,245.62,5.650000000000006,5.319999999999993,252.688,254.65,249.11,5.539999999999992,5.539999999999992,168217,272568,106089,166479,28665
2018-01-21,257.48,261.06,255.4,5.659999999999997,5.659999999999997,261.032,266.98,257.12,9.860000000000014,8.78000000000003,255.37,261.06,252.4,8.659999999999997,6.699999999999989,258.73,263.41,254.41,9.000000000000028,8.580000000000013,150496,212266,114211,98055,-15304
2018-01-28,258.004,261.11,252.47,8.640000000000015,-8.640000000000015,260.318,264.89,255.02,9.869999999999976,-6.840000000000003,253.754,256.94,245.6,11.340000000000003,-11.340000000000003,255.60999999999999,259.2,247.23,11.969999999999999,-11.969999999999999,146500,233582,97592,135990,80291
2018-02-04,241.308,245.58,235.34,10.240000000000009,-5.3700000000000045,245.138,249.25,240.3,8.949999999999989,-7.159999999999997,236.404,243.04,231.0,12.039999999999992,-6.579999999999984,240.12199999999999,246.47,233.97,12.5,-6.780000000000001,185500,220216,159844,60372,-60372
2018-02-11,241.9325,248.34,235.49,12.849999999999994,5.900000000000006,247.895,251.39,240.43,10.95999999999998,10.95999999999998,238.5925,243.02,235.49,7.530000000000001,4.439999999999998,245.285,249.04,237.36,11.679999999999978,11.679999999999978,162235,209471,115356,94115,52201
2018-02-18,249.986,254.72,246.75,7.969999999999999,7.099999999999994,254.84,259.24,250.21,9.030000000000001,5.010000000000019,246.894,253.21,243.04,10.170000000000016,6.900000000000006,251.39600000000002,257.85,245.62,12.230000000000018,6.730000000000018,196913,228002,168927,59075,-36012
2018-02-25,265.402,274.81,257.56,17.25,3.670000000000016,267.184,279.59,258.98,20.609999999999957,2.6200000000000045,258.76800000000003,264.6,252.91,11.690000000000026,3.359999999999985,262.37600000000003,270.04,254.0,16.04000000000002,5.980000000000018,243631,428971,152781,276190,-2467
2018-03-04,265.82599999999996,273.96,260.4,13.560000000000002,13.560000000000002,270.954,276.0,263.81,12.189999999999998,12.189999999999998,262.888,267.53,257.56,9.96999999999997,9.96999999999997,268.352,274.11,262.34,11.770000000000039,11.5,152183,235644,78947,156697,-123878
2018-03-11,269.552,274.57,262.24,12.329999999999984,-12.329999999999984,270.628,274.99,264.14,10.850000000000023,-10.850000000000023,263.784,268.86,258.65,10.210000000000036,-10.210000000000036,266.83799999999997,270.94,262.27,8.670000000000016,-8.670000000000016,134730,286746,68450,218296,70993
2018-03-18,257.738,263.97,250.92,13.05000000000004,-13.05000000000004,259.74,264.05,254.49,9.560000000000002,-9.560000000000002,252.942,260.62,246.18,14.439999999999998,-14.439999999999998,255.36,262.64,247.06,15.579999999999984,-9.139999999999986,110225,149802,70545,79257,66330
