Date,iShares MSCI Austria Capped_Open_average,iShares MSCI Austria Capped_Open_max,iShares MSCI Austria Capped_Open_min,iShares MSCI Austria Capped_Open_volatility,iShares MSCI Austria Capped_Open_change,iShares MSCI Austria Capped_High_average,iShares MSCI Austria Capped_High_max,iShares MSCI Austria Capped_High_min,iShares MSCI Austria Capped_High_volatility,iShares MSCI Austria Capped_High_change,iShares MSCI Austria Capped_Low_average,iShares MSCI Austria Capped_Low_max,iShares MSCI Austria Capped_Low_min,iShares MSCI Austria Capped_Low_volatility,iShares MSCI Austria Capped_Low_change,iShares MSCI Austria Capped_Close_average,iShares MSCI Austria Capped_Close_max,iShares MSCI Austria Capped_Close_min,iShares MSCI Austria Capped_Close_volatility,iShares MSCI Austria Capped_Close_change
2018-11-11,21.14,21.14,21.14,0.0,0.0,21.14,21.14,21.14,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2018-11-18,20.31,20.31,20.31,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2018-11-25,20.94,20.94,20.94,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-12-02,19.54,19.54,19.54,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2018-12-09,19.25,19.25,19.25,0.0,0.0,19.29,19.29,19.29,0.0,0.0,19.0,19.0,19.0,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2018-12-16,17.67,17.67,17.67,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2018-12-23,18.47,18.47,18.47,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2018-12-30,19.22,19.22,19.22,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2019-01-06,19.1,19.1,19.1,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2019-01-13,19.72,19.72,19.72,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.79,19.79,19.79,0.0,0.0
2019-01-20,19.74,19.74,19.74,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.79,19.79,19.79,0.0,0.0
2019-01-27,20.0,20.0,20.0,0.0,0.0,20.06,20.06,20.06,0.0,0.0,19.97,19.97,19.97,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2019-02-03,19.64,19.64,19.64,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.65,19.65,19.65,0.0,0.0
2019-02-10,19.88,19.88,19.88,0.0,0.0,19.99,19.99,19.99,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.99,19.99,19.99,0.0,0.0
2019-02-17,20.11,20.11,20.11,0.0,0.0,20.11,20.11,20.11,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2019-02-24,20.27,20.27,20.27,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2019-03-03,19.32,19.32,19.32,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2019-03-10,20.2,20.2,20.2,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2019-03-17,19.91,19.91,19.91,0.0,0.0,19.93,19.93,19.93,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.87,19.87,19.87,0.0,0.0
2019-03-24,20.1,20.1,20.1,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2019-03-31,20.63,20.63,20.63,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.57,20.57,20.57,0.0,0.0
2019-04-07,21.42,21.42,21.42,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2019-04-14,21.69,21.69,21.69,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2019-04-21,21.09,21.09,21.09,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2019-04-28,20.47,20.47,20.47,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-05-05,20.09,20.09,20.09,0.0,0.0,20.09,20.09,20.09,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2019-05-12,20.1,20.1,20.1,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2019-05-19,19.92,19.92,19.92,0.0,0.0,19.99,19.99,19.99,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2019-05-26,19.47,19.47,19.47,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-06-02,20.05,20.05,20.05,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2019-06-09,19.36,19.36,19.36,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-06-16,19.73,19.73,19.73,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2019-06-23,20.05,20.05,20.05,0.0,0.0,20.18,20.18,20.18,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2019-06-30,20.03,20.03,20.03,0.0,0.0,20.03,20.03,20.03,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2019-07-07,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2019-07-14,19.6,19.6,19.6,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.59,19.59,19.59,0.0,0.0
2019-07-21,19.83,19.83,19.83,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.81,19.81,19.81,0.0,0.0
2019-07-28,19.03,19.03,19.03,0.0,0.0,19.06,19.06,19.06,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.99,18.99,18.99,0.0,0.0
2019-08-04,19.1,19.1,19.1,0.0,0.0,19.14,19.14,19.14,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2019-08-11,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2019-08-18,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2019-08-25,18.87,18.87,18.87,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2019-09-01,19.21,19.21,19.21,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-09-08,19.77,19.77,19.77,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2019-09-15,19.57,19.57,19.57,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-09-22,19.31,19.31,19.31,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2019-09-29,18.92,18.92,18.92,0.0,0.0,18.98,18.98,18.98,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2019-10-06,19.33,19.33,19.33,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.4,19.4,19.4,0.0,0.0
2019-10-13,20.2,20.2,20.2,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2019-10-20,20.67,20.67,20.67,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2019-10-27,20.99,20.99,20.99,0.0,0.0,21.09,21.09,21.09,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-11-03,20.82,20.82,20.82,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.92,20.92,20.92,0.0,0.0
2019-11-10,20.53,20.53,20.53,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.52,20.52,20.52,0.0,0.0
2019-11-17,20.56,20.56,20.56,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2019-11-24,20.35,20.35,20.35,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2019-12-01,20.36,20.36,20.36,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.26,20.26,20.26,0.0,0.0
2019-12-08,20.72,20.72,20.72,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-12-15,20.81,20.81,20.81,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2019-12-22,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.72,20.72,20.72,0.0,0.0
2019-12-29,20.86,20.86,20.86,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.91,20.91,20.91,0.0,0.0
