Date,AKRX_Open_average,AKRX_Open_max,AKRX_Open_min,AKRX_Open_volatility,AKRX_Open_change,AKRX_High_average,AKRX_High_max,AKRX_High_min,AKRX_High_volatility,AKRX_High_change,AKRX_Low_average,AKRX_Low_max,AKRX_Low_min,AKRX_Low_volatility,AKRX_Low_change,AKRX_Close_average,AKRX_Close_max,AKRX_Close_min,AKRX_Close_volatility,AKRX_Close_change,AKRX_Volume_average,AKRX_Volume_max,AKRX_Volume_min,AKRX_Volume_volatility,AKRX_Volume_change
2018-01-14,33.212,33.56,32.9,0.6600000000000037,-0.6600000000000037,33.32,33.6,33.15,0.45000000000000284,-0.44000000000000483,32.914,33.41,32.72,0.6899999999999977,-0.529999999999994,33.146,33.42,33.01,0.4100000000000037,-0.3299999999999983,1775413,2576149,1253182,1322967,-188680
2018-01-21,32.876,33.26,32.38,0.8799999999999955,-0.779999999999994,32.96,33.27,32.55,0.720000000000006,-0.720000000000006,32.572,32.93,32.2,0.7299999999999969,-0.7299999999999969,32.688,33.16,32.29,0.8699999999999974,-0.8699999999999974,1087994,1319500,722017,597483,177087
2018-01-28,32.322,32.59,32.22,0.37000000000000455,-0.0799999999999983,32.546,32.97,32.33,0.6400000000000006,-0.0799999999999983,32.036,32.27,31.73,0.5400000000000027,-0.2799999999999976,32.272,32.57,32.0,0.5700000000000003,-0.240000000000002,885578,1092676,536225,556451,137978
2018-02-04,31.808,32.25,31.21,1.0399999999999991,0.4499999999999993,32.256,32.6,31.82,0.7800000000000011,-0.3400000000000034,31.296,31.6,30.88,0.7200000000000024,0.030000000000001137,31.788,32.12,31.19,0.9299999999999962,-0.08000000000000185,1464376,1763813,919090,844723,-769428
2018-02-11,31.5875,31.98,31.19,0.7899999999999991,0.1999999999999993,31.955,32.26,31.78,0.4799999999999969,0.1999999999999993,31.2475,31.71,31.06,0.6500000000000021,0.6500000000000021,31.6075,31.95,31.3,0.6499999999999986,0.5200000000000031,1359670,2013843,678141,1335702,-1335702
2018-02-18,31.046,31.74,30.13,1.6099999999999994,-1.6099999999999994,31.298,31.88,30.43,1.4499999999999993,-1.4499999999999993,30.496,31.46,29.44,2.0199999999999996,-1.5600000000000023,30.82,31.59,30.12,1.4699999999999989,-1.3099999999999987,2238147,4798548,448244,4350304,4318310
2018-02-25,18.756,21.0,17.15,3.8500000000000014,-2.219999999999999,19.442,21.67,17.95,3.7200000000000024,-2.490000000000002,17.466,18.2,16.79,1.4100000000000001,-0.39000000000000057,18.066,18.97,16.94,2.0299999999999976,-0.7199999999999989,10204148,23895584,3669288,20226296,-20171875
2018-03-04,18.456,19.04,18.0,1.0399999999999991,1.0399999999999991,18.79,19.17,18.45,0.7200000000000024,0.7200000000000024,18.266,18.74,17.68,1.0599999999999987,1.0599999999999987,18.646,18.98,18.28,0.6999999999999993,0.5599999999999987,1345996,1882908,751019,1131889,-1131889
2018-03-11,18.856,18.97,18.76,0.2099999999999973,-0.18999999999999773,18.956,19.25,18.82,0.4299999999999997,-0.4299999999999997,18.486,18.6,18.36,0.240000000000002,-0.19000000000000128,18.804,18.96,18.74,0.22000000000000242,-0.22000000000000242,1185304,1900721,755388,1145333,-535848
2018-03-18,18.66,18.84,18.55,0.28999999999999915,-0.14999999999999858,18.966,19.4,18.67,0.7299999999999969,0.4599999999999973,18.358,18.59,18.05,0.5399999999999991,-0.490000000000002,18.6,18.78,18.38,0.40000000000000213,-0.060000000000002274,1059202,2362252,582829,1779423,1387520
2018-03-25,18.7825,19.09,18.56,0.5300000000000011,-0.19000000000000128,19.0825,19.28,18.94,0.33999999999999986,-0.16999999999999815,18.41,18.58,18.21,0.36999999999999744,0.14000000000000057,18.7975,19.1,18.64,0.46000000000000085,-0.46000000000000085,1054129,1477714,740482,737232,-154892
