Date,First Trust IndustrialsProducer Durables AlphaDEX_Open_average,First Trust IndustrialsProducer Durables AlphaDEX_Open_max,First Trust IndustrialsProducer Durables AlphaDEX_Open_min,First Trust IndustrialsProducer Durables AlphaDEX_Open_volatility,First Trust IndustrialsProducer Durables AlphaDEX_Open_change,First Trust IndustrialsProducer Durables AlphaDEX_High_average,First Trust IndustrialsProducer Durables AlphaDEX_High_max,First Trust IndustrialsProducer Durables AlphaDEX_High_min,First Trust IndustrialsProducer Durables AlphaDEX_High_volatility,First Trust IndustrialsProducer Durables AlphaDEX_High_change,First Trust IndustrialsProducer Durables AlphaDEX_Low_average,First Trust IndustrialsProducer Durables AlphaDEX_Low_max,First Trust IndustrialsProducer Durables AlphaDEX_Low_min,First Trust IndustrialsProducer Durables AlphaDEX_Low_volatility,First Trust IndustrialsProducer Durables AlphaDEX_Low_change,First Trust IndustrialsProducer Durables AlphaDEX_Close_average,First Trust IndustrialsProducer Durables AlphaDEX_Close_max,First Trust IndustrialsProducer Durables AlphaDEX_Close_min,First Trust IndustrialsProducer Durables AlphaDEX_Close_volatility,First Trust IndustrialsProducer Durables AlphaDEX_Close_change
2018-09-30,41.49,41.49,41.49,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.02,41.02,41.02,0.0,0.0,41.41,41.41,41.41,0.0,0.0
2018-10-07,38.64,38.64,38.64,0.0,0.0,39.12,39.12,39.12,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2018-10-14,38.22,38.22,38.22,0.0,0.0,38.31,38.31,38.31,0.0,0.0,37.98,37.98,37.98,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2018-10-21,36.62,36.62,36.62,0.0,0.0,36.8,36.8,36.8,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.74,35.74,35.74,0.0,0.0
2018-10-28,37.84,37.84,37.84,0.0,0.0,38.07,38.07,38.07,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.92,37.92,37.92,0.0,0.0
2018-11-04,38.46,38.46,38.46,0.0,0.0,38.46,38.46,38.46,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.78,37.78,37.78,0.0,0.0
2018-11-11,38.28,38.28,38.28,0.0,0.0,38.38,38.38,38.38,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.9,37.9,37.9,0.0,0.0
2018-11-18,37.98,37.98,37.98,0.0,0.0,38.21,38.21,38.21,0.0,0.0,37.88,37.88,37.88,0.0,0.0,38.18,38.18,38.18,0.0,0.0
2018-11-25,39.84,39.84,39.84,0.0,0.0,40.11,40.11,40.11,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.49,39.49,39.49,0.0,0.0
2018-12-02,36.35,36.35,36.35,0.0,0.0,36.4,36.4,36.4,0.0,0.0,35.63,35.63,35.63,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2018-12-09,35.28,35.28,35.28,0.0,0.0,35.47,35.47,35.47,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2018-12-16,32.55,32.55,32.55,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.01,32.01,32.01,0.0,0.0
2018-12-23,33.99,33.99,33.99,0.0,0.0,34.11,34.11,34.11,0.0,0.0,33.72,33.72,33.72,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2018-12-30,34.56,34.56,34.56,0.0,0.0,35.19,35.19,35.19,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-01-06,35.9,35.9,35.9,0.0,0.0,36.27,36.27,36.27,0.0,0.0,35.81,35.81,35.81,0.0,0.0,36.09,36.09,36.09,0.0,0.0
2019-01-13,37.02,37.02,37.02,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2019-01-20,37.1,37.1,37.1,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.27,37.27,37.27,0.0,0.0
2019-01-27,38.35,38.35,38.35,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2019-02-03,38.83,38.83,38.83,0.0,0.0,38.96,38.96,38.96,0.0,0.0,38.8,38.8,38.8,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2019-02-10,40.05,40.05,40.05,0.0,0.0,40.26,40.26,40.26,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.22,40.22,40.22,0.0,0.0
2019-02-17,40.71,40.71,40.71,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.45,40.45,40.45,0.0,0.0,40.45,40.45,40.45,0.0,0.0
2019-02-24,40.38,40.38,40.38,0.0,0.0,40.51,40.51,40.51,0.0,0.0,39.81,39.81,39.81,0.0,0.0,40.07,40.07,40.07,0.0,0.0
2019-03-03,39.0,39.0,39.0,0.0,0.0,39.7,39.7,39.7,0.0,0.0,38.99,38.99,38.99,0.0,0.0,39.69,39.69,39.69,0.0,0.0
2019-03-10,39.64,39.64,39.64,0.0,0.0,40.04,40.04,40.04,0.0,0.0,39.64,39.64,39.64,0.0,0.0,40.04,40.04,40.04,0.0,0.0
2019-03-17,38.72,38.72,38.72,0.0,0.0,39.07,39.07,39.07,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.8,38.8,38.8,0.0,0.0
2019-03-24,40.25,40.25,40.25,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.7,40.7,40.7,0.0,0.0
2019-03-31,41.05,41.05,41.05,0.0,0.0,41.16,41.16,41.16,0.0,0.0,40.81,40.81,40.81,0.0,0.0,41.15,41.15,41.15,0.0,0.0
2019-04-07,41.48,41.48,41.48,0.0,0.0,41.48,41.48,41.48,0.0,0.0,41.26,41.26,41.26,0.0,0.0,41.3,41.3,41.3,0.0,0.0
2019-04-14,41.73,41.73,41.73,0.0,0.0,41.78,41.78,41.78,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.63,41.63,41.63,0.0,0.0
2019-04-21,41.71,41.71,41.71,0.0,0.0,41.89,41.89,41.89,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.77,41.77,41.77,0.0,0.0
2019-04-28,41.38,41.38,41.38,0.0,0.0,41.88,41.88,41.88,0.0,0.0,41.27,41.27,41.27,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2019-05-05,40.2,40.2,40.2,0.0,0.0,40.2,40.2,40.2,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.68,39.68,39.68,0.0,0.0
2019-05-12,39.82,39.82,39.82,0.0,0.0,40.07,40.07,40.07,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.92,39.92,39.92,0.0,0.0
2019-05-19,39.82,39.82,39.82,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.66,39.66,39.66,0.0,0.0
2019-05-26,38.76,38.76,38.76,0.0,0.0,39.27,39.27,39.27,0.0,0.0,38.76,38.76,38.76,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2019-06-02,41.04,41.04,41.04,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.04,41.04,41.04,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2019-06-09,41.06,41.06,41.06,0.0,0.0,41.06,41.06,41.06,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.83,40.83,40.83,0.0,0.0
2019-06-16,41.9,41.9,41.9,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.64,41.64,41.64,0.0,0.0
2019-06-23,42.92,42.92,42.92,0.0,0.0,43.04,43.04,43.04,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.64,42.64,42.64,0.0,0.0
2019-06-30,42.49,42.49,42.49,0.0,0.0,42.59,42.59,42.59,0.0,0.0,42.24,42.24,42.24,0.0,0.0,42.34,42.34,42.34,0.0,0.0
2019-07-07,42.78,42.78,42.78,0.0,0.0,42.78,42.78,42.78,0.0,0.0,42.5,42.5,42.5,0.0,0.0,42.55,42.55,42.55,0.0,0.0
2019-07-14,42.24,42.24,42.24,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.17,42.17,42.17,0.0,0.0
2019-07-21,43.03,43.03,43.03,0.0,0.0,43.04,43.04,43.04,0.0,0.0,42.9,42.9,42.9,0.0,0.0,42.93,42.93,42.93,0.0,0.0
2019-07-28,40.28,40.28,40.28,0.0,0.0,40.36,40.36,40.36,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.87,39.87,39.87,0.0,0.0
2019-08-04,40.61,40.61,40.61,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.18,40.18,40.18,0.0,0.0,40.23,40.23,40.23,0.0,0.0
2019-08-11,40.6,40.6,40.6,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.55,40.55,40.55,0.0,0.0
2019-08-18,39.78,39.78,39.78,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.66,39.66,39.66,0.0,0.0
2019-08-25,40.85,40.85,40.85,0.0,0.0,41.04,41.04,41.04,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.87,40.87,40.87,0.0,0.0
2019-09-01,41.93,41.93,41.93,0.0,0.0,42.11,42.11,42.11,0.0,0.0,41.82,41.82,41.82,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2019-09-08,42.52,42.52,42.52,0.0,0.0,42.74,42.74,42.74,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.7,42.7,42.7,0.0,0.0
2019-09-15,41.8,41.8,41.8,0.0,0.0,42.13,42.13,42.13,0.0,0.0,41.8,41.8,41.8,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2019-09-22,41.6,41.6,41.6,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.82,41.82,41.82,0.0,0.0
2019-09-29,40.63,40.63,40.63,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2019-10-06,41.38,41.38,41.38,0.0,0.0,41.46,41.46,41.46,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.43,41.43,41.43,0.0,0.0
2019-10-13,42.54,42.54,42.54,0.0,0.0,42.57,42.57,42.57,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.43,42.43,42.43,0.0,0.0
2019-10-20,43.13,43.13,43.13,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.12,43.12,43.12,0.0,0.0,43.12,43.12,43.12,0.0,0.0
2019-10-27,43.98,43.98,43.98,0.0,0.0,44.36,44.36,44.36,0.0,0.0,43.98,43.98,43.98,0.0,0.0,44.34,44.34,44.34,0.0,0.0
2019-11-03,44.42,44.42,44.42,0.0,0.0,44.69,44.69,44.69,0.0,0.0,44.42,44.42,44.42,0.0,0.0,44.69,44.69,44.69,0.0,0.0
2019-11-10,44.75,44.75,44.75,0.0,0.0,44.75,44.75,44.75,0.0,0.0,44.58,44.58,44.58,0.0,0.0,44.75,44.75,44.75,0.0,0.0
2019-11-17,44.6,44.6,44.6,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.51,44.51,44.51,0.0,0.0,44.94,44.94,44.94,0.0,0.0
2019-11-24,44.84,44.84,44.84,0.0,0.0,44.85,44.85,44.85,0.0,0.0,44.25,44.25,44.25,0.0,0.0,44.25,44.25,44.25,0.0,0.0
2019-12-01,44.67,44.67,44.67,0.0,0.0,44.72,44.72,44.72,0.0,0.0,44.55,44.55,44.55,0.0,0.0,44.58,44.58,44.58,0.0,0.0
2019-12-08,45.01,45.01,45.01,0.0,0.0,45.18,45.18,45.18,0.0,0.0,44.99,44.99,44.99,0.0,0.0,44.99,44.99,44.99,0.0,0.0
2019-12-15,45.35,45.35,45.35,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.19,45.19,45.19,0.0,0.0,45.32,45.32,45.32,0.0,0.0
2019-12-22,45.31,45.31,45.31,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.03,45.03,45.03,0.0,0.0,45.15,45.15,45.15,0.0,0.0
2019-12-29,45.2,45.2,45.2,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.53,45.53,45.53,0.0,0.0
