Date,AMSC_stock_Open_average,AMSC_stock_Open_max,AMSC_stock_Open_min,AMSC_stock_Open_volatility,AMSC_stock_Open_change,AMSC_stock_High_average,AMSC_stock_High_max,AMSC_stock_High_min,AMSC_stock_High_volatility,AMSC_stock_High_change,AMSC_stock_Low_average,AMSC_stock_Low_max,AMSC_stock_Low_min,AMSC_stock_Low_volatility,AMSC_stock_Low_change,AMSC_stock_Close_average,AMSC_stock_Close_max,AMSC_stock_Close_min,AMSC_stock_Close_volatility,AMSC_stock_Close_change,AMSC_stock_Volume_average,AMSC_stock_Volume_max,AMSC_stock_Volume_min,AMSC_stock_Volume_volatility,AMSC_stock_Volume_change
2018-01-14,5.4025,5.57,5.25,0.3200000000000003,-0.28000000000000025,5.4975000000000005,5.74,5.34,0.40000000000000036,-0.40000000000000036,5.155,5.41,5.01,0.40000000000000036,-0.33999999999999986,5.29,5.49,5.17,0.3200000000000003,-0.3200000000000003,216814,295880,155603,140277,-140277
2018-01-21,5.362,6.08,5.08,1.0,0.25,5.67,6.31,5.13,1.1799999999999997,0.34999999999999964,5.072,5.31,4.86,0.4499999999999993,0.2699999999999996,5.354,5.7,5.07,0.6299999999999999,0.40000000000000036,793714,2927459,86895,2840564,123452
2018-01-28,5.348,5.53,5.18,0.35000000000000053,-0.20000000000000018,5.452,5.59,5.35,0.2400000000000002,-0.15000000000000036,5.118,5.3,5.0,0.2999999999999998,-0.17999999999999972,5.288,5.44,5.17,0.27000000000000046,-0.27000000000000046,180706,273538,94734,178804,62450
2018-02-04,4.814,5.13,4.57,0.5599999999999996,-0.5599999999999996,4.948,5.23,4.74,0.4900000000000002,-0.4900000000000002,4.54,5.08,4.25,0.8300000000000001,-0.6900000000000004,4.684,5.08,4.39,0.6900000000000004,-0.6900000000000004,309777,710935,148809,562126,86881
2018-02-11,4.6579999999999995,4.75,4.59,0.16000000000000014,-0.08000000000000007,4.722,4.78,4.63,0.15000000000000036,-0.019999999999999574,4.494,4.54,4.43,0.11000000000000032,0.08000000000000007,4.6339999999999995,4.68,4.6,0.08000000000000007,0.010000000000000675,131868,227361,58295,169066,-138679
2018-02-18,4.76,4.87,4.61,0.2599999999999998,0.16999999999999993,4.9575,5.13,4.73,0.39999999999999947,0.3699999999999992,4.7,4.78,4.58,0.20000000000000018,0.16000000000000014,4.835,5.02,4.71,0.3099999999999996,0.3099999999999996,108222,183415,82091,101324,1561
2018-02-25,4.862,5.06,4.7,0.35999999999999943,-0.35999999999999943,5.01,5.09,4.92,0.16999999999999993,-0.1200000000000001,4.716,4.86,4.61,0.25,-0.1900000000000004,4.8420000000000005,4.9,4.73,0.16999999999999993,-0.019999999999999574,118266,170041,55994,114047,4779
2018-03-04,5.094,5.27,4.87,0.39999999999999947,0.20000000000000018,5.202,5.27,5.08,0.1899999999999995,-0.1899999999999995,4.924,5.05,4.8,0.25,0.1800000000000006,5.12,5.22,5.04,0.17999999999999972,-0.16000000000000014,117463,188804,52022,136782,-95547
2018-03-11,5.5040000000000004,5.71,5.11,0.5999999999999996,0.3799999999999999,5.924,6.2,5.55,0.6500000000000004,0.1299999999999999,5.406,5.58,5.11,0.46999999999999975,0.35999999999999943,5.726,6.13,5.52,0.6100000000000003,0.3899999999999997,225895,389205,67162,322043,5154
2018-03-18,6.054,6.2,5.77,0.4300000000000006,-0.4300000000000006,6.168,6.51,5.81,0.7000000000000002,-0.39000000000000057,5.776,5.97,5.53,0.4399999999999995,-0.2999999999999998,5.924,6.18,5.57,0.6099999999999994,-0.6099999999999994,216556,346067,148116,197951,7619
2018-03-25,5.57,5.68,5.42,0.2599999999999998,-0.2599999999999998,5.7425,5.96,5.58,0.3799999999999999,0.28000000000000025,5.3175,5.36,5.27,0.09000000000000075,0.020000000000000462,5.5649999999999995,5.82,5.39,0.4300000000000006,0.28000000000000025,168618,196848,138457,58391,-32252
2018-04-01,5.856,6.19,5.61,0.5800000000000001,0.3700000000000001,6.048,6.27,5.82,0.4499999999999993,0.4499999999999993,5.696,5.97,5.5,0.46999999999999975,0.3099999999999996,5.874,6.19,5.6,0.5900000000000007,0.25,112906,136714,91353,45361,39598
2018-04-08,6.026,6.16,5.93,0.23000000000000043,0.23000000000000043,6.212,6.45,5.97,0.4800000000000004,0.4800000000000004,5.946,6.02,5.77,0.25,0.25,6.094,6.32,5.93,0.39000000000000057,0.39000000000000057,161859,251088,53373,197715,15249
2018-04-15,6.328,6.52,6.1,0.41999999999999993,0.07999999999999918,6.454,6.6,6.24,0.35999999999999943,0.02999999999999936,6.146,6.34,6.03,0.3099999999999996,0.21999999999999975,6.2940000000000005,6.51,6.08,0.4299999999999997,0.2400000000000002,157174,244463,74237,170226,-60412
2018-04-22,6.176,6.3,6.05,0.25,-0.25,6.248,6.42,6.11,0.3099999999999996,-0.17999999999999972,5.96,6.2,5.87,0.33000000000000007,-0.33000000000000007,6.074,6.25,5.92,0.33000000000000007,-0.33000000000000007,96218,178306,63131,115175,-8959
