Date,HWBK_stock_Open_average,HWBK_stock_Open_max,HWBK_stock_Open_min,HWBK_stock_Open_volatility,HWBK_stock_Open_change,HWBK_stock_High_average,HWBK_stock_High_max,HWBK_stock_High_min,HWBK_stock_High_volatility,HWBK_stock_High_change,HWBK_stock_Low_average,HWBK_stock_Low_max,HWBK_stock_Low_min,HWBK_stock_Low_volatility,HWBK_stock_Low_change,HWBK_stock_Close_average,HWBK_stock_Close_max,HWBK_stock_Close_min,HWBK_stock_Close_volatility,HWBK_stock_Close_change,HWBK_stock_Volume_average,HWBK_stock_Volume_max,HWBK_stock_Volume_min,HWBK_stock_Volume_volatility,HWBK_stock_Volume_change
2018-01-14,19.37,19.42,19.32,0.10000000000000142,-0.10000000000000142,19.37,19.42,19.32,0.10000000000000142,-0.10000000000000142,19.1375,19.42,18.81,0.610000000000003,0.4200000000000017,19.3125,19.42,19.23,0.19000000000000128,-0.08999999999999986,1881,5541,306,5235,-4940
2018-01-21,19.186,19.42,19.0,0.4200000000000017,0.05000000000000071,19.304000000000002,19.42,19.2,0.22000000000000242,-0.019999999999999574,19.14,19.28,19.0,0.28000000000000114,0.05000000000000071,19.262,19.32,19.18,0.14000000000000057,-0.019999999999999574,11051,44274,565,43709,-1886
2018-01-28,19.712,20.95,19.18,1.7699999999999996,1.6699999999999982,19.824,20.95,19.43,1.5199999999999996,1.5199999999999996,19.622,20.95,19.14,1.8099999999999987,1.8099999999999987,19.712,20.95,19.23,1.7199999999999989,1.7199999999999989,3429,6535,0,6535,-6535
2018-02-04,19.064,19.42,18.82,0.6000000000000014,-0.6000000000000014,19.23,19.46,19.0,0.46000000000000085,-0.38000000000000256,18.834,19.04,18.68,0.35999999999999943,0.14000000000000057,19.044,19.18,18.91,0.2699999999999996,0.129999999999999,81209,279332,539,278793,-8824
2018-02-11,18.9025,19.21,18.68,0.5300000000000011,0.4400000000000013,19.0475,19.42,18.77,0.6500000000000021,0.6500000000000021,18.85,19.0,18.68,0.3200000000000003,0.23000000000000043,19.045,19.42,18.77,0.6500000000000021,0.6500000000000021,15598,41728,125,41603,14543
2018-02-18,19.5325,20.85,18.91,1.9400000000000013,-1.8500000000000014,19.567500000000003,20.85,19.0,1.8500000000000014,-1.8000000000000007,19.505000000000003,20.85,18.91,1.9400000000000013,-1.870000000000001,19.545,20.85,19.0,1.8500000000000014,-1.8000000000000007,912,2250,0,2250,2250
2018-02-25,19.4125,20.65,18.49,2.16,0.23000000000000043,19.4825,20.65,18.77,1.879999999999999,0.23000000000000043,19.4,20.65,18.49,2.16,0.28000000000000114,19.4175,20.65,18.56,2.09,0.28000000000000114,524,1231,0,1231,-237
2018-03-04,19.104,19.42,18.91,0.5100000000000016,-0.3200000000000003,19.25,19.42,18.95,0.4700000000000024,-0.10000000000000142,18.914,18.96,18.84,0.120000000000001,0.120000000000001,19.036,19.23,18.91,0.3200000000000003,-0.05000000000000071,5727,22246,1087,21159,-1207
2018-03-11,18.918,19.23,18.68,0.5500000000000007,-0.4499999999999993,19.084,19.38,18.91,0.46999999999999886,0.14999999999999858,18.796,18.95,18.58,0.370000000000001,-0.28000000000000114,18.934,19.28,18.58,0.7000000000000028,0.370000000000001,10241,16619,216,16403,-5573
2018-03-18,19.48,20.7,18.72,1.9800000000000004,-1.8399999999999999,19.57,20.7,18.81,1.8900000000000006,-1.8399999999999999,19.48,20.7,18.72,1.9800000000000004,-1.8399999999999999,19.498,20.7,18.77,1.9299999999999997,-1.8399999999999999,1388,3412,0,3412,3412
2018-03-25,19.453333333333333,20.45,18.91,1.5399999999999991,-1.4499999999999993,19.48,20.45,18.91,1.5399999999999991,-1.370000000000001,19.403333333333332,20.45,18.81,1.6400000000000006,-1.5,19.446666666666665,20.45,18.81,1.6400000000000006,-1.370000000000001,699,1385,0,1385,1385
2018-04-01,19.384,19.88,19.08,0.8000000000000007,0.8000000000000007,19.49,19.99,19.14,0.8499999999999979,0.7899999999999991,19.298,19.88,18.77,1.1099999999999994,0.8299999999999983,19.344,19.88,18.77,1.1099999999999994,0.8299999999999983,9949,39715,1204,38511,-2096
2018-04-08,20.87,21.6,19.98,1.620000000000001,1.620000000000001,20.93,21.6,20.22,1.3800000000000026,1.3800000000000026,20.845,21.6,19.88,1.7200000000000024,1.7200000000000024,20.93,21.6,20.22,1.3800000000000026,1.3800000000000026,2532,9866,0,9866,-9866
