Date,RGAStock_Open_average,RGAStock_Open_max,RGAStock_Open_min,RGAStock_Open_volatility,RGAStock_Open_change,RGAStock_High_average,RGAStock_High_max,RGAStock_High_min,RGAStock_High_volatility,RGAStock_High_change,RGAStock_Low_average,RGAStock_Low_max,RGAStock_Low_min,RGAStock_Low_volatility,RGAStock_Low_change,RGAStock_Close_average,RGAStock_Close_max,RGAStock_Close_min,RGAStock_Close_volatility,RGAStock_Close_change,RGAStock_Volume_average,RGAStock_Volume_max,RGAStock_Volume_min,RGAStock_Volume_volatility,RGAStock_Volume_change
2018-01-14,163.35500000000002,164.61,162.44,2.170000000000016,-2.170000000000016,163.8425,164.61,163.41,1.200000000000017,-1.1500000000000057,161.9325,162.35,161.53,0.8199999999999932,-0.7400000000000091,162.48000000000002,163.06,161.86,1.1999999999999886,-0.10000000000002274,289640,417064,225857,191207,-150583
2018-01-21,162.83,163.22,162.21,1.009999999999991,-1.009999999999991,163.69,164.86,162.87,1.990000000000009,-1.990000000000009,161.6,162.34,160.53,1.8100000000000023,-1.759999999999991,162.32,163.32,161.34,1.9799999999999898,-1.9799999999999898,289661,403477,222891,180586,-138553
2018-01-28,158.54,161.44,154.59,6.849999999999994,-1.990000000000009,161.112,163.12,159.86,3.259999999999991,-2.490000000000009,156.26,159.47,154.14,5.3300000000000125,-4.109999999999985,158.326,159.99,155.47,4.52000000000001,-4.25,487144,675635,238452,437183,-437183
2018-02-04,151.38,154.65,147.38,7.27000000000001,-7.27000000000001,153.694,157.03,149.37,7.659999999999997,-7.659999999999997,148.692,151.69,145.67,6.02000000000001,-6.02000000000001,150.474,153.12,146.45,6.670000000000016,-4.189999999999998,390085,508124,294430,213694,-111139
2018-02-11,151.322,155.02,148.25,6.77000000000001,4.039999999999992,153.27,155.9,150.26,5.640000000000015,5.640000000000015,150.092,153.36,147.08,6.280000000000001,6.240000000000009,152.46599999999998,155.51,148.42,7.090000000000003,7.090000000000003,450543,1011837,203404,808433,-808433
2018-02-18,154.82999999999998,155.48,153.79,1.6899999999999977,-0.8600000000000136,156.5775,157.4,156.06,1.3400000000000034,0.3499999999999943,153.60750000000002,154.88,152.85,2.030000000000001,0.09999999999999432,155.03,156.33,153.08,3.25,0.9400000000000261,233647,305790,189967,115823,-20487
2018-02-25,154.822,156.93,150.33,6.599999999999994,-6.599999999999994,155.978,158.02,151.0,7.02000000000001,-6.810000000000002,152.698,155.69,148.14,7.550000000000011,-7.550000000000011,153.68,156.59,150.87,5.719999999999999,-5.719999999999999,336962,485119,244089,241030,-14076
2018-03-04,155.582,159.26,150.02,9.23999999999998,9.23999999999998,157.916,160.92,156.29,4.6299999999999955,4.6299999999999955,154.636,158.0,150.02,7.97999999999999,7.97999999999999,157.442,160.46,155.35,5.110000000000014,5.110000000000014,342970,422635,258947,163688,-76401
2018-03-11,159.822,160.36,158.91,1.450000000000017,0.27000000000001023,160.67,161.24,160.26,0.9800000000000182,0.4200000000000159,158.476,159.22,157.8,1.4199999999999875,0.539999999999992,159.38,160.17,158.24,1.9299999999999784,0.9699999999999989,370989,762617,237552,525065,477474
2018-03-18,159.518,161.19,156.6,4.590000000000003,-3.319999999999993,160.828,163.0,157.17,5.8300000000000125,-3.5500000000000114,157.57,161.18,152.86,8.319999999999993,-5.589999999999975,158.464,161.55,153.06,8.490000000000009,-7.0,439265,873975,214245,659730,-618291
2018-03-25,155.9125,158.96,153.62,5.340000000000003,0.11000000000001364,157.66750000000002,158.96,156.07,2.890000000000015,-2.219999999999999,153.5525,154.81,152.38,2.430000000000007,-0.8100000000000023,155.2425,158.7,153.5,5.199999999999989,-4.699999999999989,707223,898340,456785,441555,-441555
2018-04-01,151.87800000000001,153.43,150.78,2.6500000000000057,-2.4099999999999966,153.0,154.43,151.85,2.5800000000000125,-2.5800000000000125,149.904,151.33,148.39,2.940000000000026,-0.5600000000000023,151.466,152.83,149.42,3.410000000000025,-1.1900000000000261,387025,491651,320947,170704,23012
2018-04-08,151.308,152.93,150.36,2.569999999999993,2.5500000000000114,152.288,152.93,151.25,1.6800000000000068,1.0,150.392,151.03,149.6,1.4300000000000068,1.0600000000000023,151.15,151.94,149.99,1.9499999999999886,1.25,291955,491570,173710,317860,317860
2018-04-15,152.884,153.51,151.77,1.7399999999999807,1.4499999999999886,154.158,155.46,153.29,2.170000000000016,2.170000000000016,152.14000000000001,152.83,151.38,1.450000000000017,1.450000000000017,153.42,155.45,152.51,2.9399999999999977,2.9399999999999977,327040,479416,191909,287507,287507
2018-04-22,156.186,157.0,154.75,2.25,1.3499999999999943,157.884,159.95,156.45,3.5,0.28000000000000114,154.516,155.68,152.17,3.5100000000000193,-2.480000000000018,157.082,159.32,155.99,3.329999999999984,-0.45999999999997954,498081,915275,292712,622563,502542
2018-04-29,151.402,155.37,148.57,6.800000000000011,-6.800000000000011,153.582,155.72,151.34,4.3799999999999955,-2.1399999999999864,148.784,150.25,147.88,2.3700000000000045,-1.490000000000009,151.22,153.02,149.4,3.6200000000000045,3.1399999999999864,703651,1171728,368878,802850,-802850
2018-05-06,152.33,153.96,150.98,2.980000000000018,-1.3000000000000114,153.484,155.24,151.41,3.8300000000000125,-2.3100000000000023,151.038,153.26,149.76,3.5,-0.9199999999999875,151.964,153.74,150.55,3.1899999999999977,-1.6299999999999955,583807,805787,278310,527477,-336052
2018-05-13,150.67600000000002,151.78,150.08,1.6999999999999886,-1.4499999999999886,151.196,152.02,150.35,1.670000000000016,-1.670000000000016,149.67000000000002,150.08,148.56,1.5200000000000102,-1.3400000000000034,150.05,150.53,148.68,1.8499999999999943,-1.4799999999999898,301651,414415,213566,200849,152807
2018-05-20,150.304,151.29,149.39,1.9000000000000057,0.5,151.446,152.48,150.53,1.9499999999999886,-0.8400000000000034,149.84799999999998,150.92,148.81,2.109999999999985,0.6399999999999864,150.778,151.62,149.99,1.6299999999999955,-1.2800000000000011,420436,601860,286796,315064,-179715
2018-05-27,149.76749999999998,151.25,148.24,3.009999999999991,3.009999999999991,151.61,154.1,149.87,4.22999999999999,1.9199999999999875,148.315,150.02,144.5,5.52000000000001,5.52000000000001,149.6375,150.5,148.49,2.009999999999991,1.6299999999999955,514783,626515,337647,288868,-288868
2018-06-03,150.844,151.51,150.09,1.4199999999999875,0.7199999999999989,151.506,152.06,150.7,1.3600000000000136,0.6400000000000148,149.93200000000002,151.15,148.75,2.4000000000000057,1.0,150.98,151.68,149.81,1.8700000000000045,0.710000000000008,420293,690121,216310,473811,128110
2018-06-10,147.81,151.92,143.51,8.409999999999997,-8.409999999999997,148.48000000000002,152.37,144.27,8.099999999999994,-8.099999999999994,145.872,149.83,142.36,7.469999999999999,-7.469999999999999,146.20000000000002,149.87,143.49,6.3799999999999955,-6.099999999999994,670992,1120684,391009,729675,404798
2018-06-17,141.018,142.44,139.76,2.680000000000007,-2.680000000000007,141.512,143.0,139.76,3.240000000000009,-3.240000000000009,139.762,141.57,137.24,4.329999999999984,-4.329999999999984,140.18800000000002,142.02,137.72,4.300000000000011,-4.300000000000011,531986,825519,321279,504240,210100
2018-06-24,135.55,137.56,133.12,4.439999999999998,-3.4499999999999886,136.438,138.1,133.88,4.219999999999999,-2.1699999999999875,134.354,136.47,132.53,3.9399999999999977,-3.0600000000000023,134.652,136.81,133.22,3.5900000000000034,-3.3300000000000125,444925,590316,302066,288250,68180
2018-07-01,134.34,135.42,132.9,2.519999999999982,2.519999999999982,135.6975,136.48,134.35,2.1299999999999955,2.1299999999999955,133.9225,135.27,131.72,3.5500000000000114,3.5500000000000114,134.9225,136.13,133.35,2.780000000000001,2.480000000000018,409175,536148,278896,257252,161364
2018-07-08,137.13,139.17,135.28,3.8899999999999864,-1.2199999999999989,138.208,139.74,136.92,2.8200000000000216,-2.8200000000000216,135.83,137.81,134.36,3.4499999999999886,-0.8199999999999932,137.208,139.2,136.0,3.1999999999999886,-2.799999999999983,360499,471268,287371,183897,-145109
