Date,BMS_Open_average,BMS_Open_max,BMS_Open_min,BMS_Open_volatility,BMS_Open_change,BMS_High_average,BMS_High_max,BMS_High_min,BMS_High_volatility,BMS_High_change,BMS_Low_average,BMS_Low_max,BMS_Low_min,BMS_Low_volatility,BMS_Low_change,BMS_Close_average,BMS_Close_max,BMS_Close_min,BMS_Close_volatility,BMS_Close_change,BMS_Volume_average,BMS_Volume_max,BMS_Volume_min,BMS_Volume_volatility,BMS_Volume_change
2016-01-03,44.20666666666666,45.15,43.65,1.5,0.4200000000000017,44.723333333333336,45.27,44.18,1.0900000000000034,0.8400000000000034,43.79833333333333,44.14,43.33,0.8100000000000023,0.6600000000000037,44.255,44.47,43.99,0.4799999999999969,0.14000000000000057,996930,1558602,561609,996993,324753
2016-01-10,44.2725,44.83,43.4,1.4299999999999997,-1.1300000000000026,44.7425,45.29,44.19,1.1000000000000014,-0.6700000000000017,43.8575,44.31,43.12,1.1900000000000048,-1.1900000000000048,44.332499999999996,44.62,44.14,0.4799999999999969,-0.4799999999999969,860063,1061774,716890,344884,344884
2016-01-17,43.992000000000004,44.52,43.64,0.8800000000000026,-0.3200000000000003,44.33,44.54,44.19,0.3500000000000014,-0.3200000000000003,43.224000000000004,43.79,42.45,1.3399999999999963,-0.8000000000000043,43.796,44.49,43.25,1.240000000000002,-0.9399999999999977,897377,1177825,695254,482571,274817
2016-01-24,44.802,47.61,43.23,4.380000000000003,4.380000000000003,46.022,47.87,44.01,3.8599999999999994,3.6000000000000014,44.478,46.57,43.13,3.4399999999999977,3.4399999999999977,45.635999999999996,47.87,43.73,4.140000000000001,3.289999999999999,1521989,2547985,950329,1597656,140008
2016-01-31,47.518,47.88,46.8,1.0800000000000054,0.8200000000000003,48.096,48.68,47.67,1.009999999999998,0.19999999999999574,46.82,47.18,46.31,0.8699999999999974,0.23999999999999488,47.624,48.06,47.07,0.990000000000002,-0.5499999999999972,1054491,1344897,823164,521733,379460
2016-02-07,47.65,48.73,46.62,2.1099999999999994,0.9299999999999997,48.65,49.26,48.14,1.1199999999999974,-0.7999999999999972,47.4025,48.37,46.46,1.9099999999999966,0.9200000000000017,48.1125,48.53,47.57,0.9600000000000009,-0.7000000000000028,932269,1378833,697343,681490,-574588
2016-02-14,47.976,48.28,47.72,0.5600000000000023,-0.23000000000000398,48.178,48.36,47.94,0.4200000000000017,0.0,47.18,47.39,46.66,0.730000000000004,-0.11999999999999744,47.684,47.92,47.41,0.5100000000000051,-0.5100000000000051,788568,1101734,618236,483498,110954
2016-02-21,48.186,49.0,47.19,1.8100000000000023,1.5100000000000051,48.828,49.5,47.63,1.8699999999999974,1.8699999999999974,47.942,48.7,47.02,1.6799999999999997,1.5700000000000003,48.514,49.07,47.54,1.5300000000000011,1.5300000000000011,560931,743335,381217,362118,138512
2016-02-28,50.072,50.71,49.45,1.259999999999998,1.259999999999998,50.714,51.09,50.36,0.730000000000004,0.6199999999999974,49.704,50.19,49.02,1.1699999999999946,0.9699999999999989,50.384,50.84,49.98,0.8600000000000065,0.46000000000000085,693300,934462,462853,471609,-201408
2016-03-06,51.214,51.94,50.17,1.769999999999996,1.6700000000000017,51.668,52.41,50.82,1.5899999999999963,1.5899999999999963,50.998,51.74,50.03,1.7100000000000009,1.5499999999999972,51.452,52.05,50.58,1.4699999999999989,1.4699999999999989,751154,929948,514963,414985,-229721
2016-03-13,52.242,52.84,51.71,1.1300000000000026,0.5,53.064,54.19,52.46,1.7299999999999969,0.10999999999999943,52.018,52.5,51.42,1.0799999999999983,0.7800000000000011,52.726,54.08,52.2,1.8799999999999955,0.19999999999999574,987251,1951828,566516,1385312,-382865
2016-03-20,52.12,52.53,51.89,0.6400000000000006,-0.259999999999998,52.55,52.88,52.18,0.7000000000000028,-0.5300000000000011,51.885,52.13,51.47,0.6600000000000037,-0.240000000000002,52.185,52.7,51.88,0.8200000000000003,-0.6200000000000045,471106,601081,315540,285541,-141471
2016-03-27,52.066,52.5,51.43,1.0700000000000003,0.21000000000000085,52.456,52.84,52.21,0.6300000000000026,-0.0799999999999983,51.68,52.1,51.28,0.8200000000000003,-0.23000000000000398,52.114,52.58,51.78,0.7999999999999972,-0.45000000000000284,723988,1040340,491914,548426,-193137
2016-04-03,51.008,51.55,50.62,0.9299999999999997,-0.3499999999999943,51.446,51.92,50.81,1.1099999999999994,0.19000000000000483,50.538,51.05,50.25,0.7999999999999972,0.35999999999999943,51.018,51.43,50.53,0.8999999999999986,0.39000000000000057,960777,1190207,782005,408202,259818
2016-04-10,51.644,51.89,51.38,0.509999999999998,0.28000000000000114,51.944,52.24,51.75,0.490000000000002,0.490000000000002,51.236,51.55,50.69,0.8599999999999994,0.3399999999999963,51.699999999999996,52.23,51.35,0.8799999999999955,0.8799999999999955,466316,726358,339861,386497,-347509
2016-04-17,52.286,52.56,51.71,0.8500000000000014,-0.00999999999999801,52.716,52.87,52.54,0.3299999999999983,-0.060000000000002274,51.858000000000004,52.13,51.38,0.75,-0.05000000000000426,52.278,52.65,51.63,1.019999999999996,0.14999999999999858,553721,836237,330856,505381,180918
