Date,U.S. 2Y_Open_average,U.S. 2Y_Open_max,U.S. 2Y_Open_min,U.S. 2Y_Open_volatility,U.S. 2Y_Open_change,U.S. 2Y_High_average,U.S. 2Y_High_max,U.S. 2Y_High_min,U.S. 2Y_High_volatility,U.S. 2Y_High_change,U.S. 2Y_Low_average,U.S. 2Y_Low_max,U.S. 2Y_Low_min,U.S. 2Y_Low_volatility,U.S. 2Y_Low_change,U.S. 2Y_Close_average,U.S. 2Y_Close_max,U.S. 2Y_Close_min,U.S. 2Y_Close_volatility,U.S. 2Y_Close_change
2018-01-14,2.077,2.077,2.077,0.0,0.0,2.082,2.082,2.082,0.0,0.0,2.061,2.061,2.061,0.0,0.0,2.069,2.069,2.069,0.0,0.0
2018-01-21,2.116,2.116,2.116,0.0,0.0,2.161,2.161,2.161,0.0,0.0,2.116,2.116,2.116,0.0,0.0,2.12,2.12,2.12,0.0,0.0
2018-01-28,2.149,2.149,2.149,0.0,0.0,2.154,2.154,2.154,0.0,0.0,2.024,2.024,2.024,0.0,0.0,2.04,2.04,2.04,0.0,0.0
2018-02-04,2.049,2.049,2.049,0.0,0.0,2.1390000000000002,2.1390000000000002,2.1390000000000002,0.0,0.0,2.049,2.049,2.049,0.0,0.0,2.077,2.077,2.077,0.0,0.0
2018-02-11,2.218,2.218,2.218,0.0,0.0,2.218,2.218,2.218,0.0,0.0,2.214,2.214,2.214,0.0,0.0,2.214,2.214,2.214,0.0,0.0
2018-02-18,2.25,2.25,2.25,0.0,0.0,2.25,2.25,2.25,0.0,0.0,2.214,2.214,2.214,0.0,0.0,2.23,2.23,2.23,0.0,0.0
2018-02-25,2.234,2.234,2.234,0.0,0.0,2.254,2.254,2.254,0.0,0.0,2.205,2.205,2.205,0.0,0.0,2.242,2.242,2.242,0.0,0.0
2018-03-04,2.272,2.272,2.272,0.0,0.0,2.278,2.278,2.278,0.0,0.0,2.262,2.262,2.262,0.0,0.0,2.262,2.262,2.262,0.0,0.0
2018-03-11,2.307,2.307,2.307,0.0,0.0,2.32,2.32,2.32,0.0,0.0,2.287,2.287,2.287,0.0,0.0,2.312,2.312,2.312,0.0,0.0
2018-03-18,2.262,2.262,2.262,0.0,0.0,2.295,2.295,2.295,0.0,0.0,2.262,2.262,2.262,0.0,0.0,2.275,2.275,2.275,0.0,0.0
2018-03-25,2.278,2.278,2.278,0.0,0.0,2.29,2.29,2.29,0.0,0.0,2.234,2.234,2.234,0.0,0.0,2.25,2.25,2.25,0.0,0.0
2018-04-01,2.282,2.282,2.282,0.0,0.0,2.299,2.299,2.299,0.0,0.0,2.27,2.27,2.27,0.0,0.0,2.282,2.282,2.282,0.0,0.0
2018-04-08,2.369,2.369,2.369,0.0,0.0,2.394,2.394,2.394,0.0,0.0,2.369,2.369,2.369,0.0,0.0,2.381,2.381,2.381,0.0,0.0
2018-04-15,2.47,2.47,2.47,0.0,0.0,2.483,2.483,2.483,0.0,0.0,2.458,2.458,2.458,0.0,0.0,2.478,2.478,2.478,0.0,0.0
2018-04-22,2.488,2.488,2.488,0.0,0.0,2.496,2.496,2.496,0.0,0.0,2.484,2.484,2.484,0.0,0.0,2.492,2.492,2.492,0.0,0.0
2018-04-29,2.497,2.497,2.497,0.0,0.0,2.505,2.505,2.505,0.0,0.0,2.4930000000000003,2.4930000000000003,2.4930000000000003,0.0,0.0,2.501,2.501,2.501,0.0,0.0
2018-05-06,2.543,2.543,2.543,0.0,0.0,2.552,2.552,2.552,0.0,0.0,2.531,2.531,2.531,0.0,0.0,2.552,2.552,2.552,0.0,0.0
2018-05-13,2.57,2.57,2.57,0.0,0.0,2.5780000000000003,2.5780000000000003,2.5780000000000003,0.0,0.0,2.557,2.557,2.557,0.0,0.0,2.57,2.57,2.57,0.0,0.0
2018-05-20,2.48,2.48,2.48,0.0,0.0,2.48,2.48,2.48,0.0,0.0,2.456,2.456,2.456,0.0,0.0,2.46,2.46,2.46,0.0,0.0
2018-05-27,2.484,2.484,2.484,0.0,0.0,2.52,2.52,2.52,0.0,0.0,2.48,2.48,2.48,0.0,0.0,2.52,2.52,2.52,0.0,0.0
2018-06-03,2.512,2.512,2.512,0.0,0.0,2.533,2.533,2.533,0.0,0.0,2.508,2.508,2.508,0.0,0.0,2.524,2.524,2.524,0.0,0.0
2018-06-10,2.545,2.545,2.545,0.0,0.0,2.557,2.557,2.557,0.0,0.0,2.537,2.537,2.537,0.0,0.0,2.553,2.553,2.553,0.0,0.0
2018-06-17,2.545,2.545,2.545,0.0,0.0,2.55,2.55,2.55,0.0,0.0,2.525,2.525,2.525,0.0,0.0,2.537,2.537,2.537,0.0,0.0
2018-06-24,2.524,2.524,2.524,0.0,0.0,2.557,2.557,2.557,0.0,0.0,2.508,2.508,2.508,0.0,0.0,2.553,2.553,2.553,0.0,0.0
2018-07-01,2.545,2.545,2.545,0.0,0.0,2.569,2.569,2.569,0.0,0.0,2.545,2.545,2.545,0.0,0.0,2.5610000000000004,2.5610000000000004,2.5610000000000004,0.0,0.0
2018-07-08,2.59,2.59,2.59,0.0,0.0,2.611,2.611,2.611,0.0,0.0,2.5860000000000003,2.5860000000000003,2.5860000000000003,0.0,0.0,2.5989999999999998,2.5989999999999998,2.5989999999999998,0.0,0.0
2018-07-15,2.595,2.595,2.595,0.0,0.0,2.637,2.637,2.637,0.0,0.0,2.5869999999999997,2.5869999999999997,2.5869999999999997,0.0,0.0,2.633,2.633,2.633,0.0,0.0
2018-07-22,2.673,2.673,2.673,0.0,0.0,2.6860000000000004,2.6860000000000004,2.6860000000000004,0.0,0.0,2.665,2.665,2.665,0.0,0.0,2.665,2.665,2.665,0.0,0.0
2018-07-29,2.657,2.657,2.657,0.0,0.0,2.657,2.657,2.657,0.0,0.0,2.641,2.641,2.641,0.0,0.0,2.6489999999999996,2.6489999999999996,2.6489999999999996,0.0,0.0
2018-08-05,2.6039999999999996,2.6039999999999996,2.6039999999999996,0.0,0.0,2.625,2.625,2.625,0.0,0.0,2.588,2.588,2.588,0.0,0.0,2.612,2.612,2.612,0.0,0.0
2018-08-12,2.612,2.612,2.612,0.0,0.0,2.616,2.616,2.616,0.0,0.0,2.5869999999999997,2.5869999999999997,2.5869999999999997,0.0,0.0,2.5869999999999997,2.5869999999999997,2.5869999999999997,0.0,0.0
2018-08-19,2.6289999999999996,2.6289999999999996,2.6289999999999996,0.0,0.0,2.65,2.65,2.65,0.0,0.0,2.6239999999999997,2.6239999999999997,2.6239999999999997,0.0,0.0,2.645,2.645,2.645,0.0,0.0
