Date,BBW_Open_average,BBW_Open_max,BBW_Open_min,BBW_Open_volatility,BBW_Open_change,BBW_High_average,BBW_High_max,BBW_High_min,BBW_High_volatility,BBW_High_change,BBW_Low_average,BBW_Low_max,BBW_Low_min,BBW_Low_volatility,BBW_Low_change,BBW_Close_average,BBW_Close_max,BBW_Close_min,BBW_Close_volatility,BBW_Close_change,BBW_Volume_average,BBW_Volume_max,BBW_Volume_min,BBW_Volume_volatility,BBW_Volume_change
2018-04-01,9.13,9.45,8.7,0.75,0.5499999999999989,9.44,9.75,8.95,0.8000000000000007,0.8000000000000007,8.98,9.3,8.65,0.6500000000000004,0.6500000000000004,9.31,9.65,8.8,0.8499999999999996,0.8499999999999996,74022,99367,47195,52172,11114
2018-04-08,9.676,9.75,9.58,0.16999999999999993,-0.049999999999998934,9.879999999999999,10.0,9.7,0.3000000000000007,-0.049999999999998934,9.446,9.58,9.25,0.33000000000000007,-0.10000000000000142,9.72,9.8,9.55,0.25,0.0,68951,94381,50219,44162,-44162
2018-04-15,9.62,9.7,9.5,0.1999999999999993,-0.14999999999999858,9.74,9.85,9.65,0.1999999999999993,-0.15000000000000036,9.47,9.65,9.2,0.45000000000000107,-0.45000000000000107,9.58,9.7,9.45,0.25,-0.25,47338,89595,28133,61462,61462
2018-04-22,9.39,9.55,9.3,0.25,0.0,9.48,9.6,9.35,0.25,-0.09999999999999964,9.16,9.3,9.0,0.3000000000000007,-0.15000000000000036,9.32,9.55,9.1,0.45000000000000107,-0.25,55022,84478,32257,52221,-23034
2018-04-29,9.0,9.15,8.8,0.34999999999999964,-0.1999999999999993,9.11,9.2,8.9,0.29999999999999893,0.09999999999999964,8.76,8.9,8.55,0.34999999999999964,0.0,8.98,9.15,8.8,0.34999999999999964,0.049999999999998934,63333,85860,50167,35693,-5190
2018-05-06,8.92,9.1,8.8,0.29999999999999893,-0.29999999999999893,8.952,9.11,8.8,0.3099999999999987,-0.3099999999999987,8.736,8.9,8.65,0.25,-0.25,8.83,8.95,8.75,0.1999999999999993,-0.1999999999999993,54064,82111,39672,42439,-25201
2018-05-13,9.05,9.35,8.75,0.5999999999999996,0.40000000000000036,9.246,9.4,8.93,0.47000000000000064,0.41999999999999993,8.956,9.15,8.65,0.5,0.34999999999999964,9.09,9.25,8.85,0.40000000000000036,0.20000000000000107,63490,89844,38065,51779,42456
2018-05-20,9.1,9.15,9.0,0.15000000000000036,0.05000000000000071,9.25,9.3,9.2,0.10000000000000142,0.05000000000000071,8.967500000000001,9.1,8.9,0.1999999999999993,0.07000000000000028,9.125,9.2,9.0,0.1999999999999993,0.09999999999999964,64360,69242,56353,12889,12889
2018-05-27,8.38,9.1,7.65,1.4499999999999993,-1.4499999999999993,8.64,9.55,7.85,1.700000000000001,-1.3499999999999996,8.08,9.05,7.45,1.6000000000000005,-1.1499999999999995,8.32,9.35,7.5,1.8499999999999996,-1.5500000000000007,201407,389876,94789,295087,48658
2018-06-03,7.63,7.85,7.5,0.34999999999999964,0.20000000000000018,7.864,8.0,7.7,0.2999999999999998,0.15000000000000036,7.5,7.75,7.4,0.34999999999999964,0.2999999999999998,7.65,7.85,7.45,0.39999999999999947,0.14999999999999947,131561,177368,91405,85963,-61852
2018-06-10,7.78,7.85,7.7,0.14999999999999947,-0.09999999999999964,7.876,7.9,7.85,0.05000000000000071,0.05000000000000071,7.69,7.7,7.65,0.04999999999999982,-0.04999999999999982,7.75,7.8,7.7,0.09999999999999964,0.04999999999999982,77772,113888,61254,52634,52634
2018-06-17,7.79,7.9,7.75,0.15000000000000036,0.04999999999999982,7.934,8.0,7.9,0.09999999999999964,0.0,7.69,7.7,7.65,0.04999999999999982,0.04999999999999982,7.8,7.9,7.7,0.20000000000000018,0.20000000000000018,407976,1560812,92527,1468285,16411
2018-06-24,7.75,8.1,7.55,0.5499999999999998,-0.35000000000000053,7.92,8.25,7.7,0.5499999999999998,-0.5499999999999998,7.59,7.85,7.35,0.5,-0.5,7.716,8.05,7.58,0.47000000000000064,-0.40000000000000036,107406,158623,77061,81562,-39970
2018-07-01,7.625,7.65,7.55,0.10000000000000053,0.0,7.725,7.8,7.65,0.14999999999999947,0.09999999999999964,7.535,7.6,7.5,0.09999999999999964,0.09999999999999964,7.6375,7.7,7.55,0.15000000000000036,0.04999999999999982,70618,81263,65038,16225,809
2018-07-08,7.9,8.5,7.7,0.7999999999999998,0.7999999999999998,8.11,8.65,7.75,0.9000000000000004,0.8000000000000007,7.736,8.1,7.55,0.5499999999999998,0.5,7.91,8.2,7.7,0.4999999999999991,0.4999999999999991,147198,354627,63109,291518,72610
2018-07-15,7.95,8.15,7.7,0.4500000000000002,-0.3000000000000007,8.09,8.3,7.9,0.40000000000000036,-0.40000000000000036,7.83,8.1,7.7,0.39999999999999947,-0.34999999999999964,7.92,8.15,7.8,0.35000000000000053,-0.3000000000000007,92403,181604,39544,142060,-6853
2018-07-22,7.89,7.95,7.85,0.10000000000000053,0.10000000000000053,8.030000000000001,8.05,7.95,0.10000000000000053,0.0,7.808,7.85,7.75,0.09999999999999964,-0.040000000000000036,7.88,7.95,7.8,0.15000000000000036,-0.15000000000000036,66703,92387,34509,57878,-24572
2018-07-29,8.05,8.2,7.9,0.29999999999999893,0.15000000000000036,8.17,8.2,8.15,0.049999999999998934,0.049999999999998934,7.930000000000001,8.05,7.8,0.2500000000000009,0.15000000000000036,8.06,8.1,7.95,0.14999999999999947,0.0,62434,84201,47044,37157,-22240
2018-08-05,8.25,8.3,8.15,0.15000000000000036,0.09999999999999964,8.32,8.35,8.25,0.09999999999999964,-0.09999999999999964,8.145999999999999,8.2,8.05,0.14999999999999858,-0.049999999999998934,8.26,8.35,8.15,0.1999999999999993,-0.09999999999999964,54762,93574,31955,61619,-52250
2018-08-12,8.34,8.55,8.15,0.40000000000000036,0.25,8.53,8.7,8.25,0.4499999999999993,0.40000000000000036,8.25,8.35,8.1,0.25,0.25,8.41,8.55,8.2,0.3500000000000014,0.3500000000000014,97540,225598,57155,168443,-6595
2018-08-19,8.69,8.8,8.6,0.20000000000000107,0.0,8.83,8.9,8.7,0.20000000000000107,-0.20000000000000107,8.469999999999999,8.7,7.85,0.8499999999999996,-0.75,8.59,8.75,8.1,0.6500000000000004,-0.5500000000000007,153013,392179,25978,366201,204992
2018-08-26,8.35,8.75,7.9,0.8499999999999996,0.4499999999999993,8.6625,9.25,8.15,1.0999999999999996,0.8499999999999996,8.245000000000001,8.75,7.9,0.8499999999999996,0.7999999999999998,8.475,9.2,7.95,1.2499999999999991,1.2499999999999991,197130,237701,143559,94142,83339
2018-09-02,9.04,9.25,8.9,0.34999999999999964,-0.34999999999999964,9.17,9.35,8.95,0.40000000000000036,-0.40000000000000036,8.83,9.1,8.55,0.5499999999999989,-0.5499999999999989,8.88,9.15,8.55,0.5999999999999996,-0.5999999999999996,112246,137829,50411,87418,5862
2018-09-09,8.76,8.9,8.65,0.25,0.25,8.98,9.2,8.75,0.4499999999999993,0.1999999999999993,8.634,8.8,8.5,0.3000000000000007,0.20000000000000107,8.86,9.15,8.65,0.5,0.25,85765,119713,60153,59560,25739
2018-09-16,9.05,9.2,8.95,0.25,-0.25,9.14,9.2,9.0,0.1999999999999993,-0.1999999999999993,8.924,9.0,8.7,0.3000000000000007,-0.27000000000000135,8.99,9.1,8.75,0.34999999999999964,-0.3000000000000007,41101,60291,26097,34194,-34194
2018-09-23,8.934,9.1,8.75,0.34999999999999964,0.2699999999999996,9.145999999999999,9.35,8.95,0.40000000000000036,0.08000000000000007,8.793999999999999,8.95,8.67,0.27999999999999936,-0.02999999999999936,8.924,9.05,8.77,0.28000000000000114,-0.08000000000000007,58839,98848,30230,68618,-63441
2018-09-30,8.578,8.98,8.2,0.7800000000000011,-0.5800000000000001,8.662,8.98,8.27,0.7100000000000009,-0.5500000000000007,8.216,8.41,8.01,0.40000000000000036,-0.40000000000000036,8.290000000000001,8.47,8.08,0.39000000000000057,-0.39000000000000057,70693,112873,39158,73715,-3676
2018-10-07,8.26,8.56,8.04,0.5200000000000014,0.34999999999999964,8.35,8.56,8.18,0.3800000000000008,0.08999999999999986,8.058,8.15,7.93,0.22000000000000064,0.11000000000000121,8.142,8.25,8.06,0.1899999999999995,-0.09999999999999964,71099,128922,21386,107536,-107536
2018-10-14,8.238,8.44,8.08,0.35999999999999943,-0.13000000000000078,8.346,8.46,8.17,0.2900000000000009,-0.11000000000000121,8.097999999999999,8.19,8.02,0.16999999999999993,-0.10999999999999943,8.228,8.35,8.1,0.25,-0.09999999999999964,48083,83553,16907,66646,-17439
2018-10-21,8.22,8.4,8.14,0.2599999999999998,0.08000000000000007,8.388,8.45,8.26,0.1899999999999995,0.16000000000000014,8.104,8.24,7.91,0.33000000000000007,0.20000000000000107,8.296,8.4,8.21,0.1899999999999995,0.14999999999999858,53635,74773,19481,55292,-6563
2018-10-28,8.578,8.79,8.38,0.40999999999999837,0.40999999999999837,8.793999999999999,8.95,8.68,0.2699999999999996,0.019999999999999574,8.411999999999999,8.48,8.29,0.19000000000000128,0.08000000000000007,8.576,8.81,8.41,0.40000000000000036,-0.1899999999999995,64967,96524,12864,83660,-3786
2018-11-04,8.348,8.57,8.02,0.5500000000000007,-0.3600000000000012,8.566,8.72,8.38,0.33999999999999986,-0.22999999999999865,8.196,8.34,8.02,0.3200000000000003,-0.3200000000000003,8.402,8.61,8.18,0.4299999999999997,-0.1899999999999995,51139,127541,11663,115878,-89960
2018-11-11,7.97,8.23,7.56,0.6700000000000008,-0.6700000000000008,8.156,8.48,7.75,0.7300000000000004,-0.5899999999999999,7.72,8.08,7.26,0.8200000000000003,-0.8200000000000003,7.8420000000000005,8.23,7.48,0.75,-0.75,61104,99465,24907,74558,69514
2018-11-18,7.577500000000001,7.75,7.41,0.33999999999999986,0.33999999999999986,7.835,7.97,7.65,0.3199999999999994,0.0699999999999994,7.5175,7.59,7.41,0.17999999999999972,0.17999999999999972,7.68,7.8,7.57,0.22999999999999954,0.22999999999999954,83521,215684,15004,200680,-181663
2018-11-25,6.88,7.73,6.13,1.6000000000000005,-1.6000000000000005,7.0680000000000005,7.94,6.16,1.7800000000000002,-1.7800000000000002,6.556,7.53,5.81,1.7200000000000006,-1.7200000000000006,6.744,7.64,5.88,1.7599999999999998,-1.7599999999999998,174859,336701,50863,285838,149764
2018-12-02,5.4399999999999995,5.9,5.03,0.8700000000000001,-0.8700000000000001,5.5325,6.03,5.17,0.8600000000000003,-0.8600000000000003,5.1375,5.51,4.93,0.5800000000000001,-0.5699999999999994,5.215,5.56,5.0,0.5599999999999996,-0.5,119291,171620,87187,84433,-84433
2018-12-09,4.854,5.09,4.49,0.5999999999999996,-0.5999999999999996,4.944,5.1,4.73,0.3699999999999992,-0.3099999999999996,4.672,4.91,4.37,0.54,-0.41999999999999993,4.742,5.0,4.5,0.5,-0.46999999999999975,83496,122763,60779,61984,7865
2018-12-16,4.292,4.5,4.0,0.5,-0.5,4.368,4.58,4.09,0.4900000000000002,-0.4900000000000002,4.14,4.41,3.91,0.5,-0.5,4.162,4.44,3.92,0.5200000000000005,-0.5200000000000005,102046,130284,78571,51713,-16424
2018-12-23,3.9425,4.03,3.88,0.15000000000000036,-0.050000000000000266,4.1025,4.18,4.02,0.16000000000000014,-0.0600000000000005,3.835,3.88,3.75,0.1299999999999999,0.10999999999999988,3.9525,4.03,3.88,0.15000000000000036,0.0,155454,188965,117829,71136,-71136
2018-12-30,4.1825,4.37,3.95,0.41999999999999993,0.2599999999999998,4.445,4.63,4.32,0.3099999999999996,0.16999999999999993,4.0625,4.17,3.93,0.23999999999999977,0.23999999999999977,4.3375,4.57,4.22,0.35000000000000053,0.25,77941,122068,47541,74527,-31191
2019-01-06,4.506,4.67,4.33,0.33999999999999986,-0.33999999999999986,4.638,4.86,4.45,0.41000000000000014,-0.14000000000000057,4.406,4.59,4.28,0.3099999999999996,-0.3099999999999996,4.51,4.64,4.37,0.2699999999999996,0.019999999999999574,54303,69923,31633,38290,-10590
2019-01-13,4.91,5.01,4.63,0.3799999999999999,0.3600000000000003,5.145,5.24,5.06,0.1800000000000006,-0.03000000000000025,4.8475,4.97,4.6,0.3700000000000001,0.3700000000000001,5.0375,5.14,4.98,0.15999999999999925,0.1200000000000001,49582,96131,28321,67810,-64249
2019-01-20,5.202,5.31,5.11,0.1999999999999993,0.009999999999999787,5.292,5.37,5.23,0.13999999999999968,0.009999999999999787,5.1,5.2,4.95,0.25,0.14999999999999947,5.18,5.21,5.13,0.08000000000000007,-0.020000000000000462,42142,50367,24251,26116,10479
2019-01-27,4.858,5.16,4.66,0.5,-0.5,4.98,5.23,4.71,0.5200000000000005,0.07000000000000028,4.714,4.9,4.59,0.3100000000000005,-0.3100000000000005,4.852,5.16,4.63,0.5300000000000002,0.2599999999999998,35350,44101,21284,22817,3346
2019-02-03,5.048,5.12,4.97,0.15000000000000036,-0.1200000000000001,5.12,5.21,5.05,0.16000000000000014,-0.15000000000000036,4.968,5.06,4.9,0.15999999999999925,-0.08999999999999986,5.05,5.12,5.01,0.11000000000000032,-0.11000000000000032,45401,95359,15627,79732,-39129
2019-02-10,4.995,5.05,4.93,0.1200000000000001,-0.019999999999999574,5.0775,5.1,5.03,0.0699999999999994,-0.009999999999999787,4.9625,4.98,4.93,0.05000000000000071,0.0,4.995,5.03,4.98,0.04999999999999982,0.040000000000000036,36361,65763,15571,50192,29846
2019-02-17,5.136,5.18,5.03,0.14999999999999947,0.1200000000000001,5.234,5.25,5.21,0.040000000000000036,0.020000000000000462,5.066,5.11,5.01,0.10000000000000053,0.03000000000000025,5.138,5.15,5.1,0.05000000000000071,-0.05000000000000071,95682,181831,35844,145987,-145987
2019-02-24,5.222,5.4,5.08,0.3200000000000003,0.3200000000000003,5.3580000000000005,5.47,5.2,0.2699999999999996,0.20000000000000018,5.126,5.2,5.05,0.15000000000000036,0.15000000000000036,5.204,5.4,5.1,0.3000000000000007,0.1200000000000001,68067,115262,36862,78400,-45273
2019-03-03,5.204,5.33,5.1,0.23000000000000043,0.1299999999999999,5.372,5.6,5.28,0.3199999999999994,0.3099999999999996,5.1739999999999995,5.31,5.1,0.20999999999999996,0.15999999999999925,5.322,5.6,5.17,0.4299999999999997,0.4299999999999997,58841,122036,17664,104372,68355
2019-03-10,5.378,5.7,5.0,0.7000000000000002,-0.20999999999999996,5.7940000000000005,6.5,5.38,1.12,-0.16000000000000014,5.294,5.5,5.0,0.5,-0.08000000000000007,5.588,5.89,5.24,0.6499999999999995,-0.33000000000000007,553439,1337061,214439,1122622,82222
2019-03-17,5.498,5.63,5.31,0.3200000000000003,-0.05999999999999961,5.636,5.74,5.52,0.22000000000000064,0.10000000000000053,5.414,5.52,5.31,0.20999999999999996,0.04999999999999982,5.516,5.63,5.36,0.2699999999999996,0.1299999999999999,211996,434750,57261,377489,-222939
2019-03-24,6.0040000000000004,6.14,5.86,0.27999999999999936,0.22999999999999954,6.154,6.27,6.06,0.20999999999999996,0.14999999999999947,5.882,6.09,5.52,0.5700000000000003,0.2400000000000002,6.054,6.15,5.95,0.20000000000000018,0.1800000000000006,187698,314558,139486,175072,-173831
2019-03-31,6.104,6.21,6.05,0.16000000000000014,0.1299999999999999,6.22,6.26,6.16,0.09999999999999964,0.09999999999999964,6.022,6.09,5.95,0.13999999999999968,0.13999999999999968,6.094,6.24,6.03,0.20999999999999996,0.05999999999999961,81102,99467,57910,41557,-8854
2019-04-07,5.78,6.09,5.56,0.5300000000000002,-0.5300000000000002,5.876,6.09,5.7,0.3899999999999997,-0.3899999999999997,5.638,5.81,5.5,0.3099999999999996,-0.2599999999999998,5.678,5.83,5.55,0.28000000000000025,-0.23000000000000043,78112,99076,39088,59988,19294
2019-04-14,5.6075,5.65,5.58,0.07000000000000028,0.0,5.7,5.78,5.64,0.14000000000000057,-0.08000000000000007,5.547499999999999,5.6,5.5,0.09999999999999964,-0.0699999999999994,5.585,5.61,5.54,0.07000000000000028,-0.010000000000000675,77962,184993,16693,168300,45504
2019-04-21,5.682,5.74,5.6,0.14000000000000057,0.03000000000000025,5.74,5.85,5.67,0.17999999999999972,-0.03000000000000025,5.582,5.7,5.54,0.16000000000000014,0.03000000000000025,5.6739999999999995,5.76,5.59,0.16999999999999993,-0.040000000000000036,164395,343953,67260,276693,-208321
2019-04-28,5.542,5.66,5.45,0.20999999999999996,-0.20999999999999996,5.61,5.7,5.52,0.1800000000000006,-0.1800000000000006,5.454000000000001,5.59,5.36,0.22999999999999954,-0.22999999999999954,5.497999999999999,5.6,5.39,0.20999999999999996,-0.20999999999999996,97469,127737,71899,55838,-30776
2019-05-05,5.09,5.38,4.84,0.54,-0.54,5.17,5.42,4.99,0.4299999999999997,-0.34999999999999964,4.904,5.27,4.55,0.7199999999999998,-0.7199999999999998,5.036,5.3,4.92,0.3799999999999999,-0.2999999999999998,308658,816578,79870,736708,736708
2019-05-12,5.054,5.17,4.88,0.29000000000000004,-0.1200000000000001,5.1819999999999995,5.37,4.93,0.4400000000000004,-0.3700000000000001,4.992,5.1,4.82,0.27999999999999936,-0.17999999999999972,5.062,5.21,4.85,0.3600000000000003,-0.28000000000000025,92304,188715,33070,155645,-108200
2019-05-19,5.0,5.1,4.88,0.21999999999999975,0.08999999999999986,5.092499999999999,5.18,4.97,0.20999999999999996,-0.1900000000000004,4.9175,5.05,4.82,0.22999999999999954,0.02999999999999936,5.0125,5.13,4.88,0.25,-0.25,101973,268131,17413,250718,-224891
2019-05-26,4.892,5.01,4.75,0.2599999999999998,0.14999999999999947,5.114,5.5,4.86,0.6399999999999997,0.41000000000000014,4.808,5.01,4.62,0.3899999999999997,0.27999999999999936,4.934,5.21,4.76,0.4500000000000002,0.4500000000000002,464342,839623,307255,532368,10630
2019-06-02,5.738,5.9,5.3,0.6000000000000005,0.5800000000000001,6.018,6.19,5.87,0.3200000000000003,0.28000000000000025,5.654,5.88,5.24,0.6399999999999997,0.6399999999999997,5.854,5.99,5.76,0.23000000000000043,0.1900000000000004,322956,592735,147802,444933,-199118
2019-06-09,6.022,6.08,5.97,0.11000000000000032,0.11000000000000032,6.164,6.29,6.08,0.20999999999999996,0.1200000000000001,5.952,5.99,5.9,0.08999999999999986,-0.0699999999999994,6.01,6.06,5.93,0.1299999999999999,-0.11000000000000032,229978,635023,71920,563103,421900
2019-06-16,5.826,5.95,5.62,0.33000000000000007,-0.33000000000000007,5.928,6.05,5.75,0.2999999999999998,-0.2999999999999998,5.606,5.85,5.26,0.5899999999999999,-0.5899999999999999,5.712,5.86,5.46,0.40000000000000036,-0.40000000000000036,382435,581565,145276,436289,202508
2019-06-23,5.502,5.7,5.37,0.33000000000000007,0.27000000000000046,5.698,5.9,5.58,0.3200000000000003,0.20999999999999996,5.418,5.61,5.31,0.3000000000000007,0.3000000000000007,5.516,5.68,5.34,0.33999999999999986,0.33999999999999986,541259,776345,363041,413304,361907
2019-06-30,5.6275,5.7,5.53,0.16999999999999993,-0.07000000000000028,5.7625,5.84,5.73,0.10999999999999943,-0.08999999999999986,5.5675,5.6,5.53,0.0699999999999994,0.05999999999999961,5.6274999999999995,5.67,5.55,0.1200000000000001,0.11000000000000032,165377,426638,50437,376201,-353933
2019-07-07,5.684,5.75,5.62,0.1299999999999999,-0.020000000000000462,5.732,5.8,5.68,0.1200000000000001,0.0,5.57,5.7,5.43,0.27000000000000046,-0.040000000000000036,5.632,5.74,5.54,0.20000000000000018,-0.04999999999999982,114843,262414,37974,224440,-7340
2019-07-14,5.224,5.54,4.95,0.5899999999999999,-0.5899999999999999,5.311999999999999,5.58,5.02,0.5600000000000005,-0.5600000000000005,5.002,5.36,4.73,0.6299999999999999,-0.6299999999999999,5.08,5.44,4.79,0.6500000000000004,-0.6500000000000004,263631,419506,102013,317493,178136
2019-07-21,4.608,4.79,4.5,0.29000000000000004,-0.29000000000000004,4.688,4.83,4.57,0.2599999999999998,-0.21999999999999975,4.444,4.57,4.33,0.2400000000000002,-0.2400000000000002,4.524,4.72,4.4,0.3199999999999994,-0.3199999999999994,158364,225474,77389,148085,114141
2019-07-28,4.194,4.43,3.87,0.5599999999999996,-0.5300000000000002,4.226,4.44,3.87,0.5700000000000003,-0.5599999999999996,3.996,4.25,3.71,0.54,-0.4800000000000004,4.052,4.27,3.75,0.5199999999999996,-0.5199999999999996,255723,360497,198776,161721,-161721
2019-08-04,3.7039999999999997,3.84,3.46,0.3799999999999999,-0.31999999999999984,3.826,3.96,3.62,0.33999999999999986,-0.33999999999999986,3.548,3.78,3.34,0.43999999999999995,-0.43999999999999995,3.654,3.86,3.49,0.36999999999999966,-0.31999999999999984,411281,562848,247168,315680,-77311
2019-08-11,3.466,3.6,3.29,0.31000000000000005,-0.07999999999999963,3.602,3.84,3.47,0.36999999999999966,-0.36999999999999966,3.322,3.45,3.23,0.2200000000000002,-0.18000000000000016,3.41,3.68,3.26,0.4200000000000004,-0.41000000000000014,235712,394841,72278,322563,-322563
2019-08-18,3.25,3.34,3.17,0.16999999999999993,-0.06999999999999984,3.316,3.44,3.22,0.21999999999999975,-0.06000000000000005,3.152,3.21,3.06,0.1499999999999999,-0.06000000000000005,3.214,3.27,3.15,0.1200000000000001,-0.06000000000000005,142328,219338,79577,139761,38559
2019-08-25,3.1574999999999998,3.36,2.86,0.5,-0.3700000000000001,3.2075,3.36,2.86,0.5,-0.43999999999999995,2.835,3.13,2.34,0.79,-0.7200000000000002,2.9325,3.21,2.48,0.73,-0.71,447119,835212,146375,688837,630500
2019-09-01,2.424,2.49,2.35,0.14000000000000012,-0.010000000000000231,2.582,2.75,2.49,0.2599999999999998,0.2599999999999998,2.378,2.48,2.31,0.16999999999999993,0.1200000000000001,2.456,2.7,2.33,0.3700000000000001,0.31000000000000005,442093,588797,236650,352147,70571
2019-09-08,3.016,3.25,2.68,0.5699999999999998,0.43999999999999995,3.2319999999999998,3.31,3.15,0.16000000000000014,0.10999999999999988,2.916,3.07,2.68,0.3899999999999997,0.3899999999999997,3.088,3.2,2.98,0.2200000000000002,0.16000000000000014,571798,1221431,252308,969123,-864208
2019-09-15,3.102,3.26,2.91,0.34999999999999964,-0.22999999999999998,3.218,3.45,2.97,0.48,-0.48,2.944,3.05,2.77,0.2799999999999998,-0.25,3.042,3.24,2.87,0.3700000000000001,-0.3700000000000001,499773,525220,419268,105952,-105952
2019-09-22,2.85,2.98,2.76,0.2200000000000002,0.06999999999999984,3.004,3.25,2.86,0.3900000000000001,0.2999999999999998,2.7880000000000003,2.95,2.7,0.25,0.18000000000000016,2.886,3.15,2.72,0.4299999999999997,0.3700000000000001,453061,974008,180364,793644,739671
2019-09-29,3.098,3.27,2.97,0.2999999999999998,0.14000000000000012,3.266,3.52,3.12,0.3999999999999999,0.27,3.0140000000000002,3.24,2.91,0.33000000000000007,0.18000000000000016,3.142,3.4,2.95,0.44999999999999973,0.27,322115,552665,182563,370102,-224267
2019-10-06,3.666,3.91,3.39,0.52,0.45999999999999996,3.886,4.09,3.71,0.3799999999999999,0.16999999999999993,3.576,3.83,3.31,0.52,0.3700000000000001,3.714,3.85,3.54,0.31000000000000005,0.13999999999999968,550979,943306,235832,707474,-707474
2019-10-13,3.718,3.82,3.65,0.16999999999999993,-0.08000000000000007,3.786,3.88,3.68,0.19999999999999973,-0.18999999999999995,3.58,3.7,3.4,0.30000000000000027,-0.30000000000000027,3.648,3.82,3.41,0.4099999999999997,-0.4099999999999997,290841,417455,188050,229405,53507
2019-10-20,3.538,3.75,3.38,0.3700000000000001,0.33999999999999986,3.706,3.88,3.47,0.4099999999999997,0.4099999999999997,3.442,3.59,3.3,0.29000000000000004,0.29000000000000004,3.6,3.74,3.39,0.3500000000000001,0.33000000000000007,330227,591827,127056,464771,327933
2019-10-27,3.624,3.71,3.47,0.23999999999999977,-0.040000000000000036,3.726,3.85,3.65,0.20000000000000018,-0.06000000000000005,3.506,3.57,3.45,0.11999999999999966,0.0,3.586,3.65,3.48,0.16999999999999993,-0.06999999999999984,208456,476851,68418,408433,-201792
2019-11-03,3.4619999999999997,3.56,3.28,0.28000000000000025,-0.28000000000000025,3.5500000000000003,3.73,3.35,0.3799999999999999,-0.3799999999999999,3.354,3.56,3.18,0.3799999999999999,-0.33999999999999986,3.41,3.59,3.22,0.36999999999999966,-0.36999999999999966,445749,672440,125225,547215,-200770
