Date,First Trust Small Cap US Equity Select_Open_average,First Trust Small Cap US Equity Select_Open_max,First Trust Small Cap US Equity Select_Open_min,First Trust Small Cap US Equity Select_Open_volatility,First Trust Small Cap US Equity Select_Open_change,First Trust Small Cap US Equity Select_High_average,First Trust Small Cap US Equity Select_High_max,First Trust Small Cap US Equity Select_High_min,First Trust Small Cap US Equity Select_High_volatility,First Trust Small Cap US Equity Select_High_change,First Trust Small Cap US Equity Select_Low_average,First Trust Small Cap US Equity Select_Low_max,First Trust Small Cap US Equity Select_Low_min,First Trust Small Cap US Equity Select_Low_volatility,First Trust Small Cap US Equity Select_Low_change,First Trust Small Cap US Equity Select_Close_average,First Trust Small Cap US Equity Select_Close_max,First Trust Small Cap US Equity Select_Close_min,First Trust Small Cap US Equity Select_Close_volatility,First Trust Small Cap US Equity Select_Close_change
2018-10-28,21.34,21.34,21.34,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.34,21.34,21.34,0.0,0.0
2018-11-04,21.54,21.54,21.54,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2018-11-11,21.42,21.42,21.42,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2018-11-18,21.22,21.22,21.22,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2018-11-25,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2018-12-02,20.13,20.13,20.13,0.0,0.0,20.19,20.19,20.19,0.0,0.0,19.9,19.9,19.9,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2018-12-09,19.6,19.6,19.6,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.29,19.29,19.29,0.0,0.0,19.29,19.29,19.29,0.0,0.0
2018-12-16,17.93,17.93,17.93,0.0,0.0,18.13,18.13,18.13,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.89,17.89,17.89,0.0,0.0
2018-12-23,18.51,18.51,18.51,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2018-12-30,19.28,19.28,19.28,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2019-01-06,19.89,19.89,19.89,0.0,0.0,20.06,20.06,20.06,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-01-13,20.54,20.54,20.54,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2019-01-20,20.35,20.35,20.35,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.42,20.42,20.42,0.0,0.0
2019-01-27,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2019-02-03,20.92,20.92,20.92,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.97,20.97,20.97,0.0,0.0
2019-02-10,21.68,21.68,21.68,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2019-02-17,21.97,21.97,21.97,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.97,21.97,21.97,0.0,0.0,22.01,22.01,22.01,0.0,0.0
2019-02-24,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2019-03-03,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0
2019-03-10,21.12,21.12,21.12,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2019-03-17,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2019-03-24,20.99,20.99,20.99,0.0,0.0,21.12,21.12,21.12,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2019-03-31,21.42,21.42,21.42,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-04-07,21.47,21.47,21.47,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2019-04-14,21.49,21.49,21.49,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2019-04-21,21.61,21.61,21.61,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.66,21.66,21.66,0.0,0.0
2019-04-28,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0
2019-05-05,21.18,21.18,21.18,0.0,0.0,21.18,21.18,21.18,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2019-05-12,20.74,20.74,20.74,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-05-19,20.42,20.42,20.42,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.42,20.42,20.42,0.0,0.0
2019-05-26,19.91,19.91,19.91,0.0,0.0,19.93,19.93,19.93,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.93,19.93,19.93,0.0,0.0
2019-06-02,20.32,20.32,20.32,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2019-06-09,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2019-06-16,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2019-06-23,21.19,21.19,21.19,0.0,0.0,21.19,21.19,21.19,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2019-06-30,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2019-07-07,20.76,20.76,20.76,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2019-07-14,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2019-07-21,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2019-07-28,20.05,20.05,20.05,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2019-08-04,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2019-08-11,20.14,20.14,20.14,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.12,20.12,20.12,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2019-08-18,19.53,19.53,19.53,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2019-08-25,19.95,19.95,19.95,0.0,0.0,20.03,20.03,20.03,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-09-01,20.35,20.35,20.35,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.63,20.63,20.63,0.0,0.0
2019-09-08,21.55,21.55,21.55,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2019-09-15,21.13,21.13,21.13,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.13,21.13,21.13,0.0,0.0,21.19,21.19,21.19,0.0,0.0
2019-09-22,20.78,20.78,20.78,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2019-09-29,20.3,20.3,20.3,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2019-10-06,20.34,20.34,20.34,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2019-10-13,21.1,21.1,21.1,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.1,21.1,21.1,0.0,0.0
2019-10-20,21.52,21.52,21.52,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2019-10-27,21.85,21.85,21.85,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2019-11-03,21.61,21.61,21.61,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2019-11-10,21.42,21.42,21.42,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-11-17,21.65,21.65,21.65,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2019-11-24,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2019-12-01,21.89,21.89,21.89,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.89,21.89,21.89,0.0,0.0
2019-12-08,21.95,21.95,21.95,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2019-12-15,22.13,22.13,22.13,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2019-12-22,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.08,22.08,22.08,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-12-29,21.88,21.88,21.88,0.0,0.0,22.04,22.04,22.04,0.0,0.0,21.88,21.88,21.88,0.0,0.0,22.04,22.04,22.04,0.0,0.0
