Date,TBIStock_Open_average,TBIStock_Open_max,TBIStock_Open_min,TBIStock_Open_volatility,TBIStock_Open_change,TBIStock_High_average,TBIStock_High_max,TBIStock_High_min,TBIStock_High_volatility,TBIStock_High_change,TBIStock_Low_average,TBIStock_Low_max,TBIStock_Low_min,TBIStock_Low_volatility,TBIStock_Low_change,TBIStock_Close_average,TBIStock_Close_max,TBIStock_Close_min,TBIStock_Close_volatility,TBIStock_Close_change,TBIStock_Volume_average,TBIStock_Volume_max,TBIStock_Volume_min,TBIStock_Volume_volatility,TBIStock_Volume_change
2018-01-14,27.75,28.1,27.4,0.7000000000000028,-0.10000000000000142,28.2625,28.4,28.15,0.25,0.25,27.465,27.6,27.4,0.20000000000000284,-0.05000000000000071,27.8875,28.2,27.55,0.6499999999999986,0.5,184622,206049,171230,34819,9665
2018-01-21,27.740000000000002,28.3,27.1,1.1999999999999993,-0.9499999999999993,27.894,28.5,27.4,1.1000000000000014,-1.1000000000000014,27.12,27.7,26.5,1.1999999999999993,-1.1999999999999993,27.54,28.45,26.95,1.5,-1.1499999999999986,228937,283979,174123,109856,102464
2018-01-28,27.14,27.3,26.9,0.40000000000000213,0.25,27.456,27.88,27.2,0.6799999999999997,0.04999999999999716,26.804,27.2,26.45,0.75,-0.40000000000000213,27.09,27.45,26.55,0.8999999999999986,-0.5500000000000007,205773,225844,175328,50516,-33016
2018-02-04,25.88,27.4,25.0,2.3999999999999986,1.0499999999999972,26.830000000000002,27.7,25.95,1.75,0.9499999999999993,25.37,26.0,24.85,1.1499999999999986,0.5,26.23,27.15,25.55,1.5999999999999979,1.3000000000000007,408417,587684,163480,424204,424204
2018-02-11,27.92,28.75,26.85,1.8999999999999986,1.8499999999999979,28.66,29.35,27.9,1.4500000000000028,1.4500000000000028,27.6,28.2,26.65,1.5500000000000007,1.5500000000000007,28.36,28.8,27.75,1.0500000000000007,0.6999999999999993,348780,415301,296186,119115,-46199
2018-02-18,28.35,28.65,28.0,0.6499999999999986,0.4499999999999993,28.9125,29.25,28.75,0.5,-0.14999999999999858,28.075,28.25,27.8,0.4499999999999993,0.4499999999999993,28.325,28.55,28.0,0.5500000000000007,0.3500000000000014,293009,353286,228991,124295,-88262
2018-02-25,27.5,28.35,26.2,2.150000000000002,-2.150000000000002,27.77,28.45,26.85,1.5999999999999979,-1.5499999999999972,27.02,27.9,26.0,1.8999999999999986,-1.8999999999999986,27.24,28.15,26.45,1.6999999999999993,-1.4499999999999993,199788,224685,171915,52770,45470
2018-03-04,27.17,27.85,26.7,1.1500000000000021,0.8000000000000007,27.63,28.05,26.9,1.1500000000000021,1.1500000000000021,26.76,27.1,26.3,0.8000000000000007,0.8000000000000007,27.41,27.95,26.75,1.1999999999999993,1.1999999999999993,225818,260600,194779,65821,-40504
2018-03-11,27.69,27.9,27.5,0.3999999999999986,-0.3999999999999986,27.99,28.25,27.7,0.5500000000000007,-0.05000000000000071,27.36,27.55,27.2,0.3500000000000014,0.3000000000000007,27.650000000000002,27.85,27.5,0.3500000000000014,0.25,280509,487963,135830,352133,139187
2018-03-18,27.16,27.65,26.3,1.3499999999999979,-1.3499999999999979,27.4,27.95,26.6,1.3499999999999979,-1.3499999999999979,26.52,27.3,25.5,1.8000000000000007,-1.8000000000000007,26.74,27.65,25.55,2.099999999999998,-2.099999999999998,241081,379648,98041,281607,226493
2018-03-25,25.875,26.0,25.6,0.3999999999999986,0.0,26.1575,26.48,25.95,0.5300000000000011,0.0,25.325,25.6,25.15,0.45000000000000284,0.3000000000000007,25.8375,26.0,25.55,0.4499999999999993,-0.10000000000000142,265709,299587,210364,89223,-65625
2018-04-01,26.330000000000002,26.85,25.85,1.0,1.0,26.766,27.1,26.15,0.9500000000000028,0.9500000000000028,26.066,26.38,25.55,0.8299999999999983,0.6999999999999993,26.53,26.95,25.95,1.0,0.6500000000000021,223725,320774,133033,187741,27019
2018-04-08,26.97,27.2,26.6,0.5999999999999979,0.3000000000000007,27.3,27.55,27.0,0.5500000000000007,0.3500000000000014,26.6,26.85,26.1,0.75,0.75,26.93,27.4,26.3,1.0999999999999979,0.75,182611,333767,84660,249107,-182478
2018-04-15,27.59,27.95,27.3,0.6499999999999986,0.6499999999999986,27.84,28.1,27.4,0.7000000000000028,0.5500000000000007,27.240000000000002,27.6,26.8,0.8000000000000007,0.25,27.580000000000002,28.05,27.25,0.8000000000000007,-0.05000000000000071,152714,169199,117500,51699,-3970
2018-04-22,27.17,27.45,26.75,0.6999999999999993,-0.14999999999999858,27.454,27.7,27.25,0.4499999999999993,-0.3000000000000007,26.77,26.95,26.6,0.34999999999999787,-0.1999999999999993,27.09,27.3,26.85,0.4499999999999993,0.05000000000000071,119133,134611,100472,34139,-11004
2018-04-29,25.05,27.15,23.6,3.549999999999997,-3.549999999999997,25.444,27.35,24.02,3.330000000000002,-2.400000000000002,24.1,26.6,23.0,3.6000000000000014,-3.150000000000002,24.6,26.65,23.6,3.049999999999997,-2.099999999999998,378743,821486,114249,707237,225884
2018-05-06,24.55,25.0,23.75,1.25,0.5,25.05,25.4,24.7,0.6999999999999993,0.6999999999999993,24.316,25.0,23.75,1.25,1.1499999999999986,24.72,25.25,23.85,1.3999999999999986,1.3999999999999986,350205,502906,235311,267595,-267595
2018-05-13,25.07,25.55,24.45,1.1000000000000014,0.3000000000000007,25.39,25.7,24.95,0.75,0.3999999999999986,24.84,25.4,24.4,1.0,0.8999999999999986,25.13,25.6,24.55,1.0500000000000007,1.0500000000000007,179259,216893,100481,116412,-116412
2018-05-20,25.63,25.75,25.5,0.25,-0.14999999999999858,25.89,26.05,25.7,0.3500000000000014,-0.05000000000000071,25.44,25.6,25.15,0.45000000000000284,0.05000000000000071,25.64,25.7,25.6,0.09999999999999787,0.05000000000000071,151990,187232,107944,79288,-51532
2018-05-27,26.0375,26.55,25.65,0.9000000000000021,0.3500000000000014,26.642500000000002,26.77,26.6,0.16999999999999815,0.16999999999999815,25.8,26.0,25.5,0.5,0.5,26.1875,26.65,25.75,0.8999999999999986,0.8999999999999986,242588,295660,223137,72523,-68834
2018-06-03,27.22,27.5,26.65,0.8500000000000014,0.6500000000000021,27.67,27.8,27.6,0.1999999999999993,-0.04999999999999716,26.974,27.1,26.65,0.45000000000000284,0.45000000000000284,27.349999999999998,27.45,27.25,0.1999999999999993,0.0,170942,285065,106754,178311,-137319
2018-06-10,27.85,28.55,27.35,1.1999999999999993,1.1999999999999993,28.226,28.95,27.6,1.3499999999999979,1.3499999999999979,27.73,28.25,27.35,0.8999999999999986,0.8999999999999986,28.09,28.75,27.5,1.25,1.25,158541,253537,106671,146866,109760
2018-06-17,27.88,28.55,26.9,1.6500000000000021,-0.6000000000000014,28.212,28.55,27.75,0.8000000000000007,-0.6000000000000014,27.2,27.65,26.65,1.0,-0.10000000000000142,27.68,28.05,26.9,1.1500000000000021,-0.14999999999999858,451724,803937,270701,533236,498446
2018-06-24,27.0,27.8,26.1,1.6999999999999993,-0.8500000000000014,27.33,27.8,26.95,0.8500000000000014,-0.3500000000000014,26.486,26.9,25.9,1.0,0.09999999999999787,26.83,27.25,26.1,1.1499999999999986,-0.3000000000000007,328722,540750,211660,329090,-160327
2018-07-01,27.3375,27.7,26.8,0.8999999999999986,0.8999999999999986,27.8125,27.95,27.7,0.25,0.25,27.025,27.5,26.8,0.6999999999999993,0.6999999999999993,27.5125,27.7,27.05,0.6499999999999986,0.05000000000000071,148142,246110,89973,156137,-56857
2018-07-08,27.48,28.15,27.0,1.1499999999999986,-0.8999999999999986,27.65,28.2,27.15,1.0500000000000007,-0.8999999999999986,27.07,27.8,26.5,1.3000000000000007,-0.9499999999999993,27.33,28.2,26.9,1.3000000000000007,-1.1499999999999986,165024,219250,103337,115913,53149
2018-07-15,27.32,27.8,26.6,1.1999999999999993,0.5500000000000007,27.85,28.25,27.3,0.9499999999999993,0.9499999999999993,26.996,27.58,26.5,1.0799999999999983,1.0799999999999983,27.43,28.0,26.55,1.4499999999999993,1.0500000000000007,282908,503237,156343,346894,-162658
2018-07-22,27.91,28.15,27.55,0.5999999999999979,0.5,28.29,28.4,28.15,0.25,0.10000000000000142,27.542,27.7,27.35,0.34999999999999787,-0.14999999999999858,27.86,28.0,27.5,0.5,-0.4499999999999993,206910,372058,143558,228500,-10800
2018-07-29,27.63,29.3,26.95,2.3500000000000014,-0.29999999999999716,28.06,29.55,27.45,2.1000000000000014,-0.40000000000000213,26.7,27.15,26.05,1.0999999999999979,-0.5499999999999972,27.3,27.65,27.05,0.5999999999999979,0.05000000000000071,224857,319507,168869,150638,22764
2018-08-05,28.24,29.05,27.4,1.6500000000000021,0.75,28.934,29.3,28.6,0.6999999999999993,-0.10000000000000142,28.03,28.3,27.35,0.9499999999999993,0.75,28.57,29.0,28.35,0.6499999999999986,-0.3000000000000007,400635,679251,309472,369779,330999
2018-08-12,28.63,28.75,28.45,0.3000000000000007,-0.14999999999999858,28.88,29.1,28.75,0.3500000000000014,0.05000000000000071,28.366,28.55,28.18,0.370000000000001,0.2699999999999996,28.65,28.75,28.35,0.3999999999999986,0.3999999999999986,195681,256817,164765,92052,-24000
2018-08-19,29.259999999999998,29.45,28.95,0.5,0.4499999999999993,29.63,29.85,29.3,0.5500000000000007,0.34999999999999787,29.02,29.25,28.6,0.6499999999999986,0.3999999999999986,29.37,29.6,29.25,0.3500000000000014,0.14999999999999858,205195,393626,94791,298835,-254572
2018-08-26,29.41,29.5,29.3,0.1999999999999993,-0.1999999999999993,29.52,29.7,29.4,0.3000000000000007,-0.3000000000000007,29.14,29.3,28.95,0.3500000000000014,-0.3500000000000014,29.39,29.5,29.3,0.1999999999999993,-0.1999999999999993,117377,137618,95283,42335,-20179
2018-09-02,29.075,29.3,28.8,0.5,-0.5,29.1375,29.35,28.8,0.5500000000000007,-0.5500000000000007,28.545,28.95,27.95,1.0,-1.0,28.85,29.25,28.15,1.1000000000000014,-1.1000000000000014,209288,238466,174109,64357,20277
2018-09-09,27.77,28.3,27.1,1.1999999999999993,-1.1999999999999993,27.936,28.4,27.48,0.9199999999999982,-0.9199999999999982,27.38,27.85,27.0,0.8500000000000014,-0.8000000000000007,27.58,28.3,27.2,1.1000000000000014,-1.1000000000000014,183871,202952,158336,44616,-17238
2018-09-16,26.12,27.2,25.05,2.1499999999999986,-1.8000000000000007,26.366,27.3,25.48,1.8200000000000003,-1.6999999999999993,25.39,26.5,24.5,2.0,-1.6000000000000014,25.64,26.6,24.85,1.75,-1.6500000000000021,307845,466060,198036,268024,244714
2018-09-23,25.220000000000002,25.55,24.85,0.6999999999999993,0.5,25.694,26.25,25.1,1.1499999999999986,1.1499999999999986,25.05,25.35,24.5,0.8500000000000014,0.8500000000000014,25.46,26.05,25.0,1.0500000000000007,1.0500000000000007,214271,330082,148664,181418,124363
2018-09-30,25.514,26.14,25.17,0.9699999999999989,-0.879999999999999,25.688,26.47,25.31,1.1600000000000001,-1.1600000000000001,24.946,25.62,24.44,1.1799999999999997,-1.1799999999999997,25.168,25.67,24.7,0.9700000000000024,-0.9700000000000024,191532,252179,123714,128465,-94071
2018-10-07,24.89,25.27,24.42,0.8499999999999979,-0.379999999999999,25.17,25.53,24.53,1.0,-0.879999999999999,24.38,25.08,23.55,1.5299999999999976,-0.8499999999999979,24.69,25.4,23.82,1.5799999999999983,-1.5799999999999983,204684,243750,172967,70783,-61512
2018-10-14,24.134,24.5,23.71,0.7899999999999991,0.11999999999999744,24.492,24.93,23.96,0.9699999999999989,-0.33999999999999986,23.912,24.44,23.54,0.9000000000000021,-0.14000000000000057,24.240000000000002,24.87,23.61,1.2600000000000016,-0.5300000000000011,169149,203641,143038,60603,19598
2018-10-21,23.458000000000002,23.82,23.03,0.7899999999999991,-0.4299999999999997,23.88,24.35,23.51,0.8399999999999999,-0.8399999999999999,23.042,23.6,22.78,0.8200000000000003,-0.7800000000000011,23.516000000000002,24.13,22.82,1.3099999999999987,-0.8499999999999979,162560,187522,136072,51450,28912
2018-10-28,23.714,24.11,23.16,0.9499999999999993,0.46999999999999886,24.146,24.46,23.77,0.6900000000000013,0.3000000000000007,23.264,23.96,22.71,1.25,1.25,23.674,24.25,23.07,1.1799999999999997,1.1799999999999997,187215,251650,126147,125503,-40676
2018-11-04,24.318,24.86,23.55,1.3099999999999987,0.5199999999999996,24.836,25.04,24.44,0.5999999999999979,0.5899999999999999,23.776,24.54,22.34,2.1999999999999993,0.6700000000000017,24.564,24.95,23.86,1.0899999999999999,0.36999999999999744,223162,306437,131714,174723,105187
2018-11-11,24.612,24.73,24.3,0.4299999999999997,0.019999999999999574,24.964,25.06,24.83,0.23000000000000043,-0.129999999999999,24.356,24.56,24.23,0.3299999999999983,-0.3299999999999983,24.592,24.9,24.43,0.46999999999999886,-0.010000000000001563,222743,374253,132914,241339,241339
2018-11-18,24.165,24.47,23.92,0.5499999999999972,-0.18999999999999773,24.545,24.78,24.18,0.6000000000000014,0.1999999999999993,23.875,24.16,23.56,0.6000000000000014,0.3000000000000007,24.2075,24.42,23.84,0.5800000000000018,0.25,194898,322144,52086,270058,-132636
2018-11-25,24.6,25.0,24.28,0.7199999999999989,0.07000000000000028,25.072,25.46,24.53,0.9299999999999997,0.6600000000000001,24.37,24.72,24.03,0.6899999999999977,0.4599999999999973,24.791999999999998,25.25,24.2,1.0500000000000007,0.7800000000000011,210952,343820,122709,221111,-108758
2018-12-02,24.48,25.42,23.43,1.990000000000002,-1.3500000000000014,24.752499999999998,25.47,24.04,1.4299999999999997,-0.9699999999999989,23.7425,24.41,22.89,1.5199999999999996,-0.4299999999999997,24.2475,25.07,23.74,1.3300000000000018,-0.9299999999999997,241523,391912,169004,222908,222908
2018-12-09,24.358,24.87,23.65,1.2200000000000024,-0.5400000000000027,24.66,24.99,24.05,0.9399999999999977,-0.41999999999999815,23.95,24.54,23.29,1.25,-0.6700000000000017,24.12,24.57,23.43,1.1400000000000006,-0.8900000000000006,219492,309829,106004,203825,10372
2018-12-16,22.82,23.43,22.22,1.2100000000000009,-1.2100000000000009,23.108,23.5,22.42,1.0799999999999983,-1.0799999999999983,22.122,22.87,20.95,1.9200000000000017,-1.6500000000000021,22.364,23.1,21.14,1.9600000000000009,-1.620000000000001,336939,561955,261919,300036,300036
2018-12-23,21.2425,21.56,21.04,0.5199999999999996,0.4499999999999993,21.765,22.16,21.29,0.870000000000001,0.870000000000001,20.9325,21.39,20.56,0.8300000000000018,0.5399999999999991,21.5225,21.82,20.91,0.9100000000000001,0.9100000000000001,199257,269063,116280,152783,103616
2018-12-30,21.9175,22.11,21.64,0.46999999999999886,0.16000000000000014,22.3675,22.74,22.04,0.6999999999999993,0.3299999999999983,21.759999999999998,22.06,21.52,0.5399999999999991,0.4599999999999973,22.155,22.72,21.72,1.0,0.46999999999999886,239404,321740,147495,174245,174245
2019-01-06,23.286,23.59,22.64,0.9499999999999993,0.6999999999999993,23.658,23.86,23.32,0.5399999999999991,0.4800000000000004,23.092,23.32,22.58,0.740000000000002,0.6000000000000014,23.532,23.78,23.01,0.7699999999999996,0.7699999999999996,247240,342473,157099,185374,-139128
2019-01-13,23.634,24.04,23.36,0.6799999999999997,0.4299999999999997,23.862,24.2,23.59,0.6099999999999994,0.5500000000000007,23.452,23.86,23.14,0.7199999999999989,0.7199999999999989,23.708000000000002,24.03,23.35,0.6799999999999997,0.6799999999999997,194081,242297,133738,108559,-108559
