Date,KMI_Open_average,KMI_Open_max,KMI_Open_min,KMI_Open_volatility,KMI_Open_change,KMI_High_average,KMI_High_max,KMI_High_min,KMI_High_volatility,KMI_High_change,KMI_Low_average,KMI_Low_max,KMI_Low_min,KMI_Low_volatility,KMI_Low_change,KMI_Close_average,KMI_Close_max,KMI_Close_min,KMI_Close_volatility,KMI_Close_change,KMI_Volume_average,KMI_Volume_max,KMI_Volume_min,KMI_Volume_volatility,KMI_Volume_change
2018-01-14,19.356,19.67,19.04,0.6300000000000026,-0.620000000000001,19.566,19.83,19.2,0.629999999999999,-0.18999999999999773,19.074,19.38,18.77,0.6099999999999994,-0.36999999999999744,19.322,19.63,19.01,0.6199999999999974,0.23999999999999844,22097024,37007820,15649269,21358551,-4672745
2018-01-21,19.226,19.66,18.77,0.8900000000000006,-0.8900000000000006,19.282,19.71,18.83,0.8800000000000026,-0.8800000000000026,18.916,19.4,18.57,0.8299999999999983,-0.8299999999999983,18.978,19.45,18.71,0.7399999999999984,-0.7399999999999984,17557592,19891328,16503191,3388137,-2686678
2018-01-28,17.994,18.5,17.28,1.2199999999999989,-1.2199999999999989,18.082,18.54,17.48,1.0599999999999987,-1.0599999999999987,17.602,18.22,16.57,1.6499999999999986,-1.6499999999999986,17.716,18.23,16.81,1.4200000000000017,-1.4200000000000017,18592210,23411862,13857878,9553984,4923644
2018-02-04,17.108,17.35,16.6,0.75,0.75,17.462,17.56,17.38,0.17999999999999972,0.060000000000002274,16.852,17.23,16.56,0.6700000000000017,0.490000000000002,17.192,17.33,16.8,0.5299999999999976,-0.029999999999997584,22356359,30841836,16484121,14357715,-10947786
2018-02-11,17.3125,17.58,17.2,0.379999999999999,0.060000000000002274,17.505,17.65,17.34,0.3099999999999987,-0.10999999999999943,17.0975,17.15,16.96,0.18999999999999773,-0.17999999999999972,17.3025,17.45,17.06,0.39000000000000057,-0.33000000000000185,12467268,15042547,9058340,5984207,5984207
2018-02-18,16.924,17.06,16.7,0.35999999999999943,0.00999999999999801,17.076,17.19,17.03,0.16000000000000014,-0.13000000000000256,16.732,16.9,16.61,0.28999999999999915,-0.13999999999999702,16.868000000000002,17.01,16.66,0.3500000000000014,-0.0799999999999983,11979411,13464485,9748929,3715556,-691244
2018-02-25,16.402,16.93,16.03,0.8999999999999986,-0.8999999999999986,16.492,16.95,16.18,0.7699999999999996,-0.6699999999999982,16.12,16.64,15.86,0.7800000000000011,-0.6900000000000013,16.272000000000002,16.64,16.1,0.5399999999999991,-0.4299999999999997,14132924,16956912,11665275,5291637,1894421
2018-03-04,16.166,16.31,16.02,0.28999999999999915,0.029999999999997584,16.298,16.61,16.1,0.509999999999998,0.3200000000000003,16.046,16.21,15.95,0.26000000000000156,0.21000000000000085,16.21,16.55,16.01,0.5399999999999991,0.4400000000000013,10695355,13083157,8484653,4598504,-1788374
2018-03-11,16.464,16.61,16.27,0.33999999999999986,-0.21000000000000085,16.524,16.61,16.4,0.21000000000000085,-0.21000000000000085,15.962,16.4,15.07,1.3299999999999983,-0.5299999999999994,16.328,16.5,16.0,0.5,-0.5,26741450,72457168,9659868,62797300,10441831
2018-03-18,15.64,16.05,15.1,0.9500000000000011,-0.9500000000000011,15.728,16.19,15.18,1.0100000000000016,-1.0100000000000016,15.266,15.69,14.82,0.8699999999999992,-0.6500000000000004,15.404,15.91,15.01,0.9000000000000004,-0.47999999999999865,20336845,23064914,18038244,5026670,-5026670
2018-03-25,15.035,15.19,14.84,0.34999999999999964,-0.16999999999999993,15.219999999999999,15.41,15.12,0.2900000000000009,-0.25,14.809999999999999,14.92,14.76,0.16000000000000014,-0.15000000000000036,14.965,15.09,14.81,0.27999999999999936,-0.1899999999999995,18298644,23041596,13307773,9733823,-7271679
2018-04-01,15.154,15.41,14.89,0.5199999999999996,0.3099999999999987,15.342,15.62,15.02,0.5999999999999996,0.3800000000000008,14.918,15.16,14.69,0.47000000000000064,0.2900000000000009,15.188,15.5,15.01,0.4900000000000002,0.08999999999999986,13718013,17176352,10589112,6587240,-1310150
2018-04-08,15.366,15.49,15.15,0.33999999999999986,0.2400000000000002,15.586,15.75,15.42,0.33000000000000007,0.07000000000000028,15.228,15.29,15.08,0.20999999999999908,0.20999999999999908,15.462,15.68,15.33,0.34999999999999964,0.07000000000000028,16390006,23871176,11745155,12126021,-10276139
2018-04-15,16.342,16.8,15.78,1.0200000000000014,0.6199999999999992,16.490000000000002,16.98,16.05,0.9299999999999997,0.4299999999999997,16.186,16.43,15.75,0.6799999999999997,0.5100000000000016,16.328,16.54,16.02,0.5199999999999996,0.4200000000000017,15721793,21268472,10180555,11087917,-4270546
2018-04-22,16.182,16.5,15.94,0.5600000000000005,-0.5600000000000005,16.256,16.51,16.02,0.490000000000002,-0.490000000000002,15.972,16.18,15.82,0.35999999999999943,-0.35999999999999943,16.104,16.27,15.82,0.4499999999999993,-0.4499999999999993,11598994,14201647,9826543,4375104,3155362
2018-04-29,15.972000000000001,16.19,15.75,0.4400000000000013,0.40000000000000213,16.22,16.48,16.02,0.46000000000000085,0.46000000000000085,15.856,16.18,15.69,0.4900000000000002,0.41000000000000014,16.064,16.21,15.82,0.39000000000000057,0.19000000000000128,14112593,17124736,10253533,6871203,3426471
2018-05-06,16.436,16.57,16.21,0.35999999999999943,0.25,16.566,16.7,16.3,0.3999999999999986,0.3999999999999986,16.32,16.52,16.04,0.4800000000000004,0.4800000000000004,16.434,16.64,16.07,0.5700000000000003,0.5700000000000003,14745623,17513404,9110691,8402713,-8402713
2018-05-13,16.387999999999998,16.65,16.11,0.5399999999999991,-0.5399999999999991,16.43,16.67,16.16,0.5100000000000016,-0.5100000000000016,16.188,16.41,15.95,0.46000000000000085,-0.46000000000000085,16.238,16.44,15.98,0.46000000000000085,-0.46000000000000085,12494225,14535997,10032174,4503823,638721
2018-05-20,15.935,16.14,15.75,0.39000000000000057,-0.25,16.0975,16.21,15.9,0.3100000000000005,-0.2400000000000002,15.7725,15.87,15.57,0.29999999999999893,-0.29999999999999893,15.975000000000001,16.19,15.88,0.3100000000000005,-0.049999999999998934,14662584,17521996,13340438,4181558,4181558
2018-05-27,16.53,16.94,16.11,0.8300000000000018,0.5899999999999999,16.78,17.07,16.46,0.6099999999999994,0.6099999999999994,16.398,16.8,15.98,0.8200000000000003,0.8200000000000003,16.624,16.94,16.04,0.9000000000000021,0.9000000000000021,20913967,26449720,16805176,9644544,-7753970
2018-06-03,16.884,17.07,16.77,0.3000000000000007,-0.030000000000001137,17.096,17.21,16.96,0.25,0.10000000000000142,16.754,16.83,16.67,0.1599999999999966,-0.05999999999999872,16.924,17.15,16.72,0.4299999999999997,0.3099999999999987,15335630,23440132,10346235,13093897,-9226623
2018-06-10,16.904,17.14,16.79,0.3500000000000014,-0.33999999999999986,17.05,17.2,16.93,0.2699999999999996,-0.00999999999999801,16.76,16.91,16.66,0.25,-0.14000000000000057,16.91,17.16,16.74,0.4200000000000017,0.23000000000000043,12396841,15486278,9435775,6050503,748153
2018-06-17,17.348,17.47,17.02,0.4499999999999993,0.379999999999999,17.526,17.66,17.43,0.23000000000000043,0.0,17.196,17.4,17.0,0.3999999999999986,0.10000000000000142,17.312,17.49,17.16,0.3299999999999983,-0.17999999999999972,13547176,16318039,10463306,5854733,-2321094
2018-06-24,17.564,17.65,17.42,0.22999999999999687,0.17999999999999972,17.722,17.86,17.6,0.259999999999998,-0.019999999999999574,17.412,17.6,17.27,0.33000000000000185,0.05000000000000071,17.554000000000002,17.67,17.43,0.240000000000002,-0.120000000000001,11089290,13172225,7982297,5189928,-4668681
2018-07-01,17.735,17.99,17.59,0.3999999999999986,0.3999999999999986,17.925,18.15,17.75,0.3999999999999986,0.3999999999999986,17.6675,17.93,17.56,0.370000000000001,0.370000000000001,17.825,18.1,17.58,0.5200000000000031,0.41000000000000014,7910519,9308022,5716748,3591274,3146176
2018-07-08,18.004,18.15,17.91,0.23999999999999844,-0.22999999999999687,18.137999999999998,18.25,18.0,0.25,-0.25,17.838,18.07,17.73,0.33999999999999986,-0.33999999999999986,17.964,18.22,17.8,0.41999999999999815,-0.41999999999999815,9077113,10771604,7365648,3405956,2171308
2018-07-15,17.808,17.99,17.6,0.389999999999997,0.05999999999999872,18.004,18.45,17.78,0.6699999999999982,0.05999999999999872,17.648,17.9,17.52,0.379999999999999,0.03999999999999915,17.77,17.99,17.69,0.29999999999999716,0.00999999999999801,11906072,19240064,7864652,11375412,-3479955
2018-07-22,17.808,18.03,17.52,0.5100000000000016,0.08999999999999986,18.004,18.16,17.82,0.33999999999999986,0.14000000000000057,17.656,17.88,17.41,0.46999999999999886,0.11000000000000298,17.846,18.03,17.65,0.38000000000000256,0.10000000000000142,13127396,17547704,10606842,6940862,-6335735
2018-07-29,17.65,17.77,17.45,0.3200000000000003,-0.10999999999999943,17.838,18.02,17.73,0.28999999999999915,0.129999999999999,17.494,17.6,17.34,0.26000000000000156,0.010000000000001563,17.712,17.95,17.53,0.41999999999999815,0.16999999999999815,15520258,19225858,9874349,9351509,-6741866
2018-08-05,17.998,18.15,17.91,0.23999999999999844,0.09999999999999787,18.134,18.25,18.0,0.25,0.010000000000001563,17.876,17.94,17.8,0.14000000000000057,-0.14000000000000057,17.970000000000002,18.17,17.84,0.33000000000000185,-0.14000000000000057,11812473,14014096,9039948,4974148,-2615283
2018-08-12,17.892,18.0,17.8,0.1999999999999993,0.05999999999999872,18.014,18.11,17.89,0.21999999999999886,-0.08999999999999986,17.754,17.9,17.48,0.41999999999999815,-0.04999999999999716,17.872,17.95,17.73,0.21999999999999886,-0.03999999999999915,9207234,11341739,7728526,3613213,861419
2018-08-19,18.058,18.23,17.99,0.240000000000002,-0.020000000000003126,18.198,18.33,18.09,0.23999999999999844,-0.030000000000001137,17.934,17.99,17.86,0.129999999999999,-0.08999999999999986,18.032,18.28,17.96,0.3200000000000003,0.00999999999999801,8762570,9857307,6507821,3349486,1668864
