Date,US Coffee C_Open_average,US Coffee C_Open_max,US Coffee C_Open_min,US Coffee C_Open_volatility,US Coffee C_Open_change,US Coffee C_High_average,US Coffee C_High_max,US Coffee C_High_min,US Coffee C_High_volatility,US Coffee C_High_change,US Coffee C_Low_average,US Coffee C_Low_max,US Coffee C_Low_min,US Coffee C_Low_volatility,US Coffee C_Low_change,US Coffee C_Close_average,US Coffee C_Close_max,US Coffee C_Close_min,US Coffee C_Close_volatility,US Coffee C_Close_change,US Coffee C_Volume_average,US Coffee C_Volume_max,US Coffee C_Volume_min,US Coffee C_Volume_volatility,US Coffee C_Volume_change
2018-10-28,115.6,119.25,112.35,6.900000000000006,4.549999999999997,117.61,121.3,113.5,7.799999999999997,3.549999999999997,114.09,118.1,111.35,6.75,4.099999999999994,116.01,120.05,112.4,7.6499999999999915,4.699999999999989,37121,53357,26183,27174,3472
2018-11-04,115.25,116.5,113.85,2.6500000000000057,-2.6500000000000057,116.36,118.15,113.85,4.300000000000011,-3.6500000000000057,112.93,114.55,109.65,4.8999999999999915,-3.4499999999999886,113.9,116.65,110.15,6.5,-3.0999999999999943,34018,35829,30307,5522,-5482
2018-11-11,110.84,112.65,109.2,3.450000000000003,1.75,112.54,113.7,110.25,3.450000000000003,2.75,108.89,109.85,107.55,2.299999999999997,1.5,111.37,112.65,109.2,3.450000000000003,3.1499999999999915,12479,26752,4189,22563,-20563
2018-11-18,110.2625,112.25,107.15,5.099999999999994,-5.099999999999994,110.5,112.8,107.55,5.25,-5.25,108.1875,110.1,106.2,3.8999999999999915,-3.8999999999999915,108.775,110.65,107.0,3.6500000000000057,-3.6500000000000057,1340,4725,31,4694,-4694
2018-11-25,107.64,110.4,103.5,6.900000000000006,-4.0,108.1,110.4,103.5,6.900000000000006,-6.299999999999997,106.5,109.3,103.5,5.799999999999997,-3.9000000000000057,106.97,110.1,103.25,6.849999999999994,-6.0,17,38,0,38,-17
2018-12-02,100.63,102.3,98.8,3.5,-2.049999999999997,100.82,102.7,98.8,3.9000000000000057,-2.450000000000003,100.4,101.9,98.8,3.1000000000000085,-1.9000000000000057,100.55,101.9,98.8,3.1000000000000085,-1.4500000000000028,28,101,0,101,7
2018-12-09,98.54,100.3,96.95,3.3499999999999943,-2.25,98.54,100.3,96.95,3.3499999999999943,-2.25,97.98,100.3,96.05,4.25,-4.25,97.17,98.8,94.7,4.099999999999994,-2.950000000000003,17,44,0,44,43
2018-12-16,99.67,102.5,95.75,6.75,3.950000000000003,101.09,102.75,95.75,7.0,6.650000000000006,98.78,100.5,95.75,4.75,3.9000000000000057,99.92,102.5,94.35,8.150000000000006,7.8500000000000085,11467,18603,3,18600,8818
2018-12-23,102.15,103.7,100.95,2.75,-1.25,103.1375,104.0,102.0,2.0,-2.0,100.2375,100.9,99.3,1.6000000000000085,-1.0499999999999972,102.1125,103.9,100.95,2.950000000000003,-2.0500000000000114,11875,14522,9027,5495,-472
2018-12-30,101.225,102.3,99.5,2.799999999999997,-0.09999999999999432,103.0875,103.45,102.65,0.7999999999999972,0.7999999999999972,100.0875,101.15,99.35,1.8000000000000114,1.8000000000000114,101.5,102.75,99.5,3.25,3.25,18772,22181,15307,6874,-6874
2019-01-06,104.06,105.0,102.9,2.0999999999999943,0.5,105.45,106.85,103.55,3.299999999999997,-2.5,102.82,104.35,101.55,2.799999999999997,-0.7999999999999972,104.24,105.3,102.75,2.549999999999997,-2.299999999999997,24027,32987,16710,16277,-16277
2019-01-13,102.1,102.85,100.9,1.9499999999999886,0.5999999999999943,103.9,106.2,102.9,3.299999999999997,3.299999999999997,101.35,102.6,100.4,2.1999999999999886,2.1999999999999886,102.7625,104.95,101.3,3.6500000000000057,3.6500000000000057,21730,27462,17112,10350,6803
2019-01-20,104.65,106.1,102.9,3.1999999999999886,0.75,105.76,107.15,104.0,3.1500000000000057,0.04999999999999716,102.98,105.2,101.55,3.6500000000000057,-1.25,104.3,106.8,102.65,4.1499999999999915,-0.6999999999999886,23171,31315,16628,14687,12076
2019-01-27,103.58,106.15,102.3,3.8500000000000085,0.7999999999999972,105.27,107.0,103.3,3.700000000000003,3.049999999999997,102.64,103.55,101.95,1.5999999999999943,1.0999999999999943,103.98,105.9,102.1,3.8000000000000114,3.0,23360,31555,12753,18802,12590
2019-02-03,104.51,105.8,102.6,3.200000000000003,-3.200000000000003,104.97,106.2,102.7,3.5,-3.5,102.85,104.35,99.85,4.5,-4.400000000000006,103.49,105.5,100.2,5.299999999999997,-4.6499999999999915,32883,41306,21214,20092,20092
2019-02-10,99.4625,101.0,97.8,3.200000000000003,-2.4000000000000057,100.075,101.25,98.85,2.4000000000000057,-2.4000000000000057,98.2625,99.9,97.05,2.8500000000000085,-2.450000000000003,98.7875,100.45,97.85,2.6000000000000085,-2.5,23847,29862,17476,12386,-9772
2019-02-17,97.02,97.65,96.35,1.3000000000000114,-1.3000000000000114,97.61,98.3,96.95,1.3499999999999943,-1.0499999999999972,96.17999999999999,96.45,96.0,0.45000000000000284,0.15000000000000568,96.74,97.55,96.1,1.4500000000000028,-0.7999999999999972,2820,13803,12,13791,-13791
2019-02-24,95.81,97.5,93.95,3.549999999999997,0.09999999999999432,96.47,97.5,95.55,1.9500000000000028,0.0,95.25,97.5,93.6,3.9000000000000057,2.9000000000000057,95.1,96.95,93.55,3.4000000000000057,0.5499999999999972,28,68,8,60,-57
2019-03-03,97.486,99.85,94.5,5.349999999999994,1.6299999999999955,97.88,100.1,95.25,4.849999999999994,1.8499999999999943,96.64,98.35,94.5,3.8499999999999943,0.5999999999999943,96.87,98.4,95.3,3.1000000000000085,0.8499999999999943,0,2,0,2,0
2019-03-10,96.076,97.28,94.55,2.730000000000004,2.6000000000000085,96.69,97.97,94.55,3.4200000000000017,3.4200000000000017,95.35,96.6,94.05,2.549999999999997,1.8499999999999943,95.75,97.65,92.8,4.8500000000000085,4.049999999999997,1,6,0,6,-6
2019-03-17,95.426,97.03,93.65,3.3799999999999955,-3.3799999999999955,96.25,97.8,94.85,2.950000000000003,-2.950000000000003,94.33,96.5,92.6,3.9000000000000057,-3.9000000000000057,94.86,96.6,93.9,2.6999999999999886,-2.3499999999999943,16991,24995,0,24995,23108
2019-03-24,94.22,95.05,93.4,1.6499999999999915,-0.29999999999999716,95.46,96.4,94.6,1.8000000000000114,-1.0499999999999972,93.19,94.2,91.65,2.549999999999997,-2.299999999999997,93.96,95.35,92.1,3.25,-3.25,28596,40736,21783,18953,15614
2019-03-31,93.44,95.2,91.65,3.549999999999997,0.8500000000000085,94.98,96.95,92.55,4.400000000000006,1.25,92.42999999999999,94.5,91.25,3.25,0.7999999999999972,93.69,95.35,91.65,3.6999999999999886,1.2999999999999972,37053,48271,22447,25824,12783
2019-04-07,92.39,94.1,90.0,4.099999999999994,-3.299999999999997,93.3,94.85,91.15,3.6999999999999886,-3.1499999999999915,91.12,93.15,89.35,3.8000000000000114,-3.3000000000000114,91.99000000000001,94.25,90.25,4.0,-2.25,41337,62045,28264,33781,-13394
2019-04-14,89.7,91.05,87.05,4.0,-0.5499999999999972,91.75,93.2,90.75,2.450000000000003,1.6500000000000057,88.4125,90.5,86.35,4.150000000000006,0.7000000000000028,89.7125,91.1,87.05,4.049999999999997,0.5999999999999943,15472,26972,583,26389,-18606
2019-04-21,91.86,92.0,91.65,0.3499999999999943,-0.25,92.04,92.4,91.8,0.6000000000000085,-0.20000000000000284,90.89999999999999,91.85,90.1,1.75,0.7000000000000028,91.61,92.7,90.45,2.25,-0.15000000000000568,112,175,31,144,-144
2019-04-28,91.466,93.5,89.8,3.700000000000003,2.1500000000000057,92.32,93.85,89.8,4.049999999999997,-0.3499999999999943,90.572,91.7,89.43,2.269999999999996,-1.9199999999999875,90.506,91.85,89.25,2.5999999999999943,-1.5999999999999943,27,126,0,126,-126
2019-05-05,88.58,90.2,87.6,2.6000000000000085,2.549999999999997,88.64,90.5,87.6,2.9000000000000057,2.8499999999999943,87.926,88.85,87.0,1.8499999999999943,1.8299999999999983,88.566,90.03,86.65,3.3799999999999955,3.3799999999999955,7,26,0,26,-26
2019-05-12,89.346,90.75,88.05,2.700000000000003,-1.9299999999999926,90.06,92.6,88.05,4.549999999999997,-4.3999999999999915,89.026,90.63,86.75,3.8799999999999955,-3.25,89.572,91.58,87.35,4.230000000000004,-2.430000000000007,11,41,0,41,41
2019-05-19,91.925,93.5,89.6,3.9000000000000057,3.9000000000000057,94.05,95.0,93.35,1.6500000000000057,1.6500000000000057,90.7,92.6,88.5,4.099999999999994,4.099999999999994,92.8625,93.5,91.75,1.75,0.3999999999999915,28943,32021,26077,5944,-4509
2019-05-26,99.39,104.85,93.2,11.649999999999991,11.649999999999991,102.08,105.65,96.45,9.200000000000003,9.200000000000003,98.03,103.0,92.65,10.349999999999994,10.349999999999994,101.25,104.6,96.05,8.549999999999997,7.700000000000003,45998,54970,36411,18559,18559
2019-06-02,101.96,105.35,99.0,6.349999999999994,-3.0999999999999943,103.67,106.15,100.75,5.400000000000006,-5.400000000000006,99.45,102.7,97.9,4.799999999999997,-4.700000000000003,101.27,105.65,98.6,7.050000000000011,-7.050000000000011,44347,60415,35111,25304,2842
2019-06-09,97.51,99.1,95.8,3.299999999999997,-2.299999999999997,98.83,100.45,96.8,3.6500000000000057,-3.6500000000000057,96.32,97.3,94.85,2.450000000000003,-2.0,97.09,99.05,96.0,3.049999999999997,-0.9500000000000028,28549,39467,15748,23719,-23719
2019-06-16,97.92999999999999,102.05,94.45,7.599999999999994,3.450000000000003,99.8,102.4,96.0,6.400000000000006,6.400000000000006,96.95,99.4,94.0,5.400000000000006,5.0,98.67999999999999,102.0,94.3,7.700000000000003,7.700000000000003,4219,9770,218,9552,-9552
2019-06-23,106.47,112.55,103.0,9.549999999999997,9.549999999999997,107.97,112.55,105.35,7.200000000000003,7.200000000000003,105.67999999999999,109.6,103.0,6.599999999999994,6.599999999999994,107.06,110.15,104.9,5.25,3.700000000000003,51,94,16,78,-47
2019-06-30,111.51249999999999,113.05,110.1,2.950000000000003,2.700000000000003,112.025,113.05,110.35,2.700000000000003,2.700000000000003,108.2,110.4,105.5,4.900000000000006,-3.0999999999999943,108.675,112.25,104.75,7.5,-3.5,33,88,5,83,-61
2019-07-07,106.782,107.68,106.05,1.6300000000000097,0.11999999999999034,108.43599999999999,110.65,106.05,4.6000000000000085,2.3500000000000085,105.518,106.08,104.53,1.5499999999999972,-0.8199999999999932,107.218,109.98,105.5,4.480000000000004,1.980000000000004,0,1,0,1,0
2019-07-14,107.44200000000001,110.18,105.3,4.88000000000001,-3.480000000000004,108.252,110.18,105.3,4.88000000000001,-2.180000000000007,105.656,107.03,105.0,2.030000000000001,-0.45000000000000284,106.556,107.38,105.1,2.280000000000001,-0.9300000000000068,3858,19290,0,19290,19290
2019-07-21,101.86,105.15,99.75,5.400000000000006,-5.400000000000006,103.2,105.6,101.65,3.9499999999999886,-3.1499999999999915,100.16,102.15,98.75,3.4000000000000057,-3.4000000000000057,100.97,102.3,99.75,2.549999999999997,-1.1499999999999915,26164,31143,20320,10823,-475
2019-07-28,98.69,101.05,97.15,3.8999999999999915,-2.75,99.54,101.15,98.45,2.700000000000003,-2.450000000000003,96.87,98.8,94.3,4.5,-4.5,98.04,99.65,95.65,4.0,-3.8499999999999943,23352,24465,19260,5205,5169
2019-08-04,96.87,97.4,95.75,1.6500000000000057,1.4500000000000028,97.94,98.9,97.25,1.6500000000000057,-0.5,95.57000000000001,96.65,93.4,3.25,-1.7999999999999972,96.48,97.4,93.75,3.6500000000000057,-3.299999999999997,31866,40125,25949,14176,13675
2019-08-11,94.33,95.85,92.8,3.049999999999997,-0.9000000000000057,95.48,96.6,93.65,2.9499999999999886,-2.9499999999999886,92.99,94.15,91.05,3.1000000000000085,-2.1000000000000085,93.87,96.35,91.15,5.199999999999989,-5.199999999999989,14756,30652,5806,24846,-22418
2019-08-18,92.23,93.15,91.35,1.8000000000000114,0.8000000000000114,93.39,94.85,91.8,3.049999999999997,3.049999999999997,91.53,92.25,89.6,2.6500000000000057,2.5500000000000114,92.91,94.15,91.45,2.700000000000003,2.700000000000003,5758,16534,21,16513,-12065
2019-08-25,93.375,93.85,93.0,0.8499999999999943,-0.5499999999999972,93.6,93.9,93.3,0.6000000000000085,-0.5499999999999972,93.225,93.4,92.85,0.5500000000000114,-0.10000000000000853,93.375,94.2,91.9,2.299999999999997,-0.20000000000000284,9,13,8,5,-1
2019-09-01,95.994,96.88,95.18,1.6999999999999886,1.6499999999999915,97.51,99.2,96.6,2.6000000000000085,2.6000000000000085,95.05,95.53,94.23,1.2999999999999972,1.1499999999999915,96.576,98.8,95.08,3.719999999999999,3.219999999999999,0,0,0,0,0
2019-09-08,101.548,103.23,98.68,4.549999999999997,3.319999999999993,103.15,104.9,101.15,3.75,2.6500000000000057,100.824,102.08,98.03,4.049999999999997,3.6500000000000057,102.34400000000001,103.83,100.15,3.6799999999999926,2.049999999999997,0,1,0,1,0
2019-09-15,100.356,103.6,98.5,5.099999999999994,-5.099999999999994,101.456,104.05,99.75,4.299999999999997,-3.1499999999999915,98.882,100.13,98.05,2.0799999999999983,-1.8299999999999983,99.406,100.68,98.35,2.3300000000000125,-1.5999999999999943,11354,22016,0,22016,17158
2019-09-22,100.03,101.4,98.85,2.5500000000000114,1.6500000000000057,101.83,102.9,100.35,2.5500000000000114,2.1000000000000085,99.09,100.4,97.25,3.1500000000000057,0.8499999999999943,100.60000000000001,101.15,99.15,2.0,2.0,18347,24939,13620,11319,8126
2019-09-29,100.7,102.05,98.9,3.1499999999999915,-2.1499999999999915,101.57000000000001,102.9,99.15,3.75,-2.4499999999999886,98.81,100.15,96.6,3.5500000000000114,-3.0500000000000114,100.0,102.05,97.0,5.049999999999997,-4.349999999999994,21203,30596,13658,16938,13693
2019-10-06,95.22,97.1,93.5,3.5999999999999943,-3.5999999999999943,96.08999999999999,97.8,94.35,3.450000000000003,-2.200000000000003,93.84,95.5,92.2,3.299999999999997,-2.0999999999999943,94.64,95.7,93.5,2.200000000000003,-0.8500000000000085,25190,31307,18927,12380,-4338
2019-10-13,94.22,96.05,92.65,3.3999999999999915,1.1499999999999915,95.54,97.0,94.4,2.5999999999999943,1.5999999999999943,93.12,94.5,92.25,2.25,0.5499999999999972,94.59,96.35,92.9,3.4499999999999886,1.8999999999999915,22503,24920,19941,4979,-906
2019-10-20,97.38,99.15,95.55,3.6000000000000085,3.6000000000000085,99.42,100.8,98.45,2.3499999999999943,1.7000000000000028,96.56,98.2,95.55,2.6500000000000057,2.6500000000000057,98.61,100.5,96.45,4.049999999999997,1.5999999999999943,24402,31372,18746,12626,1384
2019-10-27,100.95,104.0,98.7,5.299999999999997,3.5,102.69,104.75,100.35,4.400000000000006,2.950000000000003,99.78,102.65,97.05,5.6000000000000085,3.950000000000003,101.58,104.0,98.95,5.049999999999997,4.700000000000003,31983,41525,26926,14599,11436
2019-11-03,106.85,108.75,103.55,5.200000000000003,4.75,108.53,109.9,106.05,3.8500000000000085,2.8500000000000085,105.7,108.3,102.8,5.5,2.700000000000003,107.67,109.45,105.8,3.6500000000000057,0.20000000000000284,45909,54063,38484,15579,-1576
2019-11-10,106.61,108.1,105.55,2.549999999999997,-0.6000000000000085,108.06,109.55,107.2,2.3499999999999943,-0.25,105.53999999999999,106.6,104.8,1.7999999999999972,0.3500000000000085,106.66,108.05,105.55,2.5,-0.04999999999999716,20029,30605,10116,20489,-11693
2019-11-17,109.83,114.45,105.3,9.150000000000006,9.150000000000006,112.89,117.8,106.6,11.200000000000003,11.200000000000003,108.88,114.45,102.5,11.950000000000003,11.950000000000003,112.01,117.8,102.7,15.099999999999994,15.099999999999994,4031,19432,28,19404,-19404
2019-11-24,117.6575,118.0,116.93,1.0699999999999932,0.25,119.1625,122.0,117.75,4.25,4.25,116.695,118.0,115.0,3.0,3.0,118.3075,121.5,115.7,5.799999999999997,5.799999999999997,29,63,0,63,16
2019-12-01,123.95,128.25,121.45,6.799999999999997,6.5,125.13,128.25,123.35,4.900000000000006,4.75,123.08,128.25,120.95,7.299999999999997,6.5,123.67999999999999,127.3,120.6,6.700000000000003,4.450000000000003,28,77,1,76,-5
