Date,D_stock_Open_average,D_stock_Open_max,D_stock_Open_min,D_stock_Open_volatility,D_stock_Open_change,D_stock_High_average,D_stock_High_max,D_stock_High_min,D_stock_High_volatility,D_stock_High_change,D_stock_Low_average,D_stock_Low_max,D_stock_Low_min,D_stock_Low_volatility,D_stock_Low_change,D_stock_Close_average,D_stock_Close_max,D_stock_Close_min,D_stock_Close_volatility,D_stock_Close_change,D_stock_Volume_average,D_stock_Volume_max,D_stock_Volume_min,D_stock_Volume_volatility,D_stock_Volume_change
2018-03-25,67.66,68.13,67.0,1.1299999999999955,0.46999999999999886,68.6975,70.05,68.12,1.9299999999999926,-0.06999999999999318,67.3725,67.94,66.99,0.9500000000000028,-0.21999999999999886,68.135,69.22,67.43,1.789999999999992,-0.6699999999999875,7236921,12337312,3149410,9187902,6025114
2018-04-01,67.262,67.63,66.95,0.6799999999999926,-0.3100000000000023,67.69200000000001,68.06,67.54,0.519999999999996,-0.5100000000000051,66.5,66.9,66.1,0.8000000000000114,-0.5800000000000125,66.986,67.34,66.22,1.1200000000000045,-0.8700000000000045,5406124,6679597,4291306,2388291,-1463762
2018-04-08,65.42,66.38,64.07,2.3100000000000023,-2.1300000000000097,65.766,67.06,64.5,2.5600000000000023,-2.5600000000000023,64.78999999999999,66.05,63.88,2.1699999999999946,-2.1699999999999946,64.952,66.37,63.94,2.430000000000007,-2.430000000000007,5085289,5800351,4602087,1198264,881266
2018-04-15,65.37,66.18,64.08,2.1000000000000085,2.1000000000000085,66.158,66.81,64.9,1.9099999999999966,1.2800000000000011,65.034,65.83,63.92,1.9099999999999966,1.1799999999999926,65.576,66.07,64.73,1.3399999999999892,0.5999999999999943,4751117,5019318,4399333,619985,-619985
2018-04-22,64.936,65.25,64.65,0.5999999999999943,-0.21999999999999886,65.52,66.65,65.12,1.5300000000000011,1.1400000000000006,64.478,64.99,64.14,0.8499999999999943,0.23999999999999488,65.164,66.35,64.78,1.5699999999999932,1.4599999999999937,4404289,5518915,3424449,2094466,1882616
2018-04-29,66.266,66.56,65.78,0.7800000000000011,-0.75,66.524,66.8,66.1,0.7000000000000028,-0.36999999999999034,65.754,66.33,65.0,1.3299999999999983,-0.8599999999999994,66.024,66.56,65.53,1.0300000000000011,-0.9900000000000091,3093025,3849786,2396535,1453251,-1267783
2018-05-06,64.188,65.59,62.97,2.6200000000000045,-1.5200000000000102,64.628,65.87,63.34,2.530000000000001,-1.0900000000000034,63.44,64.99,62.31,2.6799999999999926,-0.9799999999999898,63.93,65.08,62.67,2.4099999999999966,-0.37999999999999545,3280623,3682594,2707658,974936,228066
2018-05-13,64.202,64.81,63.83,0.980000000000004,-0.980000000000004,64.394,64.89,63.97,0.9200000000000017,-0.9200000000000017,63.5,63.96,62.91,1.0500000000000043,-1.0500000000000043,63.898,64.52,63.29,1.2299999999999969,-0.9400000000000048,4055817,4600722,2781078,1819644,-98722
2018-05-20,63.802,64.16,63.4,0.759999999999998,0.759999999999998,64.212,64.49,63.84,0.6499999999999915,0.6499999999999915,63.622,64.06,63.23,0.8300000000000054,0.8300000000000054,63.924,64.17,63.72,0.45000000000000284,0.45000000000000284,3874197,5109377,2991158,2118219,-574796
2018-05-27,64.03,64.49,63.41,1.0799999999999983,0.020000000000010232,64.535,64.69,64.36,0.3299999999999983,-0.29999999999999716,63.504999999999995,63.94,63.06,0.8799999999999955,-0.7999999999999972,64.10249999999999,64.52,63.36,1.1599999999999966,-0.980000000000004,4325620,4846385,3405195,1441190,-1441190
2018-06-03,62.65,63.5,61.79,1.7100000000000009,-0.990000000000002,63.144,63.86,62.84,1.019999999999996,-1.019999999999996,62.112,62.56,61.53,1.0300000000000011,-0.23000000000000398,62.43,62.77,61.75,1.0200000000000031,-0.03999999999999915,3618031,4396541,2799399,1597142,369058
2018-06-10,64.118,65.41,62.8,2.6099999999999994,2.6099999999999994,65.142,66.37,63.47,2.9000000000000057,2.9000000000000057,63.8,65.01,62.67,2.3400000000000034,2.3400000000000034,64.848,66.31,63.21,3.1000000000000014,3.1000000000000014,6649675,9724660,5017348,4707312,4369908
2018-06-17,66.548,67.0,66.04,0.9599999999999937,0.30000000000001137,66.936,67.1,66.53,0.5699999999999932,0.5300000000000011,66.202,66.57,65.89,0.6799999999999926,0.6799999999999926,66.582,66.94,66.0,0.9399999999999977,0.9399999999999977,4931212,6769127,3525081,3244046,-1608253
2018-06-24,67.754,68.39,67.08,1.3100000000000023,1.3100000000000023,68.298,68.75,67.98,0.769999999999996,0.5300000000000011,67.464,68.0,67.06,0.9399999999999977,0.6599999999999966,68.02,68.47,67.54,0.9299999999999926,0.30000000000001137,3379833,3700551,2873659,826892,-432052
2018-07-01,68.96000000000001,69.72,68.23,1.4899999999999949,1.4899999999999949,69.4825,70.09,68.61,1.480000000000004,1.480000000000004,68.5775,69.58,67.55,2.030000000000001,2.030000000000001,69.38,70.02,68.45,1.5699999999999932,1.5699999999999932,2738982,3496825,2246600,1250225,-44916
2018-07-08,69.384,70.18,67.89,2.2900000000000063,0.15000000000000568,70.0,70.66,69.35,1.3100000000000023,0.5600000000000023,68.656,69.56,67.3,2.260000000000005,1.710000000000008,69.354,70.06,68.08,1.980000000000004,1.9099999999999966,3545069,4705035,2574809,2130226,-677488
2018-07-15,70.758,71.94,69.99,1.9500000000000028,1.7199999999999989,71.09,72.4,70.05,2.3500000000000085,2.0400000000000063,70.288,71.51,69.5,2.010000000000005,1.5999999999999943,70.696,72.0,69.88,2.1200000000000045,1.3900000000000006,3643654,6345167,1979132,4366035,1384144
2018-07-22,71.184,71.55,70.58,0.9699999999999989,0.14999999999999147,71.484,71.72,71.11,0.6099999999999994,0.21999999999999886,70.538,70.98,69.88,1.1000000000000085,0.3100000000000023,71.138,71.5,70.91,0.5900000000000034,0.27000000000001023,2867107,3292921,2269723,1023198,-323344
2018-07-29,70.966,71.36,70.22,1.1400000000000006,-0.07000000000000739,71.596,72.38,71.2,1.1799999999999926,0.9499999999999886,70.406,70.87,69.69,1.1800000000000068,0.25,71.29599999999999,72.12,70.32,1.8000000000000114,0.9300000000000068,3520864,4736159,2555099,2181060,-353279
2018-08-05,71.328,72.06,70.72,1.3400000000000034,-0.6899999999999977,71.606,72.49,71.12,1.3699999999999903,-0.7199999999999989,70.7,71.5,70.38,1.1200000000000045,-0.9099999999999966,71.05199999999999,71.75,70.69,1.0600000000000023,-1.0600000000000023,2449188,2988079,1484258,1503821,148203
2018-08-12,70.374,71.27,69.85,1.4200000000000017,0.6700000000000017,70.938,72.04,69.98,2.0600000000000023,1.440000000000012,70.032,71.19,69.5,1.6899999999999977,1.4599999999999937,70.52199999999999,71.75,69.66,2.0900000000000034,1.9300000000000068,4027095,5385513,2838360,2547153,-2534829
2018-08-19,71.548,71.92,71.14,0.7800000000000011,-0.6500000000000057,71.772,72.1,71.45,0.6499999999999915,-0.4299999999999926,71.15,71.58,70.91,0.6700000000000017,-0.6499999999999915,71.48,71.78,71.07,0.710000000000008,-0.14000000000000057,1828728,2088632,1423266,665366,-648647
2018-08-26,71.23,71.68,70.85,0.8300000000000125,-0.8300000000000125,71.48,71.74,71.28,0.45999999999999375,-0.28999999999999204,70.684,70.85,70.42,0.4299999999999926,-0.4299999999999926,71.002,71.25,70.77,0.480000000000004,-0.480000000000004,2342996,2994611,1517475,1477136,1170379
2018-09-02,71.2625,71.72,70.77,0.9500000000000028,0.9500000000000028,72.09,72.55,71.35,1.2000000000000028,0.5900000000000034,71.03999999999999,71.21,70.75,0.45999999999999375,0.28000000000000114,71.8475,72.45,71.23,1.2199999999999989,0.22999999999998977,2566749,3156117,1995584,1160533,146885
2018-09-09,71.828,72.24,71.54,0.6999999999999886,0.20999999999999375,72.302,72.52,72.12,0.3999999999999915,-0.25,71.436,71.68,71.18,0.5,-0.5,71.898,72.28,71.57,0.710000000000008,-0.4200000000000017,2417270,3059679,2017937,1041742,262886
2018-09-16,71.456,72.45,70.45,2.0,-1.3599999999999994,71.688,72.45,70.47,1.980000000000004,-1.0900000000000034,70.516,71.54,69.23,2.3100000000000023,-1.3299999999999983,71.14,71.99,70.32,1.6700000000000017,-1.1400000000000006,3693707,5587162,2379178,3207984,3193311
2018-09-23,69.74,70.71,68.84,1.8699999999999903,-1.519999999999996,70.212,70.96,69.49,1.4699999999999989,-0.6699999999999875,69.176,70.03,68.56,1.4699999999999989,-0.8900000000000006,69.574,70.28,68.82,1.460000000000008,0.20000000000000284,3480673,4478401,2960469,1517932,-100912
2018-09-30,70.44,70.85,70.12,0.7299999999999898,0.5899999999999892,71.116,72.15,70.4,1.75,1.75,69.98,70.59,69.59,1.0,0.7900000000000063,70.762,71.85,70.1,1.75,1.75,2532636,3557715,1725118,1832597,1832597
2018-10-07,72.806,73.49,71.65,1.8399999999999892,-0.3999999999999915,73.426,74.05,72.0,2.049999999999997,-1.7000000000000028,72.052,73.01,70.78,2.230000000000004,-1.1400000000000006,72.542,73.36,71.37,1.9899999999999949,-1.6199999999999903,3529680,3755266,3111714,643552,-643552
2018-10-14,71.892,72.32,71.31,1.009999999999991,0.8599999999999994,72.774,73.99,71.9,2.089999999999989,2.089999999999989,71.66799999999999,72.17,71.02,1.1500000000000057,1.1500000000000057,72.388,73.5,71.61,1.8900000000000006,1.8900000000000006,2847598,4303897,2153375,2150522,925713
2018-10-21,73.52,74.06,73.09,0.9699999999999989,-0.6899999999999977,74.044,74.65,73.58,1.0700000000000074,-0.3100000000000023,72.406,72.88,71.0,1.8799999999999955,-1.8700000000000045,72.954,74.19,71.67,2.519999999999996,-1.5999999999999943,3366994,3841189,2758186,1083003,665658
2018-10-28,71.794,72.52,70.4,2.1199999999999903,-1.4499999999999886,72.286,72.94,70.65,2.289999999999992,-2.1400000000000006,70.678,71.72,68.7,3.019999999999996,-2.980000000000004,71.336,72.84,69.89,2.950000000000003,-2.3100000000000023,4168159,5079471,3442991,1636480,1276165
2018-11-04,70.756,71.28,70.0,1.2800000000000011,1.2600000000000051,71.36800000000001,72.44,70.73,1.7099999999999937,1.7099999999999937,70.31400000000001,71.11,69.7,1.4099999999999966,1.4099999999999966,71.11,72.25,70.23,2.019999999999996,2.019999999999996,2677197,3363157,2045626,1317531,-680209
2018-11-11,73.356,74.11,72.34,1.769999999999996,1.769999999999996,74.202,74.65,73.59,1.0600000000000023,0.060000000000002274,72.846,73.26,72.34,0.9200000000000017,0.9099999999999966,73.632,74.02,73.43,0.5899999999999892,0.1799999999999926,3941631,4769731,2821920,1947811,-348696
2018-11-18,74.02250000000001,74.72,73.36,1.3599999999999994,-0.15000000000000568,74.41499999999999,75.24,73.46,1.7800000000000011,-0.980000000000004,73.315,73.91,72.77,1.1400000000000006,-0.5799999999999983,73.8825,74.66,73.1,1.5600000000000023,-1.3200000000000074,3050470,4930505,1316494,3614011,-1843046
2018-11-25,73.706,73.95,73.06,0.8900000000000006,0.730000000000004,74.19,74.53,74.0,0.5300000000000011,0.5,73.18599999999999,73.57,72.81,0.7599999999999909,0.5599999999999881,73.934,74.5,73.32,1.1800000000000068,0.5100000000000051,4116836,5397633,3142960,2254673,2254673
2018-12-02,74.80250000000001,75.37,74.12,1.25,0.8499999999999943,75.73,76.45,74.9,1.5499999999999972,1.1500000000000057,74.1275,75.03,73.36,1.6700000000000017,0.8400000000000034,75.21,75.61,74.78,0.8299999999999983,0.480000000000004,5151221,5493612,4425387,1068225,807497
2018-12-09,75.98,76.39,75.43,0.9599999999999937,0.39000000000000057,76.65,77.19,76.34,0.8499999999999943,0.8499999999999943,75.194,75.96,73.85,2.1099999999999994,1.7000000000000028,76.15,76.92,75.26,1.6599999999999966,0.6500000000000057,5774506,9081638,3991716,5089922,3297216
2018-12-16,75.16799999999999,76.99,74.24,2.75,-1.4399999999999977,75.92,77.14,74.54,2.5999999999999943,-0.23999999999999488,73.78,74.54,73.44,1.1000000000000085,0.8900000000000006,74.282,74.89,73.59,1.2999999999999972,0.8900000000000006,7769437,9307281,5676074,3631207,687590
2018-12-23,72.975,74.9,71.3,3.6000000000000085,-1.5,73.765,75.48,72.3,3.180000000000007,-1.4500000000000028,71.32249999999999,72.94,70.16,2.780000000000001,2.1299999999999955,72.4825,73.26,71.12,2.1400000000000006,2.1400000000000006,5544722,9444028,3515239,5928789,1128308
2018-12-30,71.6325,73.32,70.67,2.6499999999999915,-2.6499999999999915,72.2725,73.6,71.48,2.1199999999999903,-1.1599999999999966,70.56,71.09,70.23,0.8599999999999994,-0.45000000000000284,71.4225,72.21,70.84,1.3699999999999903,0.75,7254498,11808067,4567255,7240812,-7240812
2019-01-06,71.836,72.34,71.18,1.1599999999999966,-0.7099999999999937,72.376,72.9,71.45,1.4500000000000028,-0.9399999999999977,70.804,71.71,69.42,2.289999999999992,-1.6299999999999955,71.56400000000001,72.34,69.85,2.490000000000009,-1.6600000000000108,5466262,7266481,3986267,3280214,606422
2019-01-13,68.694,69.36,67.52,1.8400000000000034,-0.21999999999999886,69.16,69.37,68.95,0.4200000000000017,-0.1700000000000017,68.018,68.54,67.41,1.1300000000000097,0.5799999999999983,68.706,68.97,67.97,1.0,0.7999999999999972,5387897,7249590,4149653,3099937,-3099937
2019-01-20,68.91999999999999,69.57,68.6,0.9699999999999989,0.12999999999999545,69.425,69.71,68.98,0.7299999999999898,0.5499999999999972,68.47999999999999,68.82,68.03,0.789999999999992,0.789999999999992,69.0775,69.43,68.59,0.8400000000000034,0.5699999999999932,5269126,5621725,4967303,654422,139805
2019-01-27,69.228,70.42,68.5,1.9200000000000017,1.4399999999999977,69.968,71.36,68.95,2.4099999999999966,2.1299999999999955,68.82600000000001,70.02,68.28,1.7399999999999949,1.7399999999999949,69.542,70.97,68.37,2.5999999999999943,2.5999999999999943,6638844,8457046,5090154,3366892,-2890437
2019-02-03,71.674,72.61,70.86,1.75,1.75,72.28399999999999,73.07,71.71,1.3599999999999994,1.3599999999999994,71.312,72.35,70.51,1.8399999999999892,1.8399999999999892,72.178,73.05,71.45,1.5999999999999943,1.5999999999999943,4144022,6226521,2893830,3332691,-2065632
2019-02-10,73.062,73.26,72.87,0.39000000000000057,0.36999999999999034,73.524,73.69,73.36,0.3299999999999983,0.20999999999999375,72.684,73.01,72.4,0.6099999999999994,0.5100000000000051,73.084,73.26,72.81,0.45000000000000284,0.45000000000000284,4591682,7234074,3481002,3753072,1181430
2019-02-17,73.66499999999999,74.54,73.27,1.2700000000000102,1.2700000000000102,74.235,75.05,73.67,1.3799999999999955,1.3799999999999955,73.405,74.07,73.01,1.059999999999988,1.059999999999988,74.1175,75.05,73.54,1.509999999999991,1.509999999999991,4738091,6080955,3219113,2861842,-2861842
2019-02-24,74.30199999999999,75.11,73.53,1.5799999999999983,-0.980000000000004,74.78999999999999,75.24,74.32,0.9200000000000017,-0.35999999999999943,73.688,74.34,73.3,1.0400000000000063,-0.5700000000000074,74.444,75.12,73.89,1.230000000000004,-0.3299999999999983,4366385,6208758,3596881,2611877,166802
2019-03-03,75.618,76.23,74.92,1.3100000000000023,1.3100000000000023,76.03,76.47,75.27,1.2000000000000028,1.0799999999999983,75.098,75.85,74.13,1.7199999999999989,1.0100000000000051,75.68,76.12,75.27,0.8500000000000085,0.46000000000000796,4730387,6087363,3754533,2332830,-849653
2019-03-10,76.30199999999999,76.6,75.62,0.9799999999999898,0.8199999999999932,76.73,77.22,76.49,0.730000000000004,0.730000000000004,76.018,76.23,75.62,0.6099999999999994,0.6099999999999994,76.526,77.04,76.3,0.7400000000000091,0.7200000000000131,6231064,13411048,3727034,9684014,9684014
2019-03-17,75.904,77.1,75.11,1.9899999999999949,-1.9099999999999966,76.142,77.16,75.45,1.7099999999999937,-1.269999999999996,75.2,76.27,74.77,1.5,-1.2199999999999989,75.474,76.61,74.94,1.6700000000000017,-1.0900000000000034,4711562,5730525,3797612,1932913,1526635
2019-03-24,76.162,76.81,75.51,1.2999999999999972,-0.20999999999999375,76.74,77.05,76.03,1.019999999999996,0.7399999999999949,75.62,76.3,75.2,1.0999999999999943,0.01999999999999602,76.398,76.88,75.67,1.2099999999999937,0.7199999999999989,4026863,5008390,2658279,2350111,1237783
2019-03-31,76.84599999999999,77.1,76.57,0.5300000000000011,0.3400000000000034,77.146,77.5,76.84,0.6599999999999966,0.6599999999999966,76.152,76.44,75.77,0.6700000000000017,0.6700000000000017,76.998,77.47,76.69,0.7800000000000011,0.7800000000000011,3592443,4478348,2701580,1776768,989511
2019-04-07,76.48,77.27,75.88,1.3900000000000006,-1.1199999999999903,76.764,77.3,76.31,0.9899999999999949,-0.7999999999999972,75.852,76.4,75.54,0.8599999999999994,-0.7800000000000011,76.326,76.67,75.83,0.8400000000000034,-0.23000000000000398,3099409,4466185,2062985,2403200,-1462714
2019-04-14,75.88,76.55,75.22,1.3299999999999983,-1.2800000000000011,76.3175,76.99,75.67,1.3199999999999932,-1.25,75.19,76.17,74.67,1.5,-1.2800000000000011,75.495,76.67,74.92,1.75,-1.75,3193144,3362633,3022972,339661,-54957
2019-04-21,75.574,76.81,74.75,2.0600000000000023,1.990000000000009,76.232,77.3,75.06,2.239999999999995,2.239999999999995,75.36,76.66,74.41,2.25,2.25,75.956,76.79,74.7,2.0900000000000034,2.0900000000000034,2405801,2922922,1702397,1220525,-648972
2019-04-28,76.668,77.5,75.76,1.7399999999999949,-0.75,77.358,77.91,76.61,1.2999999999999972,0.4200000000000017,76.19200000000001,76.92,75.59,1.3299999999999983,-0.20000000000000284,76.99000000000001,77.87,76.17,1.7000000000000028,0.6200000000000045,2882722,3359873,2450306,909567,527624
2019-05-05,74.83800000000001,76.79,73.26,3.530000000000001,-3.530000000000001,75.21000000000001,76.79,73.99,2.8000000000000114,-2.200000000000003,73.894,75.4,72.61,2.7900000000000063,-2.3300000000000125,74.44200000000001,75.49,73.31,2.1799999999999926,-0.9299999999999926,3315830,3725936,2335960,1389976,-1389976
2019-05-12,74.706,75.48,74.23,1.25,0.4099999999999966,75.5,75.79,74.92,0.8700000000000045,0.020000000000010232,74.362,74.67,74.07,0.6000000000000085,0.35999999999999943,75.08,75.6,74.29,1.309999999999988,0.0,2886945,3522265,2474342,1047923,-1047923
2019-05-19,76.846,78.15,75.79,2.3599999999999994,2.3599999999999994,77.494,78.31,76.39,1.9200000000000017,1.9200000000000017,76.556,77.68,75.55,2.1300000000000097,2.1300000000000097,77.176,78.05,76.05,2.0,1.6700000000000017,2888795,3505223,2101777,1403446,-600815
2019-05-26,76.015,77.91,74.46,3.450000000000003,-3.450000000000003,76.365,77.91,75.3,2.6099999999999994,-2.6099999999999994,74.895,76.22,74.03,2.1899999999999977,-2.010000000000005,75.24000000000001,76.25,74.31,1.9399999999999977,-1.0699999999999932,3959106,5757317,3159009,2598308,-2500891
2019-06-02,76.196,76.94,75.32,1.6200000000000045,1.6200000000000045,76.954,78.11,76.07,2.0400000000000063,1.5700000000000074,75.4,76.03,74.48,1.5499999999999972,0.8700000000000045,76.336,77.61,75.79,1.8199999999999932,-0.1699999999999875,3952171,5142895,2833821,2309074,2309074
2019-06-09,75.35000000000001,76.15,74.2,1.9500000000000028,0.480000000000004,75.88,76.83,75.34,1.4899999999999949,1.0799999999999983,74.762,75.88,73.54,2.339999999999989,0.8299999999999983,75.428,76.66,73.91,2.75,1.2399999999999949,7169939,11598122,3520126,8077996,444179
2019-06-16,77.026,77.66,76.2,1.4599999999999937,0.8100000000000023,77.65,78.44,76.92,1.519999999999996,1.1099999999999994,76.202,76.75,75.64,1.1099999999999994,1.0600000000000023,77.156,78.35,76.42,1.9299999999999926,1.9299999999999926,4507001,8070465,3340524,4729941,4431679
2019-06-23,77.88,79.16,76.52,2.6400000000000006,-1.7199999999999989,78.372,79.47,76.88,2.5900000000000034,-1.9299999999999926,77.186,78.5,76.2,2.299999999999997,-1.480000000000004,77.684,79.22,76.46,2.760000000000005,-1.9000000000000057,4547952,6014367,3452743,2561624,558492
2019-06-30,77.4875,77.71,77.18,0.5299999999999869,0.5,78.0525,78.72,77.55,1.1700000000000017,0.5300000000000011,76.94749999999999,77.5,76.32,1.1800000000000068,0.5500000000000114,77.61,78.11,77.05,1.0600000000000023,0.8500000000000085,3231011,4657729,2323485,2334244,-2122443
2019-07-07,78.14,78.26,78.03,0.23000000000000398,-0.0799999999999983,78.34,78.56,78.09,0.46999999999999886,-0.4200000000000017,77.452,77.85,77.06,0.789999999999992,-0.5,77.984,78.22,77.5,0.7199999999999989,-0.6599999999999966,3032299,3665344,2554543,1110801,-171943
2019-07-14,77.544,77.94,77.19,0.75,-0.3100000000000023,77.924,78.22,77.48,0.7399999999999949,-0.5999999999999943,76.952,77.31,76.47,0.8400000000000034,-0.5799999999999983,77.44200000000001,78.09,76.85,1.240000000000009,-1.240000000000009,2950817,3254695,2599174,655521,419260
2019-07-21,75.704,76.88,74.73,2.1499999999999915,-2.1499999999999915,75.926,76.93,75.35,1.5800000000000125,-1.5800000000000125,75.032,75.78,74.61,1.1700000000000017,-1.1700000000000017,75.376,76.26,74.86,1.4000000000000057,-1.1099999999999994,3145583,3417229,2956664,460565,119852
2019-07-28,75.176,76.35,74.55,1.7999999999999972,0.8799999999999955,76.056,77.1,75.52,1.5799999999999983,1.5699999999999932,74.55199999999999,75.86,73.46,2.4000000000000057,1.2600000000000051,75.26,76.02,74.29,1.7299999999999898,0.9699999999999989,4706428,6681317,2818522,3862795,1500402
2019-08-04,75.194,76.24,74.39,1.8499999999999943,-0.8699999999999903,75.658,76.36,75.12,1.2399999999999949,-0.6099999999999994,74.08,74.62,73.76,0.8599999999999994,0.30000000000001137,74.898,75.33,74.43,0.8999999999999915,0.1700000000000017,5346585,7842183,4467925,3374258,-365306
2019-08-11,75.476,77.32,74.3,3.019999999999996,2.3799999999999955,76.372,77.46,75.1,2.3599999999999994,2.3599999999999994,75.028,76.79,73.85,2.940000000000012,2.940000000000012,75.798,77.05,74.37,2.6799999999999926,2.489999999999995,4634229,7296288,3455633,3840655,-331607
2019-08-18,77.09,77.65,76.8,0.8500000000000085,0.04000000000000625,77.53,78.08,77.21,0.8700000000000045,-0.8299999999999983,76.378,76.81,75.52,1.2900000000000063,-1.0900000000000034,76.83,77.79,75.94,1.8500000000000085,-1.8500000000000085,3453478,3665715,3206743,458972,-140385
2019-08-25,77.168,77.68,76.26,1.4200000000000017,1.4200000000000017,77.508,78.0,76.86,1.1400000000000006,1.1400000000000006,76.628,77.13,75.77,1.3599999999999994,1.3599999999999994,77.25,77.76,76.82,0.9400000000000119,0.8100000000000023,2812382,3623619,1731686,1891933,1891933
2019-09-01,78.0675,79.09,77.62,1.4699999999999989,0.030000000000001137,78.52250000000001,79.29,77.84,1.4500000000000028,-1.019999999999996,77.3875,78.62,76.27,2.3500000000000085,-1.240000000000009,77.9375,79.15,76.37,2.780000000000001,-2.4299999999999926,3380221,3943077,2719100,1223977,621793
2019-09-08,77.348,78.78,76.37,2.4099999999999966,1.7999999999999972,78.096,79.08,76.89,2.1899999999999977,2.1099999999999994,76.992,77.94,76.05,1.8900000000000006,1.8900000000000006,77.834,78.54,76.67,1.8700000000000045,1.8499999999999943,3659910,4484259,3063936,1420323,-179643
2019-09-15,79.682,81.24,78.54,2.6999999999999886,2.6999999999999886,80.186,81.24,78.72,2.519999999999996,2.519999999999996,79.212,80.33,77.92,2.4099999999999966,2.4099999999999966,79.868,80.92,78.49,2.430000000000007,2.3500000000000085,4318613,8193621,2517611,5676010,5676010
2019-09-22,80.824,80.97,80.7,0.269999999999996,0.23999999999999488,81.112,81.43,80.89,0.5400000000000063,-0.15000000000000568,80.32000000000001,80.61,79.83,0.7800000000000011,-0.0799999999999983,80.766,80.99,80.39,0.5999999999999943,0.14000000000000057,3328398,4390375,2498248,1892127,-496738
2019-09-29,80.536,81.03,79.79,1.2399999999999949,-1.2399999999999949,81.126,81.76,80.04,1.7199999999999989,0.37000000000000455,79.952,80.72,78.95,1.769999999999996,-0.9899999999999949,80.71000000000001,81.7,79.62,2.0799999999999983,0.6599999999999966,3746653,4696307,2712561,1983746,1896013
2019-10-06,81.324,81.98,80.94,1.0400000000000063,0.46999999999999886,81.782,82.59,81.22,1.3700000000000045,0.9699999999999989,80.786,81.35,80.45,0.8999999999999915,0.46999999999999886,81.384,81.9,80.72,1.1800000000000068,0.7199999999999989,2925924,3260552,2753092,507460,335867
