Date,BMIStock_Open_average,BMIStock_Open_max,BMIStock_Open_min,BMIStock_Open_volatility,BMIStock_Open_change,BMIStock_High_average,BMIStock_High_max,BMIStock_High_min,BMIStock_High_volatility,BMIStock_High_change,BMIStock_Low_average,BMIStock_Low_max,BMIStock_Low_min,BMIStock_Low_volatility,BMIStock_Low_change,BMIStock_Close_average,BMIStock_Close_max,BMIStock_Close_min,BMIStock_Close_volatility,BMIStock_Close_change,BMIStock_Volume_average,BMIStock_Volume_max,BMIStock_Volume_min,BMIStock_Volume_volatility,BMIStock_Volume_change
2018-01-14,49.6125,50.15,49.3,0.8500000000000014,0.15000000000000568,50.3,50.65,49.92,0.7299999999999969,-0.46000000000000085,49.295,49.55,49.1,0.44999999999999574,0.10000000000000142,49.7,50.15,49.3,0.8500000000000014,0.5500000000000043,130068,193236,103932,89304,13868
2018-01-21,49.67,50.05,49.15,0.8999999999999986,-0.3999999999999986,49.949999999999996,50.15,49.4,0.75,0.04999999999999716,49.13,49.6,48.55,1.0500000000000043,-0.29999999999999716,49.51,49.9,48.9,1.0,-0.25,113427,172417,63619,108798,22439
2018-01-28,48.49,49.4,47.95,1.4499999999999957,-1.4499999999999957,49.03,49.9,48.45,1.4499999999999957,-1.4499999999999957,48.088,48.85,47.6,1.25,-1.25,48.35,48.85,48.0,0.8500000000000014,-0.7000000000000028,130989,255116,84730,170386,39456
2018-02-04,47.37,48.0,46.1,1.8999999999999986,-0.20000000000000284,48.410000000000004,48.85,47.7,1.1499999999999986,-0.10000000000000142,46.27,47.15,45.45,1.6999999999999957,-0.6499999999999986,47.05,47.9,46.2,1.6999999999999957,0.5,201061,269774,112382,157392,89885
2018-02-11,48.37,49.6,46.95,2.6499999999999986,2.6499999999999986,49.24,50.15,48.5,1.6499999999999986,1.6499999999999986,47.94,49.3,46.8,2.5,2.5,48.92,49.7,48.25,1.4500000000000028,1.1000000000000014,160596,212984,113834,99150,-33920
2018-02-18,49.9125,50.4,49.2,1.1999999999999957,0.8499999999999943,50.5625,51.05,50.2,0.8499999999999943,0.25,49.5,49.85,49.2,0.6499999999999986,0.6499999999999986,50.0375,50.25,49.85,0.3999999999999986,0.3500000000000014,102735,129413,71373,58040,-58040
2018-02-25,47.97,50.3,46.8,3.5,-3.5,48.660000000000004,50.85,47.6,3.25,-2.5500000000000043,47.403999999999996,49.85,46.4,3.450000000000003,-3.1799999999999997,48.36,50.75,47.2,3.549999999999997,-2.549999999999997,184304,398649,94202,304447,16968
2018-03-04,48.6,48.95,47.85,1.1000000000000014,0.8999999999999986,49.238,49.55,48.85,0.6999999999999957,0.6999999999999957,48.268,48.7,47.55,1.1500000000000057,1.1500000000000057,48.839999999999996,49.3,48.4,0.8999999999999986,0.6500000000000057,131737,201013,93910,107103,-18416
2018-03-11,48.99,49.4,48.4,1.0,-0.8000000000000043,49.31,49.85,48.85,1.0,-0.8000000000000043,48.61,49.15,48.1,1.0499999999999972,-0.75,48.89,49.3,48.5,0.7999999999999972,-0.3999999999999986,134346,339558,74365,265193,260138
2018-03-18,48.06,48.75,47.5,1.25,-1.1000000000000014,48.448,48.84,47.95,0.8900000000000006,-0.7999999999999972,47.26,47.9,46.0,1.8999999999999986,-1.8999999999999986,47.57,48.6,46.0,2.6000000000000014,-2.6000000000000014,98857,125601,70237,55364,55364
2018-03-25,46.75,47.1,46.25,0.8500000000000014,0.3500000000000014,47.2,47.9,46.8,1.1000000000000014,0.8999999999999986,46.1875,46.95,45.85,1.1000000000000014,0.9500000000000028,46.675,47.15,46.1,1.0499999999999972,0.44999999999999574,97164,104770,86960,17810,13832
2018-04-01,46.53,47.1,46.05,1.0500000000000043,-0.7000000000000028,46.92,47.15,46.75,0.3999999999999986,-0.25,45.879999999999995,46.55,45.3,1.25,-0.4000000000000057,46.33,46.75,45.5,1.25,-0.5499999999999972,117718,147245,97591,49654,13771
2018-04-08,46.05,46.3,45.8,0.5,0.3500000000000014,46.38,46.7,46.15,0.5500000000000043,-0.20000000000000284,45.756,45.95,45.55,0.4000000000000057,0.030000000000001137,45.93,46.25,45.55,0.7000000000000028,0.20000000000000284,74723,93320,48699,44621,18030
2018-04-15,43.480000000000004,46.1,41.3,4.800000000000004,-4.149999999999999,44.5,46.35,42.6,3.75,-3.049999999999997,43.214,45.7,41.27,4.43,-3.6999999999999957,43.76,46.1,41.9,4.200000000000003,-2.6000000000000014,335448,650396,166957,483439,123732
2018-04-22,42.61,43.35,41.5,1.8500000000000014,-0.25,43.056000000000004,43.65,42.45,1.1999999999999957,-0.4299999999999997,41.83,42.9,41.0,1.8999999999999986,-0.6000000000000014,42.49,43.25,41.5,1.75,-0.3500000000000014,246745,320474,159243,161231,-74876
2018-04-29,42.589999999999996,43.3,42.25,1.0499999999999972,-0.8999999999999986,42.906,43.3,42.45,0.8499999999999943,-0.5700000000000003,42.04,42.25,41.7,0.5499999999999972,0.25,42.480000000000004,42.75,42.25,0.5,0.04999999999999716,137558,180680,104839,75841,-62045
2018-05-06,43.2,44.2,42.65,1.5500000000000043,1.4000000000000057,43.65,44.8,42.9,1.8999999999999986,1.8999999999999986,43.11,44.1,42.55,1.5500000000000043,1.4500000000000028,43.49,44.65,42.8,1.8500000000000014,1.8500000000000014,118045,155242,95308,59934,-8208
2018-05-13,43.17,44.55,42.6,1.9499999999999957,-1.9499999999999957,43.532000000000004,44.72,43.1,1.6199999999999974,-1.6199999999999974,42.64,43.3,42.35,0.9499999999999957,-0.9499999999999957,42.82,43.3,42.6,0.6999999999999957,-0.5,146392,187268,106494,80774,24490
2018-05-20,43.67,43.95,43.1,0.8500000000000014,0.6999999999999957,43.984,44.12,43.75,0.36999999999999744,0.20000000000000284,43.336,43.5,43.1,0.3999999999999986,0.22999999999999687,43.71,43.9,43.45,0.44999999999999574,-0.29999999999999716,102888,147540,70685,76855,17971
2018-05-27,43.7375,44.1,43.25,0.8500000000000014,0.75,44.0575,44.3,43.55,0.75,0.6000000000000014,43.417500000000004,43.7,42.85,0.8500000000000014,0.8200000000000003,43.8,44.15,43.45,0.6999999999999957,0.3999999999999986,88085,102332,69483,32849,6458
2018-06-03,44.44,45.4,43.95,1.4499999999999957,0.3499999999999943,44.89,45.65,44.1,1.5499999999999972,0.6000000000000014,44.03,44.45,43.6,0.8500000000000014,0.5499999999999972,44.47,45.55,43.9,1.6499999999999986,0.30000000000000426,96600,157919,65434,92485,-35503
2018-06-10,44.6,45.55,44.1,1.4499999999999957,1.25,45.304,46.65,44.67,1.9799999999999969,1.8999999999999986,44.386,45.2,43.85,1.3500000000000014,0.970000000000006,44.96,46.55,44.15,2.3999999999999986,2.0999999999999943,130778,255175,79696,175479,175479
2018-06-17,46.6,46.95,46.3,0.6500000000000057,-0.25,46.81,47.25,46.3,0.9500000000000028,-0.9500000000000028,46.04,46.4,45.65,0.75,-0.45000000000000284,46.44,47.2,45.8,1.4000000000000057,-1.3000000000000043,140689,227277,94747,132530,120970
2018-06-24,44.86,45.85,44.4,1.4500000000000028,-1.4500000000000028,45.176,45.85,44.7,1.1499999999999986,-0.9500000000000028,44.356,44.6,44.1,0.5,-0.3999999999999986,44.57,44.8,44.2,0.5999999999999943,-0.09999999999999432,82691,94255,66708,27547,27547
2018-07-01,45.6375,46.5,44.45,2.049999999999997,2.049999999999997,46.1,46.55,45.5,1.0499999999999972,1.0,45.2625,46.0,44.1,1.8999999999999986,1.8999999999999986,45.95,46.5,45.45,1.0499999999999972,0.75,80900,108116,40871,67245,3438
2018-07-08,46.199999999999996,46.6,45.8,0.8000000000000043,-0.8000000000000043,46.57,46.85,46.35,0.5,-0.45000000000000284,45.83,45.95,45.7,0.25,-0.15000000000000568,46.199999999999996,46.65,45.8,0.8500000000000014,-0.6000000000000014,75235,99713,64075,35638,-35638
2018-07-15,47.21,51.0,45.25,5.75,5.0,48.93,52.8,45.8,7.0,6.449999999999996,46.87,50.75,45.25,5.5,5.450000000000003,48.33,52.55,45.4,7.149999999999999,7.149999999999999,213084,496147,79771,416376,208051
2018-07-22,52.38,53.05,51.65,1.3999999999999986,-0.6999999999999957,52.766,53.3,52.1,1.1999999999999957,-0.9199999999999946,51.57,52.5,50.7,1.7999999999999972,-1.7999999999999972,51.91,52.55,50.8,1.75,-1.75,146334,187816,110729,77087,-59578
2018-07-29,51.38,52.25,50.5,1.75,1.5499999999999972,52.16,53.0,51.05,1.9500000000000028,1.25,50.746,51.3,50.33,0.9699999999999989,0.4200000000000017,51.56,52.2,50.35,1.8500000000000014,1.1999999999999957,139412,250719,75867,174852,42978
2018-08-05,52.34,52.85,51.85,1.0,0.10000000000000142,52.794,53.05,52.45,0.5999999999999943,0.3499999999999943,51.81,52.45,51.45,1.0,-0.04999999999999716,52.39,52.85,52.05,0.8000000000000043,-0.14999999999999858,108431,218940,67376,151564,-27056
2018-08-12,52.36,52.65,52.05,0.6000000000000014,-0.5500000000000043,52.68,53.0,52.35,0.6499999999999986,-0.29999999999999716,51.966,52.38,51.65,0.730000000000004,-0.10000000000000142,52.33,52.65,51.8,0.8500000000000014,-0.04999999999999716,95999,131949,64969,66980,57468
2018-08-19,54.32,55.25,52.7,2.549999999999997,1.75,54.99,55.45,54.3,1.1500000000000057,0.4000000000000057,53.88,54.65,52.7,1.9499999999999957,1.5,54.62,55.15,54.05,1.1000000000000014,0.6500000000000057,82389,127695,39241,88454,-88454
2018-08-26,54.71,55.35,54.15,1.2000000000000028,-0.8000000000000043,55.19,55.4,54.85,0.5499999999999972,-0.3500000000000014,54.116,54.7,53.65,1.0500000000000043,-0.8000000000000043,54.66,55.15,54.15,1.0,0.15000000000000568,84778,117729,46137,71592,-4928
2018-09-02,55.35,55.8,54.95,0.8499999999999943,0.5,55.975,56.4,55.45,0.9499999999999957,0.5999999999999943,54.9675,55.55,54.4,1.1499999999999986,0.7700000000000031,55.4875,55.65,55.3,0.3500000000000014,0.05000000000000426,77381,82982,63374,19608,-2700
2018-09-09,55.02,56.0,54.35,1.6499999999999986,-0.9500000000000028,55.583999999999996,56.25,54.92,1.3299999999999983,-1.2000000000000028,54.366,55.35,53.25,2.1000000000000014,-1.0500000000000043,54.86,56.2,54.2,2.0,-1.7000000000000028,215990,481181,92835,388346,149667
2018-09-16,54.18,54.45,53.95,0.5,0.15000000000000568,54.55,55.05,54.3,0.75,0.5,53.9,54.0,53.75,0.25,-0.04999999999999716,54.12,54.35,53.8,0.5500000000000043,0.10000000000000142,147080,262081,102577,159504,159504
2018-09-23,53.29,54.1,52.85,1.25,-1.1000000000000014,53.674,54.1,53.35,0.75,-0.6000000000000014,52.966,53.5,52.55,0.9500000000000028,-0.9500000000000028,53.25,54.05,52.9,1.1499999999999986,-1.0999999999999943,84097,115611,58374,57237,57237
2018-09-30,51.826,53.05,50.6,2.4499999999999957,-2.4499999999999957,52.018,53.06,50.68,2.3800000000000026,-2.3800000000000026,50.984,52.2,49.47,2.730000000000004,-2.730000000000004,51.472,52.7,50.27,2.4299999999999997,-2.0999999999999943,89189,141895,48032,93863,-93863
2018-10-07,50.042,51.51,48.33,3.1799999999999997,-1.5499999999999972,50.508,51.7,48.88,2.8200000000000003,-2.740000000000002,48.984,50.9,47.08,3.8200000000000003,-3.3700000000000045,49.34,51.54,47.52,4.019999999999996,-4.019999999999996,127894,189441,93487,95954,3915
2018-10-14,48.874,49.82,47.35,2.469999999999999,1.8200000000000003,49.812,50.44,48.67,1.769999999999996,1.1099999999999994,48.278,48.9,47.17,1.7299999999999969,0.9200000000000017,49.120000000000005,50.24,48.2,2.039999999999999,-0.03999999999999915,160011,205840,90858,114982,109489
