Date,FLS_Open_average,FLS_Open_max,FLS_Open_min,FLS_Open_volatility,FLS_Open_change,FLS_High_average,FLS_High_max,FLS_High_min,FLS_High_volatility,FLS_High_change,FLS_Low_average,FLS_Low_max,FLS_Low_min,FLS_Low_volatility,FLS_Low_change,FLS_Close_average,FLS_Close_max,FLS_Close_min,FLS_Close_volatility,FLS_Close_change,FLS_Volume_average,FLS_Volume_max,FLS_Volume_min,FLS_Volume_volatility,FLS_Volume_change
2018-01-14,44.244,45.29,43.3,1.990000000000002,-0.9199999999999946,44.732,45.39,43.84,1.5499999999999972,-1.5,43.504,44.2,43.2,1.0,-0.8800000000000026,44.048,45.05,43.38,1.6699999999999946,-1.279999999999994,1534932,1764536,1091674,672862,-672862
2018-01-21,44.804,45.62,43.63,1.9899999999999949,1.7299999999999969,45.342,45.79,44.11,1.6799999999999997,1.5499999999999972,44.388,45.12,42.89,2.229999999999997,2.229999999999997,45.078,45.58,44.07,1.509999999999998,1.2999999999999972,1567588,2493455,846184,1647271,-1481418
2018-01-28,44.992,45.6,44.26,1.3400000000000034,-0.6400000000000006,45.486,46.16,44.84,1.3199999999999932,-0.5499999999999972,44.172,44.97,42.08,2.8900000000000006,-2.450000000000003,44.56,45.59,42.11,3.480000000000004,-3.1000000000000014,1189842,1423316,1025512,397804,277793
2018-02-04,41.264,41.86,40.59,1.269999999999996,-0.5399999999999991,42.11,42.84,41.71,1.1300000000000026,-1.0700000000000003,40.436,41.53,38.79,2.740000000000002,-0.36999999999999744,41.196,41.83,40.36,1.4699999999999989,-0.4099999999999966,2046845,2582758,1415045,1167713,-1131654
2018-02-11,41.66,42.39,40.83,1.5600000000000023,1.2399999999999949,42.9625,44.95,41.34,3.6099999999999994,3.6099999999999994,40.772499999999994,41.91,40.22,1.6899999999999977,0.18999999999999773,42.55,44.05,41.09,2.9599999999999937,2.9599999999999937,2273644,4359112,1200601,3158511,3158511
2018-02-18,43.938,44.53,43.45,1.0799999999999983,0.5300000000000011,45.088,46.1,44.31,1.7899999999999991,-0.6700000000000017,43.612,44.27,43.4,0.8700000000000045,0.8700000000000045,44.048,44.92,43.58,1.3400000000000034,1.2199999999999989,1682272,2314339,799168,1515171,-263822
2018-02-25,42.944,44.96,41.0,3.960000000000001,-2.6799999999999997,43.602,45.21,42.49,2.719999999999999,-1.5900000000000034,42.06,43.96,40.73,3.230000000000004,-1.7800000000000011,42.65,43.97,41.2,2.769999999999996,-0.5300000000000011,1637554,1998695,1241565,757130,757130
2018-03-04,44.42,45.67,43.55,2.1200000000000045,2.1200000000000045,45.082,46.15,44.34,1.8099999999999952,1.8099999999999952,44.13,45.03,43.55,1.480000000000004,1.480000000000004,44.748,45.58,44.13,1.4499999999999957,1.029999999999994,1370599,1557777,1057635,500142,-486853
2018-03-11,44.516,45.14,43.8,1.3400000000000034,-0.8500000000000014,44.924,45.64,44.46,1.1799999999999997,-1.1799999999999997,43.878,44.45,43.3,1.1500000000000057,-1.1500000000000057,44.238,44.6,43.85,0.75,-0.6600000000000037,976529,1263464,622099,641365,-321840
2018-03-18,43.782000000000004,44.36,42.84,1.519999999999996,-1.3599999999999994,44.254,45.25,42.97,2.280000000000001,-1.7100000000000009,43.052,44.04,41.97,2.0700000000000003,-1.8900000000000006,43.452,44.92,42.11,2.8100000000000023,-1.240000000000002,1183705,1458766,847151,611615,516075
2018-03-25,42.5525,42.99,42.14,0.8500000000000014,0.07000000000000028,43.1325,43.53,42.57,0.9600000000000009,0.25,41.879999999999995,42.14,41.51,0.6300000000000026,0.13000000000000256,42.455,43.33,41.79,1.5399999999999991,0.38000000000000256,1360637,1565709,942021,623688,-66826
2018-04-01,43.43,44.32,42.47,1.8500000000000014,0.7999999999999972,44.222,45.31,43.02,2.289999999999999,1.1499999999999986,42.834,44.02,42.04,1.980000000000004,1.1400000000000006,43.698,44.81,43.0,1.8100000000000023,0.45000000000000284,1439527,1808914,1048418,760496,-284664
2018-04-08,45.498,46.38,44.15,2.230000000000004,2.200000000000003,46.246,46.69,45.27,1.4199999999999946,1.1999999999999957,44.934,45.8,44.06,1.7399999999999949,1.6499999999999986,45.676,46.26,44.58,1.6799999999999997,1.3800000000000026,1620379,2686697,772883,1913814,-961091
2018-04-15,46.892,47.5,46.25,1.25,1.0799999999999983,47.56,48.1,47.01,1.0900000000000034,1.0900000000000034,46.636,47.2,46.05,1.1500000000000057,0.7600000000000051,46.976,47.64,46.25,1.3900000000000006,0.6499999999999986,1405526,1829161,952194,876967,391593
2018-04-22,45.924,47.36,45.14,2.219999999999999,-2.1899999999999977,46.144,47.47,45.25,2.219999999999999,-2.219999999999999,44.864,45.29,44.27,1.019999999999996,-0.9499999999999957,45.26,46.0,44.41,1.5900000000000034,-1.2000000000000028,1446300,1924980,982355,942625,-166154
2018-04-29,44.852,45.96,44.15,1.8100000000000023,1.8100000000000023,45.84,47.16,44.89,2.269999999999996,2.269999999999996,44.578,45.73,43.74,1.9899999999999949,1.9899999999999949,45.418,46.39,44.74,1.6499999999999986,1.6499999999999986,1218044,1340856,865858,474998,23628
2018-05-06,46.324,48.02,43.37,4.650000000000006,-3.0600000000000023,46.866,48.02,44.89,3.1300000000000026,-1.9600000000000009,45.132,47.26,42.6,4.659999999999997,-3.6000000000000014,46.092,47.88,43.53,4.350000000000001,-2.4100000000000037,2455354,5418757,1234252,4184505,1026316
2018-05-13,43.926,44.84,43.25,1.5900000000000034,0.8200000000000003,44.486000000000004,45.35,43.67,1.6799999999999997,1.1000000000000014,43.538,44.76,42.73,2.030000000000001,1.9199999999999946,44.102000000000004,44.99,43.33,1.6600000000000037,1.4699999999999989,1551710,2268266,895899,1372367,-1372367
2018-05-20,43.8925,45.1,42.9,2.200000000000003,-2.200000000000003,44.0575,45.37,43.03,2.3399999999999963,-2.3399999999999963,43.105,44.55,42.08,2.469999999999999,-2.469999999999999,43.3675,44.59,42.28,2.3100000000000023,-2.3100000000000023,1163330,1401196,880649,520547,-306294
2018-05-27,41.738,42.46,41.06,1.3999999999999986,-0.7299999999999969,42.144,42.65,41.68,0.9699999999999989,-0.5399999999999991,41.09,41.71,40.7,1.009999999999998,-0.4899999999999949,41.418,42.52,40.84,1.6799999999999997,-0.6599999999999966,1407312,1794717,849829,944888,-612408
2018-06-03,41.660000000000004,42.22,40.85,1.3699999999999974,1.3699999999999974,42.096000000000004,42.52,41.31,1.2100000000000009,1.2100000000000009,41.386,41.96,40.73,1.230000000000004,1.230000000000004,41.92,42.32,41.09,1.2299999999999969,1.2299999999999969,1318058,2614369,733203,1881166,-1628088
2018-06-10,41.660000000000004,42.45,40.51,1.9400000000000048,-1.7800000000000011,41.908,42.56,41.18,1.3800000000000026,-1.3800000000000026,41.104,42.05,40.26,1.7899999999999991,-1.7899999999999991,41.5,42.44,40.81,1.6299999999999955,-1.2999999999999972,1131709,1507687,803470,704217,585845
2018-06-17,40.566,40.79,40.41,0.38000000000000256,-0.23000000000000398,40.866,41.37,40.56,0.8099999999999952,-0.3299999999999983,39.980000000000004,40.72,39.45,1.269999999999996,-0.28999999999999915,40.334,40.82,39.65,1.1700000000000017,-0.5600000000000023,1144243,1393231,925619,467612,-342072
2018-06-24,40.174,40.36,39.97,0.39000000000000057,0.03999999999999915,40.712,41.34,40.33,1.0100000000000051,0.05000000000000426,39.824,40.31,39.48,0.8300000000000054,-0.04000000000000625,40.216,40.5,40.0,0.5,0.10000000000000142,1107582,1639381,724944,914437,52211
2018-07-01,40.445,40.75,40.2,0.5499999999999972,0.3100000000000023,41.045,41.99,40.46,1.5300000000000011,0.980000000000004,40.2125,40.75,39.9,0.8500000000000014,0.6599999999999966,40.765,41.91,40.1,1.8099999999999952,1.8099999999999952,734033,1247615,392404,855211,208907
2018-07-08,41.604,41.93,41.37,0.5600000000000023,-0.060000000000002274,42.03,42.25,41.69,0.5600000000000023,0.00999999999999801,41.162,41.69,40.74,0.9499999999999957,-0.7899999999999991,41.582,42.07,41.14,0.9299999999999997,-0.9299999999999997,725573,869679,583546,286133,77208
2018-07-15,41.73,42.24,41.08,1.1600000000000037,0.8500000000000014,42.276,42.62,42.07,0.5499999999999972,-0.00999999999999801,41.342,42.12,40.86,1.259999999999998,0.28000000000000114,41.984,42.46,41.62,0.8400000000000034,-0.4000000000000057,1050123,1664663,704574,960089,-207666
2018-07-22,42.714,43.45,41.92,1.5300000000000011,1.5200000000000031,43.324,43.99,42.7,1.2899999999999991,1.2899999999999991,42.426,43.16,41.53,1.6299999999999955,1.3899999999999935,42.918,43.3,42.05,1.25,1.25,743613,887651,634298,253353,-27238
2018-07-29,43.824,45.0,43.14,1.8599999999999994,1.3599999999999994,44.63,45.71,43.68,2.030000000000001,0.980000000000004,43.583999999999996,44.9,42.68,2.219999999999999,1.4099999999999966,44.302,45.14,43.53,1.6099999999999994,0.8100000000000023,862147,1252404,524218,728186,247443
2018-08-05,47.876,50.12,45.36,4.759999999999998,4.759999999999998,48.996,51.55,46.06,5.489999999999995,4.699999999999996,47.416,49.68,45.23,4.450000000000003,4.450000000000003,48.19,50.1,45.93,4.170000000000002,3.990000000000002,2216905,4710021,1188669,3521352,-371518
2018-08-12,50.23,51.51,49.49,2.019999999999996,1.1499999999999986,50.826,52.13,49.65,2.480000000000004,1.6000000000000014,49.872,51.36,48.48,2.8800000000000026,1.5399999999999991,50.45,51.51,49.28,2.229999999999997,1.6099999999999994,1130816,1466390,831962,634428,-261796
2018-08-19,51.822,52.01,51.56,0.44999999999999574,0.44999999999999574,52.072,52.47,51.82,0.6499999999999986,0.3999999999999986,51.35,51.65,51.14,0.509999999999998,0.509999999999998,51.872,52.31,51.51,0.8000000000000043,0.35999999999999943,946652,1251421,587588,663833,-231684
2018-08-26,52.525,52.87,52.15,0.7199999999999989,-0.3500000000000014,52.8375,53.17,52.38,0.7899999999999991,-0.5499999999999972,52.1575,52.27,52.04,0.23000000000000398,-0.1600000000000037,52.485,53.01,52.12,0.8900000000000006,-0.3300000000000054,1048057,1350442,786064,564378,564378
