Date,NG_Open_average,NG_Open_max,NG_Open_min,NG_Open_volatility,NG_Open_change,NG_High_average,NG_High_max,NG_High_min,NG_High_volatility,NG_High_change,NG_Low_average,NG_Low_max,NG_Low_min,NG_Low_volatility,NG_Low_change,NG_Close_average,NG_Close_max,NG_Close_min,NG_Close_volatility,NG_Close_change,NG_Volume_average,NG_Volume_max,NG_Volume_min,NG_Volume_volatility,NG_Volume_change
2018-01-14,3.968,4.0,3.9,0.10000000000000009,0.0,4.0200000000000005,4.04,3.99,0.04999999999999982,0.009999999999999787,3.902,3.92,3.88,0.040000000000000036,0.040000000000000036,3.952,3.98,3.91,0.06999999999999984,-0.020000000000000018,113325,176230,62677,113553,-29058
2018-01-21,4.034,4.25,3.94,0.31000000000000005,0.03000000000000025,4.148,4.41,3.97,0.43999999999999995,-0.019999999999999574,3.872,4.04,3.81,0.22999999999999998,0.009999999999999787,4.02,4.41,3.82,0.5900000000000003,-0.18000000000000016,325968,410773,172282,238491,210940
2018-01-28,3.698,3.85,3.61,0.2400000000000002,-0.2400000000000002,3.776,3.87,3.71,0.16000000000000014,-0.11000000000000032,3.633,3.715,3.6,0.11499999999999977,-0.11499999999999977,3.7,3.72,3.63,0.0900000000000003,-0.010000000000000231,279274,338210,216542,121668,34955
2018-02-04,3.698,3.76,3.66,0.09999999999999964,0.06999999999999984,3.765,3.815,3.7,0.11499999999999977,-0.02499999999999991,3.642,3.68,3.59,0.0900000000000003,-0.020000000000000018,3.69,3.78,3.6,0.17999999999999972,0.05999999999999961,259941,371316,168088,203228,-133035
2018-02-11,3.9325,4.13,3.71,0.41999999999999993,0.3099999999999996,4.092499999999999,4.22,3.79,0.4299999999999997,0.3899999999999997,3.8775,4.08,3.67,0.41000000000000014,0.41000000000000014,4.0475,4.17,3.71,0.45999999999999996,0.45999999999999996,289713,667888,97393,570495,570495
2018-02-18,4.069999999999999,4.13,4.01,0.1200000000000001,0.040000000000000036,4.148,4.19,4.11,0.08000000000000007,-0.040000000000000036,4.008,4.03,3.99,0.040000000000000036,0.020000000000000462,4.0520000000000005,4.08,4.01,0.07000000000000028,0.0600000000000005,157303,333611,65803,267808,166889
2018-02-25,3.9739999999999998,4.06,3.88,0.17999999999999972,-0.16999999999999993,4.042,4.06,3.99,0.0699999999999994,-0.009999999999999787,3.888,3.92,3.87,0.04999999999999982,-0.040000000000000036,3.964,4.03,3.88,0.15000000000000036,0.0900000000000003,138027,185375,85914,99461,10997
2018-03-04,4.032,4.1,3.97,0.12999999999999945,-0.11999999999999966,4.061999999999999,4.17,4.01,0.16000000000000014,-0.16000000000000014,3.965,4.08,3.92,0.16000000000000014,-0.16000000000000014,4.012,4.1,3.96,0.13999999999999968,-0.09999999999999964,77905,140475,41762,98713,83527
2018-03-11,4.02,4.18,3.94,0.23999999999999977,-0.03000000000000025,4.204,4.58,4.0,0.5800000000000001,0.5300000000000002,3.956,4.05,3.91,0.13999999999999968,-0.020000000000000018,4.126,4.39,3.97,0.4199999999999995,0.4199999999999995,510325,2006888,52237,1954651,199287
2018-03-18,4.478,4.64,4.34,0.2999999999999998,0.2999999999999998,4.564,4.71,4.43,0.28000000000000025,0.28000000000000025,4.406,4.59,4.28,0.3099999999999996,0.3099999999999996,4.522,4.68,4.42,0.2599999999999998,0.2599999999999998,188617,257892,138422,119470,-76676
2018-03-25,4.445,4.65,4.29,0.3600000000000003,-0.2600000000000007,4.4975000000000005,4.65,4.38,0.27000000000000046,-0.14000000000000057,4.33,4.45,4.26,0.1900000000000004,-0.1299999999999999,4.4075,4.51,4.31,0.20000000000000018,0.02999999999999936,144903,164633,100904,63729,15024
2018-04-01,4.544,4.68,4.42,0.2599999999999998,0.1999999999999993,4.65,4.72,4.57,0.14999999999999947,0.10999999999999943,4.509,4.59,4.42,0.16999999999999993,0.13999999999999968,4.588,4.65,4.5,0.15000000000000036,0.08000000000000007,104381,151505,60241,91264,18353
2018-04-08,4.642,4.67,4.62,0.04999999999999982,-0.04999999999999982,4.694,4.79,4.66,0.1299999999999999,0.009999999999999787,4.574,4.6,4.55,0.04999999999999982,0.009999999999999787,4.642,4.68,4.61,0.0699999999999994,0.0699999999999994,131041,276796,63772,213024,39345
2018-04-15,4.680000000000001,4.74,4.62,0.1200000000000001,0.04999999999999982,4.732,4.82,4.68,0.14000000000000057,0.04999999999999982,4.614,4.67,4.59,0.08000000000000007,0.0,4.678,4.81,4.61,0.1999999999999993,0.009999999999999787,140197,255343,66734,188609,9280
2018-04-22,4.722,4.8,4.6,0.20000000000000018,0.13000000000000078,4.83,4.93,4.79,0.13999999999999968,-0.1299999999999999,4.686,4.74,4.58,0.16000000000000014,0.1299999999999999,4.766,4.8,4.72,0.08000000000000007,-0.019999999999999574,101629,191896,24758,167138,-68655
2018-04-29,4.922,5.04,4.76,0.28000000000000025,0.20999999999999996,5.004,5.04,4.91,0.1299999999999999,0.09999999999999964,4.84,4.93,4.71,0.21999999999999975,0.03000000000000025,4.91,5.02,4.75,0.2699999999999996,-0.15000000000000036,142787,354280,75717,278563,-22692
2018-05-06,4.848,4.93,4.72,0.20999999999999996,0.20999999999999996,4.936,4.96,4.9,0.05999999999999961,0.05999999999999961,4.788,4.87,4.65,0.21999999999999975,0.21999999999999975,4.87,4.92,4.8,0.1200000000000001,0.03000000000000025,83634,120440,63625,56815,9289
2018-05-13,4.858,4.94,4.79,0.15000000000000036,-0.05999999999999961,4.89,4.94,4.79,0.15000000000000036,-0.11000000000000032,4.781,4.87,4.67,0.20000000000000018,-0.03000000000000025,4.832,4.92,4.67,0.25,-0.20999999999999996,97541,129640,47323,82317,5797
2018-05-20,4.6775,4.83,4.55,0.28000000000000025,0.16000000000000014,4.79,4.86,4.67,0.1900000000000004,0.0600000000000005,4.6375,4.8,4.55,0.25,0.22999999999999954,4.7275,4.86,4.58,0.28000000000000025,0.28000000000000025,98109,146622,73749,72873,70615
2018-05-27,4.796,4.89,4.65,0.23999999999999932,-0.13999999999999968,4.84,4.9,4.71,0.1900000000000004,-0.16000000000000014,4.724,4.83,4.54,0.29000000000000004,-0.22999999999999954,4.754,4.85,4.55,0.2999999999999998,-0.2999999999999998,101452,139366,64809,74557,17494
2018-06-03,4.5120000000000005,4.57,4.43,0.14000000000000057,-0.08000000000000007,4.554,4.61,4.47,0.14000000000000057,-0.1200000000000001,4.462,4.53,4.35,0.1800000000000006,-0.16000000000000014,4.506,4.57,4.45,0.1200000000000001,-0.10000000000000053,100630,200323,58241,142082,-42141
2018-06-10,4.672,4.8,4.47,0.33000000000000007,0.27000000000000046,4.7379999999999995,4.82,4.59,0.23000000000000043,0.16000000000000014,4.599,4.72,4.46,0.2599999999999998,0.1349999999999998,4.694,4.79,4.57,0.21999999999999975,0.04999999999999982,434614,1796103,66431,1729672,-33978
2018-06-17,4.624,4.69,4.58,0.11000000000000032,0.009999999999999787,4.6579999999999995,4.72,4.6,0.1200000000000001,-0.07000000000000028,4.528,4.64,4.25,0.3899999999999997,-0.33000000000000007,4.558,4.66,4.31,0.35000000000000053,-0.35000000000000053,161475,414252,69087,345165,345165
2018-06-24,4.314,4.41,4.15,0.2599999999999998,0.14000000000000057,4.446,4.53,4.35,0.1800000000000006,0.08999999999999986,4.284,4.41,4.15,0.2599999999999998,0.14000000000000057,4.388,4.47,4.31,0.16000000000000014,0.08000000000000007,145913,192868,70529,122339,45387
2018-07-01,4.575,4.66,4.48,0.17999999999999972,0.11999999999999922,4.6225000000000005,4.67,4.59,0.08000000000000007,-0.009999999999999787,4.475,4.54,4.42,0.1200000000000001,0.0,4.545,4.62,4.43,0.1900000000000004,-0.1900000000000004,133933,190693,58827,131866,131866
2018-07-08,4.366,4.43,4.31,0.1200000000000001,-0.08000000000000007,4.426,4.47,4.35,0.1200000000000001,-0.019999999999999574,4.324,4.4,4.28,0.1200000000000001,-0.11000000000000032,4.348,4.46,4.29,0.16999999999999993,-0.13999999999999968,89669,125594,62485,63109,43859
2018-07-15,4.41,4.56,4.31,0.25,0.10999999999999943,4.526,4.58,4.47,0.11000000000000032,-0.03000000000000025,4.348,4.41,4.31,0.10000000000000053,0.02999999999999936,4.448,4.53,4.35,0.1800000000000006,0.020000000000000462,272383,553542,65534,488008,-488008
